LEAGUE,DATE,HOME,AWAY,DOUBLEHEADER,SECTION,MARKET,SELECTOR,POINT,SIDE,WIN %
MLB,20260427,TOR,BOS,,player_prop,batter_hits,702332,0.5,over,-116
MLB,20260427,TOR,BOS,,player_prop,batter_hits,702332,0.5,under,116
MLB,20260427,TOR,BOS,,player_prop,batter_bases,702332,0.5,over,-158
MLB,20260427,TOR,BOS,,player_prop,batter_bases,702332,0.5,under,158
MLB,20260427,TOR,BOS,,player_prop,batter_hits,678882,0.5,over,-188
MLB,20260427,TOR,BOS,,player_prop,batter_hits,678882,0.5,under,188
MLB,20260427,TOR,BOS,,player_prop,batter_bases,678882,0.5,over,-228
MLB,20260427,TOR,BOS,,player_prop,batter_bases,678882,0.5,under,228
MLB,20260427,TOR,BOS,,player_prop,batter_hits,662139,0.5,over,-127
MLB,20260427,TOR,BOS,,player_prop,batter_hits,662139,0.5,under,127
MLB,20260427,TOR,BOS,,player_prop,batter_bases,662139,0.5,over,-140
MLB,20260427,TOR,BOS,,player_prop,batter_bases,662139,0.5,under,140
MLB,20260427,TOR,BOS,,player_prop,batter_hits,676914,0.5,over,195
MLB,20260427,TOR,BOS,,player_prop,batter_hits,676914,0.5,under,-195
MLB,20260427,TOR,BOS,,player_prop,batter_bases,676914,0.5,over,156
MLB,20260427,TOR,BOS,,player_prop,batter_bases,676914,0.5,under,-156
MLB,20260427,TOR,BOS,,player_prop,pitcher_outs,656302,17.5,over,220
MLB,20260427,TOR,BOS,,player_prop,pitcher_outs,656302,17.5,under,-220
MLB,20260427,TOR,BOS,,player_prop,pitcher_strikeouts,656302,7.5,over,-345
MLB,20260427,TOR,BOS,,player_prop,pitcher_strikeouts,656302,7.5,under,345
MLB,20260427,TOR,BOS,,player_prop,batter_hits,676391,1.5,over,-107
MLB,20260427,TOR,BOS,,player_prop,batter_hits,676391,1.5,under,107
MLB,20260427,TOR,BOS,,player_prop,batter_h+r+rbi,676391,1.5,over,-139
MLB,20260427,TOR,BOS,,player_prop,batter_h+r+rbi,676391,1.5,under,139
MLB,20260427,TOR,BOS,,player_prop,batter_bases,676391,1.5,over,-188
MLB,20260427,TOR,BOS,,player_prop,batter_bases,676391,1.5,under,188
MLB,20260427,TOR,BOS,,player_prop,batter_hits,680776,0.5,over,-121
MLB,20260427,TOR,BOS,,player_prop,batter_hits,680776,0.5,under,121
MLB,20260427,TOR,BOS,,player_prop,batter_h+r+rbi,680776,1.5,over,172
MLB,20260427,TOR,BOS,,player_prop,batter_h+r+rbi,680776,1.5,under,-172
MLB,20260427,TOR,BOS,,player_prop,batter_bases,680776,1.5,over,147
MLB,20260427,TOR,BOS,,player_prop,batter_bases,680776,1.5,under,-147
MLB,20260427,TOR,BOS,,player_prop,batter_hits,672960,0.5,over,-132
MLB,20260427,TOR,BOS,,player_prop,batter_hits,672960,0.5,under,132
MLB,20260427,TOR,BOS,,player_prop,batter_h+r+rbi,672960,1.5,over,-153
MLB,20260427,TOR,BOS,,player_prop,batter_h+r+rbi,672960,1.5,under,153
MLB,20260427,TOR,BOS,,player_prop,batter_bases,672960,1.5,over,-140
MLB,20260427,TOR,BOS,,player_prop,batter_bases,672960,1.5,under,140
MLB,20260427,TOR,BOS,,player_prop,batter_hits,691785,0.5,over,-117
MLB,20260427,TOR,BOS,,player_prop,batter_hits,691785,0.5,under,117
MLB,20260427,TOR,BOS,,player_prop,batter_bases,691785,0.5,over,-123
MLB,20260427,TOR,BOS,,player_prop,batter_bases,691785,0.5,under,123
MLB,20260427,TOR,BOS,,player_prop,batter_hits,664702,0.5,over,113
MLB,20260427,TOR,BOS,,player_prop,batter_hits,664702,0.5,under,-113
MLB,20260427,TOR,BOS,,player_prop,batter_bases,664702,1.5,over,208
MLB,20260427,TOR,BOS,,player_prop,batter_bases,664702,1.5,under,-208
MLB,20260427,TOR,BOS,,player_prop,pitcher_outs,624133,16.5,over,269
MLB,20260427,TOR,BOS,,player_prop,pitcher_outs,624133,16.5,under,-269
MLB,20260427,TOR,BOS,,player_prop,pitcher_strikeouts,624133,3.5,over,-101
MLB,20260427,TOR,BOS,,player_prop,pitcher_strikeouts,624133,3.5,under,101
MLB,20260427,TOR,BOS,,player_prop,batter_hits,701350,0.5,over,-112
MLB,20260427,TOR,BOS,,player_prop,batter_hits,701350,0.5,under,112
MLB,20260427,TOR,BOS,,player_prop,batter_h+r+rbi,701350,1.5,over,212
MLB,20260427,TOR,BOS,,player_prop,batter_h+r+rbi,701350,1.5,under,-212
MLB,20260427,TOR,BOS,,player_prop,batter_bases,701350,0.5,over,-123
MLB,20260427,TOR,BOS,,player_prop,batter_bases,701350,0.5,under,123
MLB,20260427,TOR,BOS,,player_prop,batter_hits,596115,0.5,over,-136
MLB,20260427,TOR,BOS,,player_prop,batter_hits,596115,0.5,under,136
MLB,20260427,TOR,BOS,,player_prop,batter_bases,596115,0.5,over,-149
MLB,20260427,TOR,BOS,,player_prop,batter_bases,596115,0.5,under,149
MLB,20260427,TOR,BOS,,player_prop,batter_hits,623168,0.5,over,190
MLB,20260427,TOR,BOS,,player_prop,batter_hits,623168,0.5,under,-190
MLB,20260427,TOR,BOS,,player_prop,batter_bases,623168,0.5,over,175
MLB,20260427,TOR,BOS,,player_prop,batter_bases,623168,0.5,under,-175
MLB,20260427,TOR,BOS,,player_prop,batter_hits,665489,1.5,over,-105
MLB,20260427,TOR,BOS,,player_prop,batter_hits,665489,1.5,under,105
MLB,20260427,TOR,BOS,,player_prop,batter_h+r+rbi,665489,1.5,over,-234
MLB,20260427,TOR,BOS,,player_prop,batter_h+r+rbi,665489,1.5,under,234
MLB,20260427,TOR,BOS,,player_prop,batter_bases,665489,1.5,over,-144
MLB,20260427,TOR,BOS,,player_prop,batter_bases,665489,1.5,under,144
MLB,20260427,TOR,BOS,,player_prop,batter_hits,575929,0.5,over,-144
MLB,20260427,TOR,BOS,,player_prop,batter_hits,575929,0.5,under,144
MLB,20260427,TOR,BOS,,player_prop,batter_h+r+rbi,575929,1.5,over,-119
MLB,20260427,TOR,BOS,,player_prop,batter_h+r+rbi,575929,1.5,under,119
MLB,20260427,TOR,BOS,,player_prop,batter_bases,575929,0.5,over,-235
MLB,20260427,TOR,BOS,,player_prop,batter_bases,575929,0.5,under,235
MLB,20260427,TOR,BOS,,player_prop,batter_hits,677800,0.5,over,-161
MLB,20260427,TOR,BOS,,player_prop,batter_hits,677800,0.5,under,161
MLB,20260427,TOR,BOS,,player_prop,batter_h+r+rbi,677800,1.5,over,117
MLB,20260427,TOR,BOS,,player_prop,batter_h+r+rbi,677800,1.5,under,-117
MLB,20260427,TOR,BOS,,player_prop,batter_bases,677800,0.5,over,-181
MLB,20260427,TOR,BOS,,player_prop,batter_bases,677800,0.5,under,181
MLB,20260427,TEX,NYY,,player_prop,batter_hits,592450,0.5,over,-120
MLB,20260427,TEX,NYY,,player_prop,batter_hits,592450,0.5,under,120
MLB,20260427,TEX,NYY,,player_prop,batter_h+r+rbi,592450,1.5,over,-124
MLB,20260427,TEX,NYY,,player_prop,batter_h+r+rbi,592450,1.5,under,124
MLB,20260427,TEX,NYY,,player_prop,batter_bases,592450,1.5,over,-134
MLB,20260427,TEX,NYY,,player_prop,batter_bases,592450,1.5,under,134
MLB,20260427,TEX,NYY,,player_prop,batter_hits,457705,0.5,over,147
MLB,20260427,TEX,NYY,,player_prop,batter_hits,457705,0.5,under,-147
MLB,20260427,TEX,NYY,,player_prop,batter_bases,457705,0.5,over,116
MLB,20260427,TEX,NYY,,player_prop,batter_bases,457705,0.5,under,-116
MLB,20260427,TEX,NYY,,player_prop,batter_hits,669224,0.5,over,107
MLB,20260427,TEX,NYY,,player_prop,batter_hits,669224,0.5,under,-107
MLB,20260427,TEX,NYY,,player_prop,batter_bases,669224,0.5,over,-132
MLB,20260427,TEX,NYY,,player_prop,batter_bases,669224,0.5,under,132
MLB,20260427,TEX,NYY,,player_prop,batter_hits,700250,0.5,over,-191
MLB,20260427,TEX,NYY,,player_prop,batter_hits,700250,0.5,under,191
MLB,20260427,TEX,NYY,,player_prop,batter_h+r+rbi,700250,1.5,over,-183
MLB,20260427,TEX,NYY,,player_prop,batter_h+r+rbi,700250,1.5,under,183
MLB,20260427,TEX,NYY,,player_prop,batter_bases,700250,1.5,over,-161
MLB,20260427,TEX,NYY,,player_prop,batter_bases,700250,1.5,under,161
MLB,20260427,TEX,NYY,,player_prop,batter_hits,607043,0.5,over,-153
MLB,20260427,TEX,NYY,,player_prop,batter_hits,607043,0.5,under,153
MLB,20260427,TEX,NYY,,player_prop,batter_h+r+rbi,607043,1.5,over,182
MLB,20260427,TEX,NYY,,player_prop,batter_h+r+rbi,607043,1.5,under,-182
MLB,20260427,TEX,NYY,,player_prop,batter_bases,607043,1.5,over,-106
MLB,20260427,TEX,NYY,,player_prop,batter_bases,607043,1.5,under,106
MLB,20260427,TEX,NYY,,player_prop,batter_hits,641355,0.5,over,-108
MLB,20260427,TEX,NYY,,player_prop,batter_hits,641355,0.5,under,108
MLB,20260427,TEX,NYY,,player_prop,batter_h+r+rbi,641355,1.5,over,115
MLB,20260427,TEX,NYY,,player_prop,batter_h+r+rbi,641355,1.5,under,-115
MLB,20260427,TEX,NYY,,player_prop,batter_bases,641355,1.5,over,140
MLB,20260427,TEX,NYY,,player_prop,batter_bases,641355,1.5,under,-140
MLB,20260427,TEX,NYY,,player_prop,batter_hits,608369,0.5,over,-163
MLB,20260427,TEX,NYY,,player_prop,batter_hits,608369,0.5,under,163
MLB,20260427,TEX,NYY,,player_prop,batter_h+r+rbi,608369,1.5,over,-132
MLB,20260427,TEX,NYY,,player_prop,batter_h+r+rbi,608369,1.5,under,132
MLB,20260427,TEX,NYY,,player_prop,batter_bases,608369,1.5,over,-101
MLB,20260427,TEX,NYY,,player_prop,batter_bases,608369,1.5,under,101
MLB,20260427,TEX,NYY,,player_prop,batter_hits,643376,0.5,over,105
MLB,20260427,TEX,NYY,,player_prop,batter_hits,643376,0.5,under,-105
MLB,20260427,TEX,NYY,,player_prop,batter_bases,643376,0.5,over,-111
MLB,20260427,TEX,NYY,,player_prop,batter_bases,643376,0.5,under,111
MLB,20260427,TEX,NYY,,player_prop,batter_hits,694497,0.5,over,-102
MLB,20260427,TEX,NYY,,player_prop,batter_hits,694497,0.5,under,102
MLB,20260427,TEX,NYY,,player_prop,batter_bases,694497,0.5,over,-157
MLB,20260427,TEX,NYY,,player_prop,batter_bases,694497,0.5,under,157
MLB,20260427,TEX,NYY,,player_prop,batter_hits,677649,0.5,over,-123
MLB,20260427,TEX,NYY,,player_prop,batter_hits,677649,0.5,under,123
MLB,20260427,TEX,NYY,,player_prop,batter_bases,677649,0.5,over,-131
MLB,20260427,TEX,NYY,,player_prop,batter_bases,677649,0.5,under,131
MLB,20260427,TEX,NYY,,player_prop,pitcher_outs,683004,16.5,over,204
MLB,20260427,TEX,NYY,,player_prop,pitcher_outs,683004,16.5,under,-204
MLB,20260427,TEX,NYY,,player_prop,pitcher_strikeouts,683004,5.5,over,130
MLB,20260427,TEX,NYY,,player_prop,pitcher_strikeouts,683004,5.5,under,-130
MLB,20260427,TEX,NYY,,player_prop,batter_hits,669394,0.5,over,116
MLB,20260427,TEX,NYY,,player_prop,batter_hits,669394,0.5,under,-116
MLB,20260427,TEX,NYY,,player_prop,batter_h+r+rbi,669394,1.5,over,270
MLB,20260427,TEX,NYY,,player_prop,batter_h+r+rbi,669394,1.5,under,-270
MLB,20260427,TEX,NYY,,player_prop,batter_bases,669394,0.5,over,-121
MLB,20260427,TEX,NYY,,player_prop,batter_bases,669394,0.5,under,121
MLB,20260427,TEX,NYY,,player_prop,batter_hits,665862,0.5,over,-171
MLB,20260427,TEX,NYY,,player_prop,batter_hits,665862,0.5,under,171
MLB,20260427,TEX,NYY,,player_prop,batter_h+r+rbi,665862,1.5,over,-149
MLB,20260427,TEX,NYY,,player_prop,batter_h+r+rbi,665862,1.5,under,149
MLB,20260427,TEX,NYY,,player_prop,batter_bases,665862,0.5,over,-249
MLB,20260427,TEX,NYY,,player_prop,batter_bases,665862,0.5,under,249
MLB,20260427,TEX,NYY,,player_prop,batter_hits,673962,0.5,over,-201
MLB,20260427,TEX,NYY,,player_prop,batter_hits,673962,0.5,under,201
MLB,20260427,TEX,NYY,,player_prop,batter_h+r+rbi,673962,1.5,over,-174
MLB,20260427,TEX,NYY,,player_prop,batter_h+r+rbi,673962,1.5,under,174
MLB,20260427,TEX,NYY,,player_prop,batter_bases,673962,1.5,over,-181
MLB,20260427,TEX,NYY,,player_prop,batter_bases,673962,1.5,under,181
MLB,20260427,TEX,NYY,,player_prop,batter_hits,669701,0.5,over,-113
MLB,20260427,TEX,NYY,,player_prop,batter_hits,669701,0.5,under,113
MLB,20260427,TEX,NYY,,player_prop,batter_bases,669701,0.5,over,-132
MLB,20260427,TEX,NYY,,player_prop,batter_bases,669701,0.5,under,132
MLB,20260427,TEX,NYY,,player_prop,pitcher_outs,608331,18.5,over,-223
MLB,20260427,TEX,NYY,,player_prop,pitcher_outs,608331,18.5,under,223
MLB,20260427,TEX,NYY,,player_prop,pitcher_strikeouts,608331,5.5,over,-212
MLB,20260427,TEX,NYY,,player_prop,pitcher_strikeouts,608331,5.5,under,212
MLB,20260427,TEX,NYY,,player_prop,batter_hits,502671,0.5,over,106
MLB,20260427,TEX,NYY,,player_prop,batter_hits,502671,0.5,under,-106
MLB,20260427,TEX,NYY,,player_prop,batter_bases,502671,0.5,over,-143
MLB,20260427,TEX,NYY,,player_prop,batter_bases,502671,0.5,under,143
MLB,20260427,TEX,NYY,,player_prop,batter_hits,641857,0.5,over,101
MLB,20260427,TEX,NYY,,player_prop,batter_hits,641857,0.5,under,-101
MLB,20260427,TEX,NYY,,player_prop,batter_bases,641857,0.5,over,-130
MLB,20260427,TEX,NYY,,player_prop,batter_bases,641857,0.5,under,130
MLB,20260427,TEX,NYY,,player_prop,batter_hits,664059,0.5,over,181
MLB,20260427,TEX,NYY,,player_prop,batter_hits,664059,0.5,under,-181
MLB,20260427,TEX,NYY,,player_prop,batter_bases,664059,0.5,over,157
MLB,20260427,TEX,NYY,,player_prop,batter_bases,664059,0.5,under,-157
MLB,20260427,TEX,NYY,,player_prop,batter_hits,663757,0.5,over,116
MLB,20260427,TEX,NYY,,player_prop,batter_hits,663757,0.5,under,-116
MLB,20260427,TEX,NYY,,player_prop,batter_bases,663757,0.5,over,-145
MLB,20260427,TEX,NYY,,player_prop,batter_bases,663757,0.5,under,145
MLB,20260427,SD,CHC,,player_prop,batter_hits,608324,0.5,over,-249
MLB,20260427,SD,CHC,,player_prop,batter_hits,608324,0.5,under,249
MLB,20260427,SD,CHC,,player_prop,batter_h+r+rbi,608324,1.5,over,-103
MLB,20260427,SD,CHC,,player_prop,batter_h+r+rbi,608324,1.5,under,103
MLB,20260427,SD,CHC,,player_prop,batter_bases,608324,1.5,over,-167
MLB,20260427,SD,CHC,,player_prop,batter_bases,608324,1.5,under,167
MLB,20260427,SD,CHC,,player_prop,batter_hits,608348,0.5,over,-173
MLB,20260427,SD,CHC,,player_prop,batter_hits,608348,0.5,under,173
MLB,20260427,SD,CHC,,player_prop,batter_bases,608348,0.5,over,-210
MLB,20260427,SD,CHC,,player_prop,batter_bases,608348,0.5,under,210
MLB,20260427,SD,CHC,,player_prop,batter_hits,621020,0.5,over,-105
MLB,20260427,SD,CHC,,player_prop,batter_hits,621020,0.5,under,105
MLB,20260427,SD,CHC,,player_prop,batter_bases,621020,0.5,over,-251
MLB,20260427,SD,CHC,,player_prop,batter_bases,621020,0.5,under,251
MLB,20260427,SD,CHC,,player_prop,batter_hits,665487,0.5,over,-173
MLB,20260427,SD,CHC,,player_prop,batter_hits,665487,0.5,under,173
MLB,20260427,SD,CHC,,player_prop,batter_h+r+rbi,665487,1.5,over,119
MLB,20260427,SD,CHC,,player_prop,batter_h+r+rbi,665487,1.5,under,-119
MLB,20260427,SD,CHC,,player_prop,batter_bases,665487,1.5,over,148
MLB,20260427,SD,CHC,,player_prop,batter_bases,665487,1.5,under,-148
MLB,20260427,SD,CHC,,player_prop,batter_hits,666023,0.5,over,108
MLB,20260427,SD,CHC,,player_prop,batter_hits,666023,0.5,under,-108
MLB,20260427,SD,CHC,,player_prop,batter_bases,666023,0.5,over,-129
MLB,20260427,SD,CHC,,player_prop,batter_bases,666023,0.5,under,129
MLB,20260427,SD,CHC,,player_prop,batter_hits,664023,0.5,over,-144
MLB,20260427,SD,CHC,,player_prop,batter_hits,664023,0.5,under,144
MLB,20260427,SD,CHC,,player_prop,batter_h+r+rbi,664023,1.5,over,-125
MLB,20260427,SD,CHC,,player_prop,batter_h+r+rbi,664023,1.5,under,125
MLB,20260427,SD,CHC,,player_prop,batter_bases,664023,0.5,over,-199
MLB,20260427,SD,CHC,,player_prop,batter_bases,664023,0.5,under,199
MLB,20260427,SD,CHC,,player_prop,batter_hits,701538,0.5,over,105
MLB,20260427,SD,CHC,,player_prop,batter_hits,701538,0.5,under,-105
MLB,20260427,SD,CHC,,player_prop,batter_h+r+rbi,701538,1.5,over,169
MLB,20260427,SD,CHC,,player_prop,batter_h+r+rbi,701538,1.5,under,-169
MLB,20260427,SD,CHC,,player_prop,batter_bases,701538,1.5,over,164
MLB,20260427,SD,CHC,,player_prop,batter_bases,701538,1.5,under,-164
MLB,20260427,SD,CHC,,player_prop,batter_hits,630105,0.5,over,110
MLB,20260427,SD,CHC,,player_prop,batter_hits,630105,0.5,under,-110
MLB,20260427,SD,CHC,,player_prop,batter_bases,630105,0.5,over,-115
MLB,20260427,SD,CHC,,player_prop,batter_bases,630105,0.5,under,115
MLB,20260427,SD,CHC,,player_prop,batter_hits,592518,0.5,over,-130
MLB,20260427,SD,CHC,,player_prop,batter_hits,592518,0.5,under,130
MLB,20260427,SD,CHC,,player_prop,batter_h+r+rbi,592518,1.5,over,-130
MLB,20260427,SD,CHC,,player_prop,batter_h+r+rbi,592518,1.5,under,130
MLB,20260427,SD,CHC,,player_prop,batter_bases,592518,1.5,over,111
MLB,20260427,SD,CHC,,player_prop,batter_bases,592518,1.5,under,-111
MLB,20260427,SD,CHC,,player_prop,pitcher_outs,571510,16.5,over,269
MLB,20260427,SD,CHC,,player_prop,pitcher_outs,571510,16.5,under,-269
MLB,20260427,SD,CHC,,player_prop,pitcher_strikeouts,571510,5.5,over,-172
MLB,20260427,SD,CHC,,player_prop,pitcher_strikeouts,571510,5.5,under,172
MLB,20260427,SD,CHC,,player_prop,batter_hits,683737,0.5,over,-206
MLB,20260427,SD,CHC,,player_prop,batter_hits,683737,0.5,under,206
MLB,20260427,SD,CHC,,player_prop,batter_bases,683737,1.5,over,-170
MLB,20260427,SD,CHC,,player_prop,batter_bases,683737,1.5,under,170
MLB,20260427,SD,CHC,,player_prop,batter_hits,609280,0.5,over,-203
MLB,20260427,SD,CHC,,player_prop,batter_hits,609280,0.5,under,203
MLB,20260427,SD,CHC,,player_prop,batter_bases,609280,0.5,over,-230
MLB,20260427,SD,CHC,,player_prop,batter_bases,609280,0.5,under,230
MLB,20260427,SD,CHC,,player_prop,batter_hits,694208,0.5,over,-182
MLB,20260427,SD,CHC,,player_prop,batter_hits,694208,0.5,under,182
MLB,20260427,SD,CHC,,player_prop,batter_bases,694208,0.5,over,-247
MLB,20260427,SD,CHC,,player_prop,batter_bases,694208,0.5,under,247
MLB,20260427,SD,CHC,,player_prop,batter_hits,592206,0.5,over,171
MLB,20260427,SD,CHC,,player_prop,batter_hits,592206,0.5,under,-171
MLB,20260427,SD,CHC,,player_prop,batter_bases,592206,1.5,over,282
MLB,20260427,SD,CHC,,player_prop,batter_bases,592206,1.5,under,-282
MLB,20260427,SD,CHC,,player_prop,batter_hits,663538,1.5,over,127
MLB,20260427,SD,CHC,,player_prop,batter_hits,663538,1.5,under,-127
MLB,20260427,SD,CHC,,player_prop,batter_h+r+rbi,663538,1.5,over,-107
MLB,20260427,SD,CHC,,player_prop,batter_h+r+rbi,663538,1.5,under,107
MLB,20260427,SD,CHC,,player_prop,batter_bases,663538,1.5,over,-129
MLB,20260427,SD,CHC,,player_prop,batter_bases,663538,1.5,under,129
MLB,20260427,SD,CHC,,player_prop,batter_hits,691718,0.5,over,-142
MLB,20260427,SD,CHC,,player_prop,batter_hits,691718,0.5,under,142
MLB,20260427,SD,CHC,,player_prop,batter_h+r+rbi,691718,1.5,over,138
MLB,20260427,SD,CHC,,player_prop,batter_h+r+rbi,691718,1.5,under,-138
MLB,20260427,SD,CHC,,player_prop,batter_bases,691718,0.5,over,-151
MLB,20260427,SD,CHC,,player_prop,batter_bases,691718,0.5,under,151
MLB,20260427,SD,CHC,,player_prop,batter_hits,673548,0.5,over,-230
MLB,20260427,SD,CHC,,player_prop,batter_hits,673548,0.5,under,230
MLB,20260427,SD,CHC,,player_prop,batter_bases,673548,1.5,over,-230
MLB,20260427,SD,CHC,,player_prop,batter_bases,673548,1.5,under,230
MLB,20260427,SD,CHC,,player_prop,batter_hits,664034,0.5,over,106
MLB,20260427,SD,CHC,,player_prop,batter_hits,664034,0.5,under,-106
MLB,20260427,SD,CHC,,player_prop,batter_bases,664034,0.5,over,-164
MLB,20260427,SD,CHC,,player_prop,batter_bases,664034,0.5,under,164
MLB,20260427,SD,CHC,,player_prop,batter_hits,593428,0.5,over,-193
MLB,20260427,SD,CHC,,player_prop,batter_hits,593428,0.5,under,193
MLB,20260427,SD,CHC,,player_prop,batter_bases,593428,1.5,over,-101
MLB,20260427,SD,CHC,,player_prop,batter_bases,593428,1.5,under,101
MLB,20260427,PIT,STL,,player_prop,batter_hits,676475,1.5,over,203
MLB,20260427,PIT,STL,,player_prop,batter_hits,676475,1.5,under,-203
MLB,20260427,PIT,STL,,player_prop,batter_h+r+rbi,676475,1.5,over,175
MLB,20260427,PIT,STL,,player_prop,batter_h+r+rbi,676475,1.5,under,-175
MLB,20260427,PIT,STL,,player_prop,batter_bases,676475,1.5,over,106
MLB,20260427,PIT,STL,,player_prop,batter_bases,676475,1.5,under,-106
MLB,20260427,PIT,STL,,player_prop,batter_hits,664040,0.5,over,-164
MLB,20260427,PIT,STL,,player_prop,batter_hits,664040,0.5,under,164
MLB,20260427,PIT,STL,,player_prop,batter_bases,664040,1.5,over,106
MLB,20260427,PIT,STL,,player_prop,batter_bases,664040,1.5,under,-106
MLB,20260427,PIT,STL,,player_prop,batter_hits,668804,0.5,over,-116
MLB,20260427,PIT,STL,,player_prop,batter_hits,668804,0.5,under,116
MLB,20260427,PIT,STL,,player_prop,batter_h+r+rbi,668804,1.5,over,101
MLB,20260427,PIT,STL,,player_prop,batter_h+r+rbi,668804,1.5,under,-101
MLB,20260427,PIT,STL,,player_prop,batter_bases,668804,1.5,over,151
MLB,20260427,PIT,STL,,player_prop,batter_bases,668804,1.5,under,-151
MLB,20260427,PIT,STL,,player_prop,pitcher_outs,669160,15.5,over,-137
MLB,20260427,PIT,STL,,player_prop,pitcher_outs,669160,15.5,under,137
MLB,20260427,PIT,STL,,player_prop,pitcher_strikeouts,669160,4.5,over,116
MLB,20260427,PIT,STL,,player_prop,pitcher_strikeouts,669160,4.5,under,-116
MLB,20260427,PIT,STL,,player_prop,batter_hits,680779,0.5,over,162
MLB,20260427,PIT,STL,,player_prop,batter_hits,680779,0.5,under,-162
MLB,20260427,PIT,STL,,player_prop,batter_bases,680779,0.5,over,125
MLB,20260427,PIT,STL,,player_prop,batter_bases,680779,0.5,under,-125
MLB,20260427,PIT,STL,,player_prop,batter_hits,802139,0.5,over,-164
