slate_date,game_pk,batter_mlb_id,player_name,game,run_tag,snapshot_timestamp_utc,batting_order,strict_prior_pa,feature_state,probability,over_price,under_price,no_vig_probability,edge_pp,y,actual_total_bases,population
2026-07-10,823200,696100,Hunter Goodman,COL @ SF,local_daily_20260710T163005Z,2026-07-10T16:30:39.593519+00:00,4,1243.0,COMPLETE,0.41892845589722,136,-179,0.39775319343065696,2.117526246656304,0.0,1.0,BROAD_EVER_POSITIVE
2026-07-10,823200,696100,Hunter Goodman,COL @ SF,local_daily_20260710T233002Z,2026-07-10T23:30:34.964089+00:00,4,1243.0,COMPLETE,0.41892845589722,139,-182,0.3933164104995955,2.5612045397624517,0.0,1.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-10,823200,805811,Bryce Eldridge,COL @ SF,local_daily_20260710T124202Z,2026-07-10T12:45:11.713720+00:00,6,242.0,COMPLETE,0.375427148955457,155,-204,0.36884251395292406,0.6584635002532924,0.0,0.0,BROAD_EVER_POSITIVE
2026-07-10,823278,592518,Manny Machado,TOR @ SD,local_daily_20260710T124202Z,2026-07-10T12:45:11.713720+00:00,4,2937.0,COMPLETE,0.3987218655499021,139,-182,0.3933164104995955,0.5405455050306596,1.0,2.0,BROAD_EVER_POSITIVE
2026-07-10,823278,592518,Manny Machado,TOR @ SD,local_daily_20260710T233002Z,2026-07-10T23:30:34.964089+00:00,4,2937.0,COMPLETE,0.3987218655499021,136,-179,0.39775319343065696,0.09686721192451175,1.0,2.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-10,823278,665489,Vladimir Guerrero Jr.,TOR @ SD,local_daily_20260710T124202Z,2026-07-10T12:45:11.713720+00:00,2,3139.0,COMPLETE,0.4373684334151211,120,-156,0.42723631508678234,1.0132118328338768,0.0,1.0,BROAD_EVER_POSITIVE
2026-07-10,823278,672386,Alejandro Kirk,TOR @ SD,local_daily_20260710T124202Z,2026-07-10T12:45:11.713720+00:00,5,1947.0,COMPLETE,0.3714802167578494,178,-238,0.33812172382057537,3.3358492937274056,1.0,2.0,BROAD_EVER_POSITIVE
2026-07-10,823278,672386,Alejandro Kirk,TOR @ SD,local_daily_20260710T233002Z,2026-07-10T23:30:34.964089+00:00,5,1947.0,COMPLETE,0.3714802167578494,164,-217,0.35622780599631415,1.5252410761535273,1.0,2.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-10,823278,676391,Ernie Clement,TOR @ SD,local_daily_20260710T124202Z,2026-07-10T12:45:11.713720+00:00,1,1630.0,COMPLETE,0.4300671678028698,126,-164,0.41598386486827177,1.408330293459803,1.0,2.0,BROAD_EVER_POSITIVE
2026-07-10,823278,701538,Jackson Merrill,TOR @ SD,local_daily_20260710T124202Z,2026-07-10T12:45:11.713720+00:00,2,1450.0,COMPLETE,0.4680196364549669,118,-154,0.43071288068914054,3.7306755765826374,0.0,1.0,BROAD_EVER_POSITIVE
2026-07-10,823278,701538,Jackson Merrill,TOR @ SD,local_daily_20260710T233002Z,2026-07-10T23:30:34.964089+00:00,2,1450.0,COMPLETE,0.4680196364549669,117,-152,0.43310875842155927,3.4910878033407644,0.0,1.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-10,823604,596019,Francisco Lindor,BOS @ NYM,local_daily_20260710T124202Z,2026-07-10T12:45:11.713720+00:00,3,2970.0,COMPLETE,0.4239910134176701,152,-200,0.3731343283582089,5.085668505946117,0.0,1.0,BROAD_EVER_POSITIVE
2026-07-10,823604,596019,Francisco Lindor,BOS @ NYM,local_daily_20260710T200004Z,2026-07-10T20:00:39.668252+00:00,3,2970.0,COMPLETE,0.4239910134176701,141,-185,0.3899568995005815,3.40341139170886,0.0,1.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-10,823604,663853,Romy Gonzalez,BOS @ NYM,local_daily_20260710T124202Z,2026-07-10T12:45:11.713720+00:00,4,795.0,COMPLETE,0.4024797014271919,152,-200,0.3731343283582089,2.9345373068982994,0.0,0.0,BROAD_EVER_POSITIVE
2026-07-10,823604,663853,Romy Gonzalez,BOS @ NYM,local_daily_20260710T200004Z,2026-07-10T20:00:39.668252+00:00,4,795.0,COMPLETE,0.4024797014271919,167,-222,0.35201259374248417,5.046710768470774,0.0,0.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-10,823604,678882,Ceddanne Rafaela,BOS @ NYM,local_daily_20260710T124202Z,2026-07-10T12:45:11.713720+00:00,2,1602.0,COMPLETE,0.4157082680231447,139,-182,0.3933164104995955,2.239185752354922,0.0,1.0,BROAD_EVER_POSITIVE
2026-07-10,823604,678882,Ceddanne Rafaela,BOS @ NYM,local_daily_20260710T200004Z,2026-07-10T20:00:39.668252+00:00,2,1602.0,COMPLETE,0.4157082680231447,141,-185,0.3899568995005815,2.575136852256321,0.0,1.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-10,823604,701807,Carson Benge,BOS @ NYM,local_daily_20260710T124202Z,2026-07-10T12:45:11.713720+00:00,4,374.0,COMPLETE,0.3940869358409482,164,-217,0.35622780599631415,3.7859129844634074,0.0,1.0,BROAD_EVER_POSITIVE
2026-07-10,823604,701807,Carson Benge,BOS @ NYM,local_daily_20260710T200004Z,2026-07-10T20:00:39.668252+00:00,4,374.0,COMPLETE,0.3940869358409482,158,-208,0.3646523962871756,2.943453955377262,0.0,1.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-10,823604,805999,A.J. Ewing,BOS @ NYM,local_daily_20260710T124202Z,2026-07-10T12:45:11.713720+00:00,1,210.0,COMPLETE,0.4077356508667442,161,-213,0.3602131356956257,4.75225151711185,1.0,2.0,BROAD_EVER_POSITIVE
2026-07-10,823604,805999,A.J. Ewing,BOS @ NYM,local_daily_20260710T200004Z,2026-07-10T20:00:39.668252+00:00,1,210.0,COMPLETE,0.4077356508667442,152,-200,0.3731343283582089,3.460132250853526,1.0,2.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-10,823845,800050,Chase DeLauter,CLE @ MIA,local_daily_20260710T124202Z,2026-07-10T12:45:11.713720+00:00,3,319.0,COMPLETE,0.4194221945414935,136,-179,0.39775319343065696,2.1669001110836525,1.0,5.0,BROAD_EVER_POSITIVE
2026-07-10,823845,800050,Chase DeLauter,CLE @ MIA,local_daily_20260710T200004Z,2026-07-10T20:00:39.668252+00:00,3,319.0,COMPLETE,0.4194221945414935,136,-179,0.39775319343065696,2.1669001110836525,1.0,5.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-10,823927,606466,Ketel Marte,ARI @ LAD,local_daily_20260710T124202Z,2026-07-10T12:45:11.713720+00:00,1,2740.0,COMPLETE,0.4757842788127941,130,-169,0.4090010643150372,6.678321449775693,0.0,1.0,BROAD_EVER_POSITIVE
2026-07-10,823927,606466,Ketel Marte,ARI @ LAD,local_daily_20260710T233002Z,2026-07-10T23:30:34.964089+00:00,1,2740.0,COMPLETE,0.4757842788127941,107,-139,0.45374290433428893,2.2041374478505182,0.0,1.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-10,823927,660271,Shohei Ohtani,ARI @ LAD,local_daily_20260710T124202Z,2026-07-10T12:45:11.713720+00:00,1,3097.0,COMPLETE,0.5158142703841134,-111,-116,0.4948402542722694,2.097401611184402,1.0,4.0,BROAD_EVER_POSITIVE
2026-07-10,823927,660271,Shohei Ohtani,ARI @ LAD,local_daily_20260710T233002Z,2026-07-10T23:30:34.964089+00:00,1,3097.0,COMPLETE,0.5158142703841134,-111,-116,0.4948402542722694,2.097401611184402,1.0,4.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-10,823927,682998,Corbin Carroll,ARI @ LAD,local_daily_20260710T124202Z,2026-07-10T12:45:11.713720+00:00,3,2475.0,COMPLETE,0.4321098579070517,152,-200,0.3731343283582089,5.8975529548842776,0.0,0.0,BROAD_EVER_POSITIVE
2026-07-10,823927,682998,Corbin Carroll,ARI @ LAD,local_daily_20260710T233002Z,2026-07-10T23:30:34.964089+00:00,3,2475.0,COMPLETE,0.4321098579070517,128,-167,0.4121896998888477,1.9920158018204015,0.0,0.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-10,824493,691718,Pete Crow-Armstrong,CHC @ CIN,local_daily_20260710T124202Z,2026-07-10T12:45:11.713720+00:00,1,1475.0,COMPLETE,0.4416617596394391,115,-149,0.43734082725915513,0.43209323802839705,0.0,0.0,BROAD_EVER_POSITIVE
2026-07-10,824575,691016,Tyler Soderstrom,ATH @ CWS,local_daily_20260710T124202Z,2026-07-10T12:45:11.713720+00:00,3,1317.0,COMPLETE,0.4028018090078029,146,-192,0.38203893657106974,2.0762872436733137,1.0,4.0,BROAD_EVER_POSITIVE
2026-07-10,824575,691016,Tyler Soderstrom,ATH @ CWS,local_daily_20260710T233002Z,2026-07-10T23:30:34.964089+00:00,3,1317.0,COMPLETE,0.4028018090078029,134,-175,0.4017531044558072,0.10487045519956828,1.0,4.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-10,824575,803011,Sam Antonacci,ATH @ CWS,local_daily_20260710T124202Z,2026-07-10T12:45:11.713720+00:00,1,296.0,COMPLETE,0.4049769756089997,152,-200,0.3731343283582089,3.184264725079078,0.0,1.0,BROAD_EVER_POSITIVE
2026-07-10,824575,803011,Sam Antonacci,ATH @ CWS,local_daily_20260710T233002Z,2026-07-10T23:30:34.964089+00:00,1,296.0,COMPLETE,0.4049769756089997,141,-185,0.3899568995005815,1.5020076108418212,0.0,1.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-10,824575,808959,Munetaka Murakami,ATH @ CWS,local_daily_20260710T200004Z,2026-07-10T20:00:39.668252+00:00,2,246.0,COMPLETE,0.4313985329635584,136,-179,0.39775319343065696,3.3645339532901444,1.0,2.0,BROAD_EVER_POSITIVE
2026-07-10,824575,808959,Munetaka Murakami,ATH @ CWS,local_daily_20260710T233002Z,2026-07-10T23:30:34.964089+00:00,2,246.0,COMPLETE,0.4313985329635584,130,-169,0.4090010643150372,2.2397468648521213,1.0,2.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-11,823276,664770,Nathan Lukes,TOR @ SD,local_daily_20260711T123425Z,2026-07-11T12:46:18.183349+00:00,2,773.0,COMPLETE,0.4153996782289356,164,-217,0.35622780599631415,5.917187223262143,0.0,1.0,BROAD_EVER_POSITIVE
2026-07-11,823276,664770,Nathan Lukes,TOR @ SD,local_daily_20260711T233001Z,2026-07-11T23:30:30.243866+00:00,2,773.0,COMPLETE,0.4153996782289356,164,-217,0.35622780599631415,5.917187223262143,0.0,1.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-11,823276,665487,Fernando Tatis Jr.,TOR @ SD,local_daily_20260711T123425Z,2026-07-11T12:46:18.183349+00:00,1,2162.0,COMPLETE,0.4616841325081817,122,-159,0.42321644498186217,3.8467687526319514,0.0,0.0,BROAD_EVER_POSITIVE
2026-07-11,823276,665487,Fernando Tatis Jr.,TOR @ SD,local_daily_20260711T233001Z,2026-07-11T23:30:30.243866+00:00,1,2162.0,COMPLETE,0.4616841325081817,117,-152,0.43310875842155927,2.8575374086622416,0.0,0.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-11,823276,665489,Vladimir Guerrero Jr.,TOR @ SD,local_daily_20260711T123425Z,2026-07-11T12:46:18.183349+00:00,3,3143.0,COMPLETE,0.4226290077012953,126,-164,0.41598386486827177,0.6645142833023532,1.0,5.0,BROAD_EVER_POSITIVE
2026-07-11,823276,676391,Ernie Clement,TOR @ SD,local_daily_20260711T123425Z,2026-07-11T12:46:18.183349+00:00,1,1635.0,COMPLETE,0.4319572654232538,122,-159,0.42321644498186217,0.8740820441391628,0.0,1.0,BROAD_EVER_POSITIVE
2026-07-11,823276,676391,Ernie Clement,TOR @ SD,local_daily_20260711T233001Z,2026-07-11T23:30:30.243866+00:00,1,1635.0,COMPLETE,0.4319572654232538,124,-161,0.41985715204941765,1.2100113373836152,0.0,1.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-11,823276,701538,Jackson Merrill,TOR @ SD,local_daily_20260711T123425Z,2026-07-11T12:46:18.183349+00:00,2,1455.0,COMPLETE,0.4685762965895915,141,-185,0.3899568995005815,7.861939708901,1.0,2.0,BROAD_EVER_POSITIVE
2026-07-11,823276,701538,Jackson Merrill,TOR @ SD,local_daily_20260711T233001Z,2026-07-11T23:30:30.243866+00:00,2,1455.0,COMPLETE,0.4685762965895915,144,-189,0.3852511464220966,8.332515016749486,1.0,2.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-11,823926,606466,Ketel Marte,ARI @ LAD,local_daily_20260711T123425Z,2026-07-11T12:46:18.183349+00:00,1,2745.0,COMPLETE,0.475743971469662,122,-159,0.42321644498186217,5.2527526487799845,0.0,0.0,BROAD_EVER_POSITIVE
2026-07-11,823926,606466,Ketel Marte,ARI @ LAD,local_daily_20260711T233001Z,2026-07-11T23:30:30.243866+00:00,1,2745.0,COMPLETE,0.475743971469662,120,-156,0.42723631508678234,4.850765638287968,0.0,0.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-11,823926,660271,Shohei Ohtani,ARI @ LAD,local_daily_20260711T123425Z,2026-07-11T12:46:18.183349+00:00,1,3101.0,COMPLETE,0.521088309804348,-123,-104,0.519675254742772,0.1413055061575963,0.0,1.0,BROAD_EVER_POSITIVE
2026-07-11,823926,660271,Shohei Ohtani,ARI @ LAD,local_daily_20260711T233001Z,2026-07-11T23:30:30.243866+00:00,1,3101.0,COMPLETE,0.521088309804348,-122,-106,0.5164392569455861,0.46490528587618263,0.0,1.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-11,824813,694212,Samuel Basallo,KC @ BAL,local_daily_20260711T123425Z,2026-07-11T12:46:18.183349+00:00,5,411.0,COMPLETE,0.390941025192814,164,-217,0.35622780599631415,3.4713219196499834,0.0,1.0,BROAD_EVER_POSITIVE
2026-07-11,824813,694212,Samuel Basallo,KC @ BAL,local_daily_20260711T200002Z,2026-07-11T20:00:37.688644+00:00,5,411.0,COMPLETE,0.390941025192814,155,-204,0.36884251395292406,2.209851123988993,0.0,1.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-20,822874,592626,Joc Pederson,CWS @ TEX,local_daily_20260720T124009Z,2026-07-20T12:45:43.209296+00:00,1,1916.0,COMPLETE,0.4339275908168731,141,-185,0.3899568995005815,4.397069131629161,1.0,4.0,BROAD_EVER_POSITIVE
2026-07-20,822874,592626,Joc Pederson,CWS @ TEX,local_daily_20260720T233004Z,2026-07-20T23:30:40.044468+00:00,1,1916.0,COMPLETE,0.4339275908168731,139,-182,0.3933164104995955,4.061118031727762,1.0,4.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-20,822874,694671,Wyatt Langford,CWS @ TEX,local_daily_20260720T124009Z,2026-07-20T12:45:43.209296+00:00,2,1337.0,COMPLETE,0.4294800131659211,122,-159,0.42321644498186217,0.6263568184058932,0.0,1.0,BROAD_EVER_POSITIVE
2026-07-20,822874,694671,Wyatt Langford,CWS @ TEX,local_daily_20260720T233004Z,2026-07-20T23:30:40.044468+00:00,2,1337.0,COMPLETE,0.4294800131659211,126,-164,0.41598386486827177,1.3496148297649335,0.0,1.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-20,822874,803011,Sam Antonacci,CWS @ TEX,local_daily_20260720T124009Z,2026-07-20T12:45:43.209296+00:00,1,319.0,COMPLETE,0.4102803604327722,152,-200,0.3731343283582089,3.7146032074563298,1.0,2.0,BROAD_EVER_POSITIVE
2026-07-20,822874,803011,Sam Antonacci,CWS @ TEX,local_daily_20260720T233004Z,2026-07-20T23:30:40.044468+00:00,1,319.0,COMPLETE,0.4102803604327722,155,-204,0.36884251395292406,4.143784647984816,1.0,2.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-20,823112,668227,Randy Arozarena,CIN @ SEA,local_daily_20260720T180001Z,2026-07-20T18:00:39.488487+00:00,1,3055.0,COMPLETE,0.3888501479257426,144,-189,0.3852511464220966,0.3599001503645949,1.0,2.0,BROAD_EVER_POSITIVE
2026-07-20,823112,701398,Sal Stewart,CIN @ SEA,local_daily_20260720T124009Z,2026-07-20T12:45:43.209296+00:00,2,487.0,COMPLETE,0.4537497718278567,134,-175,0.4017531044558072,5.19966673720495,0.0,0.0,BROAD_EVER_POSITIVE
2026-07-20,823112,701398,Sal Stewart,CIN @ SEA,local_daily_20260720T233004Z,2026-07-20T23:30:40.044468+00:00,2,487.0,COMPLETE,0.4537497718278567,132,-172,0.4053409632808775,4.840880854697921,0.0,0.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-20,823436,518692,Freddie Freeman,LAD @ PHI,local_daily_20260720T124009Z,2026-07-20T12:45:43.209296+00:00,4,3119.0,COMPLETE,0.4159284495900126,149,-196,0.3775317585837457,3.8396691006266916,0.0,1.0,BROAD_EVER_POSITIVE
2026-07-20,823436,518692,Freddie Freeman,LAD @ PHI,local_daily_20260720T200004Z,2026-07-20T20:00:40.285554+00:00,4,3119.0,COMPLETE,0.4159284495900126,164,-217,0.35622780599631415,5.9700643593698475,0.0,1.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-20,823436,664761,Alec Bohm,LAD @ PHI,local_daily_20260720T124009Z,2026-07-20T12:45:43.209296+00:00,4,2747.0,COMPLETE,0.3925028788834486,149,-196,0.3775317585837457,1.4971120299702878,0.0,0.0,BROAD_EVER_POSITIVE
2026-07-20,823436,664761,Alec Bohm,LAD @ PHI,local_daily_20260720T200004Z,2026-07-20T20:00:40.285554+00:00,4,2747.0,COMPLETE,0.3925028788834486,141,-185,0.3899568995005815,0.2545979382867103,0.0,0.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-20,823522,668804,Bryan Reynolds,PIT @ NYY,local_daily_20260720T124009Z,2026-07-20T12:45:43.209296+00:00,3,3035.0,COMPLETE,0.4004864272586969,136,-179,0.39775319343065696,0.2733233828039916,0.0,1.0,BROAD_EVER_POSITIVE
2026-07-20,823762,592885,Christian Yelich,NYM @ MIL,local_daily_20260720T124009Z,2026-07-20T12:45:43.209296+00:00,1,2556.0,COMPLETE,0.3845726189604628,146,-192,0.38203893657106974,0.2533682389393055,1.0,2.0,BROAD_EVER_POSITIVE
2026-07-20,823762,592885,Christian Yelich,NYM @ MIL,local_daily_20260720T233004Z,2026-07-20T23:30:40.044468+00:00,1,2556.0,COMPLETE,0.3845726189604628,152,-200,0.3731343283582089,1.1438290602253876,1.0,2.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-20,823762,666182,Bo Bichette,NYM @ MIL,local_daily_20260720T124009Z,2026-07-20T12:45:43.209296+00:00,3,2694.0,COMPLETE,0.4420425769924986,164,-217,0.35622780599631415,8.581477099618445,1.0,3.0,BROAD_EVER_POSITIVE
2026-07-20,823762,666182,Bo Bichette,NYM @ MIL,local_daily_20260720T233004Z,2026-07-20T23:30:40.044468+00:00,3,2694.0,COMPLETE,0.4420425769924986,164,-217,0.35622780599631415,8.581477099618445,1.0,3.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-20,824006,802139,JJ Wetherholt,STL @ LAA,local_daily_20260720T124009Z,2026-07-20T12:45:43.209296+00:00,1,424.0,COMPLETE,0.4309149498915967,144,-189,0.3852511464220966,4.566380346950005,0.0,0.0,BROAD_EVER_POSITIVE
2026-07-20,824006,802139,JJ Wetherholt,STL @ LAA,local_daily_20260720T233004Z,2026-07-20T23:30:40.044468+00:00,1,424.0,COMPLETE,0.4309149498915967,136,-179,0.39775319343065696,3.3161756460939715,0.0,0.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-20,824167,669065,Kyle Stowers,MIA @ HOU,local_daily_20260720T124009Z,2026-07-20T12:45:43.209296+00:00,1,1115.0,COMPLETE,0.4337882717514878,139,-182,0.3933164104995955,4.047186125189234,0.0,1.0,BROAD_EVER_POSITIVE
2026-07-20,824167,669065,Kyle Stowers,MIA @ HOU,local_daily_20260720T233004Z,2026-07-20T23:30:40.044468+00:00,1,1115.0,COMPLETE,0.4337882717514878,120,-156,0.42723631508678234,0.6551956664705483,0.0,1.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-20,824167,669364,Xavier Edwards,MIA @ HOU,local_daily_20260720T124009Z,2026-07-20T12:45:43.209296+00:00,3,1429.0,COMPLETE,0.3882069748295809,149,-196,0.3775317585837457,1.0675216245835173,0.0,0.0,BROAD_EVER_POSITIVE
2026-07-20,824167,669364,Xavier Edwards,MIA @ HOU,local_daily_20260720T233004Z,2026-07-20T23:30:40.044468+00:00,3,1429.0,COMPLETE,0.3882069748295809,144,-189,0.3852511464220966,0.2955828407484262,0.0,0.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-20,824167,673237,Yainer Diaz,MIA @ HOU,local_daily_20260720T124009Z,2026-07-20T12:45:43.209296+00:00,6,1760.0,COMPLETE,0.3949325560760765,149,-196,0.3775317585837457,1.740079749233081,0.0,1.0,BROAD_EVER_POSITIVE
2026-07-20,824898,663586,Austin Riley,SD @ ATL,local_daily_20260720T124009Z,2026-07-20T12:45:43.209296+00:00,4,2723.0,COMPLETE,0.4111885652618082,144,-189,0.3852511464220966,2.593741883971157,0.0,0.0,BROAD_EVER_POSITIVE
2026-07-20,825058,694374,Tim Tawa,ATH @ ARI,local_daily_20260720T124009Z,2026-07-20T12:45:43.209296+00:00,3,332.0,COMPLETE,0.3602286090655732,164,-217,0.35622780599631415,0.400080306925904,0.0,0.0,BROAD_EVER_POSITIVE
2026-07-21,822787,543807,George Springer,TB @ TOR,local_daily_20260721T163005Z,2026-07-21T16:30:39.412552+00:00,4,2773.0,COMPLETE,0.3656411421372771,158,-208,0.3646523962871756,0.09887458501015023,1.0,3.0,BROAD_EVER_POSITIVE
2026-07-21,822787,543807,George Springer,TB @ TOR,local_daily_20260721T200003Z,2026-07-21T20:00:40.397989+00:00,4,2773.0,COMPLETE,0.3656411421372771,158,-208,0.3646523962871756,0.09887458501015023,1.0,3.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-21,822787,664770,Nathan Lukes,TB @ TOR,local_daily_20260721T123231Z,2026-07-21T12:45:54.212989+00:00,1,793.0,COMPLETE,0.4312161172170513,161,-213,0.3602131356956257,7.1002981521425585,0.0,1.0,BROAD_EVER_POSITIVE
2026-07-21,822787,664770,Nathan Lukes,TB @ TOR,local_daily_20260721T200003Z,2026-07-21T20:00:40.397989+00:00,1,793.0,COMPLETE,0.4312161172170513,158,-208,0.3646523962871756,6.656372092987567,0.0,1.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-21,822787,676391,Ernie Clement,TB @ TOR,local_daily_20260721T123231Z,2026-07-21T12:45:54.212989+00:00,3,1662.0,COMPLETE,0.4064449398133327,132,-172,0.4053409632808775,0.11039765324551976,1.0,2.0,BROAD_EVER_POSITIVE
2026-07-21,822787,676391,Ernie Clement,TB @ TOR,local_daily_20260721T200003Z,2026-07-21T20:00:40.397989+00:00,3,1662.0,COMPLETE,0.4064449398133327,141,-185,0.3899568995005815,1.6488040312751195,1.0,2.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-21,822871,678246,Miguel Vargas,CWS @ TEX,local_daily_20260721T123231Z,2026-07-21T12:45:54.212989+00:00,3,1588.0,COMPLETE,0.4111910104534131,134,-175,0.4017531044558072,0.9437905997605911,1.0,2.0,BROAD_EVER_POSITIVE
2026-07-21,822871,679822,Justin Foscue,CWS @ TEX,local_daily_20260721T233005Z,2026-07-21T23:30:37.939857+00:00,2,179.0,COMPLETE,0.3862375839292441,152,-200,0.3731343283582089,1.31032555710352,0.0,1.0,BROAD_EVER_POSITIVE
2026-07-21,822871,679822,Justin Foscue,CWS @ TEX,local_daily_20260721T233005Z,2026-07-21T23:30:37.939857+00:00,2,179.0,COMPLETE,0.3862375839292441,152,-200,0.3731343283582089,1.31032555710352,0.0,1.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-21,822871,694671,Wyatt Langford,CWS @ TEX,local_daily_20260721T123231Z,2026-07-21T12:45:54.212989+00:00,1,1341.0,COMPLETE,0.4416529599702085,126,-164,0.41598386486827177,2.566909510193671,1.0,5.0,BROAD_EVER_POSITIVE
2026-07-21,822871,694671,Wyatt Langford,CWS @ TEX,local_daily_20260721T233005Z,2026-07-21T23:30:37.939857+00:00,1,1341.0,COMPLETE,0.4416529599702085,113,-147,0.44098480655585515,0.06681534143533341,1.0,5.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-21,822871,695731,Braden Montgomery,CWS @ TEX,local_daily_20260721T123231Z,2026-07-21T12:45:54.212989+00:00,4,133.0,COMPLETE,0.3770934203881706,152,-200,0.3731343283582089,0.3959092029961697,0.0,0.0,BROAD_EVER_POSITIVE
2026-07-21,822871,808959,Munetaka Murakami,CWS @ TEX,local_daily_20260721T123231Z,2026-07-21T12:45:54.212989+00:00,2,277.0,COMPLETE,0.4169259857506577,134,-175,0.4017531044558072,1.5172881294850504,0.0,1.0,BROAD_EVER_POSITIVE
2026-07-21,822871,808959,Munetaka Murakami,CWS @ TEX,local_daily_20260721T233005Z,2026-07-21T23:30:37.939857+00:00,2,277.0,COMPLETE,0.4169259857506577,128,-167,0.4121896998888477,0.4736285861810019,0.0,1.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-21,823114,668227,Randy Arozarena,CIN @ SEA,local_daily_20260721T123231Z,2026-07-21T12:45:54.212989+00:00,2,3060.0,COMPLETE,0.3761573593458143,152,-200,0.3731343283582089,0.30230309876053685,0.0,0.0,BROAD_EVER_POSITIVE
2026-07-21,823114,686527,Dominic Canzone,CIN @ SEA,local_daily_20260721T123231Z,2026-07-21T12:45:54.212989+00:00,3,906.0,COMPLETE,0.4151584710877737,152,-200,0.3731343283582089,4.202414272956478,0.0,0.0,BROAD_EVER_POSITIVE
2026-07-21,823114,686527,Dominic Canzone,CIN @ SEA,local_daily_20260721T233005Z,2026-07-21T23:30:37.939857+00:00,3,906.0,COMPLETE,0.4151584710877737,152,-200,0.3731343283582089,4.202414272956478,0.0,0.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-21,823114,701398,Sal Stewart,CIN @ SEA,local_daily_20260721T123231Z,2026-07-21T12:45:54.212989+00:00,2,491.0,COMPLETE,0.4525323452285152,130,-169,0.4090010643150372,4.353128091347802,0.0,0.0,BROAD_EVER_POSITIVE
2026-07-21,823114,701398,Sal Stewart,CIN @ SEA,local_daily_20260721T233005Z,2026-07-21T23:30:37.939857+00:00,2,491.0,COMPLETE,0.4525323452285152,128,-167,0.4121896998888477,4.034264533966753,0.0,0.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-21,823114,702284,Cole Young,CIN @ SEA,local_daily_20260721T233005Z,2026-07-21T23:30:37.939857+00:00,1,660.0,COMPLETE,0.4104061238950692,164,-217,0.35622780599631415,5.417831789875505,0.0,0.0,BROAD_EVER_POSITIVE
2026-07-21,823114,702284,Cole Young,CIN @ SEA,local_daily_20260721T233005Z,2026-07-21T23:30:37.939857+00:00,1,660.0,COMPLETE,0.4104061238950692,164,-217,0.35622780599631415,5.417831789875505,0.0,0.0,BROAD_FINAL_PREGAME_POSITIVE
2026-07-21,823437,518692,Freddie Freeman,LAD @ PHI,local_daily_20260721T123231Z,2026-07-21T12:45:54.212989+00:00,3,3123.0,COMPLETE,0.4304237153641915,130,-169,0.4090010643150372,2.1422651049154307,0.0,1.0,BROAD_EVER_POSITIVE
2026-07-21,823437,518692,Freddie Freeman,LAD @ PHI,local_daily_20260721T200003Z,2026-07-21T20:00:40.397989+00:00,3,3123.0,COMPLETE,0.4304237153641915,124,-161,0.41985715204941765,1.0566563314773847,0.0,1.0,BROAD_FINAL_PREGAME_POSITIVE
