period,evidence_class,row_type,variant,model_identity,games,mean_prediction,mean_actual,actual_minus_forecast_bias,mae,rmse,crps,ladder_brier,ladder_log_loss,ladder_ece
PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,MODEL,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,126,8.052118735711762,8.61111111111111,0.558992375399351,3.265726718124754,4.092129493546904,2.3138777181992336,0.22434798471609654,0.6408382598645951,0.06835425792700746
PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,MODEL,B_PARK_ONLY,DIRECT_NEGATIVE_BINOMIAL_PARK_DEPTH_REPAIR_V1,126,8.587205484179476,8.61111111111111,0.023905626931632923,3.2843054088213197,4.0776241318382,2.2967736770811533,0.22184329077228265,0.634916603473847,0.029047055029137316
PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,MODEL,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,126,8.766445394628924,8.61111111111111,-0.15533428351781042,3.27124467203617,4.047216838694606,2.2785095216433855,0.21963848293349914,0.6299698474858353,0.022041251047548994
PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,MODEL,D_LOW_DEPTH,DIRECT_NEGATIVE_BINOMIAL_LOW_DEPTH_EXPERIENCE_V1,126,8.763852303106486,8.61111111111111,-0.15274119199537492,3.271716925462785,4.047770025679071,2.2788183625328156,0.21967057356502412,0.630040108261964,0.021733638561346726
PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,REFERENCE_ONLY,V1_INTERCEPT_DIAGNOSTIC,FROZEN_PLUS_0.493550_DIAGNOSTIC,126,8.545668735711761,8.61111111111111,0.06544237539935036,3.266290745285745,4.054298215560832,2.2857381555052334,0.22041427354092372,0.6317162581747379,0.025432414553353135
PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,CANDIDATE_MINUS_CONTROL,B_PARK_ONLY,DIRECT_NEGATIVE_BINOMIAL_PARK_DEPTH_REPAIR_V1,126,0.5350867484677142,,-0.5350867484677181,0.018578690696565925,-0.014505361708703646,-0.017104041118080282,-0.0025046939438138904,-0.005921656390748042,-0.03930720289787014
PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,CANDIDATE_MINUS_CONTROL,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,126,0.7143266589171624,,-0.7143266589171614,0.005517953911416296,-0.044912654852297784,-0.03536819655584811,-0.004709501782597408,-0.010868412378759795,-0.04631300687945847
PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,CANDIDATE_MINUS_CONTROL,D_LOW_DEPTH,DIRECT_NEGATIVE_BINOMIAL_LOW_DEPTH_EXPERIENCE_V1,126,0.7117335673947238,,-0.7117335673947259,0.00599020733803135,-0.044359467867832514,-0.035059355666418046,-0.004677411151072425,-0.01079815160263109,-0.04662061936566073
