period,evidence_class,row_type,variant,model_identity,games,mean_prediction,mean_actual,actual_minus_forecast_bias,mae,rmse,crps,ladder_brier,ladder_log_loss,ladder_ece
2026_SEQUENTIAL_EARLY,PRIMARY_OUT_OF_TIME_EVIDENCE,MODEL,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,1281,8.412418433529181,8.989851678376269,0.5774332448470871,3.5209459692414056,4.500767948230816,2.5051476024217507,0.22689948711410368,0.6460560815972384,0.049748805580974394
2026_SEQUENTIAL_EARLY,PRIMARY_OUT_OF_TIME_EVIDENCE,MODEL,B_PARK_ONLY,DIRECT_NEGATIVE_BINOMIAL_PARK_DEPTH_REPAIR_V1,1281,8.819550861197982,8.989851678376269,0.17030081717828816,3.548085685155089,4.486066338698284,2.4930419264371597,0.22561928466544015,0.6427887258728482,0.014864062839443547
2026_SEQUENTIAL_EARLY,PRIMARY_OUT_OF_TIME_EVIDENCE,MODEL,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,1281,8.976791082117801,8.989851678376269,0.01306059625846816,3.5549530763792703,4.47925376644542,2.488193035061624,0.22495367973025673,0.6413549241148075,0.00455050885720445
2026_SEQUENTIAL_EARLY,PRIMARY_OUT_OF_TIME_EVIDENCE,MODEL,D_LOW_DEPTH,DIRECT_NEGATIVE_BINOMIAL_LOW_DEPTH_EXPERIENCE_V1,1281,8.974289882834448,8.989851678376269,0.015561795541819596,3.5544338338833588,4.478977860862776,2.488027440430039,0.22493278886262172,0.6413108160368296,0.004028949655237707
2026_SEQUENTIAL_EARLY,PRIMARY_OUT_OF_TIME_EVIDENCE,CANDIDATE_MINUS_CONTROL,B_PARK_ONLY,DIRECT_NEGATIVE_BINOMIAL_PARK_DEPTH_REPAIR_V1,1281,0.40713242766880064,,-0.407132427668799,0.02713971591368347,-0.014701609532532522,-0.012105675984591002,-0.001280202448663531,-0.0032673557243901863,-0.03488474274153085
2026_SEQUENTIAL_EARLY,PRIMARY_OUT_OF_TIME_EVIDENCE,CANDIDATE_MINUS_CONTROL,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,1281,0.5643726485886198,,-0.564372648588619,0.0340071071378647,-0.021514181785396325,-0.01695456736012657,-0.001945807383846948,-0.004701157482430829,-0.045198296723769946
2026_SEQUENTIAL_EARLY,PRIMARY_OUT_OF_TIME_EVIDENCE,CANDIDATE_MINUS_CONTROL,D_LOW_DEPTH,DIRECT_NEGATIVE_BINOMIAL_LOW_DEPTH_EXPERIENCE_V1,1281,0.5618714493052668,,-0.5618714493052676,0.03348786464195319,-0.021790087368040112,-0.017120161991711846,-0.001966698251481963,-0.0047452655604087735,-0.045719855925736685
