game_date,game_pk,model_timestamp_utc,pinnacle_timestamp_utc,absolute_timing_difference_minutes,within_30_minutes,within_60_minutes,scheduled_start_utc,total_line,over_american_price,under_american_price,pinnacle_no_vig_over_probability,pinnacle_no_vig_under_probability,c_expected_total,c_binary_over_probability,actual_total,result,c_side,pinnacle_side,c_correct,pinnacle_correct,c_minus_market_total,absolute_total_separation,absolute_probability_difference,market_identity,market_payload_sha256,raw_source_sha256
2026-08-17,824725,2026-08-17T15:43:45.302777Z,2026-08-17T15:42:54.366137Z,0.8489439999999999,True,True,2026-08-17T23:10:00Z,9.0,101,-113,0.4839479244768591,0.5160520755231408,9.04681311408517,0.4501200913429944,12,OVER,UNDER,UNDER,False,False,0.04681311408516997,0.04681311408516997,0.03382783313386467,THE_ODDS_API|pinnacle|824725|FULL_GAME_TOTAL|total=9|2026-08-17T15:42:54.366137Z,eb7b47b57d694c8290828e0504bc61c95586f4c6de96e0d3e318779db1352c89,1fb792b1d51b8fd26bd49d80ef3244679088f46994fb6ed6b2c6c3f1ed6d0011
2026-08-18,822859,2026-08-18T12:51:10.415715Z,2026-08-18T12:50:23.239831Z,0.7862647333333334,True,True,2026-08-19T00:05:00Z,8.0,-108,-104,0.504580432392818,0.49541956760718214,8.309451731007057,0.477543292961364,5,UNDER,UNDER,OVER,True,False,0.3094517310070568,0.3094517310070568,0.027037139431454027,THE_ODDS_API|pinnacle|822859|FULL_GAME_TOTAL|total=8|2026-08-18T12:50:23.239831Z,739abea18b30872a2fe634894a5aa257f68e76b07f43ad78ee7dec204409fd40,083e35e7e1517cb4d507a604a0a3868a5539c6011bafa55502e411bff8ffe7d1
2026-08-18,822938,2026-08-18T12:51:10.415715Z,2026-08-18T12:50:23.239831Z,0.7862647333333334,True,True,2026-08-18T22:40:00Z,7.5,-107,-105,0.5022899015342339,0.4977100984657659,8.27077340475595,0.5245713014318101,15,OVER,OVER,OVER,True,True,0.7707734047559498,0.7707734047559498,0.02228139989757616,THE_ODDS_API|pinnacle|822938|FULL_GAME_TOTAL|total=7.5|2026-08-18T12:50:23.239831Z,368e932c8ee8bd67d5028142dc76b678a4a7d12c9b46c9542e974fd57b361107,083e35e7e1517cb4d507a604a0a3868a5539c6011bafa55502e411bff8ffe7d1
2026-08-18,823341,2026-08-18T12:51:10.415715Z,2026-08-18T12:50:23.239831Z,0.7862647333333334,True,True,2026-08-18T22:40:00Z,8.0,-104,-108,0.49541956760718214,0.504580432392818,8.999679167269777,0.5465537508780244,5,UNDER,OVER,UNDER,False,True,0.9996791672697771,0.9996791672697771,0.05113418327084224,THE_ODDS_API|pinnacle|823341|FULL_GAME_TOTAL|total=8|2026-08-18T12:50:23.239831Z,82cdb44fd960df6d08a5e27b1d02eb411a12ea07c342b166cfeca901aa7e8ade,083e35e7e1517cb4d507a604a0a3868a5539c6011bafa55502e411bff8ffe7d1
2026-08-18,823423,2026-08-18T12:51:10.415715Z,2026-08-18T12:50:23.239831Z,0.7862647333333334,True,True,2026-08-18T22:40:00Z,8.5,-104,-111,0.4921503543554319,0.507849645644568,9.16909983606479,0.5097698370164979,10,OVER,OVER,UNDER,True,False,0.66909983606479,0.66909983606479,0.017619482661066,THE_ODDS_API|pinnacle|823423|FULL_GAME_TOTAL|total=8.5|2026-08-18T12:50:23.239831Z,a8bf8caaba9978a71d7dbeb776b12fe4e7b3389703244623257b518c94423de5,083e35e7e1517cb4d507a604a0a3868a5539c6011bafa55502e411bff8ffe7d1
2026-08-18,823586,2026-08-18T12:51:10.415715Z,2026-08-18T12:50:23.239831Z,0.7862647333333334,True,True,2026-08-18T23:10:00Z,8.5,-112,-101,0.5125216282670066,0.4874783717329934,8.7067523596884,0.46837597701404476,7,UNDER,UNDER,OVER,True,False,0.20675235968839978,0.20675235968839978,0.04414565125296188,THE_ODDS_API|pinnacle|823586|FULL_GAME_TOTAL|total=8.5|2026-08-18T12:50:23.239831Z,7cb0c6208b621f2aff5746b3d2fe7154c4eed2ad560878f4f5004a7c4980af2b,083e35e7e1517cb4d507a604a0a3868a5539c6011bafa55502e411bff8ffe7d1
2026-08-18,823667,2026-08-18T12:51:10.415715Z,2026-08-18T12:50:23.239831Z,0.7862647333333334,True,True,2026-08-18T23:40:00Z,8.5,-115,102,0.5193382517326178,0.48066174826738206,9.494507434557015,0.5376054907046754,5,UNDER,OVER,OVER,False,False,0.9945074345570148,0.9945074345570148,0.01826723897205762,THE_ODDS_API|pinnacle|823667|FULL_GAME_TOTAL|total=8.5|2026-08-18T12:50:23.239831Z,8e36e20955a04981acc1fde242e8a17673be47922539a18e2809563d0d9ce0e5,083e35e7e1517cb4d507a604a0a3868a5539c6011bafa55502e411bff8ffe7d1
2026-08-18,823749,2026-08-18T12:51:10.415715Z,2026-08-18T12:50:23.239831Z,0.7862647333333334,True,True,2026-08-18T23:40:00Z,7.5,-111,-101,0.5114621062766493,0.4885378937233506,8.59671840111624,0.5544623106113448,22,OVER,OVER,OVER,True,True,1.0967184011162399,1.0967184011162399,0.043000204334695424,THE_ODDS_API|pinnacle|823749|FULL_GAME_TOTAL|total=7.5|2026-08-18T12:50:23.239831Z,d4df53bb5ef5f81b49d3151818fdb751dffbeb604b43582cf2448c1bf0cb1b4b,083e35e7e1517cb4d507a604a0a3868a5539c6011bafa55502e411bff8ffe7d1
2026-08-18,824075,2026-08-18T20:18:43.758867Z,2026-08-18T20:17:55.858724Z,0.7983357166666667,True,True,2026-08-18T23:40:00Z,9.0,-108,-104,0.504580432392818,0.49541956760718214,9.529714216384681,0.4960272204804761,7,UNDER,UNDER,OVER,True,False,0.5297142163846811,0.5297142163846811,0.00855321191234193,THE_ODDS_API|pinnacle|824075|FULL_GAME_TOTAL|total=9|2026-08-18T20:17:55.858724Z,eee7267cee3672782a349eaced98996fdc19a9f38df04d741abab0dd2d90373d,77654135a4d8706c0a99a506366eb43fcddc7fd9bf26df79d9146be285ded1b0
2026-08-18,824154,2026-08-18T12:51:10.415715Z,2026-08-18T12:50:23.239831Z,0.7862647333333334,True,True,2026-08-19T00:10:00Z,9.0,-116,103,0.5215734916275362,0.4784265083724639,8.99171877439463,0.4447500776004653,4,UNDER,UNDER,OVER,True,False,-0.008281225605369258,0.008281225605369258,0.07682341402707088,THE_ODDS_API|pinnacle|824154|FULL_GAME_TOTAL|total=9|2026-08-18T12:50:23.239831Z,e150c507fe89c5abedaf8dec3cb735d35250566379d2b9e753c9c948cbd28968,083e35e7e1517cb4d507a604a0a3868a5539c6011bafa55502e411bff8ffe7d1
