scope,row_type,variant,games,mean_prediction,mean_actual,actual_minus_forecast_bias,mae,rmse,crps,ladder_brier,ladder_log_loss,ladder_ece
ALL_AUG06_15_COMPLETED,MODEL,ORIGINAL_EMITTED_FEATURE_STATE,126,8.05211873571176,8.61111111111111,0.558992375399351,3.265726718124754,4.092129493546904,2.3138777181992336,0.22434798471609654,0.6408382598645951,0.06835425792700746
ALL_AUG06_15_COMPLETED,MODEL,COUNTERFACTUAL_CORRECTED_FEATURE_STATE_NOT_ORIGINAL_PREDICTION,126,8.181488812404488,8.61111111111111,0.4296222987066246,3.2606285684554948,4.078677184436326,2.303444106421339,0.22286039767070723,0.6373757945261166,0.057044418207633375
ALL_AUG06_15_COMPLETED,CORRECTED_MINUS_ORIGINAL,DELTA,126,0.12937007669272838,,-0.12937007669272638,-0.005098149669259033,-0.013452309110578042,-0.01043361177789448,-0.0014875870453893159,-0.003462465338478493,-0.011309839719374083
AFFECTED_AUG07_15_COMPLETED,MODEL,ORIGINAL_EMITTED_FEATURE_STATE,121,8.037260999121818,8.47107438016529,0.43381338104347195,3.187144680447512,3.912792667540236,2.243317709269171,0.2228074234995951,0.6373576280282173,0.06467971067223392
AFFECTED_AUG07_15_COMPLETED,MODEL,COUNTERFACTUAL_CORRECTED_FEATURE_STATE_NOT_ORIGINAL_PREDICTION,121,8.17197694675226,8.47107438016529,0.29909743341302947,3.1818358634365476,3.8981390751997114,2.2324529565087183,0.22125836591514014,0.6337520856096363,0.05290252220412539
AFFECTED_AUG07_15_COMPLETED,CORRECTED_MINUS_ORIGINAL,DELTA,121,0.1347159476304416,,-0.13471594763044248,-0.005308817010964528,-0.014653592340524657,-0.010864752760452845,-0.0015490575844549492,-0.0036055424185810203,-0.011777188468108532
