scope,row_type,variant,games,mean_prediction,mean_actual,actual_minus_forecast_bias,mae,rmse,crps,ladder_brier,ladder_log_loss,ladder_ece
ALL_AUG06_15_COMPLETED,MODEL,ORIGINAL_EMITTED_FEATURE_STATE,126,8.766445394628924,8.61111111111111,-0.15533428351781042,3.27124467203617,4.047216838694606,2.2785095216433855,0.21963848293349914,0.6299698474858353,0.022041251047548994
ALL_AUG06_15_COMPLETED,MODEL,COUNTERFACTUAL_CORRECTED_FEATURE_STATE_NOT_ORIGINAL_PREDICTION,126,8.850287561368177,8.61111111111111,-0.23917645025706463,3.2754636282845335,4.052942316505498,2.2798349869438566,0.21957212103144053,0.6298049961377343,0.02617920585863203
ALL_AUG06_15_COMPLETED,CORRECTED_MINUS_ORIGINAL,DELTA,126,0.08384216673925238,,-0.08384216673925421,0.004218956248363437,0.0057254778108921656,0.0013254653004710626,-6.636190205860926e-05,-0.00016485134810095836,0.004137954811083037
AFFECTED_AUG07_15_COMPLETED,MODEL,ORIGINAL_EMITTED_FEATURE_STATE,121,8.756959383157039,8.47107438016529,-0.28588500299174724,3.1924059771377644,3.8769638694444755,2.2106210911551707,0.21805983136810267,0.6265142808750048,0.026698006436381365
AFFECTED_AUG07_15_COMPLETED,MODEL,COUNTERFACTUAL_CORRECTED_FEATURE_STATE_NOT_ORIGINAL_PREDICTION,121,8.844266102240887,8.47107438016529,-0.3731917220755988,3.196799270421184,3.883187163024325,2.212001327749049,0.21799072723868632,0.6263426174877261,0.031006951115690996
AFFECTED_AUG07_15_COMPLETED,CORRECTED_MINUS_ORIGINAL,DELTA,121,0.08730671908384835,,-0.08730671908385157,0.004393293283419641,0.006223293579849631,0.0013802365938784256,-6.910412941635302e-05,-0.00017166338727869768,0.004308944679309631
