period,row_type,variant,games,mean_prediction,mean_actual,actual_minus_forecast_bias,mae,rmse,crps,ladder_brier,ladder_log_loss,ladder_ece
2026_SEQUENTIAL_EARLY,MODEL,CONTROL_RAW,1281,8.412418433529181,8.989851678376269,0.5774332448470871,3.5209459692414056,4.500767948230816,2.5051476024217507,0.22689948711410368,0.6460560815972384,0.049748805580974394
2026_SEQUENTIAL_EARLY,MODEL,REPAIRED,1281,8.819550861197982,8.989851678376269,0.17030081717828816,3.548085685155089,4.486066338698284,2.4930419264371597,0.22561928466544015,0.6427887258728482,0.014864062839443547
2026_SEQUENTIAL_EARLY,REPAIRED_MINUS_CONTROL,DELTA,1281,0.40713242766880064,,-0.407132427668799,0.02713971591368347,-0.014701609532532522,-0.012105675984591002,-0.001280202448663531,-0.0032673557243901863,-0.03488474274153085
