period,row_type,variant,games,mean_prediction,mean_actual,actual_minus_forecast_bias,mae,rmse,crps,ladder_brier,ladder_log_loss,ladder_ece,evidence_class
PROSPECTIVE_AUG06_15,MODEL,CONTROL_RAW,126,8.05211873571176,8.61111111111111,0.558992375399351,3.265726718124754,4.092129493546904,2.3138777181992336,0.22434798471609654,0.6408382598645951,0.06835425792700746,RETROSPECTIVE_REPAIRED_CHALLENGER_DIAGNOSTIC
PROSPECTIVE_AUG06_15,MODEL,REPAIRED,126,8.587205484179476,8.61111111111111,0.023905626931632923,3.2843054088213197,4.0776241318382,2.2967736770811533,0.22184329077228265,0.634916603473847,0.029047055029137316,RETROSPECTIVE_REPAIRED_CHALLENGER_DIAGNOSTIC
PROSPECTIVE_AUG06_15,MODEL,V1_INTERCEPT_DIAGNOSTIC,126,8.545668735711761,8.61111111111111,0.06544237539935047,3.266290745285745,4.054298215560832,2.2857381555052334,0.22041427354092372,0.6317162581747379,0.02543241455335312,RETROSPECTIVE_REPAIRED_CHALLENGER_DIAGNOSTIC
PROSPECTIVE_AUG06_15,REPAIRED_MINUS_CONTROL,DELTA,126,0.535086748467716,,-0.5350867484677181,0.018578690696565925,-0.014505361708703646,-0.017104041118080282,-0.0025046939438138904,-0.005921656390748042,-0.03930720289787014,RETROSPECTIVE_REPAIRED_CHALLENGER_DIAGNOSTIC
