LEAGUE,DATE,HOME,AWAY,DOUBLEHEADER,SECTION,MARKET,SELECTOR,POINT,SIDE,WIN %
MLB,20260428,TOR,BOS,,player_prop,batter_hits,702332,0.5,over,-106
MLB,20260428,TOR,BOS,,player_prop,batter_hits,702332,0.5,under,106
MLB,20260428,TOR,BOS,,player_prop,batter_singles,702332,0.5,over,118
MLB,20260428,TOR,BOS,,player_prop,batter_singles,702332,0.5,under,-118
MLB,20260428,TOR,BOS,,player_prop,batter_bases,702332,0.5,over,-148
MLB,20260428,TOR,BOS,,player_prop,batter_bases,702332,0.5,under,148
MLB,20260428,TOR,BOS,,player_prop,batter_hits,662139,0.5,over,-129
MLB,20260428,TOR,BOS,,player_prop,batter_hits,662139,0.5,under,129
MLB,20260428,TOR,BOS,,player_prop,batter_singles,662139,0.5,over,-118
MLB,20260428,TOR,BOS,,player_prop,batter_singles,662139,0.5,under,118
MLB,20260428,TOR,BOS,,player_prop,batter_bases,662139,0.5,over,-151
MLB,20260428,TOR,BOS,,player_prop,batter_bases,662139,0.5,under,151
MLB,20260428,TOR,BOS,,player_prop,batter_hits,676914,0.5,over,203
MLB,20260428,TOR,BOS,,player_prop,batter_hits,676914,0.5,under,-203
MLB,20260428,TOR,BOS,,player_prop,batter_singles,676914,0.5,over,137
MLB,20260428,TOR,BOS,,player_prop,batter_singles,676914,0.5,under,-137
MLB,20260428,TOR,BOS,,player_prop,batter_bases,676914,0.5,over,160
MLB,20260428,TOR,BOS,,player_prop,batter_bases,676914,0.5,under,-160
MLB,20260428,TOR,BOS,,player_prop,batter_hits,676391,1.5,over,112
MLB,20260428,TOR,BOS,,player_prop,batter_hits,676391,1.5,under,-112
MLB,20260428,TOR,BOS,,player_prop,batter_h+r+rbi,676391,1.5,over,-105
MLB,20260428,TOR,BOS,,player_prop,batter_h+r+rbi,676391,1.5,under,105
MLB,20260428,TOR,BOS,,player_prop,batter_singles,676391,0.5,over,-150
MLB,20260428,TOR,BOS,,player_prop,batter_singles,676391,0.5,under,150
MLB,20260428,TOR,BOS,,player_prop,batter_bases,676391,1.5,over,-137
MLB,20260428,TOR,BOS,,player_prop,batter_bases,676391,1.5,under,137
MLB,20260428,TOR,BOS,,player_prop,batter_hits,680776,0.5,over,-124
MLB,20260428,TOR,BOS,,player_prop,batter_hits,680776,0.5,under,124
MLB,20260428,TOR,BOS,,player_prop,batter_h+r+rbi,680776,1.5,over,129
MLB,20260428,TOR,BOS,,player_prop,batter_h+r+rbi,680776,1.5,under,-129
MLB,20260428,TOR,BOS,,player_prop,batter_singles,680776,0.5,over,104
MLB,20260428,TOR,BOS,,player_prop,batter_singles,680776,0.5,under,-104
MLB,20260428,TOR,BOS,,player_prop,batter_bases,680776,1.5,over,145
MLB,20260428,TOR,BOS,,player_prop,batter_bases,680776,1.5,under,-145
MLB,20260428,TOR,BOS,,player_prop,batter_hits,672960,0.5,over,-108
MLB,20260428,TOR,BOS,,player_prop,batter_hits,672960,0.5,under,108
MLB,20260428,TOR,BOS,,player_prop,batter_h+r+rbi,672960,1.5,over,112
MLB,20260428,TOR,BOS,,player_prop,batter_h+r+rbi,672960,1.5,under,-112
MLB,20260428,TOR,BOS,,player_prop,batter_singles,672960,0.5,over,-104
MLB,20260428,TOR,BOS,,player_prop,batter_singles,672960,0.5,under,104
MLB,20260428,TOR,BOS,,player_prop,batter_bases,672960,1.5,over,119
MLB,20260428,TOR,BOS,,player_prop,batter_bases,672960,1.5,under,-119
MLB,20260428,TOR,BOS,,player_prop,batter_hits,691785,0.5,over,-145
MLB,20260428,TOR,BOS,,player_prop,batter_hits,691785,0.5,under,145
MLB,20260428,TOR,BOS,,player_prop,batter_singles,691785,0.5,over,-109
MLB,20260428,TOR,BOS,,player_prop,batter_singles,691785,0.5,under,109
MLB,20260428,TOR,BOS,,player_prop,batter_bases,691785,0.5,over,-154
MLB,20260428,TOR,BOS,,player_prop,batter_bases,691785,0.5,under,154
MLB,20260428,TOR,BOS,,player_prop,batter_hits,807799,0.5,over,-124
MLB,20260428,TOR,BOS,,player_prop,batter_hits,807799,0.5,under,124
MLB,20260428,TOR,BOS,,player_prop,batter_singles,807799,0.5,over,104
MLB,20260428,TOR,BOS,,player_prop,batter_singles,807799,0.5,under,-104
MLB,20260428,TOR,BOS,,player_prop,batter_bases,807799,0.5,over,-125
MLB,20260428,TOR,BOS,,player_prop,batter_bases,807799,0.5,under,125
MLB,20260428,TOR,BOS,,player_prop,batter_hits,664702,0.5,over,137
MLB,20260428,TOR,BOS,,player_prop,batter_hits,664702,0.5,under,-137
MLB,20260428,TOR,BOS,,player_prop,batter_singles,664702,0.5,over,109
MLB,20260428,TOR,BOS,,player_prop,batter_singles,664702,0.5,under,-109
MLB,20260428,TOR,BOS,,player_prop,batter_bases,664702,0.5,over,100
MLB,20260428,TOR,BOS,,player_prop,batter_bases,664702,0.5,under,-100
MLB,20260428,TOR,BOS,,player_prop,batter_hits,701350,0.5,over,111
MLB,20260428,TOR,BOS,,player_prop,batter_hits,701350,0.5,under,-111
MLB,20260428,TOR,BOS,,player_prop,batter_h+r+rbi,701350,1.5,over,240
MLB,20260428,TOR,BOS,,player_prop,batter_h+r+rbi,701350,1.5,under,-240
MLB,20260428,TOR,BOS,,player_prop,batter_singles,701350,0.5,over,118
MLB,20260428,TOR,BOS,,player_prop,batter_singles,701350,0.5,under,-118
MLB,20260428,TOR,BOS,,player_prop,batter_bases,701350,0.5,over,-114
MLB,20260428,TOR,BOS,,player_prop,batter_bases,701350,0.5,under,114
MLB,20260428,TOR,BOS,,player_prop,batter_hits,596115,0.5,over,-122
MLB,20260428,TOR,BOS,,player_prop,batter_hits,596115,0.5,under,122
MLB,20260428,TOR,BOS,,player_prop,batter_h+r+rbi,596115,1.5,over,140
MLB,20260428,TOR,BOS,,player_prop,batter_h+r+rbi,596115,1.5,under,-140
MLB,20260428,TOR,BOS,,player_prop,batter_singles,596115,0.5,over,104
MLB,20260428,TOR,BOS,,player_prop,batter_singles,596115,0.5,under,-104
MLB,20260428,TOR,BOS,,player_prop,batter_bases,596115,1.5,over,139
MLB,20260428,TOR,BOS,,player_prop,batter_bases,596115,1.5,under,-139
MLB,20260428,TOR,BOS,,player_prop,batter_hits,623168,0.5,over,205
MLB,20260428,TOR,BOS,,player_prop,batter_hits,623168,0.5,under,-205
MLB,20260428,TOR,BOS,,player_prop,batter_singles,623168,0.5,over,109
MLB,20260428,TOR,BOS,,player_prop,batter_singles,623168,0.5,under,-109
MLB,20260428,TOR,BOS,,player_prop,batter_bases,623168,0.5,over,200
MLB,20260428,TOR,BOS,,player_prop,batter_bases,623168,0.5,under,-200
MLB,20260428,TOR,BOS,,player_prop,batter_hits,665489,1.5,over,130
MLB,20260428,TOR,BOS,,player_prop,batter_hits,665489,1.5,under,-130
MLB,20260428,TOR,BOS,,player_prop,batter_h+r+rbi,665489,1.5,over,-148
MLB,20260428,TOR,BOS,,player_prop,batter_h+r+rbi,665489,1.5,under,148
MLB,20260428,TOR,BOS,,player_prop,batter_singles,665489,0.5,over,-150
MLB,20260428,TOR,BOS,,player_prop,batter_singles,665489,0.5,under,150
MLB,20260428,TOR,BOS,,player_prop,batter_bases,665489,1.5,over,-108
MLB,20260428,TOR,BOS,,player_prop,batter_bases,665489,1.5,under,108
MLB,20260428,TOR,BOS,,player_prop,batter_hits,575929,0.5,over,-135
MLB,20260428,TOR,BOS,,player_prop,batter_hits,575929,0.5,under,135
MLB,20260428,TOR,BOS,,player_prop,batter_h+r+rbi,575929,1.5,over,-138
MLB,20260428,TOR,BOS,,player_prop,batter_h+r+rbi,575929,1.5,under,138
MLB,20260428,TOR,BOS,,player_prop,batter_singles,575929,0.5,over,118
MLB,20260428,TOR,BOS,,player_prop,batter_singles,575929,0.5,under,-118
MLB,20260428,TOR,BOS,,player_prop,batter_bases,575929,0.5,over,-226
MLB,20260428,TOR,BOS,,player_prop,batter_bases,575929,0.5,under,226
MLB,20260428,TOR,BOS,,player_prop,batter_hits,677800,0.5,over,-199
MLB,20260428,TOR,BOS,,player_prop,batter_hits,677800,0.5,under,199
MLB,20260428,TOR,BOS,,player_prop,batter_h+r+rbi,677800,1.5,over,-112
MLB,20260428,TOR,BOS,,player_prop,batter_h+r+rbi,677800,1.5,under,112
MLB,20260428,TOR,BOS,,player_prop,batter_singles,677800,0.5,over,-123
MLB,20260428,TOR,BOS,,player_prop,batter_singles,677800,0.5,under,123
MLB,20260428,TOR,BOS,,player_prop,batter_bases,677800,0.5,over,-239
MLB,20260428,TOR,BOS,,player_prop,batter_bases,677800,0.5,under,239
MLB,20260428,TEX,NYY,,player_prop,batter_hits,592450,0.5,over,-173
MLB,20260428,TEX,NYY,,player_prop,batter_hits,592450,0.5,under,173
MLB,20260428,TEX,NYY,,player_prop,batter_h+r+rbi,592450,1.5,over,-153
MLB,20260428,TEX,NYY,,player_prop,batter_h+r+rbi,592450,1.5,under,153
MLB,20260428,TEX,NYY,,player_prop,batter_singles,592450,0.5,over,118
MLB,20260428,TEX,NYY,,player_prop,batter_singles,592450,0.5,under,-118
MLB,20260428,TEX,NYY,,player_prop,batter_bases,592450,1.5,over,-164
MLB,20260428,TEX,NYY,,player_prop,batter_bases,592450,1.5,under,164
MLB,20260428,TEX,NYY,,player_prop,batter_hits,696030,0.5,over,-102
MLB,20260428,TEX,NYY,,player_prop,batter_hits,696030,0.5,under,102
MLB,20260428,TEX,NYY,,player_prop,batter_singles,696030,0.5,over,-118
MLB,20260428,TEX,NYY,,player_prop,batter_singles,696030,0.5,under,118
MLB,20260428,TEX,NYY,,player_prop,batter_bases,696030,0.5,over,-124
MLB,20260428,TEX,NYY,,player_prop,batter_bases,696030,0.5,under,124
MLB,20260428,TEX,NYY,,player_prop,batter_hits,669224,0.5,over,125
MLB,20260428,TEX,NYY,,player_prop,batter_hits,669224,0.5,under,-125
MLB,20260428,TEX,NYY,,player_prop,batter_singles,669224,0.5,over,134
MLB,20260428,TEX,NYY,,player_prop,batter_singles,669224,0.5,under,-134
MLB,20260428,TEX,NYY,,player_prop,batter_bases,669224,0.5,over,-108
MLB,20260428,TEX,NYY,,player_prop,batter_bases,669224,0.5,under,108
MLB,20260428,TEX,NYY,,player_prop,batter_hits,700250,0.5,over,-168
MLB,20260428,TEX,NYY,,player_prop,batter_hits,700250,0.5,under,168
MLB,20260428,TEX,NYY,,player_prop,batter_singles,700250,0.5,over,118
MLB,20260428,TEX,NYY,,player_prop,batter_singles,700250,0.5,under,-118
MLB,20260428,TEX,NYY,,player_prop,batter_bases,700250,1.5,over,-164
MLB,20260428,TEX,NYY,,player_prop,batter_bases,700250,1.5,under,164
