date,lane,game_pk,player_id,player_name,line,qualification_status,exclusion_reason,secondary_reason,source_artifact
2026-08-04,HITS15_UNDER,824645,660271,Shohei Ohtani,1.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-04/hits_features.csv
2026-08-04,HITS15_UNDER,824731,702332,Caleb Durbin,1.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-04/hits_features.csv
2026-08-04,HITS15_UNDER,824731,680776,Jarren Duran,1.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-04/hits_features.csv
2026-08-04,HITS15_UNDER,824731,807799,Masataka Yoshida,1.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-04/hits_features.csv
2026-08-04,HITS15_UNDER,824731,686765,Nick Sogard,1.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-04/hits_features.csv
2026-08-04,HITS15_UNDER,824731,575929,Willson Contreras,1.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-04/hits_features.csv
2026-08-04,HITS15_UNDER,824805,681297,Colton Cowser,1.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-04/hits_features.csv
2026-08-04,HITS15_UNDER,824805,694384,Nolan Schanuel,1.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-04/hits_features.csv
2026-08-04,HITS15_UNDER,824805,624413,Pete Alonso,1.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-04/hits_features.csv
2026-08-04,HITS15_UNDER,824805,685133,Wade Meckler,1.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-04/hits_features.csv
2026-08-04,HITS15_UNDER,824805,687263,Zach Neto,1.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-04/hits_features.csv
2026-08-04,HITS15_UNDER,824888,621566,Matt Olson,1.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-04/hits_features.csv
2026-08-04,HITS15_UNDER,824888,672640,Otto Lopez,1.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-04/hits_features.csv
2026-08-04,HITS15_UNDER,825054,682998,Corbin Carroll,1.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-04/hits_features.csv
2026-08-04,HITS15_UNDER,825054,665487,Fernando Tatis Jr.,1.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-04/hits_features.csv
2026-08-04,HITS15_UNDER,825054,664034,Ty France,1.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-04/hits_features.csv
2026-08-05,HITS05,823106,680977,Brendan Donovan,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,823106,663728,Cal Raleigh,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,823106,702284,Cole Young,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,823106,806068,Colt Emerson,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,823106,690993,Colt Keith,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,823106,693307,Dillon Dingler,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,823106,686527,Dominic Canzone,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,823106,680664,Eduardo Valencia,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,823106,650402,Gleyber Torres,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,823106,595879,Javier Báez,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,823106,647304,Josh Naylor,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,823106,677594,Julio Rodríguez,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,823106,805808,Kevin McGonigle,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,823106,703601,Max Clark,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,823106,668227,Randy Arozarena,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,823106,682985,Riley Greene,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,823106,679529,Spencer Torkelson,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,823106,621493,Taylor Ward,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,823106,656716,Zach McKinstry,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,823516,700250,Ben Rice,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,823516,665862,Jazz Chisholm Jr.,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,823516,665877,José Fermín,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,823516,671277,Luis García Jr.,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,823516,641857,Ryan McMahon,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,823516,682987,Spencer Jones,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,823516,663757,Trent Grisham,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,824082,665019,Kody Clemens,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,825052,682998,Corbin Carroll,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,825052,665487,Fernando Tatis Jr.,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,825052,672695,Geraldo Perdomo,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,825052,545121,Ildemaro Vargas,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,825052,701538,Jackson Merrill,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,825052,630105,Jake Cronenworth,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,825052,543510,James McCann,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,825052,687749,Jase Bowen,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,825052,606466,Ketel Marte,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,825052,663457,Lars Nootbaar,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,825052,669134,Luis Campusano,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,825052,650859,Luis Rengifo,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,825052,592518,Manny Machado,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,825052,596146,Max Kepler,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,825052,571448,Nolan Arenado,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,825052,814439,Ryan Waldschmidt,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,825052,694374,Tim Tawa,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,825052,664034,Ty France,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,825052,682988,Tyler Locklear,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS05,825052,593428,Xander Bogaerts,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS15_UNDER,823516,676475,Alec Burleson,1.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS15_UNDER,823516,669224,Austin Wells,1.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS15_UNDER,823516,806146,George Lombard Jr.,1.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS15_UNDER,823516,671218,Heliot Ramos,1.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS15_UNDER,823516,671056,Iván Herrera,1.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS15_UNDER,823516,802139,JJ Wetherholt,1.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS15_UNDER,825052,682998,Corbin Carroll,1.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS15_UNDER,825052,665487,Fernando Tatis Jr.,1.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS15_UNDER,825052,701538,Jackson Merrill,1.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-05,HITS15_UNDER,825052,664034,Ty France,1.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-05/hits_features.csv
2026-08-06,HITS05,823430,665953,Andrés Chaparro,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-06/hits_features.csv
2026-08-06,HITS05,823430,691781,Brady House,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-06/hits_features.csv
2026-08-06,HITS05,823430,682928,CJ Abrams,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-06/hits_features.csv
2026-08-06,HITS05,824080,702176,Alan Roden,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-06/hits_features.csv
2026-08-06,HITS05,824080,686797,Brooks Lee,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-06/hits_features.csv
2026-08-06,HITS05,824080,695600,Carter Jensen,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-06/hits_features.csv
2026-08-06,HITS05,824080,686555,Isaac Collins,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-06/hits_features.csv
2026-08-06,HITS05,824080,695506,Jac Caglianone,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-06/hits_features.csv
2026-08-06,HITS05,824080,670231,John Rave,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-06/hits_features.csv
2026-08-06,HITS05,824080,605137,Josh Bell,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-06/hits_features.csv
2026-08-06,HITS05,824080,668942,Josh Rojas,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-06/hits_features.csv
2026-08-06,HITS05,824080,665019,Kody Clemens,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-06/hits_features.csv
2026-08-06,HITS05,824080,664728,Kyle Isbel,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-06/hits_features.csv
2026-08-06,HITS05,824080,807712,Luke Keaschall,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-06/hits_features.csv
2026-08-06,HITS05,824080,686681,Michael Massey,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-06/hits_features.csv
