LEAGUE,DATE,HOME,AWAY,DOUBLEHEADER,SECTION,MARKET,SELECTOR,POINT,SIDE,WIN %
MLB,20260424,TOR,CLE,,player_prop,batter_hits,666310,0.5,over,133
MLB,20260424,TOR,CLE,,player_prop,batter_hits,666310,0.5,under,-133
MLB,20260424,TOR,CLE,,player_prop,batter_bases,666310,0.5,over,-99999900
MLB,20260424,TOR,CLE,,player_prop,batter_bases,666310,0.5,under,99999900
MLB,20260424,TOR,CLE,,player_prop,batter_hits,678218,0.5,over,166
MLB,20260424,TOR,CLE,,player_prop,batter_hits,678218,0.5,under,-166
MLB,20260424,TOR,CLE,,player_prop,batter_bases,678218,0.5,over,-3388
MLB,20260424,TOR,CLE,,player_prop,batter_bases,678218,0.5,under,3388
MLB,20260424,TOR,CLE,,player_prop,batter_hits,677587,0.5,over,-180
MLB,20260424,TOR,CLE,,player_prop,batter_hits,677587,0.5,under,180
MLB,20260424,TOR,CLE,,player_prop,batter_hits,800050,1.5,over,261
MLB,20260424,TOR,CLE,,player_prop,batter_hits,800050,1.5,under,-261
MLB,20260424,TOR,CLE,,player_prop,batter_h+r+rbi,800050,1.5,over,162
MLB,20260424,TOR,CLE,,player_prop,batter_h+r+rbi,800050,1.5,under,-162
MLB,20260424,TOR,CLE,,player_prop,batter_bases,800050,1.5,over,144
MLB,20260424,TOR,CLE,,player_prop,batter_bases,800050,1.5,under,-144
MLB,20260424,TOR,CLE,,player_prop,batter_hits,682177,0.5,over,-152
MLB,20260424,TOR,CLE,,player_prop,batter_hits,682177,0.5,under,152
MLB,20260424,TOR,CLE,,player_prop,batter_hits,662139,0.5,over,-171
MLB,20260424,TOR,CLE,,player_prop,batter_hits,662139,0.5,under,171
MLB,20260424,TOR,CLE,,player_prop,batter_bases,662139,0.5,over,-7861
MLB,20260424,TOR,CLE,,player_prop,batter_bases,662139,0.5,under,7861
MLB,20260424,TOR,CLE,,player_prop,batter_hits,676391,1.5,over,-110
MLB,20260424,TOR,CLE,,player_prop,batter_hits,676391,1.5,under,110
MLB,20260424,TOR,CLE,,player_prop,batter_h+r+rbi,676391,1.5,over,128
MLB,20260424,TOR,CLE,,player_prop,batter_h+r+rbi,676391,1.5,under,-128
MLB,20260424,TOR,CLE,,player_prop,batter_bases,676391,1.5,over,-347
MLB,20260424,TOR,CLE,,player_prop,batter_bases,676391,1.5,under,347
MLB,20260424,TOR,CLE,,player_prop,pitcher_outs,668909,17.5,over,-222
MLB,20260424,TOR,CLE,,player_prop,pitcher_outs,668909,17.5,under,222
MLB,20260424,TOR,CLE,,player_prop,pitcher_strikeouts,668909,5.5,over,-372
MLB,20260424,TOR,CLE,,player_prop,pitcher_strikeouts,668909,5.5,under,372
MLB,20260424,TOR,CLE,,player_prop,batter_hits,671655,0.5,over,-104
MLB,20260424,TOR,CLE,,player_prop,batter_hits,671655,0.5,under,104
MLB,20260424,TOR,CLE,,player_prop,batter_bases,671655,0.5,over,-99999900
MLB,20260424,TOR,CLE,,player_prop,batter_bases,671655,0.5,under,99999900
MLB,20260424,TOR,CLE,,player_prop,batter_hits,682877,0.5,over,170
MLB,20260424,TOR,CLE,,player_prop,batter_hits,682877,0.5,under,-170
MLB,20260424,TOR,CLE,,player_prop,batter_bases,682877,0.5,over,-99999900
MLB,20260424,TOR,CLE,,player_prop,batter_bases,682877,0.5,under,99999900
MLB,20260424,TOR,CLE,,player_prop,batter_hits,672960,0.5,over,-103
MLB,20260424,TOR,CLE,,player_prop,batter_hits,672960,0.5,under,103
MLB,20260424,TOR,CLE,,player_prop,batter_h+r+rbi,672960,1.5,over,142
MLB,20260424,TOR,CLE,,player_prop,batter_h+r+rbi,672960,1.5,under,-142
MLB,20260424,TOR,CLE,,player_prop,batter_bases,672960,0.5,over,-99999900
MLB,20260424,TOR,CLE,,player_prop,batter_bases,672960,0.5,under,99999900
MLB,20260424,TOR,CLE,,player_prop,batter_hits,700932,0.5,over,-129
MLB,20260424,TOR,CLE,,player_prop,batter_hits,700932,0.5,under,129
MLB,20260424,TOR,CLE,,player_prop,batter_h+r+rbi,700932,1.5,over,247
MLB,20260424,TOR,CLE,,player_prop,batter_h+r+rbi,700932,1.5,under,-247
MLB,20260424,TOR,CLE,,player_prop,batter_bases,700932,0.5,over,-99999900
MLB,20260424,TOR,CLE,,player_prop,batter_bases,700932,0.5,under,99999900
MLB,20260424,TOR,CLE,,player_prop,pitcher_strikeouts,453286,3.5,over,284
MLB,20260424,TOR,CLE,,player_prop,pitcher_strikeouts,453286,3.5,under,-284
MLB,20260424,TOR,CLE,,player_prop,batter_hits,664770,0.5,over,-159
MLB,20260424,TOR,CLE,,player_prop,batter_hits,664770,0.5,under,159
MLB,20260424,TOR,CLE,,player_prop,batter_bases,664770,1.5,over,105
MLB,20260424,TOR,CLE,,player_prop,batter_bases,664770,1.5,under,-105
MLB,20260424,TOR,CLE,,player_prop,batter_hits,680757,1.5,over,222
MLB,20260424,TOR,CLE,,player_prop,batter_hits,680757,1.5,under,-222
MLB,20260424,TOR,CLE,,player_prop,batter_h+r+rbi,680757,1.5,over,198
MLB,20260424,TOR,CLE,,player_prop,batter_h+r+rbi,680757,1.5,under,-198
MLB,20260424,TOR,CLE,,player_prop,batter_bases,680757,1.5,over,132
MLB,20260424,TOR,CLE,,player_prop,batter_bases,680757,1.5,under,-132
MLB,20260424,TOR,CLE,,player_prop,batter_hits,623168,0.5,over,198
MLB,20260424,TOR,CLE,,player_prop,batter_hits,623168,0.5,under,-198
MLB,20260424,TOR,CLE,,player_prop,batter_bases,623168,0.5,over,-7564
MLB,20260424,TOR,CLE,,player_prop,batter_bases,623168,0.5,under,7564
MLB,20260424,TOR,CLE,,player_prop,batter_hits,665489,1.5,over,114
MLB,20260424,TOR,CLE,,player_prop,batter_hits,665489,1.5,under,-114
MLB,20260424,TOR,CLE,,player_prop,batter_h+r+rbi,665489,1.5,over,-154
MLB,20260424,TOR,CLE,,player_prop,batter_h+r+rbi,665489,1.5,under,154
MLB,20260424,TOR,CLE,,player_prop,batter_bases,665489,1.5,over,-111
MLB,20260424,TOR,CLE,,player_prop,batter_bases,665489,1.5,under,111
MLB,20260424,TEX,ATH,,player_prop,batter_hits,696030,0.5,over,-107
MLB,20260424,TEX,ATH,,player_prop,batter_hits,696030,0.5,under,107
MLB,20260424,TEX,ATH,,player_prop,batter_bases,696030,0.5,over,-82137
MLB,20260424,TEX,ATH,,player_prop,batter_bases,696030,0.5,under,82137
MLB,20260424,TEX,ATH,,player_prop,batter_hits,607043,0.5,over,-200
MLB,20260424,TEX,ATH,,player_prop,batter_hits,607043,0.5,under,200
MLB,20260424,TEX,ATH,,player_prop,batter_h+r+rbi,607043,1.5,over,145
MLB,20260424,TEX,ATH,,player_prop,batter_h+r+rbi,607043,1.5,under,-145
MLB,20260424,TEX,ATH,,player_prop,batter_bases,607043,1.5,over,-226
MLB,20260424,TEX,ATH,,player_prop,batter_bases,607043,1.5,under,226
MLB,20260424,TEX,ATH,,player_prop,batter_hits,666126,0.5,over,-169
MLB,20260424,TEX,ATH,,player_prop,batter_hits,666126,0.5,under,169
