player_id,game_id,team_id,opponent_id,is_home,game_date,shots_on_goal,d5_sog_per60,d10_sog_per60,d20_sog_per60,team_d10_sf_per_game,opp_d10_sf_allowed_per_game,pace_matchup_index,role_pp_share,rest_days,b2b_flag,season,attempts_d10_per60,last10_team_sog_share,hot_last5_flag,num_shotwasongoal_last5,num_shotwasongoal_last10,num_shotwasongoal_season_to_date,num_event_shot_last5,num_event_shot_last10,num_event_shot_season_to_date,team_num_event_shot_for_last10,team_num_shotwasongoal_for_last10,szn_toi_per_game_5on5,szn_toi_per_game_pp,szn_toi_per_game_pk,szn_shifts_per_game_5on5,szn_shifts_per_game_pp,szn_shifts_per_game_pk,season_5on5_icetime_per_game,season_5on4_icetime_per_game,season_4on5_icetime_per_game,season_5on5_shifts_per_game,season_5on4_shifts_per_game,season_4on5_shifts_per_game,num_sog_last5,num_sog_last10,num_sog_szn_to_date,num_event_last5,num_event_last10,num_event_szn_to_date,team_num_sog_last10,team_num_event_last10,pace_index,d3_toi_min_avg,d5_toi_min_avg,d10_toi_min_avg,d20_toi_min_avg,d10_toi_min_sd,d10_toi_cv,toi_trend_3v10,toi_hist_games,toi_missing_flag,toi_hist_ok,opp_d10_sf_per60,team_d10_sa_per60,opp_d10_sa_per60
8476479,2024020832,26,12,f,2025-02-01,1,2.07397165572070515060,3.02131707044144799420,3.96705143392379955360,,28.6666666666666667,0.49312670089181385721,0.00000000000000000000,3,f,2024,4.69982655402003021300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8476480,2024020831,52,15,f,2025-02-01,4,9.77076287110108981560,6.23538581449727201880,5.23154427436543305540,,30.6666666666666667,0.52753088932612645186,0.00000000000000000000,4,f,2024,9.74279033515198752900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8476483,2024020830,5,18,t,2025-02-01,6,7.64705882352941176500,8.93388921977367480660,8.39609200081416649680,32.4444444444444444,26.2222222222222222,1.00918952740650277522,0.00000000000000000000,7,f,2024,13.10303752233472304940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8476539,2024020830,18,5,f,2025-02-01,5,12.15805471124620060800,11.81102362204724409420,9.94867745756020529040,35.5555555555555556,23.7777777777777778,1.02065759021794031,0.00000000000000000000,3,f,2024,17.23771015109597786760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.928,7.928,7.663
8476822,2024020829,14,2,t,2025-02-01,1,5.09337860780984719860,6.11683148129269038660,4.07925407925407925420,27.7777777777777778,,0.47783595047656381495,0.00000000000000000000,4,f,2024,7.34019777755122846380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8476853,2024020833,10,22,f,2025-02-01,2,1.60513643659711075440,3.60493598927762628840,3.40738721548316750700,,,0.00000000000000000000,0.00000000000000000000,7,f,2024,6.10066090493136756480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8476869,2024020830,18,5,f,2025-02-01,2,4.54545454545454545480,5.18557641523022998980,5.23202375621597416980,35.5555555555555556,23.7777777777777778,1.02065759021794031,0.00000000000000000000,3,f,2024,6.04983915110193498840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.928,7.928,7.663
8476878,2024020829,14,2,t,2025-02-01,1,4.64612048939135821560,6.65188470066518847000,6.98878343399482312320,27.7777777777777778,,0.47783595047656381495,0.00000000000000000000,4,f,2024,8.55242318656952803320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8476880,2024020831,15,52,t,2025-02-01,2,5.92365072400175515560,7.20484689700343867700,7.01535583443760230720,25.7777777777777778,,0.44343176204225122030,0.00000000000000000000,4,f,2024,11.78974946782380874380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8476906,2024020832,12,26,t,2025-02-01,3,4.73132815140250084500,5.86847707266555434100,5.28401585204755614240,31.8888888888888889,,0.54855567114709525932,0.00000000000000000000,4,f,2024,8.63011334215522697220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8476921,2024020832,12,26,t,2025-02-01,0,3.75093773443360840200,3.40694006309148264960,4.69330552115246724480,31.8888888888888889,,0.54855567114709525932,0.00000000000000000000,4,f,2024,7.19242902208201892760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8476925,2024020830,18,5,f,2025-02-01,0,7.20768820074746396160,6.75183689680280664600,5.50889244057537321060,35.5555555555555556,23.7777777777777778,1.02065759021794031,0.00000000000000000000,3,f,2024,9.53200503078043291200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.928,7.928,7.663
8476931,2024020833,10,22,f,2025-02-01,1,3.66460169269697234100,4.73845582086778779180,4.37143058591271240240,,,0.00000000000000000000,0.00000000000000000000,7,f,2024,6.41085199293877171800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8476958,2024020832,12,26,t,2025-02-01,2,4.29299704856452911180,3.67953042183188050260,4.12700525860347467220,31.8888888888888889,,0.54855567114709525932,0.00000000000000000000,4,f,2024,7.09623724210434096960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8476967,2024020833,22,10,t,2025-02-01,3,6.68286755771567436180,4.81927710843373494000,4.22412118858030685580,,,0.00000000000000000000,0.00000000000000000000,5,f,2024,8.73493975903614457860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8476979,2024020834,17,20,f,2025-02-01,2,2.82840980515399120080,3.69761709120788824980,4.06582768635043562460,,27.2222222222222222,0.46827923146703253789,0.00000000000000000000,5,f,2024,6.16269515201314708320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8477015,2024020833,22,10,t,2025-02-01,2,6.17102556567734352060,7.45995758063336502600,5.16293164727449586580,,,0.00000000000000000000,0.00000000000000000000,5,f,2024,9.21524171725298032620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8477220,2024020826,13,16,t,2025-02-01,1,5.58659217877094972040,4.43044205966328640320,2.99633780934413494620,33.4444444444444444,,0.57531448437378283198,0.00000000000000000000,6,f,2024,7.38407009943881067240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.047,5.047,6.240
8477346,2024020834,20,17,t,2025-02-01,4,5.42986425339366515820,5.05263157894736842080,5.09110964977408200900,29.5555555555555556,,0.50841745130706389947,0.00000000000000000000,4,f,2024,5.55789473684210526300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8477380,2024020827,3,6,f,2025-02-01,1,6.34808675718568153740,7.57712430092007937920,7.36857021397194275160,24.6666666666666667,,0.42431832402318866791,0.00000000000000000000,23,f,2024,10.82446328702868482760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.407,7.407,6.414
8477404,2024020829,14,2,t,2025-02-01,7,10.33958438925494171340,8.98946063236205827680,7.41083835108846688260,27.7777777777777778,,0.47783595047656381495,0.00000000000000000000,4,f,2024,13.32920024798512089300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8477409,2024020826,13,16,t,2025-02-01,9,12.31289232254949299880,12.65037827111496961440,10.47740255127711841860,33.4444444444444444,,0.57531448437378283198,0.00000000000000000000,6,f,2024,16.37107776261937244220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.047,5.047,6.240
8477426,2024020829,14,2,t,2025-02-01,0,8.52179613241560144240,9.26084719602126564900,8.01115627688929768860,27.7777777777777778,,0.47783595047656381495,0.00000000000000000000,4,f,2024,13.37677928314182816000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8477429,2024020834,17,20,f,2025-02-01,3,7.15307582260371959940,6.35197409390957778060,5.27618551328817092220,,27.2222222222222222,0.46827923146703253789,0.00000000000000000000,5,f,2024,8.59384730352472287960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8477435,2024020830,5,18,t,2025-02-01,1,1.62579596260669285980,1.55642023346303501940,2.32648313299728576960,32.4444444444444444,26.2222222222222222,1.00918952740650277522,0.00000000000000000000,7,f,2024,4.28015564202334630380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
