player_id,game_id,team_id,opponent_id,is_home,game_date,season,shots_on_goal,d5_sog_per60,d10_sog_per60,d20_sog_per60,attempts_d10_per60,team_d10_sf_per_game,opp_d10_sf_allowed_per_game,pace_matchup_index,pace_index,rest_days,b2b_flag,role_pp_share,d10_top_mate_overlap_share_avg,d10_top_mate_overlap_share_std,d10_top3_mates_overlap_share_avg,d10_top3_mates_overlap_share_std,d10_shiftcharts_games,d10_shiftcharts_coverage_rate,d20_top_mate_overlap_share_avg,d20_top_mate_overlap_share_std,d20_top3_mates_overlap_share_avg,d20_top3_mates_overlap_share_std,d20_shiftcharts_games,d20_shiftcharts_coverage_rate,d10_pairings_available,d20_pairings_available,d10_pairings_cov_bucket,d20_pairings_cov_bucket,d20_top_mate_repeat_rate,opp_d10_sf_per60,team_d10_sa_per60,opp_d10_sa_per60,szn_toi_per_game_5on5,szn_toi_per_game_pp,szn_toi_per_game_pk,szn_shifts_per_game_5on5,szn_shifts_per_game_pp,szn_shifts_per_game_pk,season_5on5_icetime_per_game,season_5on4_icetime_per_game,season_4on5_icetime_per_game,season_5on5_shifts_per_game,season_5on4_shifts_per_game,season_4on5_shifts_per_game,team_szn_5on5_top_line_xgf_share,team_5v5_top_line_icetime_share,team_5v5_top_line_shotattempts_share,last10_team_sog_share,hot_last5_flag,num_sog_last5,num_sog_last10,num_sog_szn_to_date,num_event_last5,num_event_last10,num_event_szn_to_date,team_num_sog_last10,team_num_event_last10
8471817,2025020749,28,17,f,2026-01-16,2025,,1.57068062827225130880,2.74223034734917733100,3.19564445496508462560,5.48446069469835466200,30.0000000000000000,28.9000000000000000,0.78616054760423148825,0.78616054760423148825,1,t,0.00043617474746473428,0.979711276985404,0.0382107297292037,0.897205833872809,0.0474550601223014,10,1,0.984221835675801,0.0363550586322414,0.890465465693471,0.0676257061522526,20,1,t,t,high,high,0.8,8.084,8.027,8.848,,,,,,,,,,,,,,,,0.52599044529757102517,f,5,7,13,8,14,22,303,449
8474037,2025020749,17,28,t,2026-01-16,2025,,6.96055684454756380500,6.27240143369175627240,9.65894200891018681440,8.96057347670250896040,29.8000000000000000,28.1000000000000000,1.01545737398879900000,1.01545737398879900000,3,f,0.03727078138446940442,0.986941023134571,0.0363108079139427,0.821367378154161,0.0685002625508057,10,1,0.986503298452532,0.0391559196435751,0.825381870203589,0.0734445451393432,20,1,t,t,high,high,0.65,8.218,8.848,8.027,,,,,,,,,,,,,,,,0.50172642082141443044,t,10,12,79,15,22,116,302,435
8474141,2025020749,17,28,t,2026-01-16,2025,,6.15700359158542842480,8.11109745606488877960,9.08928889680983781840,9.58584244807668673980,27.1000000000000000,30.2000000000000000,0.98270068450528936031,0.98270068450528936031,3,f,0.11114671256202281341,0.989044738467374,0.0159004228516224,0.887449964860174,0.0291893397710697,10,1,0.981668710614683,0.0354184365569328,0.847274703009647,0.0673202952494185,19,1,t,t,high,high,0.789473684210526,8.218,8.848,8.027,,,,,,,,,,,,,,,,0.48454891567722720833,t,12,28,169,21,43,246,271,427
8474612,2025020749,17,28,t,2026-01-16,2025,,2.46103363412633305980,2.38158242921407779840,3.52076214145179662400,8.33553850224927229440,30.0000000000000000,23.3000000000000000,1.01545737398879900000,1.01545737398879900000,26,f,0.00130294170111448049,0.94499837374449,0.128733414925969,0.674292826008827,0.0776133285941869,7,1,0.94499837374449,0.128733414925969,0.674292826008827,0.0776133285941869,7,1,t,t,high,high,0.857142857142857,8.218,8.848,8.027,,,,,,,,,,,,,,,,0.50240286626207538001,f,7,15,70,13,23,115,295,440
8475181,2025020749,28,17,f,2026-01-16,2025,,0.00000000000000000000,1.34710372698697799760,1.04745555587884430760,6.39874270318814548740,22.9000000000000000,26.3000000000000000,1.11372744243932790000,1.11372744243932790000,6,f,0.00170722269012770026,0.971976279452253,0.0724080602000157,0.716774847768417,0.0718499787743818,10,1,0.977813921256978,0.0644208613676459,0.719758628376307,0.0652784409429859,13,1,t,t,high,high,0.538461538461538,8.084,8.027,8.848,,,,,,,,,,,,,,,,0.47243142786708260995,f,1,5,22,6,12,35,222,338
8475200,2025020749,28,17,f,2026-01-16,2025,,0.56116722783389450040,1.41110065851364063980,1.70072044407700484220,3.95108184383819379120,30.5000000000000000,24.7000000000000000,1.08097075295581830000,1.08097075295581830000,1,t,0.00109589041095890411,0.966774892993686,0.0639416924484557,0.724983521339656,0.0705809368397449,10,1,0.969889028145498,0.0663341115352245,0.710757539873092,0.0584671447222264,20,1,t,t,high,high,0.75,8.084,8.027,8.848,,,,,,,,,,,,,,,,0.57335643331940391693,f,7,18,135,14,34,233,306,511
8475279,2025020749,17,28,t,2026-01-16,2025,,2.34214892163560066340,2.64874675038014420940,2.53265483197711230420,7.94624025114043262880,27.1000000000000000,30.2000000000000000,0.98270068450528936031,0.98270068450528936031,3,f,0.00618854935276562243,0.998378378378378,0.00486486486486484,0.653865068228748,0.047251140346721,10,1,0.98178622606679,0.0755461724447593,0.655689161940335,0.0657773405476236,20,1,t,t,high,high,0.95,8.218,8.848,8.027,,,,,,,,,,,,,,,,0.48454891567722720833,f,7,10,106,8,15,158,271,427
8475726,2025020749,28,17,f,2026-01-16,2025,,14.14093801555503181740,9.70451010886469673420,10.90567220307113757420,11.19751166407465007760,25.7000000000000000,27.0000000000000000,0.98270068450528936031,0.98270068450528936031,1,t,0.16485011923043309987,0.963004995155947,0.0448552091036876,0.832694075567054,0.0659118544250816,10,1,0.945158505166191,0.0637041504456124,0.828991262549196,0.0848255978241193,20,1,t,t,high,high,0.75,8.084,8.027,8.848,,,,,,,,,,,,,,,,0.43213645340439891861,t,17,33,216,21,43,298,261,389
8475784,2025020749,28,17,f,2026-01-16,2025,,10.67425724959971535320,8.30019021269237420040,8.18623688922998209260,10.37523776586546775020,31.5000000000000000,30.7000000000000000,0.94994399502177971496,0.94994399502177971496,5,f,0.04585913485098231389,0.947909690245843,0.0759785038708546,0.799040583950801,0.0757482988978029,10,1,0.971657888557415,0.0591061850853606,0.822048780955308,0.0763446768654196,20,1,t,t,high,high,0.55,8.084,8.027,8.848,,,,,,,,,,,,,,,,0.51179296845627490789,f,9,15,147,13,27,209,313,470
8475906,2025020749,28,17,f,2026-01-16,2025,,4.37916248517471033660,4.75666152829773177720,4.51025056947608200440,8.19202818762387139380,31.5000000000000000,30.7000000000000000,0.94994399502177971496,0.94994399502177971496,1,t,0.00129193210674032165,0.934483319880302,0.0745755162074216,0.706891233226474,0.0556605209860888,10,1,0.957905029906097,0.0636046493527936,0.720079209833642,0.0624130377419945,18,1,t,t,high,high,0.611111111111111,8.084,8.027,8.848,,,,,,,,,,,,,,,,0.51179296845627490789,f,6,11,41,10,19,58,313,470
