player_id,game_id,team_id,opponent_id,is_home,game_date,season,shots_on_goal,d5_sog_per60,d10_sog_per60,d20_sog_per60,attempts_d10_per60,team_d10_sf_per_game,opp_d10_sf_allowed_per_game,pace_matchup_index,pace_index,rest_days,b2b_flag,role_pp_share,d10_top_mate_overlap_share_avg,d10_top_mate_overlap_share_std,d10_top3_mates_overlap_share_avg,d10_top3_mates_overlap_share_std,d10_shiftcharts_games,d10_shiftcharts_coverage_rate,d20_top_mate_overlap_share_avg,d20_top_mate_overlap_share_std,d20_top3_mates_overlap_share_avg,d20_top3_mates_overlap_share_std,d20_shiftcharts_games,d20_shiftcharts_coverage_rate,d10_pairings_available,d20_pairings_available,d10_pairings_cov_bucket,d20_pairings_cov_bucket,d20_top_mate_repeat_rate,opp_d10_sf_per60,team_d10_sa_per60,opp_d10_sa_per60,szn_toi_per_game_5on5,szn_toi_per_game_pp,szn_toi_per_game_pk,szn_shifts_per_game_5on5,szn_shifts_per_game_pp,szn_shifts_per_game_pk,season_5on5_icetime_per_game,season_5on4_icetime_per_game,season_4on5_icetime_per_game,season_5on5_shifts_per_game,season_5on4_shifts_per_game,season_4on5_shifts_per_game,team_szn_5on5_top_line_xgf_share,team_5v5_top_line_icetime_share,team_5v5_top_line_shotattempts_share,last10_team_sog_share,hot_last5_flag,num_sog_last5,num_sog_last10,num_sog_szn_to_date,num_event_last5,num_event_last10,num_event_szn_to_date,team_num_sog_last10,team_num_event_last10
8470613,2025020819,21,10,f,2026-01-25,2025,,8.82260266778699716440,9.62334437086092715260,7.68471329081836859940,12.10678807947019867560,27.4000000000000000,24.6000000000000000,0.94994399502177971496,0.94994399502177971496,2,f,0.07017291713451605659,0.997742626997531,0.00513551200942385,0.670133806605209,0.0343642417396343,10,1,0.988115807713025,0.0419653865314274,0.68655718320964,0.046872933095808,20,1,t,t,3,3,0.95,8.535,8.883,9.134,15.7951612903225806,1.2333333333333333,2.4612903225806452,,,,947.7096774193548387,,,,,,,,,0.57482702155469803458,f,6,16,193,11,32,315,305,508
8475166,2025020819,10,21,t,2026-01-25,2025,,9.72237225883115480160,7.68335273573923166460,7.32515551421428986660,9.08032596041909196720,25.7000000000000000,24.1000000000000000,1.11372744243932790000,1.11372744243932790000,2,f,0.12064196992376854982,0.984625986693281,0.0261630389422331,0.857884547739445,0.0524243068978929,10,1,0.98173503875454,0.0286033711976148,0.83428846434815,0.0699320518037053,20,1,t,t,3,3,0.8,9.924,9.134,8.883,14.5971428571428571,2.5666666666666667,0.29476190476190476167,,,,875.8285714285714286,,,,,,,,,0.48917313448694806322,t,17,30,224,26,48,320,256,403
8475171,2025020819,10,21,t,2026-01-25,2025,,5.22420548541575968680,4.17474280602355747740,3.52086848089195334820,6.26211420903533621580,26.0000000000000000,24.4000000000000000,1.11372744243932790000,1.11372744243932790000,2,f,0.06505942880934207005,0.964901515333272,0.101243816771476,0.665957273552849,0.0725566748775453,10,1,0.95828130137952,0.102844571700716,0.674740436668435,0.0701554131396197,20,1,t,t,3,3,0.75,9.924,9.134,8.883,18.5625000000000000,1.6161458333333333,0.44479166666666666667,,,,1113.7500000000000000,,,,,,,,,0.48054579691224206746,f,4,13,126,6,20,198,252,402
8475690,2025020819,10,21,t,2026-01-25,2025,,1.50413637503133617460,2.40480961923847695420,1.62839928350431525800,6.52734039507586601760,25.6000000000000000,24.6000000000000000,0.98270068450528936031,0.98270068450528936031,28,f,0.00175461205230131745,0.999276934201012,0.00177114225797771,0.762283448785807,0.0398920563279047,7,1,0.999276934201012,0.00177114225797771,0.762283448785807,0.0398920563279047,7,1,t,t,3,3,0.857142857142857,9.924,9.134,8.883,16.6791666666666667,0.17083333333333333333,2.3187500000000000,,,,1000.7500000000000000,,,,,,,,,0.48844053375434733062,f,3,9,46,7,14,73,260,409
8475714,2025020819,10,21,t,2026-01-25,2025,,4.38756855575868372960,3.81402106792589901900,4.60259961645003196260,4.35888122048674173600,25.7000000000000000,24.1000000000000000,1.11372744243932790000,1.11372744243932790000,2,f,0.00266661379700030730,0.964312662002544,0.0741936357157472,0.855995970323621,0.0726970892899444,10,1,0.980815049332121,0.0552906794606821,0.831025193349754,0.0711243002109492,20,1,t,t,3,3,0.75,9.924,9.134,8.883,9.4636363636363636,0.16212121212121212167,1.4628787878787879,,,,567.8181818181818182,,,,,,,,,0.48917313448694806322,f,3,8,11,6,15,21,256,403
8475754,2025020819,21,10,f,2026-01-25,2025,,10.41666666666666666660,10.37463976945244956800,9.65968197354733244160,12.68011527377521613820,32.2000000000000000,35.1000000000000000,0.94994399502177971496,0.94994399502177971496,2,f,0.09254554253517231843,0.967933797276217,0.0375926283108493,0.734090694388737,0.0571945194841903,10,1,0.978705463582243,0.0327935311732171,0.743946775957834,0.0589425763246606,20,1,t,t,3,3,0.85,8.535,8.883,9.134,14.1601010101010101,3.5878787878787879,2.0752525252525253,,,,849.6060606060606061,,,,,,,,,0.54544784922136105869,t,10,22,199,16,32,290,331,516
8476312,2025020819,21,10,f,2026-01-25,2025,,8.68935553946415640860,7.55548559735558004120,5.74838497755392532600,12.27766409570281756680,32.2000000000000000,35.1000000000000000,0.94994399502177971496,0.94994399502177971496,2,f,0.00048394344775139134,1,0,0.675824117133623,0.0391288873487226,10,1,0.991531806447888,0.0317934385557119,0.698636039953402,0.0513833322751324,20,1,t,t,3,3,0.9,8.535,8.883,9.134,15.7586021505376344,0.28978494623655914000,2.2166666666666667,,,,945.5161290322580645,,,,,,,,,0.54544784922136105869,t,13,21,76,18,32,110,331,516
8476455,2025020819,21,10,f,2026-01-25,2025,,5.46448087431693989100,8.41609156707624978960,9.54165956721758391540,10.43595354317454973920,32.2000000000000000,35.1000000000000000,0.94994399502177971496,0.94994399502177971496,21,f,,0.98186116209372,0.0424208427156606,0.83265452404468,0.0763010710526909,10,1,0.961847423553621,0.0738426685016642,0.786863067644958,0.0856274378035564,20,1,t,t,3,3,0.6,8.535,8.883,9.134,13.1306666666666667,2.8686666666666667,0.13133333333333333333,,,,787.8400000000000000,,,,,,,,,,f,8,8,8,12,12,12,331,516
8476853,2025020819,10,21,t,2026-01-25,2025,,5.59440559440559440540,6.12215149895534716500,5.37380974827943810680,10.20358583159224527480,25.7000000000000000,24.1000000000000000,1.11372744243932790000,1.11372744243932790000,2,f,0.08585703381345599096,0.962216260472758,0.0865607316831641,0.638600467233086,0.0402192840539396,10,1,0.958785230996772,0.0883355104146417,0.64571957818964,0.0488906878245836,20,1,t,t,3,3,0.75,9.924,9.134,8.883,17.8322580645161290,2.4526881720430108,1.0629032258064516,,,,1069.9354838709677419,,,,,,,,,0.48917313448694806322,f,4,12,136,7,21,217,256,403
8476872,2025020819,10,21,t,2026-01-25,2025,,6.26398210290827740500,3.78098305559445455820,5.34740294463655484640,7.98207533958829295640,25.7000000000000000,24.1000000000000000,1.11372744243932790000,1.11372744243932790000,2,f,0.02366248004996183471,0.992864749733759,0.021405750798722,0.799090975999839,0.0594555442541256,10,1,0.980072569054837,0.0630566392567933,0.798054382804504,0.0683991310830258,20,1,t,t,3,3,0.85,9.924,9.134,8.883,11.2771604938271605,0.27098765432098765500,2.3493827160493827,,,,676.6296296296296296,,,,,,,,,0.48917313448694806322,f,3,8,125,7,19,202,256,403
