player_id,game_id,team_id,opponent_id,is_home,game_date,y_points,y_over_0_5,y_over_1_5,d5_points_avg,d10_points_avg,d10_sog_avg,d10_attempts_avg,d10_toi_min_avg,d10_pp_min_avg,team_d10_sf_per60,opp_d10_sf_per60,pace_matchup_index,d10_pp_toi_min_avg,d10_sog_avg__x__d10_pp_toi_min_avg,d10_attempts_avg__x__d10_pp_toi_min_avg
8479383,2023020002,16.0,5.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8475167,2023020001,14.0,18.0,t,2023-10-10,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8471215,2023020002,5.0,16.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8475208,2023020003,55.0,54.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8477987,2023020002,16.0,5.0,f,2023-10-10,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8476539,2023020003,54.0,55.0,t,2023-10-10,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8476457,2023020003,55.0,54.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8474600,2023020001,18.0,14.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8477404,2023020002,5.0,16.0,t,2023-10-10,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8478569,2023020002,5.0,16.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8478462,2023020003,54.0,55.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8474870,2023020002,16.0,5.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8477353,2023020001,14.0,18.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8477450,2023020002,16.0,5.0,f,2023-10-10,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8475791,2023020002,16.0,5.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8479390,2023020002,16.0,5.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8477416,2023020003,55.0,54.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8474578,2023020002,5.0,16.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8477505,2023020003,55.0,54.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8475768,2023020003,55.0,54.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8474568,2023020001,18.0,14.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8479410,2023020001,14.0,18.0,t,2023-10-10,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8474151,2023020001,18.0,14.0,f,2023-10-10,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8471724,2023020002,5.0,16.0,t,2023-10-10,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8475188,2023020003,54.0,55.0,t,2023-10-10,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8477435,2023020002,5.0,16.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8476473,2023020002,16.0,5.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8471675,2023020002,5.0,16.0,t,2023-10-10,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8479977,2023020003,55.0,54.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8479353,2023020003,54.0,55.0,t,2023-10-10,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8476483,2023020002,5.0,16.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8478519,2023020001,14.0,18.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8476925,2023020001,18.0,14.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8478434,2023020003,54.0,55.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8475810,2023020002,5.0,16.0,t,2023-10-10,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8475191,2023020002,5.0,16.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8475913,2023020003,54.0,55.0,t,2023-10-10,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8478020,2023020003,54.0,55.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8476960,2023020002,16.0,5.0,f,2023-10-10,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8479980,2023020003,54.0,55.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8477426,2023020001,14.0,18.0,t,2023-10-10,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8478010,2023020001,14.0,18.0,t,2023-10-10,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8476453,2023020001,14.0,18.0,t,2023-10-10,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8478468,2023020001,18.0,14.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8477839,2023020001,14.0,18.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8478424,2023020002,5.0,16.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8479661,2023020001,14.0,18.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8478851,2023020001,18.0,14.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8478840,2023020003,55.0,54.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8474679,2023020001,18.0,14.0,f,2023-10-10,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8479996,2023020001,18.0,14.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8475797,2023020002,16.0,5.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8476442,2023020002,5.0,16.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8474586,2023020003,55.0,54.0,f,2023-10-10,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8478178,2023020001,14.0,18.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8480009,2023020003,55.0,54.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8475177,2023020001,14.0,18.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8477969,2023020002,5.0,16.0,t,2023-10-10,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8474189,2023020002,5.0,16.0,t,2023-10-10,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8479591,2023020001,14.0,18.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8474602,2023020003,55.0,54.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8476826,2023020003,55.0,54.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8477447,2023020003,54.0,55.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8476887,2023020001,18.0,14.0,f,2023-10-10,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8476822,2023020001,14.0,18.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8474565,2023020003,54.0,55.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8478438,2023020001,18.0,14.0,f,2023-10-10,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8479293,2023020003,55.0,54.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8477955,2023020003,55.0,54.0,f,2023-10-10,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8475158,2023020001,18.0,14.0,f,2023-10-10,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8477244,2023020002,5.0,16.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8477964,2023020003,54.0,55.0,t,2023-10-10,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8476905,2023020003,54.0,55.0,t,2023-10-10,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8478508,2023020001,18.0,14.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8475197,2023020001,18.0,14.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8474564,2023020001,14.0,18.0,t,2023-10-10,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8478407,2023020003,55.0,54.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8478416,2023020001,14.0,18.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8477478,2023020003,54.0,55.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8473422,2023020002,16.0,5.0,f,2023-10-10,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8479542,2023020001,14.0,18.0,t,2023-10-10,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8477495,2023020002,16.0,5.0,f,2023-10-10,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8477018,2023020003,54.0,55.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8476448,2023020003,54.0,55.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8478403,2023020003,54.0,55.0,t,2023-10-10,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8470621,2023020002,16.0,5.0,f,2023-10-10,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8477930,2023020003,55.0,54.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8476467,2023020003,55.0,54.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8477444,2023020003,55.0,54.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8470604,2023020002,5.0,16.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8482146,2023020001,18.0,14.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8481032,2023020003,54.0,55.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8482117,2023020002,16.0,5.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8480252,2023020002,16.0,5.0,f,2023-10-10,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8481577,2023020001,18.0,14.0,f,2023-10-10,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8480058,2023020002,5.0,16.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8482062,2023020001,18.0,14.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8482055,2023020002,5.0,16.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8480246,2023020001,14.0,18.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8480748,2023020001,18.0,14.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8481167,2023020003,54.0,55.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8481704,2023020001,18.0,14.0,f,2023-10-10,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8484144,2023020002,16.0,5.0,f,2023-10-10,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8483466,2023020002,16.0,5.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8484325,2023020001,14.0,18.0,t,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8482176,2023020002,16.0,5.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8481568,2023020002,16.0,5.0,f,2023-10-10,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8482665,2023020003,55.0,54.0,f,2023-10-10,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8482176,2023020006,8.0,3.0,f,2023-10-11,0,0,0,0.0,0.0,2.0,0.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482093,2023020004,5.0,21.0,t,2023-10-11,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8482117,2023020006,8.0,3.0,f,2023-10-11,0,0,0,0.0,0.0,2.0,0.0,14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480880,2023020006,3.0,8.0,t,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8480448,2023020004,21.0,5.0,f,2023-10-11,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8482116,2023020004,21.0,5.0,f,2023-10-11,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8480208,2023020004,21.0,5.0,f,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8482245,2023020004,21.0,5.0,f,2023-10-11,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8480835,2023020004,5.0,21.0,t,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8481186,2023020008,9.0,14.0,f,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8481093,2023020005,16.0,28.0,f,2023-10-11,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8480113,2023020007,31.0,7.0,f,2023-10-11,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8481068,2023020007,7.0,31.0,t,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8484144,2023020006,8.0,3.0,f,2023-10-11,0,1,0,1.0,1.0,5.0,0.0,21.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480252,2023020006,8.0,3.0,f,2023-10-11,0,0,0,1.0,1.0,2.0,3.0,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481058,2023020005,16.0,28.0,f,2023-10-11,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8482964,2023020005,16.0,28.0,f,2023-10-11,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8480144,2023020005,28.0,16.0,t,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8480801,2023020004,21.0,5.0,f,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8481540,2023020005,16.0,28.0,f,2023-10-11,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8482077,2023020009,12.0,29.0,f,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8480289,2023020007,31.0,7.0,f,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8481568,2023020006,8.0,3.0,f,2023-10-11,0,0,0,1.0,1.0,2.0,0.0,20.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481535,2023020009,29.0,12.0,t,2023-10-11,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8482087,2023020005,16.0,28.0,f,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8480459,2023020009,29.0,12.0,t,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8480845,2023020007,31.0,7.0,f,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8482679,2023020007,7.0,31.0,t,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8480069,2023020008,9.0,14.0,f,2023-10-11,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8481618,2023020005,16.0,28.0,f,2023-10-11,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8480800,2023020009,29.0,12.0,t,2023-10-11,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8480073,2023020004,21.0,5.0,f,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8482105,2023020004,21.0,5.0,f,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8480192,2023020005,16.0,28.0,f,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8483489,2023020005,28.0,16.0,t,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8482149,2023020007,31.0,7.0,f,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8481524,2023020008,9.0,14.0,f,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8482092,2023020004,21.0,5.0,f,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8481523,2023020005,16.0,28.0,f,2023-10-11,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8480802,2023020009,12.0,29.0,f,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8483515,2023020005,16.0,28.0,f,2023-10-11,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8481600,2023020008,14.0,9.0,t,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8483808,2023020009,29.0,12.0,t,2023-10-11,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8480355,2023020004,21.0,5.0,f,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8483466,2023020006,8.0,3.0,f,2023-10-11,0,0,0,0.0,0.0,1.0,0.0,19.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8483505,2023020006,3.0,8.0,t,2023-10-11,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8482155,2023020008,14.0,9.0,t,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8484254,2023020009,29.0,12.0,t,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8482124,2023020008,14.0,9.0,t,2023-10-11,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8481556,2023020006,3.0,8.0,t,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8480803,2023020009,12.0,29.0,f,2023-10-11,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8480829,2023020004,5.0,21.0,t,2023-10-11,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8480887,2023020005,16.0,28.0,f,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8482652,2023020007,7.0,31.0,t,2023-10-11,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8482720,2023020005,28.0,16.0,t,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8480145,2023020007,31.0,7.0,f,2023-10-11,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8481481,2023020008,14.0,9.0,t,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8481598,2023020009,12.0,29.0,f,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8479390,2023020006,8.0,3.0,f,2023-10-11,0,0,0,0.0,0.0,1.0,0.0,15.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477015,2023020009,12.0,29.0,f,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8477501,2023020008,9.0,14.0,f,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8479998,2023020008,14.0,9.0,t,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8475233,2023020005,16.0,28.0,f,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8476882,2023020004,5.0,21.0,t,2023-10-11,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8479393,2023020005,28.0,16.0,t,2023-10-11,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8476960,2023020006,8.0,3.0,f,2023-10-11,0,0,0,1.0,1.0,1.0,0.0,10.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479318,2023020005,28.0,16.0,t,2023-10-11,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8478585,2023020009,12.0,29.0,f,2023-10-11,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8475855,2023020004,5.0,21.0,t,2023-10-11,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
8478043,2023020009,29.0,12.0,t,2023-10-11,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
