full_name,team,game_id,p_over_0.5,p_over_1.5,p_over_2.5,p_over_3.5,player_id
Jack Drury,COL,2025020128,0.8980523134891916,0.6652756222321595,0.3995266393612877,0.1972654893709121,8480835
John Beecher,BOS,2025020128,0.8749589923041431,0.614984540909516,0.3447263407263745,0.157427180175758,8481556
Joel Kiviranta,COL,2025020128,0.8935789433447672,0.6551583353000827,0.388085313630353,0.1886394701725267,8481641
,,2025020128,0.876490182663028,0.6181774731113744,0.3480553996009348,0.1597411796664365,8482101
Marat Khusnutdinov,BOS,2025020128,0.8605880263940218,0.5859015630044263,0.3152911870881647,0.1375613379360512,8482177
Zakhar Bardakov,COL,2025020128,0.8899559611707942,0.6471025625605809,0.3791290592067653,0.1820010829306355,8482947
Fraser Minten,BOS,2025020128,0.8733332216042471,0.6116149025880462,0.341234304864711,0.1550145861482117,8483489
Gavin Brindley,COL,2025020128,0.8899559611707942,0.6471025625605809,0.3791290592067653,0.1820010829306355,8484149
Alex Killorn,ANA,2025020129,0.8790652788080332,0.6235901514127099,0.3537439894736021,0.1637269237402585,8473986
Chris Kreider,ANA,2025020129,0.885280118051055,0.6368815249189463,0.3679575161866553,0.1738605433583041,8475184
Mikael Granlund,ANA,2025020129,0.8572698755526218,0.5794029158893866,0.3089272627242563,0.1334066249730875,8475798
Nikita Kucherov,TBL,2025020129,0.8849410395435391,0.6361478317505429,0.3671637387326343,0.1732880217908592,8476453
Ryan Strome,ANA,2025020129,0.8729314557070919,0.6107854122208818,0.3403780171496637,0.1544252855175897,8476458
Yanni Gourde,TBL,2025020129,0.8653219538818491,0.5953102230074477,0.3246412576074351,0.1437560578089826,8476826
Zemgus Girgensons,TBL,2025020129,0.871239885958539,0.6073068650955502,0.3368013594875325,0.1519735868327058,8476878
Jake Guentzel,TBL,2025020129,0.8937548756824972,0.655552631136679,0.3885271573977469,0.1889695538398844,8477404
Oliver Bjorkstrand,TBL,2025020129,0.8745826000099896,0.6142025445279091,0.3439139988466417,0.1568646034510409,8477416
Nick Paul,TBL,2025020129,0.8921171104487272,0.6518933097484282,0.3844390606875945,0.1859247998686821,8477426
Ross Johnston,ANA,2025020129,0.9086144539273344,0.6899591865380166,0.428374461098626,0.2197459979773683,8477527
Brayden Point,TBL,2025020129,0.8653149013231693,0.59529608374153,0.3246270841102845,0.1437465859348103,8478010
Frank Vatrano,ANA,2025020129,0.9102919358857522,0.6939883349491136,0.433213296271594,0.2236201734485741,8478366
Jansen Harkins,ANA,2025020129,0.8920290324283181,0.6516972215726742,0.3842207850444632,0.1857628174450958,8478424
Anthony Cirelli,TBL,2025020129,0.8644935192168569,0.5936518634329163,0.3229814051498911,0.1426484924864938,8478519
Troy Terry,ANA,2025020129,0.9049834632090092,0.6813426290430469,0.4181504290554452,0.21165822205265,8478873
Brandon Hagel,TBL,2025020129,0.8808938595031061,0.6274669307671896,0.3578535928629436,0.1666312095157313,8479542
Ryan Poehling,ANA,2025020129,0.886125857951943,0.6387158985084826,0.3699468569556503,0.1752988110976147,8480068
Curtis Douglas,TBL,2025020129,0.8899559611707942,0.6471025625605809,0.3791290592067653,0.1820010829306355,8480876
Pontus Holmberg,TBL,2025020129,0.8715012288886044,0.6078428323298043,0.3373509456187078,0.1523492875857626,8480995
Nikita Nesterenko,ANA,2025020129,0.8976867619366031,0.6644416146195147,0.3985752429909475,0.1965419506202506,8481754
Mitchell Chaffee,TBL,2025020129,0.883941404224277,0.6339906396289775,0.3648361478647259,0.1716137198286331,8482070
Jack Finley,TBL,2025020129,0.8899559611707942,0.6471025625605809,0.3791290592067653,0.1820010829306355,8482090
Sam Colangelo,ANA,2025020129,0.8917200710905957,0.6510099483514146,0.383456377838868,0.1851960186444263,8482118
Gage Goncalves,TBL,2025020129,0.8806793763431655,0.6270107593175556,0.3573684908998618,0.1662872979903494,8482201
Mason McTavish,ANA,2025020129,0.8949859011996522,0.6583197576151999,0.3916371685200723,0.1912998149543248,8482745
Cutter Gauthier,ANA,2025020129,0.9416850268708684,0.775959915273964,0.5404731171150348,0.3173967566174343,8483445
,,2025020129,0.8899559611707942,0.6471025625605809,0.3791290592067653,0.1820010829306355,8483752
Leo Carlsson,ANA,2025020129,0.901258587566476,0.672647449321002,0.4080013842007732,0.2037607091950599,8484153
Beckett Sennecke,ANA,2025020129,0.8899559611707942,0.6471025625605809,0.3791290592067653,0.1820010829306355,8484762
Brad Marchand,FLA,2025020130,0.8952405299997266,0.6588939134761179,0.3922844931439415,0.1917863602029419,8473419
Reilly Smith,VGK,2025020130,0.886162889462611,0.638796361466345,0.3700342728817529,0.1753621242407361,8475191
Mark Stone,VGK,2025020130,0.8768926918919887,0.6190199514404474,0.3489370810975911,0.1603563190651044,8475913
Brandon Saad,VGK,2025020130,0.8859452248472767,0.6383235871131457,0.3695208325067367,0.174990388007718,8476438
William Karlsson,VGK,2025020130,0.8741685494437272,0.6133436135927796,0.3430230901429301,0.1562485519907464,8476448
Tomas Hertl,VGK,2025020130,0.9050117152181992,0.6814091301200498,0.4182286959358408,0.2117196316302698,8476881
Colton Sissons,VGK,2025020130,0.8633877596686257,0.5914462416110579,0.3207816618337555,0.1411859034778106,8476925
Carter Verhaeghe,FLA,2025020130,0.8836379629724883,0.6333375266547783,0.3641332826365007,0.1711094481235802,8477409
Aleksander Barkov,FLA,2025020130,0.867812688763898,0.6003269932763238,0.3296936146962976,0.1471482129864155,8477493
Sam Reinhart,FLA,2025020130,0.9017529248945606,0.6737932037271059,0.4093291755666044,0.2047865431147333,8477933
Sam Bennett,FLA,2025020130,0.9226026053612144,0.7245579847849406,0.4711794833363569,0.2550643310724634,8477935
Ivan Barbashev,VGK,2025020130,0.855258296786999,0.5755008840532351,0.3051426934206562,0.1309595192011101,8477964
Jack Eichel,VGK,2025020130,0.8891801849249629,0.6453932497244991,0.377245943513091,0.1806180212133461,8478403
A.J. Greer,FLA,2025020130,0.923761426427221,0.727531897393114,0.4749955089191822,0.2583287384034771,8478421
Keegan Kolesar,VGK,2025020130,0.8729973577668382,0.6109213871486852,0.3405182948675358,0.1545217632950397,8478434
Mitch Marner,VGK,2025020130,0.8401885232405761,0.5471325611057465,0.2784353477258376,0.1141932419924366,8478483
Evan Rodrigues,FLA,2025020130,0.8787553643913452,0.6229358526157855,0.3530533036825685,0.1632408594501607,8478542
Luke Kunin,FLA,2025020130,0.889825604058597,0.6468149579349105,0.3788117906615456,0.1817677548980593,8479316
Brett Howden,VGK,2025020130,0.8690296600351628,0.6027951968910843,0.3321965659924941,0.148840341358859,8479353
Noah Gregor,FLA,2025020130,0.887481886987245,0.6416701966600418,0.3731650400961943,0.1776359096321136,8479393
Jonah Gadjovich,FLA,2025020130,0.9338885050597412,0.7543024042261166,0.5103874266434103,0.2895295168422869,8479981
Jesper Boqvist,FLA,2025020130,0.8751595361471627,0.6154016552322987,0.3451601220987801,0.1577279231265625,8480003
Eetu Luostarinen,FLA,2025020130,0.8667388883379729,0.5981584698214475,0.3275039618751996,0.1456742189717883,8480185
Cole Reinhardt,VGK,2025020130,0.9253244046283746,0.7315709598515898,0.48021442780086,0.2628243790635527,8481133
Pavel Dorofeyev,VGK,2025020130,0.9289262012632252,0.7410044815794805,0.49256853643122,0.273610632237284,8481604
Cole Schwindt,FLA,2025020130,0.9028931009763704,0.6764453615782584,0.4124137675612505,0.2071782377963241,8481655
Anton Lundell,FLA,2025020130,0.902692965241775,0.6759788625785413,0.4118700832179074,0.2067558107606191,8482113
Alexander Holtz,VGK,2025020130,0.8989958204541151,0.6674343069380625,0.4019961103063791,0.1991488260542085,8482125
Mackie Samoskevich,FLA,2025020130,0.9086202912299,0.6899731534512275,0.4283911704144838,0.2197593247701124,8482713
Marcus Johansson,MIN,2025020131,0.8726637455217959,0.6102334002573075,0.3398088994038333,0.1540341164148521,8475149
Marcus Foligno,MIN,2025020131,0.8733626326906834,0.611675675055299,0.3412970922899196,0.1550578322753555,8475220
,,2025020131,0.8998427292610863,0.6693794850472539,0.4042299530076954,0.2008590580648531,8475752
Vladimir Tarasenko,MIN,2025020131,0.8923749691547258,0.6524677944580219,0.3850790094378409,0.1864000483078217,8475765
Vinnie Hinostroza,MIN,2025020131,0.8919606172024587,0.6515449582776123,0.3840513482642118,0.1856371192909689,8476994
Alexander Kerfoot,UTA,2025020131,0.8625273402599545,0.5897361871276594,0.3190823226866774,0.1400601085722972,8477021
,,2025020131,0.9184793664696124,0.7141153621224516,0.4579553909340641,0.2438996556009223,8477070
Ryan Hartman,MIN,2025020131,0.9129713005674718,0.700489222156824,0.4410998831221087,0.2299986937633399,8477451
Nick Schmaltz,UTA,2025020131,0.8613204509466188,0.5873466024702654,0.316716685653725,0.1384988197675243,8477951
Lawson Crouse,UTA,2025020131,0.8734228634241956,0.6118001518341689,0.3414257182225848,0.1551464412018679,8478474
Joel Eriksson Ek,MIN,2025020131,0.9226588411771508,0.7247019015472361,0.4713636367469906,0.2552214240954715,8478493
Yakov Trenin,MIN,2025020131,0.9060506131628177,0.6838603997616244,0.4211205746639621,0.2139940931517645,8478508
Kevin Stenlund,UTA,2025020131,0.8966786694783971,0.66214840003808,0.3959669300257131,0.194564142666887,8478831
Kirill Kaprizov,MIN,2025020131,0.9174702130958748,0.7115917370167327,0.4547999258255217,0.2412693177027198,8478864
,,2025020131,0.9132950125635118,0.7012801733945837,0.4420661803082419,0.230785704296437,8479291
Brandon Tanev,UTA,2025020131,0.8775279499864417,0.6203522677149369,0.3503342042282393,0.1613330411189575,8479293
Clayton Keller,UTA,2025020131,0.8984103212609518,0.6660936890989857,0.4004613027730439,0.1979774082463674,8479343
Michael Carcone,UTA,2025020131,0.926251304565958,0.733981672684436,0.483349365724387,0.265542207178676,8479619
Kailer Yamamoto,UTA,2025020131,0.8956078084503675,0.65972317067664,0.3932206597527825,0.1924909329986672,8479977
Ben Jones,MIN,2025020131,0.917829515292624,0.7124888341062601,0.4559198513368609,0.242201385877403,8480259
Barrett Hayton,UTA,2025020131,0.8942700096217511,0.6567088155527396,0.3898246480350968,0.1899402655409495,8480849
Jack McBain,UTA,2025020131,0.8506213447754397,0.5666120565364696,0.2966227609281093,0.1255151651282512,8480855
Nico Sturm,MIN,2025020131,0.8953782564843187,0.659204727162845,0.3926352069187058,0.1920501841818401,8481477
Matt Boldy,MIN,2025020131,0.8820012918031878,0.6298284234488112,0.360371424699262,0.1684208931745134,8481557
Marco Rossi,MIN,2025020131,0.8922056880538853,0.6520905826721208,0.3846587358910156,0.1860878808586861,8482079
JJ Peterka,UTA,2025020131,0.8833725217925057,0.6327668522139529,0.3635198334574454,0.1706698280254556,8482175
Dylan Guenther,UTA,2025020131,0.9213306014842492,0.7213135742303016,0.4670418246916508,0.2515464291209546,8482699
Logan Cooley,UTA,2025020131,0.9109119852559512,0.6954855424509879,0.4350209199485517,0.2250751067605293,8483431
Danila Yurov,MIN,2025020131,0.8895392913376355,0.6461838123162575,0.3781161442427949,0.1812565955274181,8483525
John Tavares,TOR,2025020132,0.9088817400569612,0.690599104757806,0.4291404854704648,0.2203573192298862,8475166
Calle Jarnkrok,TOR,2025020132,0.8694054732649537,0.6035596838652835,0.3329741336571987,0.149367589560717,8475714
Jason Zucker,BUF,2025020132,0.8914682643569769,0.6504504656144243,0.3828348278171489,0.1847356833631126,8475722
Scott Laughton,TOR,2025020132,0.8559239828391787,0.5767890581794891,0.3063890717688494,0.1317634786916791,8476872
Mason Geertsen,BUF,2025020132,0.8903717700019282,0.6480209870974332,0.3801433520418693,0.182747861909865,8477419
Max Domi,TOR,2025020132,0.872560726143275,0.6100211268076192,0.3395902025981065,0.1538839067253555,8477503
William Nylander,TOR,2025020132,0.8976680597553961,0.6643989806630667,0.398526648278297,0.1965050247158685,8477939
Alex Tuch,BUF,2025020132,0.8921095411289476,0.651876455341514,0.3844202960534717,0.1859108722948993,8477949
Dakota Joshua,TOR,2025020132,0.895077946788554,0.6585272374892521,0.3918710086160142,0.1914755145377483,8478057
Sammy Blais,TOR,2025020132,0.890531642319273,0.6483745271214727,0.3805342594710292,0.1830360115078884,8478104
Nicolas Roy,TOR,2025020132,0.8886341300051849,0.6441933540962921,0.3759276236273274,0.1796523994236807,8478462
Steven Lorentz,TOR,2025020132,0.8888421436579838,0.6446501248018484,0.3764291279450744,0.1800194787085421,8478904
Auston Matthews,TOR,2025020132,0.9135995992929634,0.7020254978484479,0.4429780858240697,0.2315295162106596,8479318
Beck Malenstyn,BUF,2025020132,0.8936838906246121,0.6553935058935418,0.3883488040657561,0.1888362839256103,8479359
Tage Thompson,BUF,2025020132,0.9177457170482632,0.7122794684348691,0.4556583065676391,0.2419835670828138,8479420
Justin Danforth,BUF,2025020132,0.8832800883030769,0.6325682704901694,0.3633065195291749,0.1705170686420876,8479941
Josh Norris,BUF,2025020132,0.8532680066521888,0.5716676639420604,0.301451362761945,0.1285897137058226,8480064
Ryan McLeod,BUF,2025020132,0.8534474761109053,0.5720122021108699,0.3017820779561508,0.1288013449139813,8480802
Peyton Krebs,BUF,2025020132,0.8730532537058635,0.6110367433698105,0.3406373290767714,0.1546036496055992,8481522
Nicholas Robertson,TOR,2025020132,0.9279646943314404,0.7384686967753773,0.4892247131724856,0.2706710615090013,8481582
Matias Maccelli,TOR,2025020132,0.8939183350326759,0.655919233846129,0.3889382612951615,0.1892768918504892,8481711
Jack Quinn,BUF,2025020132,0.8784718070701578,0.6223378935883246,0.3524228226327612,0.16279767814335,8482097
Bobby McMann,TOR,2025020132,0.924040120019287,0.7282497334204447,0.475919980567639,0.2591224646772987,8482259
Josh Doan,BUF,2025020132,0.9414514046610584,0.7752964525058674,0.5395310343444892,0.3165049506404371,8482659
Matthew Knies,TOR,2025020132,0.8878969365130623,0.6425776973453461,0.3741571598778774,0.1783589958780097,8482720
Tyson Kozak,BUF,2025020132,0.8607398744342122,0.5862008352488046,0.3155860999445472,0.1377550825876395,8482896
Jiri Kulich,BUF,2025020132,0.9043060369276764,0.6797505770283827,0.4162796487083118,0.2101926829286888,8483468
,,2025020132,0.8509686853986478,0.5672728492888809,0.2972513184404608,0.1259137617070725,8483500
Zach Benson,BUF,2025020132,0.894772350528154,0.6578387038523591,0.3910953469074232,0.1908929710593774,8484145
Easton Cowan,TOR,2025020132,0.8903717700019282,0.6480209870974332,0.3801433520418693,0.182747861909865,8484158
James van Riemsdyk,DET,2025020133,0.9067686475123524,0.6855613012432875,0.4231351498588318,0.2155848248146523,8474037
Patrick Kane,DET,2025020133,0.904832463994814,0.6809873414582315,0.4177324491560539,0.2113303989774979,8474141
Brayden Schenn,STL,2025020133,0.8578773225291878,0.5805867879233754,0.310080905434043,0.1341560821186632,8475170
Nick Bjugstad,STL,2025020133,0.9057868164817366,0.6832368908595259,0.4203837128600245,0.213413545031333,8475760
Oskar Sundqvist,STL,2025020133,0.8558359702484893,0.5766185682115152,0.3062239429549334,0.1316568545278637,8476897
Pavel Buchnevich,STL,2025020133,0.8721412781786307,0.6091577051534818,0.3387015380032363,0.1532741429047941,8477402
Andrew Copp,DET,2025020133,0.8779940652705653,0.6213319384725,0.3513637296366172,0.1620543193981082,8477429
J.T. Compher,DET,2025020133,0.8790707778647491,0.6236017683190974,0.3537562599884367,0.1637355643386701,8477456
Nathan Walker,STL,2025020133,0.8809567226619689,0.6276007038325486,0.3579959276853657,0.1667321725495254,8477573
Dylan Larkin,DET,2025020133,0.8585865741056842,0.5819723562975596,0.3114343044481416,0.1350374002966038,8477946
Mathieu Joseph,STL,2025020133,0.885441342011024,0.6372307303646819,0.3683356995771361,0.1741335873664602,8478472
Mason Appleton,DET,2025020133,0.868653986765408,0.6020320724043682,0.3314214788015779,0.1483155163239611,8478891
Alex DeBrincat,DET,2025020133,0.9294551039669204,0.7424048924858107,0.4944225182632897,0.2752469381232342,8479337
Jordan Kyrou,STL,2025020133,0.909992402844546,0.6932666020048578,0.4323437786320632,0.2229217978217286,8479385
Michael Rasmussen,DET,2025020133,0.900769884912574,0.6715171874723873,0.4066943600610861,0.2027530885553259,8479992
Robert Thomas,STL,2025020133,0.8514156790218643,0.5681244168382419,0.2980624792755315,0.1264288760881249,8480023
Alexandre Texier,STL,2025020133,0.9072063777589632,0.6866009204038154,0.4243697096829999,0.2165621945515832,8480074
Alexey Toropchenko,STL,2025020133,0.90787529184268,0.6881935983955816,0.4262657866223696,0.2180670438450949,8480281
Pius Suter,STL,2025020133,0.8735689798929666,0.6121022448260269,0.3417380039589948,0.1553616561330972,8480459
Jonatan Berggren,DET,2025020133,0.8801201239548972,0.625823130241473,0.3561074650894851,0.1653946586026484,8481013
Elmer Soderblom,DET,2025020133,0.8962926612929618,0.6612729158110979,0.394974110659078,0.1938135557448648,8481725
Dylan Holloway,STL,2025020133,0.8904651615323478,0.6482274838432265,0.3803716431211548,0.1829161190166983,8482077
Lucas Raymond,DET,2025020133,0.8880983536270074,0.6430186468448251,0.3746398310576386,0.178711222880796,8482078
Jake Neighbours,STL,2025020133,0.8534308759218341,0.5719803245228362,0.3017514704547914,0.1287817529017971,8482089
Marco Kasper,DET,2025020133,0.8945202380418731,0.6572713417945347,0.3904569419245141,0.1904140752584969,8483464
Jimmy Snuggerud,STL,2025020133,0.8692750616591747,0.6032942755331931,0.3327040595954078,0.1491843750154418,8483516
Emmitt Finnie,DET,2025020133,0.8899559611707942,0.6471025625605809,0.3791290592067653,0.1820010829306355,8484471
Michael Brandsegg-Nygård,DET,2025020133,0.8464842669864001,0.5588031179929067,0.2892527538003167,0.1208779191600362,8484794
Evgeni Malkin,PIT,2025020134,0.8834401971453804,0.6329122906458011,0.3636761114574003,0.1707817783222605,8471215
Sidney Crosby,PIT,2025020134,0.8964074668711952,0.6615331497608484,0.3952690515103518,0.194036406779647,8471675
Charlie Coyle,CBJ,2025020134,0.8656246900151999,0.5959175095599274,0.3252503639460442,0.1441633455702857,8475745
Kevin Hayes,PIT,2025020134,0.9218417651117716,0.7226148725643069,0.4686982202059198,0.2529520240959424,8475763
Bryan Rust,PIT,2025020134,0.9000816833484161,0.6699296069309384,0.4048632004181898,0.2013450137906225,8475810
Boone Jenner,CBJ,2025020134,0.9229648503236904,0.7254857470150622,0.4723675509224752,0.2560786031477962,8476432
Rickard Rakell,PIT,2025020134,0.8872274283940682,0.6411145834789929,0.3725584462479883,0.1771944080718551,8476483
Miles Wood,CBJ,2025020134,0.9030094202176272,0.6767166810960452,0.4127301996560457,0.2074242681928506,8477425
Sean Monahan,CBJ,2025020134,0.9081364895645264,0.6888168242751284,0.4270093048659911,0.2186583965279381,8477497
Anthony Mantha,PIT,2025020134,0.8785603408676562,0.6225245204734164,0.3526195248841626,0.1629358925135986,8477511
Tommy Novak,PIT,2025020134,0.9065332604885828,0.6850031021262986,0.4224732903421608,0.2150616446473963,8478438
Noel Acciari,PIT,2025020134,0.8606244736048978,0.5859733805065709,0.3153619435808825,0.1376078120416619,8478569
Justin Brazeau,PIT,2025020134,0.8758767441872395,0.6168960275098404,0.3467169576346682,0.158809196945953,8479638
Mathieu Olivier,CBJ,2025020134,0.9149114954981676,0.7052480313454816,0.446936004016585,0.234770272193538,8479671
Zachary Aston-Reese,CBJ,2025020134,0.898137095164357,0.6654692391102144,0.39974772189952,0.1974337856122415,8479944
Isac Lundestrom,CBJ,2025020134,0.857066617522276,0.57900735788071,0.308542367365057,0.1331569448741139,8480806
Filip Hallander,PIT,2025020134,0.8899559611707942,0.6471025625605809,0.3791290592067653,0.1820010829306355,8480842
Kirill Marchenko,CBJ,2025020134,0.8926425912018201,0.6530646843190511,0.3857446450741122,0.1868949144187655,8480893
Connor Dewar,PIT,2025020134,0.8903986763030253,0.6480804710929349,0.3802091051476517,0.1827963171947751,8480980
Blake Lizotte,PIT,2025020134,0.8731731734256287,0.6112843128431968,0.3408928777277487,0.1547795062739345,8481481
Philip Tomasino,PIT,2025020134,0.899922348315652,0.6695627212308897,0.4044408039121092,0.2010208096121456,8481577
Dmitri Voronkov,CBJ,2025020134,0.9000761807772028,0.6699169324474806,0.4048486033757621,0.2013338063044233,8481716
Yegor Chinakhov,CBJ,2025020134,0.909953778114541,0.6931736073024228,0.432231829439115,0.2228319531208523,8482475
Kent Johnson,CBJ,2025020134,0.8872237673858854,0.641106593819585,0.372549728067876,0.1771880659855337,8482660
Cole Sillinger,CBJ,2025020134,0.8562461675498396,0.5774136239256479,0.306994442541765,0.1321546558849894,8482705
Adam Fantilli,CBJ,2025020134,0.906560016665744,0.6850665220998138,0.4225484522948814,0.215121029925467,8484166
Ben Kindel,PIT,2025020134,0.8899559611707942,0.6471025625605809,0.3791290592067653,0.1820010829306355,8485414
Alex Ovechkin,WSH,2025020135,0.9206685850997822,0.7196331745962794,0.4649091391864373,0.2497419569374046,8471214
Claude Giroux,OTT,2025020135,0.8553246446063576,0.5756291366247133,0.3052666516933392,0.1310393910418146,8473512
David Perron,OTT,2025020135,0.8749880479059806,0.6150449541805986,0.344789147261016,0.1574707099138119,8474102
Lars Eller,OTT,2025020135,0.8907414335281079,0.6488388115526016,0.3810480084686216,0.1834150005231795,8474189
Nic Dowd,WSH,2025020135,0.8454551157548504,0.5568779797265919,0.2874521626087212,0.1197551834954859,8475343
Nick Cousins,OTT,2025020135,0.92378283716258,0.7275870092288963,0.4750664386279328,0.258389596759546,8476393
Tom Wilson,WSH,2025020135,0.8410966805957487,0.5488004894119253,0.2799670134943532,0.115130932939172,8476880
Kurtis MacDermid,OTT,2025020135,0.9282726767458758,0.7392795343033022,0.4902920754811499,0.2716077576288926,8477073
Sonny Milano,WSH,2025020135,0.8806828118648359,0.6270180630837079,0.3573762546407324,0.1662927997795225,8477947
Michael Amadio,OTT,2025020135,0.8825038661897251,0.6309035377169234,0.3615213749393848,0.1692408903491892,8478020
Dylan Strome,WSH,2025020135,0.8587611344210866,0.5823139158540486,0.3117684666952536,0.1352553504002417,8478440
Anthony Beauvillier,WSH,2025020135,0.9115538508025026,0.6970399749305176,0.4369031382273802,0.2265945244377568,8478463
Pierre-Luc Dubois,WSH,2025020135,0.8619802034816966,0.5886515744359744,0.3180072852085722,0.139349743803465,8479400
Brandon Duhaime,WSH,2025020135,0.8470577857227819,0.5598789373429341,0.2902617772065892,0.1215088358482788,8479520
Fabian Zetterlund,OTT,2025020135,0.9182674489968596,0.7135843816041127,0.4572901783576371,0.2433440698544975,8480188
