resample,sampled_rows,brier_improvement,log_loss_improvement,roc_auc_change
1445,2099,-0.000436549834828714,-0.000867038658889041,-0.00478184006828042
1446,2220,0.000235447940150263,0.00053698338397079,-6.01923351245537e-05
1447,1979,-0.000152287410246921,-0.000313447926318267,-0.00143578500590413
1448,2219,-0.000156864273702956,-0.000321293470447737,-0.00104544542635099
1449,2086,1.82012400267995e-05,8.70044613576759e-05,-0.00151949244140415
1450,2284,-0.000613508671211987,-0.00125253730289232,-0.00615412204544818
1451,2092,0.000277428215202519,0.000637435765188821,-0.000151173554706063
1452,1968,0.000159885514560032,0.000378791925714106,0.000356783621655365
1453,2063,-0.000176308435998751,-0.000261321434877337,-0.0047125742184877
1454,1945,-0.000680978542843186,-0.00140194512557945,-0.00663925233644869
1455,2041,0.000124254081346503,0.000364510220603576,-0.00138934070700492
1456,2244,-3.09213072730019e-07,0.000111344083100318,-0.00382327747802558
1457,2157,0.000155320846256496,0.000333321744681148,0.000225943531497297
1458,2060,-0.000624048098152669,-0.0011577169873932,-0.00624231145618048
1459,2106,-0.000164986673064582,-0.000327193701870065,-0.000538072512807797
1460,2123,0.000134276798418681,0.000301891904436524,0.000444213714964614
1461,2073,-0.000541151287135722,-0.00116798636441806,-0.00402364388993182
1462,2276,-0.000552492484851591,-0.001161453989176,-0.00351567378543771
1463,2070,0.000385379064066466,0.000968588865111419,-0.000548125719767034
1464,2071,0.000425489030596915,0.0008923603797516,0.00290494348051717
1465,2176,0.000467085314493909,0.00101828304441032,0.00166858379904378
1466,2115,-9.0219473258546e-06,-2.43040224677804e-05,0.000716104825402852
1467,2022,6.09177016425155e-05,0.000141826690587821,-0.000710788970783693
1468,1944,-0.00100935246683895,-0.00205628025768689,-0.00853821343130556
1469,2076,0.000272144248386896,0.000704359299851798,0.000855041007936874
1470,2079,0.000113029129059833,0.000252160976943694,-0.000694020529484085
1471,2067,-0.000206494640167365,-0.000376092985252541,-0.00336321596164113
1472,2136,2.92773366615817e-05,0.000161201429983882,-0.00138064159489282
1473,2099,-0.000112474970224735,-0.000255305199587941,-0.00156155355128396
1474,2184,-4.90566078082677e-05,-9.78783665130933e-05,-0.00247293707209317
1475,2017,-0.000298694836964208,-0.000676738977585245,-0.0011081423287439
1476,2023,0.00014034914440586,0.000379332149353928,-0.000455069533835117
1477,2168,-0.000695134148196802,-0.00134928308802706,-0.00756728392504524
1478,2100,0.00017072172557514,0.000344006418091514,0.0014543576236089
1479,2122,-0.000290783444538478,-0.000515920320893426,-0.00558314440965846
1480,2138,-0.00037621194975504,-0.000725771994022129,-0.00476266376222556
1481,2238,0.00108474213300092,0.00229487202004097,0.00559311232762971
1482,2050,0.000391098567128795,0.000867701901898887,0.0015789356639313
1483,2096,-0.000141514486399097,-0.000281295283261929,-0.00288558343322598
1484,2070,-0.000500146995280726,-0.000988361110911717,-0.00451534875203174
1485,2046,0.000381641237870434,0.000840668718843252,0.0010027590308459
1486,1907,-0.000527525859881223,-0.00105855142028044,-0.00527808702260557
1487,2127,0.00067609396797183,0.00152334675281174,0.00249029162767178
1488,2113,0.00013197570089768,0.000223127753112839,0.00136747684243088
1489,2131,5.76254682285449e-05,5.44309049675951e-05,0.00165106389038727
1490,2185,0.00010427279389244,0.000224719411904384,-0.000840424682142626
1491,2035,0.000183800107352083,0.000380937244344737,6.00607052592128e-05
1492,1985,0.000861346497848053,0.00184541544767303,0.00453454983518231
1493,2141,-0.000248853036093483,-0.000515743010684133,-0.0037591202284023
1494,2140,-2.29660101558893e-05,-1.91754987894921e-05,-0.000468841467129444
1495,2244,0.000617501860292802,0.00134200809236218,0.00277839618145337
1496,2013,-0.0005850796732218,-0.00114798593760845,-0.00551230289326055
1497,2011,-0.000446571307746307,-0.000894342684582328,-0.00377349065369204
1498,2113,-0.000166127428798596,-0.000238867362557404,-0.00464774951076308
1499,2078,-0.00104115905346655,-0.00214564390768879,-0.00753395426842962
1500,2241,7.07158044703504e-05,0.00012271137157982,7.19076866892987e-05
1501,2156,-0.000371762441177176,-0.000737787685941238,-0.00506276150627616
1502,2101,-5.21699159303224e-05,-0.000117914557450582,-0.000726245252702373
1503,2066,-0.000529805273706219,-0.000996180942206659,-0.00660103969333681
1504,2040,-5.38276284637873e-05,8.48766317940175e-06,-0.00192627649971944
1505,2164,0.00047024789651956,0.00106188942233454,0.001853797703946
1506,2047,-0.000134298696668339,-0.000283015452904545,-0.000986286563534389
1507,2102,0.000488190751819662,0.00098900332384888,0.00498406567585041
1508,1965,-0.000367933579245638,-0.000745476700427794,-0.00365072127867061
1509,2151,9.94961211187584e-05,0.000255012751870343,-0.001875939500951
1510,2056,-0.00029403833171382,-0.0005667163744979,-0.00455004363189548
1511,2156,0.000198154435708198,0.000388046752146431,1.21583186782903e-05
1512,2060,-0.00048996788318828,-0.00103054676547198,-0.00370454491683814
1513,2062,0.000199036135470815,0.000497484198150766,-4.64516177960395e-05
1514,2137,0.000727333545811976,0.00159040097645824,0.00263260896373874
1515,2123,-0.000899342026294464,-0.0017781827455412,-0.00775050797187393
1516,2227,-0.000267915470422653,-0.000477006239647193,-0.00449787732396434
1517,2090,-0.000293607812570928,-0.000612986617787969,-0.00330314009661847
1518,2137,0.000304878205643011,0.000587563732914687,0.00138651025352066
1519,2231,-0.000644094479952728,-0.00129068178197245,-0.00726310890676662
1520,2012,-0.000516519999891024,-0.00108257404879253,-0.00418605446143827
1521,2096,-5.00929233296643e-05,-0.000108385268228428,-0.000380432971598177
1522,2063,-0.000154383675542852,-0.000230576910324909,-0.00417559501033138
1523,2063,2.87133173510201e-05,0.000112273318751077,-0.000962074415692515
1524,2030,-0.000803242590124986,-0.00160805153866173,-0.00657733317961584
1525,2170,7.34486286184666e-05,0.000111809765525606,0.000402979638334355
1526,2142,0.000326584738981894,0.000725685440988721,-0.00024489968820518
1527,2211,0.000669055314696576,0.00146522179166964,0.00313946268162435
1528,2091,-0.000108168705659134,-0.000240526517066852,-4.28572759542112e-05
1529,2202,-0.000365741975342976,-0.000778730988591714,-0.00131545657270182
1530,2227,0.0009263151364933,0.0019289809088423,0.0055938424445966
1531,2044,-0.000279898482309332,-0.000540523571403329,-0.00321193617031623
1532,2106,-0.000332842949443968,-0.000682685004327666,-0.00254047457776874
1533,2161,0.000153198785987824,0.000296247685093731,0.00179310200544991
1534,2123,-0.000259927004116783,-0.00052097258706163,-0.00336833293905703
1535,2114,0.000151370978501292,0.000326931777928086,1.17304804804208e-05
1536,2099,-0.000371339172182711,-0.000756429487924426,-0.00442002522585949
1537,2096,0.000462049319036623,0.00107998493020434,0.00082363984392253
1538,2100,0.000111477507707097,0.000229409909841549,-0.000198511166253135
1539,2144,6.43504021443642e-05,0.000224177370911849,-0.00146458963358886
1540,2175,-0.000471682947798507,-0.000903168939505927,-0.00459125242003666
1541,1985,6.80854177181889e-06,0.000109197852775966,-0.00179741139975786
1542,2047,-0.000644614799700932,-0.00135816838505221,-0.00414749957192684
1543,2068,-0.000823767373051926,-0.00164907401718162,-0.00813401702801031
1544,1966,-0.000305001685341255,-0.000456769917466793,-0.00461537015393976
1545,2102,-0.000322096775068281,-0.000595153018590922,-0.00592895313064279
1546,2009,0.000381179566770973,0.000821533962011234,0.00213024832951025
1547,2093,-0.000106857210202621,-0.000215250031345149,-0.00264173995765749
1548,2043,0.000277226639392864,0.000590102422483696,0.000709515455223797
1549,2208,-0.000280506820568405,-0.000582206077365255,-0.00297009939811188
1550,2024,2.81339213581144e-05,4.00625575850411e-05,0.000307868232396591
1551,1976,0.000733570745461293,0.0014877761563491,0.00524829091059864
1552,1970,-0.000680487177418088,-0.00137935217877871,-0.00680050005845245
1553,2144,-0.000218899128402811,-0.000441442593366759,-0.00263193045727927
1554,2097,-0.000447080580230297,-0.000823352789387166,-0.00581536962611129
1555,2187,-0.000538556642038918,-0.00101007524652097,-0.0056189840363049
1556,2248,-0.000848642338790701,-0.00170584605727531,-0.00677951422302625
1557,2053,0.000463111031647589,0.00110075903950246,0.000980324380792208
1558,2027,8.23254983383648e-05,0.000104737696486779,0.000883901199706605
1559,2026,-0.000307714587904934,-0.000590414944037776,-0.00454852366425007
1560,2135,0.000198521300602134,0.000370323676719631,0.00103708638685329
1561,2095,-0.00037357715349573,-0.000762324902522815,-0.00368507856101552
1562,1956,-1.91474621065446e-05,-7.24225984261029e-06,0.000207257410515194
1563,2012,0.000177521070179293,0.000441008116947028,-0.00116135127048134
1564,2075,0.000293351008861326,0.000666128025605728,-0.00146782933339307
1565,2123,6.01709318603649e-05,7.21548475648426e-05,0.00083931310401042
1566,2170,0.00054154492582098,0.00120001483130794,0.00345546429195709
1567,2094,-0.000214575097717162,-0.000405842657441702,-0.00329950059365147
1568,2116,-0.000237249144329627,-0.000496951183279415,-0.00249408030448306
1569,1997,0.000589870735143522,0.00122941485461658,0.0028536540044064
1570,1998,0.000787789501863673,0.00169445791496903,0.00238632240401115
1571,2178,-0.000675254726600183,-0.00137894185821352,-0.00528717226892561
1572,2174,0.000107795382133818,0.000218233199212658,-0.000272454117612897
1573,2004,-0.00080380998247645,-0.00157410871403629,-0.00626827485380121
1574,2123,6.76637771813426e-05,0.000194454973617919,-6.643325253608e-05
1575,1979,-0.000105740896678558,-0.000207383549918227,-0.00125592113949957
1576,2189,-0.000570621868074828,-0.0010891795877257,-0.0071659351633504
1577,2041,-0.000205691525565627,-0.000337671986202381,-0.00302530573555237
1578,1967,-0.000942529806281484,-0.00186165773826308,-0.00946361318884226
1579,1942,0.000700763955427647,0.00156325497768794,0.00400918214819557
1580,2149,0.00049659111626299,0.00111886391913663,0.00119814287853826
1581,2065,8.39890212650241e-05,0.000227600203002165,-0.00148499095008736
1582,1956,0.000242114619131373,0.000428065508727316,0.00273193955001361
1583,2088,0.000489280903904848,0.000981089285603254,0.00288857661033637
1584,2097,-5.88049344903419e-05,4.18549837997162e-05,-0.00367517422808883
1585,2087,-0.000454074099938362,-0.000917183384342546,-0.00620363800254409
1586,2072,0.000394126716632998,0.000831271068219674,0.00182627127854107
1587,2090,-0.000175125379597851,-0.000328996806412629,-0.00194037814638681
1588,2134,0.000524474203721009,0.00115718784855634,0.0011464422495463
1589,2160,-0.000696135469597153,-0.00152448679375294,-0.00299723279142161
1590,1983,-5.61490315165447e-05,-9.95019671095054e-05,-0.00119832296927236
1591,2052,0.000127325632492653,0.000200905792383188,0.00027654760293172
1592,2172,-0.000560656494829559,-0.00105114339149059,-0.00644853547854785
1593,2149,-0.00076092255129348,-0.00159659957183722,-0.00683072373458671
1594,2094,-3.63047323012067e-05,-1.62411326054546e-05,-0.0019884377385323
1595,2050,-3.89565484493481e-05,-0.000116206487110082,-0.00106008503915045
1596,2280,0.000487118574452688,0.000936253311122681,0.00488522514245993
1597,2156,-0.000672455497560259,-0.00136103386921371,-0.00748038345773094
1598,2114,-0.000118095132516899,-0.000283654490074614,0.00109613837489941
1599,2051,-0.000265716771232327,-0.000420850147196061,-0.00317560271741968
1600,2038,-5.66833044380322e-05,-7.62927933539714e-05,-0.00117244417335904
1601,2116,-1.90947677998488e-05,1.21196186760875e-05,-0.00347931311098715
1602,2188,-0.000812875408642943,-0.00159484601444104,-0.00814728048119606
1603,2134,-0.00150504106217866,-0.00308037819692231,-0.011765324296245
1604,2072,0.000200725765665849,0.000448401972358181,-0.000367036533816423
1605,2121,9.77580345487838e-05,0.000237118431867689,0.000105415092197525
1606,2011,0.000174359543871128,0.000405812907326109,-5.21570971766527e-05
1607,2042,0.000143272158689034,0.000303061502347046,0.000962670221141271
1608,1925,-0.00022466589617029,-0.000399022380548564,-0.0029839246771225
1609,2122,3.33767054203071e-05,0.000113934409257221,-0.00320067609787233
1610,2237,-9.28918714754035e-05,-0.000188829197698803,-0.0028464273853207
1611,2162,-2.40219911800399e-05,-6.12235486563417e-06,-0.00166883793642536
1612,2044,-0.000266149490204537,-0.000504912218959541,-0.00290631454991219
1613,2171,-0.000597295238927958,-0.00124146599941444,-0.00455458923807217
1614,2022,-0.000346951808875201,-0.000673692507645929,-0.00391986062717764
1615,2051,-0.00026263557676906,-0.000504036391750118,-0.00343051506316827
1616,2054,-0.000385117479502761,-0.00085455988234262,-0.0027158857382622
1617,2033,8.5010249623596e-05,0.000254974446085243,-0.000874189339010845
1618,1998,-0.000736473785643094,-0.0015629769196025,-0.00486029560639822
1619,2063,1.35603265858375e-05,0.000110753658455809,-0.00220110684229791
1620,1971,7.0736417229933e-05,0.000205828468883507,-0.000834549949592311
1621,2198,-0.000480722318006166,-0.00102843962818011,-0.00443149289870748
1622,2078,0.000219673121933744,0.000468351068910078,-0.000237845400489656
1623,2213,-0.000475459986981702,-0.00101573340379291,-0.00251962323390897
1624,2172,-0.000526655052731639,-0.00115684099116253,-0.00385541962821223
1625,2142,-0.000521843000563599,-0.00109049300497122,-0.00448258882451191
1626,2191,8.43523070239993e-05,0.000223289526324,-0.00146241453975071
1627,2051,-0.00026797045276758,-0.000543515966118568,-0.00151844735632445
1628,2142,0.000150237675293458,0.000354026889134218,-0.000541561534818991
1629,1958,-9.20096334806331e-05,-0.000142203336827684,-0.00171800698564994
1630,2106,0.000396062399150299,0.000804619989480782,0.00179439840456797
1631,1988,-0.000710979964455433,-0.00140608706065293,-0.00693524764321229
1632,2199,0.000287718663868647,0.00057851239044604,0.00215842848216075
1633,2059,-0.000459718485200544,-0.000901255549139002,-0.00521080961355225
1634,2083,0.000365542617524722,0.000849365793669787,0.000551205296040025
1635,2091,-0.000108985027534286,-9.72834708545811e-05,-0.00371478691569505
1636,1989,0.000315613505976586,0.000699471625648429,0.000990415665074407
1637,2233,-4.1096805776103e-05,-1.67059122047064e-06,-0.00366393335936488
1638,2050,0.000688856615052469,0.00157581997774481,0.000886018645166908
1639,2213,0.000215890613915554,0.000536212252280621,0.000510485992561316
1640,2146,-1.78073331406903e-05,3.39128648957354e-05,-0.0015327774460463
1641,2158,-0.000265502518548094,-0.000472186153475773,-0.00320407807598477
1642,2262,-7.69851646480468e-05,-0.000127681925453871,-0.00212061760296056
1643,2140,-0.000854163608100728,-0.00174460127268194,-0.00713544082885997
1644,2232,0.000138093287455898,0.000272085098804165,-0.000114067881428315
1645,2039,-0.000281947600804827,-0.000614035076601516,-0.00128661531222907
1646,2052,-0.000787014627303156,-0.00159950144589693,-0.00677103884339059
1647,1985,-0.000568676457083139,-0.00113862070093051,-0.00472058316667612
1648,2146,-5.35118581478089e-05,-0.000154237758833387,-0.000148384318009898
1649,2067,-0.000633024519162556,-0.00123598923901003,-0.00660826013516724
1650,2143,2.95135385196821e-05,0.000125689816739549,-0.000317116355276204
1651,2113,5.08822873770409e-05,0.000186983810722907,-0.00105921147793409
1652,2034,-0.000263398179397273,-0.00049882289759251,-0.00379278364947155
1653,2105,-0.000565559365604262,-0.00115980334592714,-0.00544247271242015
1654,2133,0.000695143590121627,0.00151271529487651,0.00343873963943631
1655,2061,-5.36277022654685e-05,-0.000132255282079163,-0.000664127039784801
1656,2059,-0.000877714437723581,-0.00179996933274196,-0.00632896896591217
1657,2123,-1.77220973960612e-05,3.6273410699228e-05,-0.000653805795463702
1658,2051,0.000581405546658115,0.00129305975281113,0.00183356000706913
1659,2088,-2.51525623790327e-05,5.09866042681661e-05,-0.00249921899406447
1660,2149,-0.000114069168320297,-0.000191337168519823,-0.0019929527098923
1661,1970,-0.00022552687896038,-0.000371565537938934,-0.00175181845808858
1662,2107,1.64595701699632e-05,0.00010401156136608,-0.00126521289448478
1663,2271,0.000618359082057124,0.00130494402481174,0.00321899347264021
1664,2261,1.24310891922719e-05,0.000133582584083247,-0.0014100098772265
1665,2096,0.000231895460954312,0.000588061773553972,-0.0010254707759273
1666,2206,-0.000397483910174384,-0.000818328764628728,-0.00282120655458373
1667,1961,0.000620043375613971,0.00128344559993743,0.00347550841087862
1668,2075,0.000143700814309228,0.000309277911346273,-0.000605382468648386
1669,2014,-0.000365413430947592,-0.000832706097680824,-0.00168493432164096
1670,1939,-0.000291172708812404,-0.000555823934862087,-0.0031503150315032
1671,2062,0.000338476038861835,0.000729469750833545,0.000348970251716318
1672,2112,-0.000253087806076857,-0.000441832297625178,-0.00423892117789315
1673,2278,-7.60247857019836e-05,-0.00013684237109346,-0.00273061636809702
1674,2180,-0.000199817847545775,-0.00041255180612243,-0.000953669541582935
1675,2165,-0.000586113967269208,-0.00119947904820505,-0.00393024905639583
1676,2091,-0.000643849794249224,-0.00127558383941195,-0.0060985740763988
1677,2140,-0.000393013805427528,-0.00077636724177399,-0.00409722167080884
1678,2128,-0.000416691105434269,-0.00072988654769357,-0.0057014106583072
1679,2097,-0.000367727587702982,-0.000719785119720262,-0.00343934381689148
1680,2040,-0.000158006105077241,-0.000323159840683429,-0.00132410443230102
1681,2083,-0.00046687676584331,-0.000867732910733721,-0.00687571214727756
1682,2080,0.000666545835214444,0.00140084071879132,0.00461844229897468
1683,1977,0.000610310480942705,0.00129058345104993,0.00432718253144582
1684,1921,-0.00030700916455545,-0.000611130051064057,-0.00322602688392493
1685,2141,-0.000256602408457179,-0.000561724852881973,-0.00188553584890405
1686,2082,0.000155158117615323,0.000405488926033093,-0.00151506686035674
1687,2176,-0.000387955396778189,-0.000751371071366358,-0.00468317012222208
1688,2161,-0.000112488198621891,-6.65075663427439e-05,-0.00383564941497583
1689,2147,-9.35978086971656e-06,7.90434058293155e-05,-0.00377670632989779
1690,2182,-0.000187408506595571,-0.000348215631905791,-0.00305622009569373
1691,2154,0.000271848437482708,0.000576614261785235,0.000611908212897028
1692,2089,-0.00015103172837394,-0.000330609549261562,-0.00261922388507274
1693,2258,-2.66116520486193e-05,-8.09140965882804e-05,0.000309084536213811
1694,2108,0.000199840500341442,0.000488072614457269,-0.00211333686916071
1695,2163,-0.000257086823932051,-0.000464307666231845,-0.00463287879654328
1696,2070,-0.000273392199080763,-0.00058335120294728,-0.00140999412110532
1697,2136,0.000156457347982281,0.000378282679478259,-0.00168837626063212
1698,2159,-0.00112621941734523,-0.00224802823311465,-0.00914554617640007
1699,2126,0.000348425247054612,0.000742457096757576,0.00169382504288174
1700,2032,0.000628297771468833,0.00140900464616101,0.00188668671660464
1701,2155,-0.000756030944368963,-0.0015764167073955,-0.00539059738423475
1702,2152,5.69999542330557e-05,0.000153216111425047,-0.00111176722651307
1703,2058,-0.000369564683293272,-0.000714551863820856,-0.00440307328605205
1704,1973,-0.000503958406623178,-0.000961680750484195,-0.00783794449983388
1705,2173,0.000607499806002443,0.00130137263502306,0.00261383522629799
1706,2112,0.000237660281478619,0.000567670626171135,-0.000979510099837544
1707,1941,0.000154702487247055,0.000351034515597259,0.000865916025146962
1708,2050,0.000263638324033727,0.000607820657830827,-0.000191069053230963
1709,2139,-0.000190060368090494,-0.000384545028169092,-0.00180059917173314
1710,2178,0.000517591542957885,0.00113441868601416,0.00134695146533281
1711,2097,0.000572097754945738,0.00128680671025172,0.00237263763352502
1712,1992,-9.54903121810902e-05,-0.000184541158720353,-0.00201720025250696
1713,2121,0.000535410044950196,0.00117717716106658,0.00268402243056287
1714,2076,8.12446124511534e-05,0.000165233658062425,9.30059523809312e-05
1715,2170,-1.32360542258458e-05,4.36477461106533e-05,-0.00272906392935368
1716,2131,-0.000425657981720867,-0.000835188138416765,-0.005000097329801
1717,2160,-0.00073684017316078,-0.00148716418931638,-0.00715687917350749
1718,2210,-1.49197839761361e-05,2.26556650994025e-05,-0.00291755377480662
1719,1993,-0.000487443078988431,-0.00100385358124555,-0.00506585716177543
1720,2069,-0.000417581018069435,-0.000849258630773009,-0.00518039922725322
1721,2165,-0.000245596685216398,-0.000483204122448622,-0.00522384306271206
1722,2185,0.000270031952562477,0.000570244187080737,0.00248022171319828
1723,2085,-0.000478371150096329,-0.000882356941916185,-0.00453845681299059
1724,2303,-8.02724270911048e-05,-0.000173894177413869,-0.00182079700627458
1725,2103,-2.92958809979538e-05,-2.59577366298336e-05,-0.00198232635737794
1726,2112,-0.000241579585059853,-0.000488622676797279,-0.00272634628688728
1727,2212,-0.000203620505220575,-0.000410840600324258,-0.00312064177979832
1728,2123,-0.000169482969679946,-0.000351320229551089,-0.00176735477831391
1729,2084,-0.000169995500639453,-0.000308595740106776,-0.00314094358175177
1730,2129,0.000310353107198513,0.000702216724352778,-0.00101365722900471
1731,2082,-0.000535049724794567,-0.00104584596805568,-0.00462822954002384
1732,1918,-0.000387927459258836,-0.000809338333593645,-0.00404336309576026
1733,2160,0.000179919895055003,0.000361163891392846,0.000675690595535183
1734,1932,-0.000208598682858135,-0.000399956616444319,-0.0029117985549828
1735,2204,0.000353653388711461,0.000841256926432554,-0.00171650608223917
1736,2138,-0.00031303824354173,-0.000604607410729652,-0.00370316256458614
1737,2223,-0.000146687945283497,-0.000336735482799777,-0.000479958929051838
1738,2098,0.00013435287680974,0.000357899028774478,-0.00276363380323452
1739,2188,-0.000181290884385871,-0.000344712427082783,-0.00325795517782168
1740,2026,0.000541258953863949,0.00114198935861876,0.00269068300809139
1741,1944,-0.000287721325618218,-0.000509721476308789,-0.00359893128807187
1742,2140,0.000244802292707041,0.00058178484560456,-0.000642590414375532
1743,2116,0.000467052482070518,0.00104369114227687,0.000918984499493014
1744,2034,-0.000725767825856705,-0.00144418155309312,-0.00648197775693427
1745,1990,-9.56485880347635e-05,-0.000149389890540808,-2.06036031591417e-06
1746,2012,0.000296254657094958,0.000636306400363051,0.000958552317247952
1747,2051,0.000789829614564863,0.00176321487704156,0.0025218296929771
1748,2100,1.98284514391633e-05,7.76035061300639e-05,-0.00196430205949649
1749,2140,-0.000196663617195392,-0.000323829342380066,-0.00369768651468727
1750,2183,0.000173755800811803,0.000502949512865558,-0.00143007242871274
1751,2103,-0.000719154521933552,-0.00147990875013149,-0.00680618041354242
1752,2136,-0.000348633434325424,-0.000751255468094403,-0.00199005151137777
1753,2044,0.000239773242309393,0.000544317272439976,-0.000449372629121703
1754,2084,-0.000129926893010973,-0.000163340164019865,-0.00365628668865658
1755,2254,0.000104408365017294,0.000259650613074092,-0.000407682696312417
1756,2181,-0.000253690380339483,-0.000520617676049828,-0.00459472034814501
1757,2216,-0.000189097019776041,-0.000307023575750298,-0.00430058324795168
1758,2120,0.000416360658915621,0.000895244784845373,0.00244441931471229
1759,2168,-0.000177032969790825,-0.000294773331192877,-0.00296886220849979
1760,2296,-0.000242734486379292,-0.000449302266136153,-0.00292191995464075
1761,2048,4.32757392366812e-05,9.54837509974382e-05,-0.00180525612644022
1762,2181,-9.89417865068509e-05,-0.00020140764269605,-0.000354721405631198
1763,2087,0.000225252721626545,0.000482487847201396,0.00128260974783401
1764,2008,0.000323311235577328,0.00075446792935252,0.00123203161712437
1765,2134,0.000416014774411416,0.000901535064575798,0.000504714389719885
1766,2151,-2.47308813307312e-05,3.39438861695074e-05,-0.000919354697218155
1767,2167,-7.07047016699769e-05,-0.000129528340006124,-0.00266043142037498
1768,2188,-0.000248415609385155,-0.000382781205739535,-0.00333880910445739
1769,2125,-8.77076398522747e-05,-0.000131673910682251,-0.00289569061011141
1770,2062,0.000399407275784386,0.00084338087498359,0.00148612992940167
1771,2192,0.000154579145786787,0.00038672917730076,-0.000959894739675837
1772,2124,-0.000176666941247877,-0.000419470110451514,-0.000474114426778249
1773,2201,7.52176809851735e-05,0.000266953493390565,-0.00239380759552732
1774,2050,-0.000670973185599805,-0.00141411222518917,-0.00614439324116756
1775,2101,-0.00046943213333428,-0.000909694054531562,-0.00558998496795404
1776,2119,7.18911135917655e-05,0.000187784510118916,-0.0018031751089419
1777,2084,-5.76787208070029e-05,-6.32102727878836e-05,-0.00191160592597839
1778,2108,-2.94668135264464e-06,2.75458138088158e-06,-0.00198168948168942
1779,2097,-0.000196185773260166,-0.000328366351745379,-0.00335766745573229
1780,2024,0.000263037665672261,0.000600729352946749,0.000256413314410509
1781,2123,0.000230250354591233,0.00055527123491772,-0.000706683580290246
1782,2204,-0.000400471074837538,-0.000745271587250018,-0.00451935137559489
1783,2107,0.000110185392446255,0.000303168529981468,-0.00157881264512827
1784,2162,9.31283523255277e-05,0.000260230202138612,-0.000194240132601275
1785,2032,0.000356218548972331,0.00077008063143269,0.00118779860345464
1786,2060,-1.20388178060649e-05,3.86275104534706e-05,-0.00132984440247286
1787,2061,4.97711740639062e-05,0.000203437405703943,-0.00327109596298658
1788,2129,-0.00020401840330958,-0.000387296725078867,-0.00276015973690391
1789,2026,6.34703082769972e-05,0.00011650801897134,-0.000950801678534452
1790,2085,-0.000206609246375139,-0.000427362724805369,-0.00254073199527738
1791,2084,-0.000278579364673653,-0.000528259476355375,-0.00231013383069922
1792,2395,-0.00011125816432131,-0.00015594810227415,-0.00316095931037208
1793,1999,-0.000786054884905296,-0.00159193003655533,-0.00812714724082753
1794,2139,0.000204910298574473,0.000490091476120114,-0.000395566819819781
1795,2164,0.00014279166857914,0.000293811474695538,0.000400408157993248
1796,2036,0.000471625257414093,0.00102309482925289,0.00098094610289734
1797,2072,0.000245909469860889,0.000527798377725097,-0.000974100822742074
1798,2066,0.000139489078137378,0.000348718127796355,-0.00080584664828709
1799,2105,-0.000229302965320255,-0.000445986127459941,-0.00303289099110926
1800,2047,0.000482158932719773,0.00103279513362275,0.00142513159911595
1801,2130,-0.000160827784934536,-0.00029948369715227,-0.00154707679927801
1802,2159,-0.000286244853260287,-0.000524544480025257,-0.00356429799128444
1803,2075,5.7972618745461e-05,0.000113260301531692,-0.000883094091706726
1804,2160,0.000251497121140282,0.000673796377278379,-0.00184125309333993
1805,2147,0.000485060378298152,0.000964238867181333,0.00283454487267421
1806,2133,-0.000655838164652534,-0.00131052964583078,-0.00495746305768685
1807,2287,0.000276936403989736,0.000538571017885126,0.00165844703393125
1808,1990,-0.000368470253914233,-0.000714144791720384,-0.00436635218839232
1809,2094,0.000213973790616828,0.000465812123475962,0.000395557584055961
1810,2089,0.000387056119045409,0.000857452879101661,0.00129616543310884
1811,2047,0.000874276086433395,0.00187899457453777,0.00458410531448072
1812,2025,-0.00030052170991407,-0.000534436692769535,-0.00503443457430885
1813,2055,0.000269720389206252,0.000621266185641289,0.000383424611281935
1814,2041,-0.000352355477835298,-0.000704352003435438,-0.00290976443475166
1815,2163,-0.000126297751545906,-0.000257414199983041,-0.00107379711510525
1816,1999,-0.000739142752534228,-0.00153187557595036,-0.00591679981831905
1817,2112,-0.00010884357439056,-0.000231292695499152,-0.00158775393885102
1818,2219,-0.000417035322619524,-0.000756902545241633,-0.00508034123810042
1819,2103,-0.000219897591268725,-0.000455211130405031,-0.000582801766886631
1820,2102,-0.000148580343693833,-0.000217150611264483,-0.00175853236031243
1821,2279,-0.000354908164494572,-0.000699692080800562,-0.00438214408278559
1822,2106,-0.000184074923950367,-0.000259212671716247,-0.00447558050081709
1823,2091,-0.00011896176619397,-0.000202224385843497,-0.00331599910873592
1824,2199,-0.000203863490732453,-0.000458106829480665,-0.000607716998616614
1825,2160,-0.000279122704328338,-0.000536099822267988,-0.0019290123456791
1826,2057,-0.000173605828660245,-0.000308111316423387,-0.00211949631578445
1827,1971,-0.000204748539685384,-0.000507842705212314,6.44303113438438e-05
1828,2104,-0.000433062629840913,-0.000966908454349436,-0.00372178642053655
1829,2167,-0.000352591190907581,-0.000773041363764992,-0.00221200171408453
1830,2080,0.000253770168491985,0.000503738950850985,0.000782091867363222
1831,2108,-0.000211533815884124,-0.000406205282605931,-0.00343585217371634
1832,2122,0.000132316566668206,0.000316350304095936,0.000196081064747111
1833,2227,0.00018992641642776,0.00041111992395515,0.000157254283034813
1834,2215,-0.000156173736229476,-0.000195708519833748,-0.00413944984625625
1835,2080,0.000646142579798281,0.00133308999415893,0.00480949594081537
1836,2071,0.000705606453267393,0.00154500857051876,0.0014591550256311
1837,2180,-0.000441909556829684,-0.000878156331266089,-0.00484859899668344
