record_type,team,appearance,rows,champion_brier,challenger_brier,brier_improvement,champion_log_loss,challenger_log_loss,log_loss_improvement,champion_roc_auc,challenger_roc_auc,roc_auc_change,champion_accuracy,challenger_accuracy,accuracy_change,champion_ece,challenger_ece,ece_degradation
team_appearance,VAN,home,69,0.242132088894605,0.241328551992756,0.000803536901848589,0.676807919656933,0.675153865912264,0.00165405374466843,0.617398648648649,0.618243243243243,0.000844594594594517,0.536231884057971,0.550724637681159,0.0144927536231884,0.0768831442656151,0.0784881338594889,0.00160498959387381
team_appearance,VGK,home,67,0.227259304858678,0.22644715452343,0.000812150335248507,0.646327904486937,0.644530433356079,0.00179747113085837,0.651428571428571,0.658095238095238,0.00666666666666671,0.597014925373134,0.626865671641791,0.0298507462686568,0.0653854788772151,0.0882571977369097,0.0228717188596946
team_appearance,WPG,home,68,0.216361354305827,0.213492133360983,0.00286922094484413,0.623882752592387,0.617915226858313,0.00596752573407389,0.669791666666667,0.709375,0.0395833333333333,0.705882352941177,0.676470588235294,-0.0294117647058824,0.14504581636969,0.148518318435109,0.00347250206541888
team_appearance,WSH,home,66,0.24301306571771,0.239025989866579,0.00398707585113053,0.678775446274497,0.670573217919863,0.00820222835463347,0.551756885090218,0.579297245963913,0.0275403608736942,0.515151515151515,0.575757575757576,0.0606060606060607,0.0817297441717103,0.0781756554043502,-0.00355408876736005
team_appearance,ANA,away,61,0.221906139241721,0.222190957021215,-0.000284817779493518,0.635316520627763,0.635630258021766,-0.000313737394002422,0.553658536585366,0.545121951219512,-0.00853658536585367,0.672131147540984,0.672131147540984,0,0.0551921959946643,0.103564105068084,0.0483719090734202
team_appearance,ARI,away,20,0.205573897907589,0.212837165666945,-0.00726326775935646,0.601760705309727,0.618138859425599,-0.0163781541158714,0.619047619047619,0.535714285714286,-0.0833333333333334,0.7,0.7,0,0.163421626161269,0.165734606889406,0.00231298072813715
team_appearance,BOS,away,64,0.250801770527409,0.25311412321444,-0.00231235268703028,0.695719286990842,0.700621378055178,-0.00490209106433637,0.483483483483483,0.464464464464465,-0.0190190190190189,0.5625,0.546875,-0.015625,0.0644524429503237,0.0463177853246372,-0.0181346576256864
team_appearance,BUF,away,60,0.235859597486227,0.230771089560903,0.00508850792532428,0.664580938537347,0.654026803087398,0.0105541354499497,0.582535885167464,0.611244019138756,0.0287081339712918,0.633333333333333,0.65,0.0166666666666667,0.0830350548286258,0.0929945965044249,0.00995954167579913
team_appearance,CAR,away,71,0.243376075384428,0.242355237894017,0.00102083749041121,0.679236948137943,0.677376843307028,0.00186010483091503,0.612698412698413,0.625396825396825,0.0126984126984127,0.52112676056338,0.52112676056338,0,0.0721062459587233,0.0708162672532462,-0.0012899787054771
team_appearance,CBJ,away,63,0.206851893691625,0.208174214648604,-0.00132232095697848,0.604178634644221,0.606635534393898,-0.002456899749677,0.754784688995215,0.733253588516746,-0.0215311004784688,0.698412698412698,0.698412698412698,0,0.138250794886094,0.150500109019349,0.0122493141332546
team_appearance,CGY,away,57,0.231365382371181,0.227584785971633,0.00378059639954803,0.655307652497572,0.647739665416319,0.00756798708125328,0.68625,0.705,0.0187499999999999,0.578947368421053,0.631578947368421,0.0526315789473684,0.116468080448016,0.083657985996435,-0.0328100944515807
team_appearance,CHI,away,58,0.200360968562644,0.198081131005726,0.00227983755691782,0.591065422062517,0.586228350159376,0.0048370719031412,0.569230769230769,0.576068376068376,0.00683760683760681,0.741379310344828,0.758620689655172,0.0172413793103448,0.160211707450202,0.160217302945019,5.59549481685129e-06
team_appearance,COL,away,69,0.242034107505209,0.242856110499569,-0.000822002994360083,0.676756111827727,0.678569033004123,-0.00181292117639664,0.605218855218855,0.595959595959596,-0.00925925925925941,0.565217391304348,0.550724637681159,-0.0144927536231884,0.0390029503892415,0.0637378276339451,0.0247348772447036
team_appearance,DAL,away,79,0.240972333588954,0.240864229109328,0.000108104479626114,0.676180540405938,0.674792589757468,0.0013879506484703,0.666233766233766,0.642857142857143,-0.0233766233766234,0.594936708860759,0.632911392405063,0.0379746835443039,0.08199334521051,0.0815732789087051,-0.000420066301804981
team_appearance,DET,away,60,0.230837444009855,0.233566320678374,-0.00272887666851879,0.652595345551959,0.658572373503907,-0.00597702795194865,0.596944770857814,0.574618096357227,-0.0223266745005877,0.6,0.566666666666667,-0.0333333333333333,0.0469916043488301,0.122176121949635,0.0751845176008047
team_appearance,EDM,away,86,0.249040723649506,0.246991966563747,0.00204875708575855,0.690507322627559,0.686304824424438,0.00420249820312057,0.509782608695652,0.531521739130435,0.0217391304347827,0.476744186046512,0.523255813953488,0.0465116279069768,0.10948954675717,0.0456440792222886,-0.0638454675348809
team_appearance,FLA,away,83,0.25263667631253,0.251773605978889,0.000863070333640803,0.698725464386841,0.696987198828697,0.00173826555814371,0.519207683073229,0.540816326530612,0.0216086434573829,0.530120481927711,0.530120481927711,0,0.0829646435093385,0.083848369383532,0.000883725874193553
team_appearance,LAK,away,66,0.241399150191811,0.245085595506736,-0.00368644531492518,0.675675727973966,0.683293116196536,-0.00761738822256941,0.614423076923077,0.591346153846154,-0.0230769230769231,0.575757575757576,0.606060606060606,0.0303030303030303,0.115471083288515,0.130570493988577,0.0150994107000616
team_appearance,MIN,away,64,0.247789666298246,0.250084061916067,-0.00229439561782158,0.689276291406247,0.694093328180714,-0.00481703677446643,0.621031746031746,0.584325396825397,-0.0367063492063493,0.609375,0.578125,-0.03125,0.12017521840874,0.144975797231138,0.0248005788223977
team_appearance,MTL,away,63,0.222156735925656,0.221478911858302,0.000677824067354921,0.635808222963745,0.634107128673589,0.00170109429015586,0.551020408163265,0.568027210884354,0.0170068027210883,0.666666666666667,0.650793650793651,-0.0158730158730158,0.0498296770151484,0.0468227169005639,-0.00300696011458453
team_appearance,NJD,away,64,0.24405728535519,0.247740967174945,-0.00368368181975559,0.681262538253272,0.688811238182903,-0.00754869992963092,0.592375366568915,0.570869990224829,-0.021505376344086,0.578125,0.578125,0,0.09845936565082,0.112712831781608,0.0142534661307885
team_appearance,NSH,away,64,0.234792590977788,0.233603857973322,0.00118873300446581,0.662874809119598,0.660333830454026,0.0025409786655719,0.642708333333333,0.652083333333333,0.00937499999999991,0.6875,0.671875,-0.015625,0.190501755621222,0.114569473223956,-0.0759322823972657
team_appearance,NYI,away,63,0.243992639324971,0.24112840179547,0.00286423752950138,0.68070966571495,0.674841330240936,0.00586833547401455,0.540540540540541,0.561330561330561,0.0207900207900208,0.587301587301587,0.587301587301587,0,0.0978112371740602,0.122465196292483,0.0246539591184228
team_appearance,NYR,away,67,0.245231410535166,0.249426414697067,-0.00419500416190069,0.683670975427743,0.692037086782287,-0.00836611135454468,0.623423423423423,0.582882882882883,-0.0405405405405406,0.567164179104478,0.537313432835821,-0.0298507462686567,0.115699376354857,0.0979304103524146,-0.017768966002442
team_appearance,OTT,away,68,0.248271877726103,0.250226975702833,-0.00195509797672994,0.689702931418898,0.693816448255677,-0.00411351683677907,0.5640802092415,0.535309503051439,-0.0287707061900611,0.5,0.529411764705882,0.0294117647058824,0.09370392240251,0.0554667868832122,-0.0382371355192978
team_appearance,PHI,away,58,0.247313376471174,0.245653544219026,0.00165983225214722,0.687257719519068,0.683852308786085,0.00340541073298317,0.444763271162123,0.470588235294118,0.0258249641319943,0.53448275862069,0.517241379310345,-0.0172413793103448,0.179637113660184,0.179829972160878,0.000192858500693643
team_appearance,PIT,away,61,0.227445917914395,0.22803630183612,-0.00059038392172478,0.646314663555884,0.647394402190196,-0.00107973863431199,0.537467700258398,0.546511627906977,0.00904392764857875,0.622950819672131,0.60655737704918,-0.0163934426229508,0.140802042963963,0.139239013072564,-0.00156302989139959
team_appearance,SEA,away,57,0.231294195918758,0.231142182090299,0.000152013828459113,0.65481632824289,0.654776218798754,4.0109444135572e-05,0.662878787878788,0.657828282828283,-0.00505050505050497,0.614035087719298,0.631578947368421,0.0175438596491228,0.0702236362419281,0.0734440424171832,0.00322040617525511
team_appearance,SJS,away,57,0.190011016994437,0.187418808970596,0.00259220802384147,0.569090146897672,0.563384629052392,0.0057055178452794,0.57037037037037,0.577777777777778,0.00740740740740731,0.771929824561403,0.789473684210526,0.0175438596491229,0.150267211830589,0.159573647093082,0.00930643526249389
