slate_date,partition,game_pk,player_mlb_id,player,selected_side,normal_pipeline_run_tag,governing_selection_timestamp,betonline_selected_price,books_observed,books_executable,quotes_json,best_observed_book,best_observed_odds,best_observed_rule_coverage,best_executable_book,best_executable_odds,median_odds,betonline_best_status,attachment_decision,source_path,source_hash
2026-05-01,DESIGN,822744,650859,Luis Rengifo,under,local_daily_20260501T134007Z,2026-05-01T13:42:53.301966+00:00,-172.0,5,1,"[{""accessibility"":""OPERATOR_EXECUTABLE_CONFIRMED"",""book_key"":""betonlineag"",""book_name"":""BetOnline.ag"",""capture_timestamp"":""2026-05-01T13:42:53.301966+00:00"",""classification"":""EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE"",""current_audit_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""observation_timestamp"":""2026-05-01T13:42:01Z"",""opposite_price"":132.0,""price_age_seconds"":52.301966,""rule_coverage"":""BOOK_RULE_CERTIFIED_FOR_DATE"",""selected_price"":-172.0,""source_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""source_path"":""backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json"",""two_sided"":true},{""accessibility"":""OBSERVED_MARKET_ONLY"",""book_key"":""bovada"",""book_name"":""Bovada"",""capture_timestamp"":""2026-05-01T13:42:53.301966+00:00"",""classification"":""EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE"",""current_audit_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""observation_timestamp"":""2026-05-01T13:42:02Z"",""opposite_price"":120.0,""price_age_seconds"":51.301966,""rule_coverage"":""BOOK_RULE_MISSING"",""selected_price"":-160.0,""source_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""source_path"":""backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json"",""two_sided"":true},{""accessibility"":""OBSERVED_MARKET_ONLY"",""book_key"":""draftkings"",""book_name"":""DraftKings"",""capture_timestamp"":""2026-05-01T13:42:53.301966+00:00"",""classification"":""EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE"",""current_audit_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""observation_timestamp"":""2026-05-01T13:41:40Z"",""opposite_price"":120.0,""price_age_seconds"":73.301966,""rule_coverage"":""BOOK_RULE_MISSING"",""selected_price"":-160.0,""source_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""source_path"":""backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json"",""two_sided"":true},{""accessibility"":""OBSERVED_MARKET_ONLY"",""book_key"":""mybookieag"",""book_name"":""MyBookie.ag"",""capture_timestamp"":""2026-05-01T13:42:53.301966+00:00"",""classification"":""EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE"",""current_audit_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""observation_timestamp"":""2026-05-01T13:41:57Z"",""opposite_price"":124.0,""price_age_seconds"":56.301966,""rule_coverage"":""BOOK_RULE_MISSING"",""selected_price"":-180.0,""source_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""source_path"":""backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json"",""two_sided"":true},{""accessibility"":""OBSERVED_MARKET_ONLY"",""book_key"":""williamhill_us"",""book_name"":""Caesars"",""capture_timestamp"":""2026-05-01T13:42:53.301966+00:00"",""classification"":""EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE"",""current_audit_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""observation_timestamp"":""2026-05-01T13:42:05Z"",""opposite_price"":122.0,""price_age_seconds"":48.301966,""rule_coverage"":""BOOK_RULE_MISSING"",""selected_price"":-164.0,""source_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""source_path"":""backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json"",""two_sided"":true}]",bovada,-160.0,BOOK_RULE_MISSING,betonlineag,-172.0,-163.99999999999997,ANOTHER_BOOK_BEST,EXACT_CONTEMPORANEOUS_PRICE_ATTACHED,backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json,ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94
2026-05-01,DESIGN,822744,668930,Brice Turang,under,local_daily_20260501T134007Z,2026-05-01T13:42:53.301966+00:00,-169.0,6,1,"[{""accessibility"":""OBSERVED_MARKET_ONLY"",""book_key"":""betmgm"",""book_name"":""BetMGM"",""capture_timestamp"":""2026-05-01T13:42:53.301966+00:00"",""classification"":""EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE"",""current_audit_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""observation_timestamp"":""2026-05-01T13:42:20Z"",""opposite_price"":145.0,""price_age_seconds"":33.301966,""rule_coverage"":""BOOK_RULE_MISSING"",""selected_price"":-200.0,""source_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""source_path"":""backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json"",""two_sided"":true},{""accessibility"":""OPERATOR_EXECUTABLE_CONFIRMED"",""book_key"":""betonlineag"",""book_name"":""BetOnline.ag"",""capture_timestamp"":""2026-05-01T13:42:53.301966+00:00"",""classification"":""EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE"",""current_audit_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""observation_timestamp"":""2026-05-01T13:42:01Z"",""opposite_price"":130.0,""price_age_seconds"":52.301966,""rule_coverage"":""BOOK_RULE_CERTIFIED_FOR_DATE"",""selected_price"":-169.0,""source_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""source_path"":""backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json"",""two_sided"":true},{""accessibility"":""OBSERVED_MARKET_ONLY"",""book_key"":""bovada"",""book_name"":""Bovada"",""capture_timestamp"":""2026-05-01T13:42:53.301966+00:00"",""classification"":""EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE"",""current_audit_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""observation_timestamp"":""2026-05-01T13:42:02Z"",""opposite_price"":120.0,""price_age_seconds"":51.301966,""rule_coverage"":""BOOK_RULE_MISSING"",""selected_price"":-160.0,""source_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""source_path"":""backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json"",""two_sided"":true},{""accessibility"":""OBSERVED_MARKET_ONLY"",""book_key"":""draftkings"",""book_name"":""DraftKings"",""capture_timestamp"":""2026-05-01T13:42:53.301966+00:00"",""classification"":""EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE"",""current_audit_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""observation_timestamp"":""2026-05-01T13:41:40Z"",""opposite_price"":119.0,""price_age_seconds"":73.301966,""rule_coverage"":""BOOK_RULE_MISSING"",""selected_price"":-159.0,""source_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""source_path"":""backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json"",""two_sided"":true},{""accessibility"":""OBSERVED_MARKET_ONLY"",""book_key"":""mybookieag"",""book_name"":""MyBookie.ag"",""capture_timestamp"":""2026-05-01T13:42:53.301966+00:00"",""classification"":""EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE"",""current_audit_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""observation_timestamp"":""2026-05-01T13:41:57Z"",""opposite_price"":120.0,""price_age_seconds"":56.301966,""rule_coverage"":""BOOK_RULE_MISSING"",""selected_price"":-174.0,""source_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""source_path"":""backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json"",""two_sided"":true},{""accessibility"":""OBSERVED_MARKET_ONLY"",""book_key"":""williamhill_us"",""book_name"":""Caesars"",""capture_timestamp"":""2026-05-01T13:42:53.301966+00:00"",""classification"":""EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE"",""current_audit_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""observation_timestamp"":""2026-05-01T13:42:05Z"",""opposite_price"":121.0,""price_age_seconds"":48.301966,""rule_coverage"":""BOOK_RULE_MISSING"",""selected_price"":-162.0,""source_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""source_path"":""backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json"",""two_sided"":true}]",draftkings,-159.0,BOOK_RULE_MISSING,betonlineag,-169.0,-165.4259818731118,ANOTHER_BOOK_BEST,EXACT_CONTEMPORANEOUS_PRICE_ATTACHED,backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json,ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94
2026-05-01,DESIGN,822744,669003,Garrett Mitchell,under,local_daily_20260501T134007Z,2026-05-01T13:42:53.301966+00:00,-189.0,5,1,"[{""accessibility"":""OPERATOR_EXECUTABLE_CONFIRMED"",""book_key"":""betonlineag"",""book_name"":""BetOnline.ag"",""capture_timestamp"":""2026-05-01T13:42:53.301966+00:00"",""classification"":""EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE"",""current_audit_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""observation_timestamp"":""2026-05-01T13:42:01Z"",""opposite_price"":144.0,""price_age_seconds"":52.301966,""rule_coverage"":""BOOK_RULE_CERTIFIED_FOR_DATE"",""selected_price"":-189.0,""source_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""source_path"":""backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json"",""two_sided"":true},{""accessibility"":""OBSERVED_MARKET_ONLY"",""book_key"":""bovada"",""book_name"":""Bovada"",""capture_timestamp"":""2026-05-01T13:42:53.301966+00:00"",""classification"":""EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE"",""current_audit_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""observation_timestamp"":""2026-05-01T13:42:02Z"",""opposite_price"":135.0,""price_age_seconds"":51.301966,""rule_coverage"":""BOOK_RULE_MISSING"",""selected_price"":-180.0,""source_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""source_path"":""backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json"",""two_sided"":true},{""accessibility"":""OBSERVED_MARKET_ONLY"",""book_key"":""draftkings"",""book_name"":""DraftKings"",""capture_timestamp"":""2026-05-01T13:42:53.301966+00:00"",""classification"":""EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE"",""current_audit_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""observation_timestamp"":""2026-05-01T13:41:40Z"",""opposite_price"":135.0,""price_age_seconds"":73.301966,""rule_coverage"":""BOOK_RULE_MISSING"",""selected_price"":-181.0,""source_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""source_path"":""backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json"",""two_sided"":true},{""accessibility"":""OBSERVED_MARKET_ONLY"",""book_key"":""mybookieag"",""book_name"":""MyBookie.ag"",""capture_timestamp"":""2026-05-01T13:42:53.301966+00:00"",""classification"":""EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE"",""current_audit_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""observation_timestamp"":""2026-05-01T13:41:57Z"",""opposite_price"":132.0,""price_age_seconds"":56.301966,""rule_coverage"":""BOOK_RULE_MISSING"",""selected_price"":-193.0,""source_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""source_path"":""backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json"",""two_sided"":true},{""accessibility"":""OBSERVED_MARKET_ONLY"",""book_key"":""williamhill_us"",""book_name"":""Caesars"",""capture_timestamp"":""2026-05-01T13:42:53.301966+00:00"",""classification"":""EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE"",""current_audit_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""observation_timestamp"":""2026-05-01T13:42:05Z"",""opposite_price"":131.0,""price_age_seconds"":48.301966,""rule_coverage"":""BOOK_RULE_MISSING"",""selected_price"":-176.0,""source_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""source_path"":""backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json"",""two_sided"":true}]",williamhill_us,-176.0,BOOK_RULE_MISSING,betonlineag,-189.0,-181.00000000000003,ANOTHER_BOOK_BEST,EXACT_CONTEMPORANEOUS_PRICE_ATTACHED,backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json,ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94
2026-05-01,DESIGN,822744,686217,Sal Frelick,under,local_daily_20260501T134007Z,2026-05-01T13:42:53.301966+00:00,-227.0,5,1,"[{""accessibility"":""OPERATOR_EXECUTABLE_CONFIRMED"",""book_key"":""betonlineag"",""book_name"":""BetOnline.ag"",""capture_timestamp"":""2026-05-01T13:42:53.301966+00:00"",""classification"":""EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE"",""current_audit_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""observation_timestamp"":""2026-05-01T13:42:01Z"",""opposite_price"":171.0,""price_age_seconds"":52.301966,""rule_coverage"":""BOOK_RULE_CERTIFIED_FOR_DATE"",""selected_price"":-227.0,""source_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""source_path"":""backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json"",""two_sided"":true},{""accessibility"":""OBSERVED_MARKET_ONLY"",""book_key"":""bovada"",""book_name"":""Bovada"",""capture_timestamp"":""2026-05-01T13:42:53.301966+00:00"",""classification"":""EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE"",""current_audit_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""observation_timestamp"":""2026-05-01T13:42:02Z"",""opposite_price"":155.0,""price_age_seconds"":51.301966,""rule_coverage"":""BOOK_RULE_MISSING"",""selected_price"":-210.0,""source_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""source_path"":""backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json"",""two_sided"":true},{""accessibility"":""OBSERVED_MARKET_ONLY"",""book_key"":""draftkings"",""book_name"":""DraftKings"",""capture_timestamp"":""2026-05-01T13:42:53.301966+00:00"",""classification"":""EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE"",""current_audit_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""observation_timestamp"":""2026-05-01T13:41:40Z"",""opposite_price"":157.0,""price_age_seconds"":73.301966,""rule_coverage"":""BOOK_RULE_MISSING"",""selected_price"":-212.0,""source_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""source_path"":""backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json"",""two_sided"":true},{""accessibility"":""OBSERVED_MARKET_ONLY"",""book_key"":""mybookieag"",""book_name"":""MyBookie.ag"",""capture_timestamp"":""2026-05-01T13:42:53.301966+00:00"",""classification"":""EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE"",""current_audit_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""observation_timestamp"":""2026-05-01T13:41:57Z"",""opposite_price"":154.0,""price_age_seconds"":56.301966,""rule_coverage"":""BOOK_RULE_MISSING"",""selected_price"":-230.0,""source_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""source_path"":""backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json"",""two_sided"":true},{""accessibility"":""OBSERVED_MARKET_ONLY"",""book_key"":""williamhill_us"",""book_name"":""Caesars"",""capture_timestamp"":""2026-05-01T13:42:53.301966+00:00"",""classification"":""EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE"",""current_audit_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""observation_timestamp"":""2026-05-01T13:42:05Z"",""opposite_price"":155.0,""price_age_seconds"":48.301966,""rule_coverage"":""BOOK_RULE_MISSING"",""selected_price"":-213.0,""source_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""source_path"":""backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json"",""two_sided"":true}]",bovada,-210.0,BOOK_RULE_MISSING,betonlineag,-227.0,-212.99999999999994,ANOTHER_BOOK_BEST,EXACT_CONTEMPORANEOUS_PRICE_ATTACHED,backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json,ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94
2026-05-01,DESIGN,822744,695578,James Wood,under,local_daily_20260501T134007Z,2026-05-01T13:42:53.301966+00:00,-217.0,2,1,"[{""accessibility"":""OPERATOR_EXECUTABLE_CONFIRMED"",""book_key"":""betonlineag"",""book_name"":""BetOnline.ag"",""capture_timestamp"":""2026-05-01T13:42:53.301966+00:00"",""classification"":""EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE"",""current_audit_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""observation_timestamp"":""2026-05-01T13:42:01Z"",""opposite_price"":164.0,""price_age_seconds"":52.301966,""rule_coverage"":""BOOK_RULE_CERTIFIED_FOR_DATE"",""selected_price"":-217.0,""source_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""source_path"":""backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json"",""two_sided"":true},{""accessibility"":""OBSERVED_MARKET_ONLY"",""book_key"":""mybookieag"",""book_name"":""MyBookie.ag"",""capture_timestamp"":""2026-05-01T13:42:53.301966+00:00"",""classification"":""EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE"",""current_audit_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""observation_timestamp"":""2026-05-01T13:41:57Z"",""opposite_price"":148.0,""price_age_seconds"":56.301966,""rule_coverage"":""BOOK_RULE_MISSING"",""selected_price"":-220.0,""source_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""source_path"":""backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json"",""two_sided"":true}]",betonlineag,-217.0,BOOK_RULE_CERTIFIED_FOR_DATE,betonlineag,-217.0,-218.48970251716253,BETONLINE_STRICT_BEST,EXACT_CONTEMPORANEOUS_PRICE_ATTACHED,backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json,ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94
2026-05-01,DESIGN,822744,695734,Daylen Lile,under,local_daily_20260501T134007Z,2026-05-01T13:42:53.301966+00:00,-233.0,2,1,"[{""accessibility"":""OPERATOR_EXECUTABLE_CONFIRMED"",""book_key"":""betonlineag"",""book_name"":""BetOnline.ag"",""capture_timestamp"":""2026-05-01T13:42:53.301966+00:00"",""classification"":""EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE"",""current_audit_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""observation_timestamp"":""2026-05-01T13:42:01Z"",""opposite_price"":174.0,""price_age_seconds"":52.301966,""rule_coverage"":""BOOK_RULE_CERTIFIED_FOR_DATE"",""selected_price"":-233.0,""source_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""source_path"":""backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json"",""two_sided"":true},{""accessibility"":""OBSERVED_MARKET_ONLY"",""book_key"":""mybookieag"",""book_name"":""MyBookie.ag"",""capture_timestamp"":""2026-05-01T13:42:53.301966+00:00"",""classification"":""EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE"",""current_audit_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""observation_timestamp"":""2026-05-01T13:41:57Z"",""opposite_price"":157.0,""price_age_seconds"":56.301966,""rule_coverage"":""BOOK_RULE_MISSING"",""selected_price"":-234.0,""source_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""source_path"":""backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json"",""two_sided"":true}]",betonlineag,-233.0,BOOK_RULE_CERTIFIED_FOR_DATE,betonlineag,-233.0,-233.4989293361884,BETONLINE_STRICT_BEST,EXACT_CONTEMPORANEOUS_PRICE_ATTACHED,backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json,ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94
2026-05-01,DESIGN,822990,646240,Rafael Devers,under,local_daily_20260501T134007Z,2026-05-01T13:42:53.301966+00:00,-208.0,2,1,"[{""accessibility"":""OPERATOR_EXECUTABLE_CONFIRMED"",""book_key"":""betonlineag"",""book_name"":""BetOnline.ag"",""capture_timestamp"":""2026-05-01T13:42:53.301966+00:00"",""classification"":""EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE"",""current_audit_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""observation_timestamp"":""2026-05-01T13:42:14Z"",""opposite_price"":158.0,""price_age_seconds"":39.301966,""rule_coverage"":""BOOK_RULE_CERTIFIED_FOR_DATE"",""selected_price"":-208.0,""source_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""source_path"":""backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json"",""two_sided"":true},{""accessibility"":""OBSERVED_MARKET_ONLY"",""book_key"":""mybookieag"",""book_name"":""MyBookie.ag"",""capture_timestamp"":""2026-05-01T13:42:53.301966+00:00"",""classification"":""EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE"",""current_audit_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""observation_timestamp"":""2026-05-01T13:42:35Z"",""opposite_price"":143.0,""price_age_seconds"":18.301966,""rule_coverage"":""BOOK_RULE_MISSING"",""selected_price"":-212.0,""source_hash"":""ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94"",""source_path"":""backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json"",""two_sided"":true}]",betonlineag,-208.0,BOOK_RULE_CERTIFIED_FOR_DATE,betonlineag,-208.0,-209.98095238095235,BETONLINE_STRICT_BEST,EXACT_CONTEMPORANEOUS_PRICE_ATTACHED,backend/mlb/exports/odds_history/2026-05-01/odds_mlb_playerprops__local_daily_20260501T134007Z.json,ea0a30ae7ae2c3de5a4b104a4089a32adc1f3bcd68fd141a470d5e673ff43d94
