slate_date,partition,game_pk,player_mlb_id,books_observed,books_executable,betonline_odds,best_observed_book,best_observed_odds,best_executable_book,best_executable_odds,median_odds,american_odds_improvement_vs_betonline,break_even_improvement_vs_betonline
2026-05-17,DESIGN,824599,803011,5,1,-192.0,betmgm,-175.0,betonlineag,-192.0,-197.0,17.0,0.021170610211706076
2026-05-17,DESIGN,824599,805367,1,1,-244.0,betonlineag,-244.0,betonlineag,-244.0,-244.0,0.0,0.0
2026-05-17,DESIGN,824923,575929,1,1,-192.0,betonlineag,-192.0,betonlineag,-192.0,-191.99999999999994,0.0,0.0
2026-05-17,DESIGN,824923,621566,5,1,-141.0,bovada,-135.0,betonlineag,-141.0,-139.99999999999997,6.0,0.010594155557517415
2026-05-17,DESIGN,824923,642086,3,1,-204.0,williamhill_us,-197.0,betonlineag,-204.0,-200.0,7.0,0.007752968279284067
2026-05-17,DESIGN,824923,645277,5,1,-169.0,betmgm,-160.0,betonlineag,-169.0,-169.00000000000003,9.0,0.012868172719473825
2026-05-17,DESIGN,824923,663586,3,1,-213.0,williamhill_us,-197.0,betonlineag,-213.0,-200.0,16.0,0.017211518808962878
2026-05-17,DESIGN,824923,671739,5,1,-143.0,bovada,-135.0,betonlineag,-143.0,-137.99999999999997,8.0,0.014009281148760988
2026-05-17,DESIGN,824923,680776,5,1,-169.0,betmgm,-160.0,betonlineag,-169.0,-169.99999999999997,9.0,0.012868172719473825
2026-05-17,DESIGN,824923,681508,4,1,-182.0,bovada,-165.0,betonlineag,-182.0,-173.08357348703169,17.0,0.022748561488023622
2026-05-17,DESIGN,824923,807799,4,1,-182.0,draftkings,-178.0,betonlineag,-182.0,-179.49860724233977,4.0,0.005102301137813181
2026-05-17,DESIGN,825006,643446,3,1,-196.0,betonlineag,-196.0,betonlineag,-196.0,-197.0,0.0,0.0
2026-05-17,DESIGN,825006,656305,5,1,-175.0,bovada,-165.0,betonlineag,-175.0,-169.99999999999997,10.0,0.013722126929674117
2026-05-17,DESIGN,825006,669127,6,1,-123.0,betmgm,-110.0,betonlineag,-123.0,-132.4528301886793,13.0,0.0277599829169336
2026-05-17,DESIGN,825006,691016,5,1,-135.0,bovada,-125.0,betonlineag,-135.0,-129.0,10.0,0.01891252955082745
2026-05-17,DESIGN,825006,701762,7,1,-115.0,betmgm,-105.0,betonlineag,-115.0,-122.0,10.0,0.022688598979012986
2026-05-17,DESIGN,825006,703607,4,1,-182.0,williamhill_us,-179.0,betonlineag,-182.0,-183.48773841961852,3.0,0.003813009990086269
2026-05-18,DESIGN,822734,543760,4,1,-159.0,bovada,-145.0,betonlineag,-159.0,-147.45762711864407,14.0,0.022062879205736352
2026-05-18,DESIGN,822734,620443,4,1,-196.0,williamhill_us,-190.0,betonlineag,-196.0,-196.00000000000003,6.0,0.006989748369058746
2026-05-18,DESIGN,822734,669004,1,1,-175.0,betonlineag,-175.0,betonlineag,-175.0,-175.0,0.0,0.0
2026-05-18,DESIGN,822734,691781,5,1,-185.0,draftkings,-177.0,betonlineag,-185.0,-180.0,8.0,0.01013363734245365
2026-05-18,DESIGN,822734,696285,1,1,-238.0,betonlineag,-238.0,betonlineag,-238.0,-237.99999999999997,0.0,0.0
2026-05-18,DESIGN,822734,805999,4,1,-192.0,draftkings,-178.0,betonlineag,-192.0,-179.49860724233977,14.0,0.01724647679116975
2026-05-18,DESIGN,822980,621493,1,1,-208.0,betonlineag,-208.0,betonlineag,-208.0,-207.99999999999997,0.0,0.0
2026-05-18,DESIGN,822980,624413,1,1,-208.0,betonlineag,-208.0,betonlineag,-208.0,-207.99999999999997,0.0,0.0
2026-05-18,DESIGN,822980,641933,1,1,-227.0,betonlineag,-227.0,betonlineag,-227.0,-227.00000000000006,0.0,0.0
2026-05-18,DESIGN,822980,668723,1,1,-227.0,betonlineag,-227.0,betonlineag,-227.0,-227.00000000000006,0.0,0.0
2026-05-18,DESIGN,822980,668939,2,1,-208.0,williamhill_us,-197.0,betonlineag,-208.0,-202.35061728395056,11.0,0.01202501202501205
2026-05-18,DESIGN,822980,676356,1,1,-244.0,betonlineag,-244.0,betonlineag,-244.0,-244.0,0.0,0.0
2026-05-18,DESIGN,822980,802415,1,1,-217.0,betonlineag,-217.0,betonlineag,-217.0,-217.0,0.0,0.0
2026-05-18,DESIGN,823137,647304,1,1,-222.0,betonlineag,-222.0,betonlineag,-222.0,-221.99999999999997,0.0,0.0
2026-05-18,DESIGN,823137,672284,1,1,-250.0,betonlineag,-250.0,betonlineag,-250.0,-250.00000000000006,0.0,0.0
2026-05-18,DESIGN,823301,518692,5,1,-179.0,bovada,-170.0,betonlineag,-179.0,-175.0,9.0,0.01194743130226994
2026-05-18,DESIGN,823301,592518,3,1,-208.0,bovada,-190.0,betonlineag,-208.0,-194.00000000000003,18.0,0.020152261531571902
2026-05-18,DESIGN,823301,593428,1,1,-233.0,betonlineag,-233.0,betonlineag,-233.0,-233.0,0.0,0.0
2026-05-18,DESIGN,823301,660271,5,1,-143.0,bovada,-130.0,betonlineag,-143.0,-140.99999999999997,13.0,0.023259974950796236
2026-05-18,DESIGN,823301,664034,1,1,-278.0,betonlineag,-278.0,betonlineag,-278.0,-278.0,0.0,0.0
2026-05-18,DESIGN,823301,665487,1,1,-192.0,betonlineag,-192.0,betonlineag,-192.0,-191.99999999999994,0.0,0.0
2026-05-18,DESIGN,823301,669257,1,1,-217.0,betonlineag,-217.0,betonlineag,-217.0,-217.0,0.0,0.0
2026-05-18,DESIGN,823301,681624,1,1,-244.0,betonlineag,-244.0,betonlineag,-244.0,-244.0,0.0,0.0
2026-05-18,DESIGN,823301,701538,4,1,-192.0,williamhill_us,-182.0,betonlineag,-192.0,-185.99462365591395,10.0,0.01214417565335657
2026-05-18,DESIGN,823465,592663,4,1,-172.0,bovada,-160.0,betonlineag,-172.0,-166.42642642642642,12.0,0.016968325791855143
2026-05-18,DESIGN,823465,607208,5,1,-127.0,williamhill_us,-121.0,betonlineag,-127.0,-125.0,6.0,0.011960053421571915
2026-05-18,DESIGN,823465,624641,1,1,-217.0,betonlineag,-217.0,betonlineag,-217.0,-217.0,0.0,0.0
2026-05-18,DESIGN,823465,663647,1,1,-227.0,betonlineag,-227.0,betonlineag,-227.0,-227.00000000000006,0.0,0.0
2026-05-18,DESIGN,823465,663886,4,1,-200.0,draftkings,-184.0,betonlineag,-200.0,-187.46666666666673,16.0,0.018779342723004633
2026-05-18,DESIGN,823465,663993,5,1,-192.0,draftkings,-184.0,betonlineag,-192.0,-190.00000000000006,8.0,0.009646922631680432
2026-05-18,DESIGN,823465,666181,5,1,-169.0,betmgm,-160.0,betonlineag,-169.0,-167.99999999999997,9.0,0.012868172719473825
2026-05-18,DESIGN,823465,701398,5,1,-145.0,bovada,-135.0,betonlineag,-145.0,-140.99999999999997,10.0,0.01736864958749451
2026-05-18,DESIGN,823549,543807,5,1,-179.0,betmgm,-160.0,betonlineag,-179.0,-173.00000000000003,19.0,0.02619244554728417
2026-05-18,DESIGN,823549,592450,6,1,-122.0,betonlineag,-122.0,betonlineag,-122.0,-137.93478260869563,0.0,0.0
2026-05-18,DESIGN,823549,641355,5,1,-156.0,bovada,-150.0,betonlineag,-156.0,-154.0,6.0,0.009375000000000022
2026-05-18,DESIGN,823549,642708,3,1,-189.0,betmgm,-165.0,betonlineag,-189.0,-181.99999999999997,24.0,0.03133772932036305
2026-05-18,DESIGN,823549,663757,1,1,-244.0,betonlineag,-244.0,betonlineag,-244.0,-244.0,0.0,0.0
2026-05-18,DESIGN,823549,665489,6,1,-159.0,bovada,-150.0,betonlineag,-159.0,-156.4600638977636,9.0,0.013899613899613916
2026-05-18,DESIGN,823549,672820,1,1,-208.0,betonlineag,-208.0,betonlineag,-208.0,-207.99999999999997,0.0,0.0
2026-05-18,DESIGN,823549,672960,2,1,-196.0,betonlineag,-196.0,betonlineag,-196.0,-196.49872773536902,0.0,0.0
2026-05-18,DESIGN,823549,676391,5,1,-200.0,betmgm,-190.0,betonlineag,-200.0,-200.0,10.0,0.011494252873563204
2026-05-18,DESIGN,823705,572233,6,1,-143.0,bovada,-135.0,betonlineag,-143.0,-139.49820788530465,8.0,0.014009281148760988
2026-05-18,DESIGN,823705,605137,4,1,-189.0,bovada,-170.0,betonlineag,-189.0,-174.90857142857138,19.0,0.024349609124695637
2026-05-18,DESIGN,823705,663616,4,1,-208.0,bovada,-185.0,betonlineag,-208.0,-189.4353562005277,23.0,0.02620186830713145
2026-05-18,DESIGN,823705,668885,1,1,-233.0,betonlineag,-233.0,betonlineag,-233.0,-233.0,0.0,0.0
2026-05-18,DESIGN,823705,668904,1,1,-227.0,betonlineag,-227.0,betonlineag,-227.0,-227.00000000000006,0.0,0.0
2026-05-18,DESIGN,823705,670623,5,1,-159.0,bovada,-145.0,betonlineag,-159.0,-154.0,14.0,0.022062879205736352
2026-05-18,DESIGN,823705,686797,3,1,-204.0,betmgm,-175.0,betonlineag,-204.0,-192.99999999999997,29.0,0.03468899521531099
2026-05-18,DESIGN,823705,694728,1,1,-204.0,betonlineag,-204.0,betonlineag,-204.0,-203.99999999999997,0.0,0.0
2026-05-18,DESIGN,823705,701358,4,1,-189.0,williamhill_us,-182.0,betonlineag,-189.0,-189.49868073878628,7.0,0.008589167832339428
2026-05-18,DESIGN,823705,807712,5,1,-208.0,betmgm,-190.0,betonlineag,-208.0,-203.99999999999997,18.0,0.020152261531571902
2026-05-18,DESIGN,823867,621566,5,1,-169.0,williamhill_us,-164.0,betonlineag,-169.0,-169.99999999999997,5.0,0.007040666891968028
2026-05-18,DESIGN,823867,642086,1,1,-217.0,betonlineag,-217.0,betonlineag,-217.0,-217.0,0.0,0.0
2026-05-18,DESIGN,823867,645277,5,1,-175.0,draftkings,-159.0,betonlineag,-175.0,-169.99999999999997,16.0,0.02246402246402246
2026-05-18,DESIGN,823867,669065,4,1,-179.0,bovada,-170.0,betonlineag,-179.0,-170.9941520467836,9.0,0.01194743130226994
2026-05-18,DESIGN,823867,671739,5,1,-149.0,bovada,-135.0,betonlineag,-149.0,-145.0,14.0,0.023925489190805727
2026-05-18,DESIGN,823867,681393,1,1,-208.0,betonlineag,-208.0,betonlineag,-208.0,-207.99999999999997,0.0,0.0
2026-05-18,DESIGN,823867,689414,5,1,-182.0,bovada,-170.0,betonlineag,-182.0,-178.99999999999997,12.0,0.01576044129235621
2026-05-18,DESIGN,824035,545361,4,1,-179.0,bovada,-170.0,betonlineag,-179.0,-169.99999999999997,9.0,0.01194743130226994
2026-05-18,DESIGN,824035,624585,1,1,-227.0,betonlineag,-227.0,betonlineag,-227.0,-227.00000000000006,0.0,0.0
2026-05-18,DESIGN,824035,666126,1,1,-227.0,betonlineag,-227.0,betonlineag,-227.0,-227.00000000000006,0.0,0.0
2026-05-18,DESIGN,824035,671732,1,1,-227.0,betonlineag,-227.0,betonlineag,-227.0,-227.00000000000006,0.0,0.0
2026-05-18,DESIGN,824035,681351,1,1,-244.0,betonlineag,-244.0,betonlineag,-244.0,-244.0,0.0,0.0
2026-05-18,DESIGN,824035,687093,4,1,-217.0,williamhill_us,-200.0,betonlineag,-217.0,-208.4892086330935,17.0,0.017875920084121977
2026-05-18,DESIGN,824035,687263,4,1,-185.0,bovada,-170.0,betonlineag,-185.0,-175.49857549857552,15.0,0.01949317738791423
2026-05-18,DESIGN,824035,691016,5,1,-167.0,bovada,-150.0,betonlineag,-167.0,-159.00000000000003,17.0,0.025468164794007486
2026-05-18,DESIGN,824035,694384,6,1,-192.0,bovada,-170.0,betonlineag,-192.0,-190.00000000000006,22.0,0.02790461694571278
2026-05-18,DESIGN,824114,575929,5,1,-149.0,williamhill_us,-139.0,betonlineag,-149.0,-145.0,10.0,0.016803616138192923
2026-05-18,DESIGN,824114,655316,4,1,-192.0,bovada,-190.0,betonlineag,-192.0,-190.99476439790575,2.0,0.002361832782239004
2026-05-18,DESIGN,824114,672580,5,1,-147.0,williamhill_us,-139.0,betonlineag,-147.0,-145.0,8.0,0.01355174224586242
2026-05-18,DESIGN,824114,677800,5,1,-120.0,draftkings,-118.0,betonlineag,-120.0,-119.99999999999999,2.0,0.004170141784820669
2026-05-18,DESIGN,824114,677951,6,1,-118.0,bovada,-115.0,betonlineag,-118.0,-119.48117154811716,3.0,0.006400682739492236
2026-05-18,DESIGN,824114,680776,5,1,-133.0,betmgm,-125.0,betonlineag,-133.0,-133.0,8.0,0.015259895088221231
2026-05-18,DESIGN,824114,681508,5,1,-164.0,bovada,-150.0,betonlineag,-164.0,-154.0,14.0,0.021212121212121238
2026-05-18,DESIGN,824114,686469,5,1,-159.0,betmgm,-150.0,betonlineag,-159.0,-159.00000000000003,9.0,0.013899613899613916
2026-05-18,DESIGN,824114,686681,1,1,-227.0,betonlineag,-227.0,betonlineag,-227.0,-227.00000000000006,0.0,0.0
2026-05-18,DESIGN,824114,691785,5,1,-167.0,bovada,-150.0,betonlineag,-167.0,-161.99999999999997,17.0,0.025468164794007486
2026-05-18,DESIGN,824114,695506,3,1,-175.0,betonlineag,-175.0,betonlineag,-175.0,-178.99999999999997,0.0,0.0
2026-05-18,DESIGN,824114,695600,4,1,-175.0,williamhill_us,-164.0,betonlineag,-175.0,-176.48725212464592,11.0,0.015151515151515138
2026-05-18,DESIGN,824114,702332,1,1,-233.0,betonlineag,-233.0,betonlineag,-233.0,-233.0,0.0,0.0
2026-05-18,DESIGN,824277,656555,1,1,-217.0,betonlineag,-217.0,betonlineag,-217.0,-217.0,0.0,0.0
2026-05-18,DESIGN,824277,663837,3,1,-200.0,betmgm,-190.0,betonlineag,-200.0,-190.00000000000006,10.0,0.011494252873563204
2026-05-18,DESIGN,824277,669398,1,1,-227.0,betonlineag,-227.0,betonlineag,-227.0,-227.00000000000006,0.0,0.0
2026-05-18,DESIGN,824277,679529,1,1,-204.0,betonlineag,-204.0,betonlineag,-204.0,-203.99999999999997,0.0,0.0
2026-05-18,DESIGN,824277,680757,3,1,-222.0,williamhill_us,-209.0,betonlineag,-222.0,-209.99999999999997,13.0,0.01306558925807555
2026-05-18,DESIGN,824277,690993,2,1,-196.0,williamhill_us,-176.0,betonlineag,-196.0,-185.46236559139783,20.0,0.02448100274187237
2026-05-18,DESIGN,824277,800050,4,1,-200.0,bovada,-190.0,betonlineag,-200.0,-192.4675324675325,10.0,0.011494252873563204
2026-05-18,DESIGN,824277,805808,5,1,-147.0,betmgm,-140.0,betonlineag,-147.0,-147.00000000000003,7.0,0.011808367071524883
2026-05-18,DESIGN,824357,457705,5,1,-189.0,williamhill_us,-179.0,betonlineag,-189.0,-185.0,10.0,0.012402177822425697
2026-05-18,DESIGN,824357,607043,5,1,-123.0,bovada,-115.0,betonlineag,-123.0,-116.99999999999999,8.0,0.016685785796224928
2026-05-18,DESIGN,824357,650489,3,1,-200.0,betmgm,-185.0,betonlineag,-200.0,-190.00000000000006,15.0,0.01754385964912275
2026-05-18,DESIGN,824357,664059,1,1,-217.0,betonlineag,-217.0,betonlineag,-217.0,-217.0,0.0,0.0
2026-05-18,DESIGN,824357,678662,1,1,-217.0,betonlineag,-217.0,betonlineag,-217.0,-217.0,0.0,0.0
2026-05-18,DESIGN,824357,679822,5,1,-189.0,betmgm,-175.0,betonlineag,-189.0,-185.0,14.0,0.017615602390688934
2026-05-18,DESIGN,824357,686668,5,1,-182.0,williamhill_us,-179.0,betonlineag,-182.0,-181.00000000000003,3.0,0.003813009990086269
2026-05-18,DESIGN,824357,687597,5,1,-161.0,draftkings,-155.0,betonlineag,-161.0,-160.0,6.0,0.009015100292990796
2026-05-18,DESIGN,824357,691720,1,1,-222.0,betonlineag,-222.0,betonlineag,-222.0,-221.99999999999997,0.0,0.0
2026-05-18,DESIGN,824357,694497,4,1,-167.0,williamhill_us,-162.0,betonlineag,-167.0,-165.4984894259819,5.0,0.007147554106984533
2026-05-18,DESIGN,824680,592885,4,1,-167.0,bovada,-150.0,betonlineag,-167.0,-156.4600638977636,17.0,0.025468164794007486
2026-05-18,DESIGN,824680,608348,4,1,-189.0,williamhill_us,-176.0,betonlineag,-189.0,-183.99456521739123,13.0,0.016298079334035487
2026-05-18,DESIGN,824680,621020,4,1,-192.0,bovada,-180.0,betonlineag,-192.0,-185.39083557951486,12.0,0.014677103718199525
2026-05-18,DESIGN,824680,650859,5,1,-167.0,betmgm,-160.0,betonlineag,-167.0,-161.00000000000003,7.0,0.010083549409392045
2026-05-18,DESIGN,824680,661388,6,1,-137.0,betmgm,-125.0,betonlineag,-137.0,-135.0,12.0,0.02250351617440227
2026-05-18,DESIGN,824680,663538,5,1,-141.0,bovada,-130.0,betonlineag,-141.0,-134.0,11.0,0.019844849359552663
2026-05-18,DESIGN,824680,664023,5,1,-167.0,williamhill_us,-162.0,betonlineag,-167.0,-165.00000000000003,5.0,0.007147554106984533
2026-05-18,DESIGN,824680,673548,5,1,-156.0,betmgm,-150.0,betonlineag,-156.0,-151.0,6.0,0.009375000000000022
2026-05-18,DESIGN,824680,683734,5,1,-137.0,bovada,-125.0,betonlineag,-137.0,-134.0,12.0,0.02250351617440227
2026-05-18,DESIGN,824680,687401,1,1,-244.0,betonlineag,-244.0,betonlineag,-244.0,-244.0,0.0,0.0
2026-05-18,DESIGN,824680,691718,5,1,-172.0,bovada,-160.0,betonlineag,-172.0,-161.99999999999997,12.0,0.016968325791855143
2026-05-18,DESIGN,824680,694208,1,1,-182.0,betonlineag,-182.0,betonlineag,-182.0,-181.99999999999997,0.0,0.0
2026-05-18,DESIGN,825087,571448,5,1,-175.0,williamhill_us,-164.0,betonlineag,-175.0,-166.00000000000003,11.0,0.015151515151515138
2026-05-18,DESIGN,825087,656305,1,1,-227.0,betonlineag,-227.0,betonlineag,-227.0,-227.00000000000006,0.0,0.0
2026-05-18,DESIGN,825087,666971,6,1,-175.0,bovada,-165.0,betonlineag,-175.0,-172.46376811594197,10.0,0.013722126929674117
2026-05-18,DESIGN,825087,672515,5,1,-204.0,williamhill_us,-197.0,betonlineag,-204.0,-200.0,7.0,0.007752968279284067
2026-05-18,DESIGN,825087,672695,5,1,-196.0,betmgm,-175.0,betonlineag,-196.0,-188.0,21.0,0.025798525798525818
2026-05-18,DESIGN,825087,687551,1,1,-227.0,betonlineag,-227.0,betonlineag,-227.0,-227.00000000000006,0.0,0.0
2026-05-18,DESIGN,825087,691740,3,1,-200.0,betmgm,-190.0,betonlineag,-200.0,-200.0,10.0,0.011494252873563204
2026-05-18,DESIGN,825087,808982,5,1,-141.0,betmgm,-135.0,betonlineag,-141.0,-140.99999999999997,6.0,0.010594155557517415
2026-05-19,DESIGN,822736,620443,3,1,-196.0,betonlineag,-196.0,betonlineag,-196.0,-196.00000000000003,0.0,0.0
2026-05-19,DESIGN,822736,621438,3,1,-169.0,betonlineag,-169.0,betonlineag,-169.0,-169.99999999999997,0.0,0.0
2026-05-19,DESIGN,822979,668939,1,1,-217.0,betonlineag,-217.0,betonlineag,-217.0,-217.0,0.0,0.0
2026-05-19,DESIGN,822979,683002,4,1,-167.0,betmgm,-160.0,betonlineag,-167.0,-168.486646884273,7.0,0.010083549409392045
2026-05-19,DESIGN,822979,702616,1,1,-217.0,betonlineag,-217.0,betonlineag,-217.0,-217.0,0.0,0.0
2026-05-19,DESIGN,823059,542303,1,1,-208.0,betonlineag,-208.0,betonlineag,-208.0,-207.99999999999997,0.0,0.0
2026-05-19,DESIGN,823059,668804,3,1,-149.0,betonlineag,-149.0,betonlineag,-149.0,-150.00000000000003,0.0,0.0
2026-05-19,DESIGN,823059,669357,1,1,-227.0,betonlineag,-227.0,betonlineag,-227.0,-227.00000000000006,0.0,0.0
2026-05-19,DESIGN,823059,676475,4,1,-164.0,draftkings,-159.0,betonlineag,-164.0,-161.9753086419753,5.0,0.0073125073125073214
2026-05-19,DESIGN,823059,802139,3,1,-182.0,bovada,-170.0,betonlineag,-182.0,-171.0,12.0,0.01576044129235621
2026-05-19,DESIGN,823136,641598,1,1,-233.0,betonlineag,-233.0,betonlineag,-233.0,-233.0,0.0,0.0
2026-05-19,DESIGN,823136,643217,1,1,-244.0,betonlineag,-244.0,betonlineag,-244.0,-244.0,0.0,0.0
2026-05-19,DESIGN,823302,518692,4,1,-169.0,draftkings,-158.0,betonlineag,-169.0,-164.37689969604864,11.0,0.015849687328895468
2026-05-19,DESIGN,823302,592518,1,1,-217.0,betonlineag,-217.0,betonlineag,-217.0,-217.0,0.0,0.0
2026-05-19,DESIGN,823302,593428,1,1,-238.0,betonlineag,-238.0,betonlineag,-238.0,-237.99999999999997,0.0,0.0
2026-05-19,DESIGN,823302,665487,3,1,-185.0,draftkings,-183.0,betonlineag,-185.0,-185.0,2.0,0.002479697476907794
2026-05-19,DESIGN,823302,669257,1,1,-208.0,betonlineag,-208.0,betonlineag,-208.0,-207.99999999999997,0.0,0.0
2026-05-19,DESIGN,823302,681624,1,1,-227.0,betonlineag,-227.0,betonlineag,-227.0,-227.00000000000006,0.0,0.0
2026-05-19,DESIGN,823302,701538,1,1,-227.0,betonlineag,-227.0,betonlineag,-227.0,-227.00000000000006,0.0,0.0
2026-05-19,DESIGN,823464,607208,5,1,-147.0,bovada,-135.0,betonlineag,-147.0,-145.0,12.0,0.020673615298475223
2026-05-19,DESIGN,823464,663886,1,1,-233.0,betonlineag,-233.0,betonlineag,-233.0,-233.0,0.0,0.0
2026-05-19,DESIGN,823464,667472,4,1,-192.0,betmgm,-190.0,betonlineag,-192.0,-190.00000000000006,2.0,0.002361832782239004
2026-05-19,DESIGN,823464,669016,2,1,-182.0,betmgm,-165.0,betonlineag,-182.0,-173.08357348703169,17.0,0.022748561488023622
2026-05-19,DESIGN,823464,701398,4,1,-159.0,draftkings,-158.0,betonlineag,-159.0,-159.4984326018809,1.0,0.001496513124420118
2026-05-19,DESIGN,823548,543807,4,1,-159.0,betmgm,-150.0,betonlineag,-159.0,-157.48571428571432,9.0,0.013899613899613916
2026-05-19,DESIGN,823548,641355,4,1,-175.0,draftkings,-156.0,betonlineag,-175.0,-167.16417910447765,19.0,0.026988636363636354
2026-05-19,DESIGN,823548,663757,3,1,-189.0,bovada,-170.0,betonlineag,-189.0,-175.0,19.0,0.024349609124695637
2026-05-19,DESIGN,823548,665489,4,1,-139.0,bovada,-135.0,betonlineag,-139.0,-137.9927536231884,4.0,0.007121873052612804
2026-05-19,DESIGN,823548,672960,3,1,-185.0,draftkings,-179.0,betonlineag,-185.0,-180.0,6.0,0.007545746085644289
2026-05-19,DESIGN,823548,676391,4,1,-196.0,betmgm,-190.0,betonlineag,-196.0,-197.979797979798,6.0,0.006989748369058746
2026-05-19,DESIGN,823704,605170,1,1,-250.0,betonlineag,-250.0,betonlineag,-250.0,-250.00000000000006,0.0,0.0
2026-05-19,DESIGN,823704,663616,3,1,-217.0,bovada,-185.0,betonlineag,-217.0,-188.0,32.0,0.03541977973324473
2026-05-19,DESIGN,823704,668885,3,1,-182.0,betonlineag,-182.0,betonlineag,-182.0,-185.0,0.0,0.0
2026-05-19,DESIGN,823704,668904,1,1,-250.0,betonlineag,-250.0,betonlineag,-250.0,-250.00000000000006,0.0,0.0
2026-05-19,DESIGN,823704,670623,2,1,-196.0,betmgm,-190.0,betonlineag,-196.0,-192.9533678756477,6.0,0.006989748369058746
2026-05-19,DESIGN,823704,686797,4,1,-196.0,bovada,-185.0,betonlineag,-196.0,-191.39425587467366,11.0,0.013039355144618292
2026-05-19,DESIGN,823704,694728,1,1,-208.0,betonlineag,-208.0,betonlineag,-208.0,-207.99999999999997,0.0,0.0
2026-05-19,DESIGN,823704,807712,1,1,-227.0,betonlineag,-227.0,betonlineag,-227.0,-227.00000000000006,0.0,0.0
2026-05-19,DESIGN,823865,621566,4,1,-167.0,betmgm,-165.0,betonlineag,-167.0,-165.4984894259819,2.0,0.002826655360045227
2026-05-19,DESIGN,823865,645277,5,1,-133.0,betmgm,-120.0,betonlineag,-133.0,-135.0,13.0,0.025360905189231397
2026-05-19,DESIGN,823865,666624,1,1,-217.0,betonlineag,-217.0,betonlineag,-217.0,-217.0,0.0,0.0
2026-05-19,DESIGN,823865,669065,1,1,-238.0,betonlineag,-238.0,betonlineag,-238.0,-237.99999999999997,0.0,0.0
2026-05-19,DESIGN,823865,671739,4,1,-182.0,bovada,-170.0,betonlineag,-182.0,-178.4313725490196,12.0,0.01576044129235621
2026-05-19,DESIGN,823865,673490,1,1,-217.0,betonlineag,-217.0,betonlineag,-217.0,-217.0,0.0,0.0
2026-05-19,DESIGN,823865,689414,3,1,-192.0,bovada,-160.0,betonlineag,-192.0,-163.0,32.0,0.04214963119072701
2026-05-19,DESIGN,824033,545361,3,1,-182.0,bovada,-165.0,betonlineag,-182.0,-169.00000000000003,17.0,0.022748561488023622
2026-05-19,DESIGN,824033,624585,1,1,-208.0,betonlineag,-208.0,betonlineag,-208.0,-207.99999999999997,0.0,0.0
2026-05-19,DESIGN,824033,666176,4,1,-159.0,bovada,-145.0,betonlineag,-159.0,-152.22295081967215,14.0,0.022062879205736352
2026-05-19,DESIGN,824033,667670,3,1,-175.0,bovada,-170.0,betonlineag,-175.0,-173.00000000000003,5.0,0.006734006734006703
2026-05-19,DESIGN,824033,672724,1,1,-227.0,betonlineag,-227.0,betonlineag,-227.0,-227.00000000000006,0.0,0.0
2026-05-19,DESIGN,824033,681351,1,1,-208.0,betonlineag,-208.0,betonlineag,-208.0,-207.99999999999997,0.0,0.0
2026-05-19,DESIGN,824033,687093,4,1,-167.0,bovada,-150.0,betonlineag,-167.0,-159.31034482758622,17.0,0.025468164794007486
2026-05-19,DESIGN,824033,687231,1,1,-244.0,betonlineag,-244.0,betonlineag,-244.0,-244.0,0.0,0.0
2026-05-19,DESIGN,824033,687515,1,1,-213.0,betonlineag,-213.0,betonlineag,-213.0,-212.99999999999994,0.0,0.0
2026-05-19,DESIGN,824033,691016,3,1,-192.0,bovada,-180.0,betonlineag,-192.0,-180.0,12.0,0.014677103718199525
2026-05-19,DESIGN,824033,703607,3,1,-217.0,draftkings,-189.0,betonlineag,-217.0,-190.00000000000006,28.0,0.03056334799646332
2026-05-19,DESIGN,824112,657041,1,1,-238.0,betonlineag,-238.0,betonlineag,-238.0,-237.99999999999997,0.0,0.0
2026-05-19,DESIGN,824112,672580,4,1,-161.0,betmgm,-155.0,betonlineag,-161.0,-162.97546012269942,6.0,0.009015100292990796
2026-05-19,DESIGN,824112,677800,4,1,-161.0,betmgm,-160.0,betonlineag,-161.0,-165.37764350453173,1.0,0.0014736221632772883
2026-05-19,DESIGN,824112,680776,4,1,-152.0,bovada,-150.0,betonlineag,-152.0,-153.485342019544,2.0,0.0031746031746031633
2026-05-19,DESIGN,824112,681508,4,1,-196.0,bovada,-190.0,betonlineag,-196.0,-195.4987212276215,6.0,0.006989748369058746
2026-05-19,DESIGN,824112,691785,1,1,-217.0,betonlineag,-217.0,betonlineag,-217.0,-217.0,0.0,0.0
2026-05-19,DESIGN,824276,663330,1,1,-208.0,betonlineag,-208.0,betonlineag,-208.0,-207.99999999999997,0.0,0.0
2026-05-19,DESIGN,824276,679529,1,1,-233.0,betonlineag,-233.0,betonlineag,-233.0,-233.0,0.0,0.0
2026-05-19,DESIGN,824276,680757,3,1,-227.0,draftkings,-212.0,betonlineag,-227.0,-215.00000000000003,15.0,0.014702422959303685
2026-05-19,DESIGN,824276,682177,1,1,-208.0,betonlineag,-208.0,betonlineag,-208.0,-207.99999999999997,0.0,0.0
2026-05-19,DESIGN,824276,800050,4,1,-164.0,betmgm,-160.0,betonlineag,-164.0,-170.2521994134897,4.0,0.005827505827505797
2026-05-19,DESIGN,824276,805808,4,1,-179.0,betmgm,-160.0,betonlineag,-179.0,-183.86413043478265,19.0,0.02619244554728417
2026-05-19,DESIGN,824356,592626,2,1,-185.0,betmgm,-185.0,betonlineag,-185.0,-185.0,0.0,0.0
