slate_date,partition,game_pk,player_mlb_id,normal_pipeline_run_tag,selected_side,selected_odds,offered_break_even_probability,selected_side_no_vig_probability,model_selected_side_probability,model_minus_novig_market_gap,model_minus_offered_break_even_gap,offered_price_vig_load,frozen_population_sha256,pipeline_attachment_sha256,favorite_attachment_sha256,favorite_attachment_manifest_sha256,partition_manifest_sha256,settlement_sha256
2026-05-01,DESIGN,823309,669720,local_daily_20260501T134007Z,under,-217,0.6845425867507886,0.6437721940036859,0.5725199999999999,-0.07125219400368599,-0.11202258675078869,0.0407703927471027,152717f287ef789c52a5eaf3a02ed2cbaf0a51cdeb9b6edbef3a10450d5144ce,980b370b9860b83ad2d27e2ad659545378d695c0730aaf994cc5d346afb5b053,a522ac05771f7bbfcd6dffc7e31237af41167303a7294a528203cced78c1372c,407882b48fcd729a75b83e8c80f67e90b0e9c6ac258d876310e9d3e53e284772,f56db95095c85a02b6d33681b13eb2fe695c5dcc97a32b71d7aac31ca38d2cf8,4e55172355f4eb729cc733045faa3e2081752f35fc2bd2059b64bf76b7172ff0
2026-05-01,DESIGN,823309,701538,local_daily_20260501T134007Z,under,-192,0.6575342465753424,0.6179610634289303,0.636757,0.018795936571069705,-0.020777246575342412,0.039573183146412116,152717f287ef789c52a5eaf3a02ed2cbaf0a51cdeb9b6edbef3a10450d5144ce,980b370b9860b83ad2d27e2ad659545378d695c0730aaf994cc5d346afb5b053,a522ac05771f7bbfcd6dffc7e31237af41167303a7294a528203cced78c1372c,407882b48fcd729a75b83e8c80f67e90b0e9c6ac258d876310e9d3e53e284772,f56db95095c85a02b6d33681b13eb2fe695c5dcc97a32b71d7aac31ca38d2cf8,4e55172355f4eb729cc733045faa3e2081752f35fc2bd2059b64bf76b7172ff0
2026-05-01,DESIGN,823389,542303,local_daily_20260501T134007Z,under,-227,0.6941896024464832,0.6529288769542652,0.704879,0.051950123045734875,0.010689397553516833,0.04126072549221804,152717f287ef789c52a5eaf3a02ed2cbaf0a51cdeb9b6edbef3a10450d5144ce,980b370b9860b83ad2d27e2ad659545378d695c0730aaf994cc5d346afb5b053,a522ac05771f7bbfcd6dffc7e31237af41167303a7294a528203cced78c1372c,407882b48fcd729a75b83e8c80f67e90b0e9c6ac258d876310e9d3e53e284772,f56db95095c85a02b6d33681b13eb2fe695c5dcc97a32b71d7aac31ca38d2cf8,4e55172355f4eb729cc733045faa3e2081752f35fc2bd2059b64bf76b7172ff0
2026-05-01,DESIGN,823389,663886,local_daily_20260501T134007Z,under,-238,0.7041420118343196,0.6618782761794246,0.650908,-0.010970276179424587,-0.05323401183431953,0.04226373565489494,152717f287ef789c52a5eaf3a02ed2cbaf0a51cdeb9b6edbef3a10450d5144ce,980b370b9860b83ad2d27e2ad659545378d695c0730aaf994cc5d346afb5b053,a522ac05771f7bbfcd6dffc7e31237af41167303a7294a528203cced78c1372c,407882b48fcd729a75b83e8c80f67e90b0e9c6ac258d876310e9d3e53e284772,f56db95095c85a02b6d33681b13eb2fe695c5dcc97a32b71d7aac31ca38d2cf8,4e55172355f4eb729cc733045faa3e2081752f35fc2bd2059b64bf76b7172ff0
2026-05-01,DESIGN,823389,668715,local_daily_20260501T134007Z,under,-250,0.7142857142857143,0.6713615023474179,0.50302,-0.16834150234741785,-0.21126571428571428,0.04292421193829643,152717f287ef789c52a5eaf3a02ed2cbaf0a51cdeb9b6edbef3a10450d5144ce,980b370b9860b83ad2d27e2ad659545378d695c0730aaf994cc5d346afb5b053,a522ac05771f7bbfcd6dffc7e31237af41167303a7294a528203cced78c1372c,407882b48fcd729a75b83e8c80f67e90b0e9c6ac258d876310e9d3e53e284772,f56db95095c85a02b6d33681b13eb2fe695c5dcc97a32b71d7aac31ca38d2cf8,4e55172355f4eb729cc733045faa3e2081752f35fc2bd2059b64bf76b7172ff0
2026-05-01,DESIGN,823389,668804,local_daily_20260501T134007Z,under,-175,0.6363636363636364,0.5982468955441929,0.6234919999999999,0.025245104455807077,-0.012871636363636418,0.038116740819443495,152717f287ef789c52a5eaf3a02ed2cbaf0a51cdeb9b6edbef3a10450d5144ce,980b370b9860b83ad2d27e2ad659545378d695c0730aaf994cc5d346afb5b053,a522ac05771f7bbfcd6dffc7e31237af41167303a7294a528203cced78c1372c,407882b48fcd729a75b83e8c80f67e90b0e9c6ac258d876310e9d3e53e284772,f56db95095c85a02b6d33681b13eb2fe695c5dcc97a32b71d7aac31ca38d2cf8,4e55172355f4eb729cc733045faa3e2081752f35fc2bd2059b64bf76b7172ff0
2026-05-01,DESIGN,823389,680574,local_daily_20260501T134007Z,under,-233,0.6996996996996997,0.6572028576722736,0.509601,-0.14760185767227363,-0.19009869969969972,0.042496842027426096,152717f287ef789c52a5eaf3a02ed2cbaf0a51cdeb9b6edbef3a10450d5144ce,980b370b9860b83ad2d27e2ad659545378d695c0730aaf994cc5d346afb5b053,a522ac05771f7bbfcd6dffc7e31237af41167303a7294a528203cced78c1372c,407882b48fcd729a75b83e8c80f67e90b0e9c6ac258d876310e9d3e53e284772,f56db95095c85a02b6d33681b13eb2fe695c5dcc97a32b71d7aac31ca38d2cf8,4e55172355f4eb729cc733045faa3e2081752f35fc2bd2059b64bf76b7172ff0
2026-05-01,DESIGN,823557,502671,local_daily_20260501T134007Z,under,-196,0.6621621621621622,0.6224682414162542,0.5887450000000001,-0.03372324141625416,-0.0734171621621621,0.03969392074590794,152717f287ef789c52a5eaf3a02ed2cbaf0a51cdeb9b6edbef3a10450d5144ce,980b370b9860b83ad2d27e2ad659545378d695c0730aaf994cc5d346afb5b053,a522ac05771f7bbfcd6dffc7e31237af41167303a7294a528203cced78c1372c,407882b48fcd729a75b83e8c80f67e90b0e9c6ac258d876310e9d3e53e284772,f56db95095c85a02b6d33681b13eb2fe695c5dcc97a32b71d7aac31ca38d2cf8,4e55172355f4eb729cc733045faa3e2081752f35fc2bd2059b64bf76b7172ff0
2026-05-01,DESIGN,823557,621493,local_daily_20260501T134007Z,under,-217,0.6845425867507886,0.6437721940036859,0.545072,-0.0987001940036859,-0.1394705867507886,0.0407703927471027,152717f287ef789c52a5eaf3a02ed2cbaf0a51cdeb9b6edbef3a10450d5144ce,980b370b9860b83ad2d27e2ad659545378d695c0730aaf994cc5d346afb5b053,a522ac05771f7bbfcd6dffc7e31237af41167303a7294a528203cced78c1372c,407882b48fcd729a75b83e8c80f67e90b0e9c6ac258d876310e9d3e53e284772,f56db95095c85a02b6d33681b13eb2fe695c5dcc97a32b71d7aac31ca38d2cf8,4e55172355f4eb729cc733045faa3e2081752f35fc2bd2059b64bf76b7172ff0
2026-05-01,DESIGN,823557,641355,local_daily_20260501T134007Z,under,-175,0.6363636363636364,0.5982468955441929,0.589465,-0.008781895544192841,-0.04689863636363634,0.038116740819443495,152717f287ef789c52a5eaf3a02ed2cbaf0a51cdeb9b6edbef3a10450d5144ce,980b370b9860b83ad2d27e2ad659545378d695c0730aaf994cc5d346afb5b053,a522ac05771f7bbfcd6dffc7e31237af41167303a7294a528203cced78c1372c,407882b48fcd729a75b83e8c80f67e90b0e9c6ac258d876310e9d3e53e284772,f56db95095c85a02b6d33681b13eb2fe695c5dcc97a32b71d7aac31ca38d2cf8,4e55172355f4eb729cc733045faa3e2081752f35fc2bd2059b64bf76b7172ff0
