LEAGUE,DATE,HOME,AWAY,DOUBLEHEADER,SECTION,MARKET,SELECTOR,POINT,SIDE,WIN %
MLB,20260418,MIN,CIN,,player_prop,batter_hits,663647,0.5,under,-680
MLB,20260418,MIN,CIN,,player_prop,batter_bases,663647,0.5,under,-612
MLB,20260418,NYY,KC,,player_prop,batter_hits,545341,0.5,under,-301
MLB,20260418,LAA,SD,,player_prop,batter_hits,630105,0.5,under,-239
MLB,20260418,MIN,CIN,,player_prop,batter_hits,680574,0.5,under,-228
MLB,20260418,COL,LAD,,player_prop,batter_hits,691720,0.5,under,-244
MLB,20260418,CLE,BAL,,player_prop,batter_hits,682877,0.5,under,-259
MLB,20260418,CLE,BAL,,player_prop,batter_bases,682877,0.5,under,-253
MLB,20260418,NYY,KC,,player_prop,batter_hits,665862,0.5,under,-209
MLB,20260418,COL,LAD,,player_prop,batter_bases,691720,0.5,under,-239
MLB,20260418,AZ,TOR,,player_prop,batter_hits,678218,0.5,under,-215
MLB,20260418,WSH,SF,,player_prop,batter_hits,672275,0.5,under,-192
MLB,20260418,ATH,CWS,,player_prop,batter_hits,678246,0.5,under,-193
MLB,20260418,SEA,TEX,,player_prop,batter_hits,694497,0.5,under,-206
MLB,20260418,NYY,KC,,player_prop,batter_bases,545341,0.5,under,-221
MLB,20260418,BOS,DET,,player_prop,batter_hits,643396,0.5,under,-220
MLB,20260418,PHI,ATL,,player_prop,batter_hits,664761,0.5,under,-189
MLB,20260418,BOS,DET,,player_prop,batter_bases,643396,0.5,under,-208
MLB,20260418,MIA,MIL,,player_prop,batter_hits,666152,0.5,under,-194
MLB,20260418,PHI,ATL,,player_prop,batter_hits,641680,0.5,under,-179
MLB,20260418,NYY,KC,,player_prop,batter_hits,686681,0.5,under,-203
MLB,20260418,MIN,CIN,,player_prop,batter_hits,605170,0.5,under,-161
MLB,20260418,NYY,KC,,player_prop,batter_hits,519317,0.5,under,-155
MLB,20260418,AZ,TOR,,player_prop,batter_hits,676914,0.5,under,-172
MLB,20260418,MIA,MIL,,player_prop,batter_hits,687401,0.5,under,-153
MLB,20260418,AZ,TOR,,player_prop,batter_hits,672960,0.5,under,-157
MLB,20260418,HOU,STL,,player_prop,batter_hits,691026,0.5,under,-162
MLB,20260418,MIN,CIN,,player_prop,batter_hits,663886,0.5,under,-213
MLB,20260418,AZ,TOR,,player_prop,batter_hits,677950,0.5,under,-151
MLB,20260418,MIA,MIL,,player_prop,batter_bases,666152,0.5,under,-199
MLB,20260418,CLE,BAL,,player_prop,batter_hits,621493,0.5,under,-160
MLB,20260418,CHC,NYM,,player_prop,batter_hits,683146,0.5,under,-164
MLB,20260418,CLE,BAL,,player_prop,batter_hits,677942,0.5,under,-217
MLB,20260418,COL,LAD,,player_prop,batter_hits,664983,0.5,under,-159
MLB,20260418,PIT,TB,,player_prop,batter_hits,656775,0.5,under,-243
MLB,20260418,PIT,TB,,player_prop,batter_hits,666018,0.5,under,-154
MLB,20260418,CLE,BAL,,player_prop,batter_bases,677942,0.5,under,-242
MLB,20260418,ATH,CWS,,player_prop,batter_hits,672016,0.5,under,-172
MLB,20260418,COL,LAD,,player_prop,batter_hits,660271,1.5,under,-341
MLB,20260418,PHI,ATL,,player_prop,batter_hits,702222,0.5,under,-180
MLB,20260418,PIT,TB,,player_prop,batter_hits,680779,0.5,under,-209
MLB,20260418,PHI,ATL,,player_prop,batter_hits,805249,0.5,under,-246
MLB,20260418,NYY,KC,,player_prop,batter_hits,669224,0.5,under,-164
MLB,20260418,MIN,CIN,,player_prop,batter_bases,670770,0.5,under,-151
MLB,20260418,ATH,CWS,,player_prop,batter_bases,672016,0.5,under,-169
MLB,20260418,MIN,CIN,,player_prop,batter_hits,670242,0.5,under,-175
MLB,20260418,MIN,CIN,,player_prop,batter_bases,663886,0.5,under,-194
MLB,20260418,PIT,TB,,player_prop,batter_hits,641584,0.5,under,-150
MLB,20260418,PHI,ATL,,player_prop,batter_bases,641680,0.5,under,-153
MLB,20260418,SEA,TEX,,player_prop,batter_hits,643376,0.5,under,-166
MLB,20260418,PHI,ATL,,player_prop,pitcher_strikeouts,519242,7.5,under,-243
MLB,20260418,NYY,KC,,player_prop,batter_hits,664728,0.5,under,-160
