row_type,source,variant,synchronized_rows,binary_nonpush_rows,mean_lead_time_minutes,median_lead_time_minutes,mae,proper_score_rows,brier,log_loss,mean_absolute_raw_model_market_separation,median_absolute_raw_model_market_separation,timing_quality,date,game_pk,capture_timestamp_utc,timing_relationship,lead_time_minutes,market_total,actual_total,raw_total_forecast,intercept_adjusted_total_forecast,raw_absolute_error,intercept_absolute_error,market_absolute_error,raw_minus_market,intercept_minus_market,result,raw_p_over,raw_p_under,raw_p_push,intercept_p_over,intercept_p_under,intercept_p_push,market_no_vig_over_probability
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-10,823675,2026-08-10T15:42:09.289021Z,POST_PREDICTION_MARKET_OBSERVATION,477.8451829833333,8.5,14,8.571435234732478,9.064985234732479,5.428564765267522,4.935014765267521,5.5,0.07143523473247804,0.5649852347324789,OVER,0.45596027526288296,0.544039724737117,0.0,0.5007524075841748,0.4992475924158252,0.0,0.49081911728191163
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-10,823018,2026-08-10T15:42:11.277770Z,POST_PREDICTION_MARKET_OBSERVATION,482.81203716666664,9.0,11,7.613315138167361,8.106865138167361,3.386684861832639,2.893134861832639,2.0,-1.3866848618326388,-0.8931348618326389,OVER,0.27950272087974976,0.6365184681798743,0.08397881094037593,0.32485388562986817,0.5881220155408564,0.08702409882927542,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-10,823018,2026-08-10T15:42:09.289021Z,POST_PREDICTION_MARKET_OBSERVATION,482.8451829833333,9.0,11,7.613315138167361,8.106865138167361,3.386684861832639,2.893134861832639,2.0,-1.3866848618326388,-0.8931348618326389,OVER,0.27950272087974976,0.6365184681798743,0.08397881094037593,0.32485388562986817,0.5881220155408564,0.08702409882927542,0.5
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-10,823998,2026-08-10T15:42:11.277770Z,POST_PREDICTION_MARKET_OBSERVATION,595.8120371666666,8.0,5,8.357210642434513,8.850760642434514,3.357210642434513,3.8507606424345138,3.0,0.35721064243451295,0.8507606424345138,UNDER,0.43584139854609366,0.4672208890189263,0.09693771243498003,0.48159284877401837,0.4230368415886826,0.09537030963729892,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-10,823998,2026-08-10T15:42:09.289021Z,POST_PREDICTION_MARKET_OBSERVATION,595.8451829833334,8.0,5,8.357210642434513,8.850760642434514,3.357210642434513,3.8507606424345138,3.0,0.35721064243451295,0.8507606424345138,UNDER,0.43584139854609366,0.4672208890189263,0.09693771243498003,0.48159284877401837,0.4230368415886826,0.09537030963729892,0.5
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-10,823265,2026-08-10T15:42:11.277770Z,POST_PREDICTION_MARKET_OBSERVATION,597.8120371666666,7.0,5,7.710834804443591,8.204384804443592,2.710834804443591,3.204384804443592,2.0,0.710834804443591,1.2043848044435919,UNDER,0.47018599656986804,0.42427162754700665,0.1055423758831255,0.5184469830738467,0.37904338035166063,0.10250963657449261,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-10,823265,2026-08-10T15:42:09.289021Z,POST_PREDICTION_MARKET_OBSERVATION,597.8451829833334,7.0,5,7.710834804443591,8.204384804443592,2.710834804443591,3.204384804443592,2.0,0.710834804443591,1.2043848044435919,UNDER,0.47018599656986804,0.42427162754700665,0.1055423758831255,0.5184469830738467,0.37904338035166063,0.10250963657449261,0.5021648770349845
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-10,824969,2026-08-10T15:42:11.277770Z,POST_PREDICTION_MARKET_OBSERVATION,597.8120371666666,10.0,16,9.723573134814238,10.217123134814239,6.276426865185762,5.782876865185761,6.0,-0.276426865185762,0.21712313481423884,OVER,0.38680831717316466,0.5312381078284208,0.08195357499841464,0.4273774667015357,0.49061076145477095,0.08201177184369345,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-10,824969,2026-08-10T15:42:09.289021Z,POST_PREDICTION_MARKET_OBSERVATION,597.8451829833334,10.0,16,9.723573134814238,10.217123134814239,6.276426865185762,5.782876865185761,6.0,-0.276426865185762,0.21712313481423884,OVER,0.38680831717316466,0.5312381078284208,0.08195357499841464,0.4273774667015357,0.49061076145477095,0.08201177184369345,0.4880792398672834
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-10,825048,2026-08-10T15:42:11.277770Z,POST_PREDICTION_MARKET_OBSERVATION,597.8120371666666,9.0,9,8.445726599114565,8.939276599114566,0.5542734008854353,0.060723400885434486,0.0,-0.5542734008854353,-0.060723400885434486,PUSH,0.3559188377234121,0.5557998268459319,0.08828133543065599,0.4005453543478395,0.5104361997485664,0.08901844590359416,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-10,825048,2026-08-10T15:42:09.289021Z,POST_PREDICTION_MARKET_OBSERVATION,597.8451829833334,9.0,9,8.445726599114565,8.939276599114566,0.5542734008854353,0.060723400885434486,0.0,-0.5542734008854353,-0.060723400885434486,PUSH,0.3559188377234121,0.5557998268459319,0.08828133543065599,0.4005453543478395,0.5104361997485664,0.08901844590359416,0.4782608695652174
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-10,823189,2026-08-10T15:42:11.277770Z,POST_PREDICTION_MARKET_OBSERVATION,602.8120371666666,8.5,9,7.589603357086832,8.083153357086832,1.4103966429131676,0.9168466429131676,0.5,-0.9103966429131676,-0.41684664291316764,OVER,0.3611264616217589,0.6388735383782411,0.0,0.4095852729194998,0.5904147270805002,0.0,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-10,823189,2026-08-10T15:42:09.289021Z,POST_PREDICTION_MARKET_OBSERVATION,602.8451829833334,8.5,9,7.589603357086832,8.083153357086832,1.4103966429131676,0.9168466429131676,0.5,-0.9103966429131676,-0.41684664291316764,OVER,0.3611264616217589,0.6388735383782411,0.0,0.4095852729194998,0.5904147270805002,0.0,0.49454957704717883
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-10,823918,2026-08-10T15:42:11.277770Z,POST_PREDICTION_MARKET_OBSERVATION,627.8120371666666,7.5,11,7.878608622052052,8.372158622052053,3.1213913779479476,2.627841377947947,3.5,0.37860862205205237,0.8721586220520532,OVER,0.4869176501753986,0.5130823498246014,0.0,0.5341647442580126,0.4658352557419875,0.0,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-10,823918,2026-08-10T15:42:09.289021Z,POST_PREDICTION_MARKET_OBSERVATION,627.8451829833334,7.5,11,7.878608622052052,8.372158622052053,3.1213913779479476,2.627841377947947,3.5,0.37860862205205237,0.8721586220520532,OVER,0.4869176501753986,0.5130823498246014,0.0,0.5341647442580126,0.4658352557419875,0.0,0.4767058810391902
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-11,823832,2026-08-11T15:47:45.178481Z,POST_PREDICTION_MARKET_OBSERVATION,412.2470253166667,7.0,2,8.117596578293712,8.611146578293713,6.117596578293712,6.611146578293713,5.0,1.1175965782937123,1.611146578293713,UNDER,0.5101754414678461,0.38669765611740553,0.10312690241474841,0.5559189660133773,0.3448559947015047,0.09922503928511804,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-11,823832,2026-08-11T15:47:43.304925Z,POST_PREDICTION_MARKET_OBSERVATION,412.27825125,7.0,2,8.117596578293712,8.611146578293713,6.117596578293712,6.611146578293713,5.0,1.1175965782937123,1.611146578293713,UNDER,0.5101754414678461,0.38669765611740553,0.10312690241474841,0.5559189660133773,0.3448559947015047,0.09922503928511804,0.48799650807507633
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-11,824240,2026-08-11T15:47:45.178481Z,POST_PREDICTION_MARKET_OBSERVATION,412.2470253166667,8.0,10,7.720134527381689,8.21368452738169,2.2798654726183107,1.7863154726183108,2.0,-0.27986547261831074,0.2136845273816892,OVER,0.37406225459528863,0.5288781708295106,0.0970595745752006,0.4221586452712693,0.4806723313067721,0.09716902342195857,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-11,824240,2026-08-11T15:47:43.304925Z,POST_PREDICTION_MARKET_OBSERVATION,412.27825125,8.0,10,7.720134527381689,8.21368452738169,2.2798654726183107,1.7863154726183108,2.0,-0.27986547261831074,0.2136845273816892,OVER,0.37406225459528863,0.5288781708295106,0.0970595745752006,0.4221586452712693,0.4806723313067721,0.09716902342195857,0.5067750677506776
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-11,823512,2026-08-11T15:47:45.178481Z,POST_PREDICTION_MARKET_OBSERVATION,437.2470253166667,8.0,5,7.967648283195693,8.461198283195694,2.967648283195693,3.461198283195694,3.0,-0.03235171680430682,0.461198283195694,UNDER,0.39836509918018653,0.5043362731126662,0.09729862770714726,0.445654689858818,0.4576420911767175,0.09670321896446434,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-11,823512,2026-08-11T15:47:43.304925Z,POST_PREDICTION_MARKET_OBSERVATION,437.27825125,8.0,5,7.967648283195693,8.461198283195694,2.967648283195693,3.461198283195694,3.0,-0.03235171680430682,0.461198283195694,UNDER,0.39836509918018653,0.5043362731126662,0.09729862770714726,0.445654689858818,0.4576420911767175,0.09670321896446434,0.4932249322493225
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-11,822778,2026-08-11T15:47:45.178481Z,POST_PREDICTION_MARKET_OBSERVATION,439.2470253166667,7.0,8,8.237171220959544,8.730721220959545,0.23717122095954402,0.7307212209595448,1.0,1.237171220959544,1.7307212209595448,OVER,0.5215469633665478,0.37618490553134465,0.10226813110210753,0.5665175994528872,0.3353287022030482,0.09815369834406457,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-11,822778,2026-08-11T15:47:43.304925Z,POST_PREDICTION_MARKET_OBSERVATION,439.27825125,7.0,8,8.237171220959544,8.730721220959545,0.23717122095954402,0.7307212209595448,1.0,1.237171220959544,1.7307212209595448,OVER,0.5215469633665478,0.37618490553134465,0.10226813110210753,0.5665175994528872,0.3353287022030482,0.09815369834406457,0.48901388644753035
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-11,824886,2026-08-11T15:47:45.178481Z,POST_PREDICTION_MARKET_OBSERVATION,447.2470253166667,8.5,4,8.020939474284578,8.514489474284579,4.020939474284578,4.514489474284579,4.5,-0.4790605257154219,0.014489474284578918,UNDER,0.40355227047536435,0.5964477295246357,0.0,0.45064947764058766,0.5493505223594123,0.0,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-11,824886,2026-08-11T15:47:43.304925Z,POST_PREDICTION_MARKET_OBSERVATION,447.27825125,8.5,4,8.020939474284578,8.514489474284579,4.020939474284578,4.514489474284579,4.5,-0.4790605257154219,0.014489474284578918,UNDER,0.40355227047536435,0.5964477295246357,0.0,0.45064947764058766,0.5493505223594123,0.0,0.4932249322493225
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-11,823673,2026-08-11T15:47:45.178481Z,POST_PREDICTION_MARKET_OBSERVATION,472.2470253166667,9.5,7,8.602300549336602,9.095850549336603,1.6023005493366025,2.0958505493366033,2.5,-0.8976994506633975,-0.4041494506633967,UNDER,0.3701777561200006,0.6298222438799994,0.0,0.41446929691482937,0.5855307030851705,0.0,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-11,823673,2026-08-11T15:47:43.304925Z,POST_PREDICTION_MARKET_OBSERVATION,472.27825125,9.5,7,8.602300549336602,9.095850549336603,1.6023005493366025,2.0958505493366033,2.5,-0.8976994506633975,-0.4041494506633967,UNDER,0.3701777561200006,0.6298222438799994,0.0,0.41446929691482937,0.5855307030851705,0.0,0.48990397559005655
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-11,824563,2026-08-11T15:47:45.178481Z,POST_PREDICTION_MARKET_OBSERVATION,472.2470253166667,7.5,9,7.942758331568477,8.436308331568478,1.057241668431523,0.5636916684315221,1.5,0.4427583315684771,0.9363083315684779,OVER,0.49322840584869887,0.5067715941513009,0.0,0.5400780864655886,0.45992191353441125,0.0,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-11,824563,2026-08-11T15:47:43.304925Z,POST_PREDICTION_MARKET_OBSERVATION,472.27825125,7.5,9,7.942758331568477,8.436308331568478,1.057241668431523,0.5636916684315221,1.5,0.4427583315684771,0.9363083315684779,OVER,0.49322840584869887,0.5067715941513009,0.0,0.5400780864655886,0.45992191353441125,0.0,0.5108342361863488
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-11,823019,2026-08-11T15:47:45.178481Z,POST_PREDICTION_MARKET_OBSERVATION,477.2470253166667,8.0,2,8.002540967339032,8.496090967339033,6.002540967339032,6.496090967339033,6.0,0.002540967339031752,0.4960909673390326,UNDER,0.401763407668409,0.5009348443096625,0.09730174802192836,0.4489277358171797,0.45445981417593495,0.0966124500068853,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-11,823019,2026-08-11T15:47:43.304925Z,POST_PREDICTION_MARKET_OBSERVATION,477.27825125,7.5,2,8.002540967339032,8.496090967339033,6.002540967339032,6.496090967339033,5.5,0.5025409673390318,0.9960909673390326,UNDER,0.4990651556903374,0.5009348443096625,0.0,0.5455401858240649,0.45445981417593495,0.0,0.5108342361863488
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-11,823997,2026-08-11T15:47:45.178481Z,POST_PREDICTION_MARKET_OBSERVATION,590.2470253166666,9.0,5,8.058873516785129,8.55242351678513,3.0588735167851286,3.5524235167851295,4.0,-0.9411264832148714,-0.44757648321487054,UNDER,0.3204409714072323,0.5927662139362972,0.08679281465647064,0.36564414484519586,0.5458096834504117,0.08854617170439236,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-11,823997,2026-08-11T15:47:43.304925Z,POST_PREDICTION_MARKET_OBSERVATION,590.27825125,9.0,5,8.058873516785129,8.55242351678513,3.0588735167851286,3.5524235167851295,4.0,-0.9411264832148714,-0.44757648321487054,UNDER,0.3204409714072323,0.5927662139362972,0.08679281465647064,0.36564414484519586,0.5458096834504117,0.08854617170439236,0.5108342361863488
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-11,823264,2026-08-11T15:47:45.178481Z,POST_PREDICTION_MARKET_OBSERVATION,592.2470253166666,7.5,13,7.5490449234519925,8.042594923451993,5.4509550765480075,4.957405076548007,5.5,0.04904492345199252,0.5425949234519933,OVER,0.4537533953813865,0.5462466046186136,0.0,0.5029514447625392,0.49704855523746083,0.0,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-11,823264,2026-08-11T15:47:43.304925Z,POST_PREDICTION_MARKET_OBSERVATION,592.27825125,7.5,13,7.5490449234519925,8.042594923451993,5.4509550765480075,4.957405076548007,5.5,0.04904492345199252,0.5425949234519933,OVER,0.4537533953813865,0.5462466046186136,0.0,0.5029514447625392,0.49704855523746083,0.0,0.4978050921861282
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-11,824970,2026-08-11T15:47:45.178481Z,POST_PREDICTION_MARKET_OBSERVATION,592.2470253166666,10.5,16,9.802155503887674,10.295705503887675,6.197844496112326,5.704294496112325,5.5,-0.6978444961123262,-0.20429449611232542,OVER,0.39333867004011497,0.6066613299598852,0.0,0.43372771082947864,0.5662722891705212,0.0,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-11,824970,2026-08-11T15:47:43.304925Z,POST_PREDICTION_MARKET_OBSERVATION,592.27825125,10.5,16,9.802155503887674,10.295705503887675,6.197844496112326,5.704294496112325,5.5,-0.6978444961123262,-0.20429449611232542,OVER,0.39333867004011497,0.6066613299598852,0.0,0.43372771082947864,0.5662722891705212,0.0,0.4891657638136511
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-11,825046,2026-08-11T15:47:45.178481Z,POST_PREDICTION_MARKET_OBSERVATION,592.2470253166666,9.5,5,7.83378759758069,8.32733759758069,2.83378759758069,3.3273375975806907,4.5,-1.6662124024193101,-1.1726624024193093,UNDER,0.2997379141728386,0.7002620858271614,0.0,0.3450910277156846,0.6549089722843153,0.0,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-11,825046,2026-08-11T15:47:43.304925Z,POST_PREDICTION_MARKET_OBSERVATION,592.27825125,9.5,5,7.83378759758069,8.32733759758069,2.83378759758069,3.3273375975806907,4.5,-1.6662124024193101,-1.1726624024193093,UNDER,0.2997379141728386,0.7002620858271614,0.0,0.3450910277156846,0.6549089722843153,0.0,0.49018324607329844
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-11,823186,2026-08-11T20:17:53.756128Z,POST_PREDICTION_MARKET_OBSERVATION,327.1040645333333,8.0,5,7.672305312744075,8.165855312744075,2.672305312744075,3.1658553127440747,3.0,-0.3276946872559252,0.16585531274407472,UNDER,0.36933069873191154,0.533701486354616,0.09696781491347253,0.4175652544424352,0.48521344378332487,0.0972213017742398,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-11,823186,2026-08-11T20:17:51.793325Z,POST_PREDICTION_MARKET_OBSERVATION,327.1367779166667,8.0,5,7.672305312744075,8.165855312744075,2.672305312744075,3.1658553127440747,3.0,-0.3276946872559252,0.16585531274407472,UNDER,0.36933069873191154,0.533701486354616,0.09696781491347253,0.4175652544424352,0.48521344378332487,0.0972213017742398,0.5
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-11,823917,2026-08-11T15:47:45.178481Z,POST_PREDICTION_MARKET_OBSERVATION,622.2470253166666,8.5,9,7.943111887602854,8.436661887602854,1.0568881123971456,0.5633381123971457,0.5,-0.5568881123971456,-0.06333811239714571,OVER,0.3959710214609404,0.6040289785390596,0.0,0.44334707412876684,0.5566529258712332,0.0,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-11,823917,2026-08-11T15:47:43.304925Z,POST_PREDICTION_MARKET_OBSERVATION,622.27825125,8.5,9,7.943111887602854,8.436661887602854,1.0568881123971456,0.5633381123971457,0.5,-0.5568881123971456,-0.06333811239714571,OVER,0.3959710214609404,0.6040289785390596,0.0,0.44334707412876684,0.5566529258712332,0.0,0.4903184165232359
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-12,823672,2026-08-12T15:47:50.384412Z,POST_PREDICTION_MARKET_OBSERVATION,112.16025979999999,8.5,12,8.33344592804971,8.82699592804971,3.6665540719502907,3.17300407195029,3.5,-0.1665540719502907,0.3269959280497101,OVER,0.4335866645701354,0.5664133354298646,0.0,0.47944004560228975,0.5205599543977103,0.0,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-12,823672,2026-08-12T15:47:48.607996Z,POST_PREDICTION_MARKET_OBSERVATION,112.18986673333333,9.0,12,8.33344592804971,8.82699592804971,3.6665540719502907,3.17300407195029,3.0,-0.6665540719502907,-0.17300407195028988,OVER,0.3456505065944755,0.5664133354298646,0.08793615797565987,0.39048283759311,0.5205599543977103,0.08895720800917979,0.4782608695652174
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-12,823017,2026-08-12T15:47:50.384412Z,POST_PREDICTION_MARKET_OBSERVATION,147.1602598,7.5,8,7.492858592814536,7.986408592814536,0.5071414071854639,0.013591407185463922,0.5,-0.007141407185463855,0.4864085928145361,OVER,0.44798159506968965,0.5520184049303103,0.0,0.4974943642558647,0.5025056357441349,0.0,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-12,823017,2026-08-12T15:47:48.607996Z,POST_PREDICTION_MARKET_OBSERVATION,147.18986673333333,8.0,8,7.492858592814536,7.986408592814536,0.5071414071854639,0.013591407185463922,0.0,-0.5071414071854639,-0.013591407185463922,PUSH,0.35149663822778265,0.5520184049303103,0.09648495684190705,0.40019314977549636,0.5025056357441349,0.0973012144803683,0.48481627695110846
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-12,824967,2026-08-12T15:47:50.384412Z,POST_PREDICTION_MARKET_OBSERVATION,197.1602598,9.5,12,9.72174128204416,10.215291282044161,2.27825871795584,1.784708717955839,2.5,0.22174128204416022,0.715291282044161,OVER,0.4686074846409298,0.5313925153590704,0.0,0.5092421832394506,0.4907578167605495,0.0,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-12,824967,2026-08-12T15:47:48.607996Z,POST_PREDICTION_MARKET_OBSERVATION,197.18986673333333,9.5,12,9.72174128204416,10.215291282044161,2.27825871795584,1.784708717955839,2.5,0.22174128204416022,0.715291282044161,OVER,0.4686074846409298,0.5313925153590704,0.0,0.5092421832394506,0.4907578167605495,0.0,0.4788801110881763
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-12,825047,2026-08-12T15:47:50.384412Z,POST_PREDICTION_MARKET_OBSERVATION,232.1602598,9.0,10,8.338820374750286,8.832370374750287,1.661179625249714,1.1676296252497131,1.0,-0.661179625249714,-0.16762962524971314,OVER,0.3461426998306109,0.5659030373957699,0.08795426277361944,0.39096586374199555,0.5200726247110103,0.08896151154699412,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-12,825047,2026-08-12T15:47:48.607996Z,POST_PREDICTION_MARKET_OBSERVATION,232.18986673333333,9.0,10,8.338820374750286,8.832370374750287,1.661179625249714,1.1676296252497131,1.0,-0.661179625249714,-0.16762962524971314,OVER,0.3461426998306109,0.5659030373957699,0.08795426277361944,0.39096586374199555,0.5200726247110103,0.08896151154699412,0.5108342361863488
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-12,823187,2026-08-12T18:17:39.238751Z,POST_PREDICTION_MARKET_OBSERVATION,87.34602081666667,8.0,3,8.051932674383277,8.545482674383278,5.051932674383277,5.545482674383278,5.0,0.05193267438327709,0.5454826743832779,UNDER,0.40656086393477303,0.4961453735864147,0.09729376247881233,0.45354336177251686,0.44998276619887545,0.09647387202860766,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-12,823187,2026-08-12T18:17:36.965955Z,POST_PREDICTION_MARKET_OBSERVATION,87.38390075000001,8.0,3,8.051932674383277,8.545482674383278,5.051932674383277,5.545482674383278,5.0,0.05193267438327709,0.5454826743832779,UNDER,0.40656086393477303,0.4961453735864147,0.09729376247881233,0.45354336177251686,0.44998276619887545,0.09647387202860766,0.5149751839808318
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-12,823263,2026-08-12T15:47:50.384412Z,POST_PREDICTION_MARKET_OBSERVATION,262.1602598,8.0,7,7.592204702055248,8.08575470205525,0.5922047020552483,1.0857547020552492,1.0,-0.40779529794475167,0.08575470205524915,UNDER,0.3613849342793769,0.5418353815504862,0.09677968417013703,0.40983698171345856,0.49288298404005926,0.0972800342464824,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-12,823263,2026-08-12T15:47:48.607996Z,POST_PREDICTION_MARKET_OBSERVATION,262.1898667333333,8.0,7,7.592204702055248,8.08575470205525,0.5922047020552483,1.0857547020552492,1.0,-0.40779529794475167,0.08575470205524915,UNDER,0.3613849342793769,0.5418353815504862,0.09677968417013703,0.40983698171345856,0.49288298404005926,0.0972800342464824,0.5108342361863488
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-12,823833,2026-08-12T15:47:50.384412Z,POST_PREDICTION_MARKET_OBSERVATION,412.1602598,8.0,10,8.111110811613337,8.604660811613337,1.8888891883866634,1.3953391883866626,2.0,0.11111081161333658,0.6046608116133374,OVER,0.41228810493371876,0.49044649523140943,0.097265399834872,0.4590460019070865,0.4446613972108646,0.09629260088204893,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-12,823833,2026-08-12T15:47:48.607996Z,POST_PREDICTION_MARKET_OBSERVATION,412.18986673333336,8.0,10,8.111110811613337,8.604660811613337,1.8888891883866634,1.3953391883866626,2.0,0.11111081161333658,0.6046608116133374,OVER,0.41228810493371876,0.49044649523140943,0.097265399834872,0.4590460019070865,0.4446613972108646,0.09629260088204893,0.5114188640556362
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-12,824241,2026-08-12T15:47:50.384412Z,POST_PREDICTION_MARKET_OBSERVATION,412.1602598,8.0,10,8.829528408931358,9.323078408931359,1.170471591068642,0.6769215910686412,2.0,0.8295284089313579,1.3230784089313588,OVER,0.4796697131402662,0.4248701894582092,0.09546009740152447,0.5232221028285197,0.383845541578462,0.09293235559301835,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-12,824241,2026-08-12T15:47:48.607996Z,POST_PREDICTION_MARKET_OBSERVATION,412.18986673333336,8.0,10,8.829528408931358,9.323078408931359,1.170471591068642,0.6769215910686412,2.0,0.8295284089313579,1.3230784089313588,OVER,0.4796697131402662,0.4248701894582092,0.09546009740152447,0.5232221028285197,0.383845541578462,0.09293235559301835,0.5049830574913123
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-12,822698,2026-08-12T15:47:50.384412Z,POST_PREDICTION_MARKET_OBSERVATION,417.1602598,9.5,18,8.46708146882404,8.96063146882404,9.53291853117596,9.03936853117596,8.5,-1.0329185311759606,-0.5393685311759597,OVER,0.3578680487339389,0.6421319512660612,0.0,0.4024520936766454,0.5975479063233546,0.0,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-12,822698,2026-08-12T15:47:48.607996Z,POST_PREDICTION_MARKET_OBSERVATION,417.18986673333336,9.5,18,8.46708146882404,8.96063146882404,9.53291853117596,9.03936853117596,8.5,-1.0329185311759606,-0.5393685311759597,OVER,0.3578680487339389,0.6421319512660612,0.0,0.4024520936766454,0.5975479063233546,0.0,0.5
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-12,823511,2026-08-12T15:47:50.384412Z,POST_PREDICTION_MARKET_OBSERVATION,437.1602598,8.5,15,8.253038271028911,8.746588271028912,6.746961728971089,6.253411728971088,6.5,-0.2469617289710886,0.24658827102891223,OVER,0.4259257054593052,0.5740742945406948,0.0,0.47211672461338083,0.5278832753866193,0.0,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-12,823511,2026-08-12T15:47:48.607996Z,POST_PREDICTION_MARKET_OBSERVATION,437.18986673333336,8.5,15,8.253038271028911,8.746588271028912,6.746961728971089,6.253411728971088,6.5,-0.2469617289710886,0.24658827102891223,OVER,0.4259257054593052,0.5740742945406948,0.0,0.47211672461338083,0.5278832753866193,0.0,0.5211198889118238
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-12,822779,2026-08-12T15:47:50.384412Z,POST_PREDICTION_MARKET_OBSERVATION,439.1602598,7.0,10,7.906632514728591,8.400182514728591,2.0933674852714086,1.5998174852714087,3.0,0.9066325147285914,1.4001825147285913,OVER,0.4896805276274668,0.40583540823578174,0.10448406413675132,0.5367546220471109,0.3622415139045152,0.10100386404837379,
