scope_type,scope,games,mean_raw_forecast,mean_actual_total,mean_run_residual,median_run_residual,mae,rmse
DATE,2025-05-09,15,8.917469800286609,8.733333333333333,-0.18413646695327693,-2.3907427151927774,4.624378236926247,6.223080166238719
DATE,2025-05-10,15,8.86288196483293,9.733333333333333,0.8704513685004037,-0.3454261055068226,4.7382934621564265,5.955039615194525
DATE,2025-05-11,15,8.927991857057986,8.133333333333333,-0.7946585237246536,-1.6949139214112137,2.577391962969011,3.0198144773842337
DATE,2025-05-12,11,8.33141222286544,8.636363636363637,0.3049514134981969,-1.2795578435667743,4.248986524586248,4.835969100763538
DATE,2025-05-13,13,8.34219764204222,8.846153846153847,0.5039562041116241,-1.1949077661535732,5.023105752684417,5.994066187821615
DATE,2025-05-14,17,8.444655698038806,9.117647058823529,0.6729913607847221,0.6022287886080395,4.014739534853404,4.778897575293597
DATE,2025-05-15,6,8.25825237538404,8.666666666666666,0.4084142912826267,-0.6596393947230128,4.63254951162459,6.347244457676557
DATE,2025-05-16,15,8.545316453609937,9.133333333333333,0.5880168797233959,0.02472830371580592,2.2654053481495624,3.104198513081813
DATE,2025-05-17,15,8.611761088656403,8.6,-0.011761088656402071,-2.0854944924425443,5.567747268031909,6.911419075711296
DATE,2025-05-18,15,8.6098843017757,6.8,-1.809884301775699,-1.3635238483988985,3.5965195085265633,4.282035743782727
DATE,2025-05-19,12,8.969015456571867,9.333333333333334,0.3643178767614657,-0.2590021580399178,3.1437258708218416,3.653721424765616
DATE,2025-05-20,14,8.796136015897332,6.642857142857143,-2.153278873040189,-1.4325231907015077,3.4870619095968154,4.3798741638809044
DATE,2025-05-21,14,8.883790580528247,9.0,0.11620941947175265,0.44004942824020876,3.7049033585203666,3.919176770756346
DATE,2025-05-22,8,9.217736487504961,9.625,0.4072635124950399,3.120990688401225,5.001661617265217,5.491040547134302
DATE,2025-05-23,15,8.943046929291683,8.533333333333333,-0.4097135959583503,-3.15584966117655,4.840985075781107,5.912119940490956
DATE,2025-05-24,16,8.936530199357211,8.5,-0.43653019935720927,-0.07022617638549189,3.504598970860589,4.220510835925092
DATE,2025-05-25,15,8.903381192304487,7.933333333333334,-0.9700478589711509,-1.187967405722386,3.230254936996883,4.143817624061969
DATE,2025-05-26,12,8.610243921258013,6.083333333333333,-2.526910587924679,-2.875783703133786,2.868660376347153,3.3299250029194494
DATE,2025-05-27,15,8.554200046887,8.466666666666667,-0.08753338022033522,-0.36644123492203207,3.8102588039270913,4.274120625313966
DATE,2025-05-28,14,8.467738493050975,8.142857142857142,-0.3248813501938314,0.10394831166482277,3.777083034568135,4.6033309633840584
DATE,2025-05-29,5,8.505883885942835,12.2,3.6941161140571652,3.6632063955621543,3.6941161140571652,4.372012474741411
