dimension,level,games,mean_raw_forecast,mean_actual_total,mean_run_residual,median_run_residual,mae,rmse,raw_crps,intercept_crps,intercept_minus_raw_crps
SCORE_TIMING,INITIALIZATION_CAPTURE,5,8.411675961188376,12.0,3.5883240388116233,1.2790619461433135,5.16741202991399,7.175409064695315,4.021429934306758,3.8702765764940055,-0.15115335781275246
SCORE_TIMING,INITIAL_INTEGRATION_CAPTURE,13,8.020410754323505,8.0,-0.020410754323504008,-0.26503779560152196,2.8642186611374125,3.545310134578302,2.0274237662756267,2.040735304697708,0.013311538422081113
SCORE_TIMING,PRIMARY_SCORE,82,8.051262613539718,8.74390243902439,0.6926398254846718,0.5307074040354496,3.5122315621355242,4.222452046033625,2.4478373402244107,2.4055108672897556,-0.042326472934654774
SCORE_TIMING,SCORE_MISSING,26,8.001527183741441,7.846153846153846,-0.15537333758759336,-0.050161054136736105,2.3233336786249854,2.9555508737933462,1.7062412292917257,1.7257759473984287,0.01953471810670265
