requested_slate_date,source_derived_slate_date,game_pk,player_mlb_id,team_mlb_id,batting_order_position,lineup_status,source_observation_timestamp,ingestion_run_id,source_payload_sha256
2026-07-30,2026-07-29,823596,543760,121,8,CONFIRMED,2026-08-01 00:12:46.425836+00,14951a25-57cb-49f1-88c1-15424cac4f94,fca28ebf1590796395a4dd4a1ac231062eb5ac570e40e0e1c1ec3dfe657d09f1
2026-07-30,2026-07-29,823596,682626,121,9,CONFIRMED,2026-08-01 00:12:46.425836+00,14951a25-57cb-49f1-88c1-15424cac4f94,fca28ebf1590796395a4dd4a1ac231062eb5ac570e40e0e1c1ec3dfe657d09f1
2026-07-30,2026-07-29,823596,660670,144,1,CONFIRMED,2026-08-01 00:12:46.425836+00,14951a25-57cb-49f1-88c1-15424cac4f94,fca28ebf1590796395a4dd4a1ac231062eb5ac570e40e0e1c1ec3dfe657d09f1
2026-07-30,2026-07-29,823596,686948,144,2,CONFIRMED,2026-08-01 00:12:46.425836+00,14951a25-57cb-49f1-88c1-15424cac4f94,fca28ebf1590796395a4dd4a1ac231062eb5ac570e40e0e1c1ec3dfe657d09f1
2026-07-30,2026-07-29,823596,621566,144,3,CONFIRMED,2026-08-01 00:12:46.425836+00,14951a25-57cb-49f1-88c1-15424cac4f94,fca28ebf1590796395a4dd4a1ac231062eb5ac570e40e0e1c1ec3dfe657d09f1
2026-07-30,2026-07-29,823596,645277,144,4,CONFIRMED,2026-08-01 00:12:46.425836+00,14951a25-57cb-49f1-88c1-15424cac4f94,fca28ebf1590796395a4dd4a1ac231062eb5ac570e40e0e1c1ec3dfe657d09f1
2026-07-30,2026-07-29,823596,671739,144,5,CONFIRMED,2026-08-01 00:12:46.425836+00,14951a25-57cb-49f1-88c1-15424cac4f94,fca28ebf1590796395a4dd4a1ac231062eb5ac570e40e0e1c1ec3dfe657d09f1
2026-07-30,2026-07-29,823596,622761,144,6,CONFIRMED,2026-08-01 00:12:46.425836+00,14951a25-57cb-49f1-88c1-15424cac4f94,fca28ebf1590796395a4dd4a1ac231062eb5ac570e40e0e1c1ec3dfe657d09f1
2026-07-30,2026-07-29,823596,663586,144,7,CONFIRMED,2026-08-01 00:12:46.425836+00,14951a25-57cb-49f1-88c1-15424cac4f94,fca28ebf1590796395a4dd4a1ac231062eb5ac570e40e0e1c1ec3dfe657d09f1
2026-07-30,2026-07-29,823596,573262,144,8,CONFIRMED,2026-08-01 00:12:46.425836+00,14951a25-57cb-49f1-88c1-15424cac4f94,fca28ebf1590796395a4dd4a1ac231062eb5ac570e40e0e1c1ec3dfe657d09f1
2026-07-30,2026-07-29,823596,663698,144,9,CONFIRMED,2026-08-01 00:12:46.425836+00,14951a25-57cb-49f1-88c1-15424cac4f94,fca28ebf1590796395a4dd4a1ac231062eb5ac570e40e0e1c1ec3dfe657d09f1
2026-07-30,2026-07-29,823598,596019,121,1,CONFIRMED,2026-08-01 00:12:46.582592+00,14951a25-57cb-49f1-88c1-15424cac4f94,24101721b23cd86bdd55c5019e1de4d487af487b984c8f9dda5ed266d390107e
2026-07-30,2026-07-29,823598,666182,121,2,CONFIRMED,2026-08-01 00:12:46.582592+00,14951a25-57cb-49f1-88c1-15424cac4f94,24101721b23cd86bdd55c5019e1de4d487af487b984c8f9dda5ed266d390107e
2026-07-30,2026-07-29,823598,673357,121,3,CONFIRMED,2026-08-01 00:12:46.582592+00,14951a25-57cb-49f1-88c1-15424cac4f94,24101721b23cd86bdd55c5019e1de4d487af487b984c8f9dda5ed266d390107e
2026-07-30,2026-07-29,823598,682626,121,4,CONFIRMED,2026-08-01 00:12:46.582592+00,14951a25-57cb-49f1-88c1-15424cac4f94,24101721b23cd86bdd55c5019e1de4d487af487b984c8f9dda5ed266d390107e
2026-07-30,2026-07-29,823598,621438,121,5,CONFIRMED,2026-08-01 00:12:46.582592+00,14951a25-57cb-49f1-88c1-15424cac4f94,24101721b23cd86bdd55c5019e1de4d487af487b984c8f9dda5ed266d390107e
2026-07-30,2026-07-29,823598,543760,121,6,CONFIRMED,2026-08-01 00:12:46.582592+00,14951a25-57cb-49f1-88c1-15424cac4f94,24101721b23cd86bdd55c5019e1de4d487af487b984c8f9dda5ed266d390107e
2026-07-30,2026-07-29,823598,701807,121,7,CONFIRMED,2026-08-01 00:12:46.582592+00,14951a25-57cb-49f1-88c1-15424cac4f94,24101721b23cd86bdd55c5019e1de4d487af487b984c8f9dda5ed266d390107e
2026-07-30,2026-07-29,823598,676572,121,8,CONFIRMED,2026-08-01 00:12:46.582592+00,14951a25-57cb-49f1-88c1-15424cac4f94,24101721b23cd86bdd55c5019e1de4d487af487b984c8f9dda5ed266d390107e
2026-07-30,2026-07-29,823598,620443,121,9,CONFIRMED,2026-08-01 00:12:46.582592+00,14951a25-57cb-49f1-88c1-15424cac4f94,24101721b23cd86bdd55c5019e1de4d487af487b984c8f9dda5ed266d390107e
2026-07-30,2026-07-29,823598,686948,144,1,CONFIRMED,2026-08-01 00:12:46.582592+00,14951a25-57cb-49f1-88c1-15424cac4f94,24101721b23cd86bdd55c5019e1de4d487af487b984c8f9dda5ed266d390107e
2026-07-30,2026-07-29,823598,660670,144,2,CONFIRMED,2026-08-01 00:12:46.582592+00,14951a25-57cb-49f1-88c1-15424cac4f94,24101721b23cd86bdd55c5019e1de4d487af487b984c8f9dda5ed266d390107e
2026-07-30,2026-07-29,823598,621566,144,3,CONFIRMED,2026-08-01 00:12:46.582592+00,14951a25-57cb-49f1-88c1-15424cac4f94,24101721b23cd86bdd55c5019e1de4d487af487b984c8f9dda5ed266d390107e
2026-07-30,2026-07-29,823598,671739,144,4,CONFIRMED,2026-08-01 00:12:46.582592+00,14951a25-57cb-49f1-88c1-15424cac4f94,24101721b23cd86bdd55c5019e1de4d487af487b984c8f9dda5ed266d390107e
2026-07-30,2026-07-29,823598,645277,144,5,CONFIRMED,2026-08-01 00:12:46.582592+00,14951a25-57cb-49f1-88c1-15424cac4f94,24101721b23cd86bdd55c5019e1de4d487af487b984c8f9dda5ed266d390107e
2026-07-30,2026-07-29,823598,643289,144,6,CONFIRMED,2026-08-01 00:12:46.582592+00,14951a25-57cb-49f1-88c1-15424cac4f94,24101721b23cd86bdd55c5019e1de4d487af487b984c8f9dda5ed266d390107e
2026-07-30,2026-07-29,823598,642201,144,7,CONFIRMED,2026-08-01 00:12:46.582592+00,14951a25-57cb-49f1-88c1-15424cac4f94,24101721b23cd86bdd55c5019e1de4d487af487b984c8f9dda5ed266d390107e
2026-07-30,2026-07-29,823598,663586,144,8,CONFIRMED,2026-08-01 00:12:46.582592+00,14951a25-57cb-49f1-88c1-15424cac4f94,24101721b23cd86bdd55c5019e1de4d487af487b984c8f9dda5ed266d390107e
2026-07-30,2026-07-29,823598,805347,144,9,CONFIRMED,2026-08-01 00:12:46.582592+00,14951a25-57cb-49f1-88c1-15424cac4f94,24101721b23cd86bdd55c5019e1de4d487af487b984c8f9dda5ed266d390107e
2026-07-30,2026-07-29,823677,695600,118,1,CONFIRMED,2026-08-01 00:12:47.425415+00,14951a25-57cb-49f1-88c1-15424cac4f94,95e492a7191b501ce15b5fab5f5c563d939b691b0a473b769a91077e0edbc04f
2026-07-30,2026-07-29,823677,657041,118,2,CONFIRMED,2026-08-01 00:12:47.425415+00,14951a25-57cb-49f1-88c1-15424cac4f94,95e492a7191b501ce15b5fab5f5c563d939b691b0a473b769a91077e0edbc04f
2026-07-30,2026-07-29,823677,695506,118,3,CONFIRMED,2026-08-01 00:12:47.425415+00,14951a25-57cb-49f1-88c1-15424cac4f94,95e492a7191b501ce15b5fab5f5c563d939b691b0a473b769a91077e0edbc04f
2026-07-30,2026-07-29,823677,521692,118,4,CONFIRMED,2026-08-01 00:12:47.425415+00,14951a25-57cb-49f1-88c1-15424cac4f94,95e492a7191b501ce15b5fab5f5c563d939b691b0a473b769a91077e0edbc04f
2026-07-30,2026-07-29,823677,686681,118,5,CONFIRMED,2026-08-01 00:12:47.425415+00,14951a25-57cb-49f1-88c1-15424cac4f94,95e492a7191b501ce15b5fab5f5c563d939b691b0a473b769a91077e0edbc04f
2026-07-30,2026-07-29,823677,679845,118,6,CONFIRMED,2026-08-01 00:12:47.425415+00,14951a25-57cb-49f1-88c1-15424cac4f94,95e492a7191b501ce15b5fab5f5c563d939b691b0a473b769a91077e0edbc04f
2026-07-30,2026-07-29,823677,686555,118,7,CONFIRMED,2026-08-01 00:12:47.425415+00,14951a25-57cb-49f1-88c1-15424cac4f94,95e492a7191b501ce15b5fab5f5c563d939b691b0a473b769a91077e0edbc04f
2026-07-30,2026-07-29,823677,516782,118,8,CONFIRMED,2026-08-01 00:12:47.425415+00,14951a25-57cb-49f1-88c1-15424cac4f94,95e492a7191b501ce15b5fab5f5c563d939b691b0a473b769a91077e0edbc04f
2026-07-30,2026-07-29,823677,686475,118,9,CONFIRMED,2026-08-01 00:12:47.425415+00,14951a25-57cb-49f1-88c1-15424cac4f94,95e492a7191b501ce15b5fab5f5c563d939b691b0a473b769a91077e0edbc04f
2026-07-30,2026-07-29,823677,668885,142,1,CONFIRMED,2026-08-01 00:12:47.425415+00,14951a25-57cb-49f1-88c1-15424cac4f94,95e492a7191b501ce15b5fab5f5c563d939b691b0a473b769a91077e0edbc04f
2026-07-30,2026-07-29,823677,686797,142,2,CONFIRMED,2026-08-01 00:12:47.425415+00,14951a25-57cb-49f1-88c1-15424cac4f94,95e492a7191b501ce15b5fab5f5c563d939b691b0a473b769a91077e0edbc04f
2026-07-30,2026-07-29,823677,665019,142,3,CONFIRMED,2026-08-01 00:12:47.425415+00,14951a25-57cb-49f1-88c1-15424cac4f94,95e492a7191b501ce15b5fab5f5c563d939b691b0a473b769a91077e0edbc04f
2026-07-30,2026-07-29,823677,605137,142,4,CONFIRMED,2026-08-01 00:12:47.425415+00,14951a25-57cb-49f1-88c1-15424cac4f94,95e492a7191b501ce15b5fab5f5c563d939b691b0a473b769a91077e0edbc04f
2026-07-30,2026-07-29,823677,668904,142,5,CONFIRMED,2026-08-01 00:12:47.425415+00,14951a25-57cb-49f1-88c1-15424cac4f94,95e492a7191b501ce15b5fab5f5c563d939b691b0a473b769a91077e0edbc04f
2026-07-30,2026-07-29,823677,605170,142,6,CONFIRMED,2026-08-01 00:12:47.425415+00,14951a25-57cb-49f1-88c1-15424cac4f94,95e492a7191b501ce15b5fab5f5c563d939b691b0a473b769a91077e0edbc04f
2026-07-30,2026-07-29,823677,702176,142,7,CONFIRMED,2026-08-01 00:12:47.425415+00,14951a25-57cb-49f1-88c1-15424cac4f94,95e492a7191b501ce15b5fab5f5c563d939b691b0a473b769a91077e0edbc04f
2026-07-30,2026-07-29,823677,807712,142,8,CONFIRMED,2026-08-01 00:12:47.425415+00,14951a25-57cb-49f1-88c1-15424cac4f94,95e492a7191b501ce15b5fab5f5c563d939b691b0a473b769a91077e0edbc04f
2026-07-30,2026-07-29,823677,668952,142,9,CONFIRMED,2026-08-01 00:12:47.425415+00,14951a25-57cb-49f1-88c1-15424cac4f94,95e492a7191b501ce15b5fab5f5c563d939b691b0a473b769a91077e0edbc04f
2026-07-30,2026-07-29,823837,607208,143,1,CONFIRMED,2026-08-01 00:12:45.781987+00,14951a25-57cb-49f1-88c1-15424cac4f94,fdc1dd49b87a7e95157968a73c10f5fbf50292a24214bcc2469fa3629092f10e
2026-07-30,2026-07-29,823837,681082,143,2,CONFIRMED,2026-08-01 00:12:45.781987+00,14951a25-57cb-49f1-88c1-15424cac4f94,fdc1dd49b87a7e95157968a73c10f5fbf50292a24214bcc2469fa3629092f10e
2026-07-30,2026-07-29,823837,547180,143,3,CONFIRMED,2026-08-01 00:12:45.781987+00,14951a25-57cb-49f1-88c1-15424cac4f94,fdc1dd49b87a7e95157968a73c10f5fbf50292a24214bcc2469fa3629092f10e
2026-07-30,2026-07-29,823837,664761,143,4,CONFIRMED,2026-08-01 00:12:45.781987+00,14951a25-57cb-49f1-88c1-15424cac4f94,fdc1dd49b87a7e95157968a73c10f5fbf50292a24214bcc2469fa3629092f10e
2026-07-30,2026-07-29,823837,592663,143,5,CONFIRMED,2026-08-01 00:12:45.781987+00,14951a25-57cb-49f1-88c1-15424cac4f94,fdc1dd49b87a7e95157968a73c10f5fbf50292a24214bcc2469fa3629092f10e
2026-07-30,2026-07-29,823837,669016,143,6,CONFIRMED,2026-08-01 00:12:45.781987+00,14951a25-57cb-49f1-88c1-15424cac4f94,fdc1dd49b87a7e95157968a73c10f5fbf50292a24214bcc2469fa3629092f10e
2026-07-30,2026-07-29,823837,650559,143,7,CONFIRMED,2026-08-01 00:12:45.781987+00,14951a25-57cb-49f1-88c1-15424cac4f94,fdc1dd49b87a7e95157968a73c10f5fbf50292a24214bcc2469fa3629092f10e
2026-07-30,2026-07-29,823837,702222,143,8,CONFIRMED,2026-08-01 00:12:45.781987+00,14951a25-57cb-49f1-88c1-15424cac4f94,fdc1dd49b87a7e95157968a73c10f5fbf50292a24214bcc2469fa3629092f10e
2026-07-30,2026-07-29,823837,624641,143,9,CONFIRMED,2026-08-01 00:12:45.781987+00,14951a25-57cb-49f1-88c1-15424cac4f94,fdc1dd49b87a7e95157968a73c10f5fbf50292a24214bcc2469fa3629092f10e
2026-07-30,2026-07-29,823837,672640,146,1,CONFIRMED,2026-08-01 00:12:45.781987+00,14951a25-57cb-49f1-88c1-15424cac4f94,fdc1dd49b87a7e95157968a73c10f5fbf50292a24214bcc2469fa3629092f10e
2026-07-30,2026-07-29,823837,681715,146,2,CONFIRMED,2026-08-01 00:12:45.781987+00,14951a25-57cb-49f1-88c1-15424cac4f94,fdc1dd49b87a7e95157968a73c10f5fbf50292a24214bcc2469fa3629092f10e
2026-07-30,2026-07-29,823837,689414,146,3,CONFIRMED,2026-08-01 00:12:45.781987+00,14951a25-57cb-49f1-88c1-15424cac4f94,fdc1dd49b87a7e95157968a73c10f5fbf50292a24214bcc2469fa3629092f10e
2026-07-30,2026-07-29,823837,669364,146,4,CONFIRMED,2026-08-01 00:12:45.781987+00,14951a25-57cb-49f1-88c1-15424cac4f94,fdc1dd49b87a7e95157968a73c10f5fbf50292a24214bcc2469fa3629092f10e
2026-07-30,2026-07-29,823837,691594,146,5,CONFIRMED,2026-08-01 00:12:45.781987+00,14951a25-57cb-49f1-88c1-15424cac4f94,fdc1dd49b87a7e95157968a73c10f5fbf50292a24214bcc2469fa3629092f10e
2026-07-30,2026-07-29,823837,669065,146,6,CONFIRMED,2026-08-01 00:12:45.781987+00,14951a25-57cb-49f1-88c1-15424cac4f94,fdc1dd49b87a7e95157968a73c10f5fbf50292a24214bcc2469fa3629092f10e
2026-07-30,2026-07-29,823837,665923,146,7,CONFIRMED,2026-08-01 00:12:45.781987+00,14951a25-57cb-49f1-88c1-15424cac4f94,fdc1dd49b87a7e95157968a73c10f5fbf50292a24214bcc2469fa3629092f10e
2026-07-30,2026-07-29,823837,691788,146,8,CONFIRMED,2026-08-01 00:12:45.781987+00,14951a25-57cb-49f1-88c1-15424cac4f94,fdc1dd49b87a7e95157968a73c10f5fbf50292a24214bcc2469fa3629092f10e
2026-07-30,2026-07-29,823837,805300,146,9,CONFIRMED,2026-08-01 00:12:45.781987+00,14951a25-57cb-49f1-88c1-15424cac4f94,fdc1dd49b87a7e95157968a73c10f5fbf50292a24214bcc2469fa3629092f10e
2026-07-30,2026-07-29,823924,660271,119,1,CONFIRMED,2026-08-01 00:12:48.362265+00,14951a25-57cb-49f1-88c1-15424cac4f94,9bfdbca4a9228653a47b0f2bdcb002c7b1c08aaf8c8deb2e50c295889100eb35
2026-07-30,2026-07-29,823924,681624,119,2,CONFIRMED,2026-08-01 00:12:48.362265+00,14951a25-57cb-49f1-88c1-15424cac4f94,9bfdbca4a9228653a47b0f2bdcb002c7b1c08aaf8c8deb2e50c295889100eb35
2026-07-30,2026-07-29,823924,518692,119,3,CONFIRMED,2026-08-01 00:12:48.362265+00,14951a25-57cb-49f1-88c1-15424cac4f94,9bfdbca4a9228653a47b0f2bdcb002c7b1c08aaf8c8deb2e50c295889100eb35
2026-07-30,2026-07-29,823924,571970,119,4,CONFIRMED,2026-08-01 00:12:48.362265+00,14951a25-57cb-49f1-88c1-15424cac4f94,9bfdbca4a9228653a47b0f2bdcb002c7b1c08aaf8c8deb2e50c295889100eb35
2026-07-30,2026-07-29,823924,669242,119,5,CONFIRMED,2026-08-01 00:12:48.362265+00,14951a25-57cb-49f1-88c1-15424cac4f94,9bfdbca4a9228653a47b0f2bdcb002c7b1c08aaf8c8deb2e50c295889100eb35
2026-07-30,2026-07-29,823924,605141,119,6,CONFIRMED,2026-08-01 00:12:48.362265+00,14951a25-57cb-49f1-88c1-15424cac4f94,9bfdbca4a9228653a47b0f2bdcb002c7b1c08aaf8c8deb2e50c295889100eb35
2026-07-30,2026-07-29,823924,663656,119,7,CONFIRMED,2026-08-01 00:12:48.362265+00,14951a25-57cb-49f1-88c1-15424cac4f94,9bfdbca4a9228653a47b0f2bdcb002c7b1c08aaf8c8deb2e50c295889100eb35
2026-07-30,2026-07-29,823924,606192,119,8,CONFIRMED,2026-08-01 00:12:48.362265+00,14951a25-57cb-49f1-88c1-15424cac4f94,9bfdbca4a9228653a47b0f2bdcb002c7b1c08aaf8c8deb2e50c295889100eb35
2026-07-30,2026-07-29,823924,687221,119,9,CONFIRMED,2026-08-01 00:12:48.362265+00,14951a25-57cb-49f1-88c1-15424cac4f94,9bfdbca4a9228653a47b0f2bdcb002c7b1c08aaf8c8deb2e50c295889100eb35
2026-07-30,2026-07-29,823924,702284,136,1,CONFIRMED,2026-08-01 00:12:48.362265+00,14951a25-57cb-49f1-88c1-15424cac4f94,9bfdbca4a9228653a47b0f2bdcb002c7b1c08aaf8c8deb2e50c295889100eb35
2026-07-30,2026-07-29,823924,668227,136,2,CONFIRMED,2026-08-01 00:12:48.362265+00,14951a25-57cb-49f1-88c1-15424cac4f94,9bfdbca4a9228653a47b0f2bdcb002c7b1c08aaf8c8deb2e50c295889100eb35
2026-07-30,2026-07-29,823924,677594,136,3,CONFIRMED,2026-08-01 00:12:48.362265+00,14951a25-57cb-49f1-88c1-15424cac4f94,9bfdbca4a9228653a47b0f2bdcb002c7b1c08aaf8c8deb2e50c295889100eb35
2026-07-30,2026-07-29,823924,686527,136,4,CONFIRMED,2026-08-01 00:12:48.362265+00,14951a25-57cb-49f1-88c1-15424cac4f94,9bfdbca4a9228653a47b0f2bdcb002c7b1c08aaf8c8deb2e50c295889100eb35
2026-07-30,2026-07-29,823924,663728,136,5,CONFIRMED,2026-08-01 00:12:48.362265+00,14951a25-57cb-49f1-88c1-15424cac4f94,9bfdbca4a9228653a47b0f2bdcb002c7b1c08aaf8c8deb2e50c295889100eb35
2026-07-30,2026-07-29,823924,647304,136,6,CONFIRMED,2026-08-01 00:12:48.362265+00,14951a25-57cb-49f1-88c1-15424cac4f94,9bfdbca4a9228653a47b0f2bdcb002c7b1c08aaf8c8deb2e50c295889100eb35
2026-07-30,2026-07-29,823924,670042,136,7,CONFIRMED,2026-08-01 00:12:48.362265+00,14951a25-57cb-49f1-88c1-15424cac4f94,9bfdbca4a9228653a47b0f2bdcb002c7b1c08aaf8c8deb2e50c295889100eb35
2026-07-30,2026-07-29,823924,642215,136,8,CONFIRMED,2026-08-01 00:12:48.362265+00,14951a25-57cb-49f1-88c1-15424cac4f94,9bfdbca4a9228653a47b0f2bdcb002c7b1c08aaf8c8deb2e50c295889100eb35
2026-07-30,2026-07-29,823924,641487,136,9,CONFIRMED,2026-08-01 00:12:48.362265+00,14951a25-57cb-49f1-88c1-15424cac4f94,9bfdbca4a9228653a47b0f2bdcb002c7b1c08aaf8c8deb2e50c295889100eb35
2026-07-30,2026-07-29,824002,687263,108,1,CONFIRMED,2026-08-01 00:12:48.007297+00,14951a25-57cb-49f1-88c1-15424cac4f94,58d6726fc12396eb567395c80f5b91105c54d990f1a91beea31e496f294aa321
2026-07-30,2026-07-29,824002,545361,108,2,CONFIRMED,2026-08-01 00:12:48.007297+00,14951a25-57cb-49f1-88c1-15424cac4f94,58d6726fc12396eb567395c80f5b91105c54d990f1a91beea31e496f294aa321
2026-07-30,2026-07-29,824002,694384,108,3,CONFIRMED,2026-08-01 00:12:48.007297+00,14951a25-57cb-49f1-88c1-15424cac4f94,58d6726fc12396eb567395c80f5b91105c54d990f1a91beea31e496f294aa321
2026-07-30,2026-07-29,824002,687093,108,4,CONFIRMED,2026-08-01 00:12:48.007297+00,14951a25-57cb-49f1-88c1-15424cac4f94,58d6726fc12396eb567395c80f5b91105c54d990f1a91beea31e496f294aa321
2026-07-30,2026-07-29,824002,666176,108,5,CONFIRMED,2026-08-01 00:12:48.007297+00,14951a25-57cb-49f1-88c1-15424cac4f94,58d6726fc12396eb567395c80f5b91105c54d990f1a91beea31e496f294aa321
2026-07-30,2026-07-29,824002,685133,108,6,CONFIRMED,2026-08-01 00:12:48.007297+00,14951a25-57cb-49f1-88c1-15424cac4f94,58d6726fc12396eb567395c80f5b91105c54d990f1a91beea31e496f294aa321
2026-07-30,2026-07-29,824002,694203,108,7,CONFIRMED,2026-08-01 00:12:48.007297+00,14951a25-57cb-49f1-88c1-15424cac4f94,58d6726fc12396eb567395c80f5b91105c54d990f1a91beea31e496f294aa321
2026-07-30,2026-07-29,824002,642350,108,8,CONFIRMED,2026-08-01 00:12:48.007297+00,14951a25-57cb-49f1-88c1-15424cac4f94,58d6726fc12396eb567395c80f5b91105c54d990f1a91beea31e496f294aa321
2026-07-30,2026-07-29,824002,623168,108,9,CONFIRMED,2026-08-01 00:12:48.007297+00,14951a25-57cb-49f1-88c1-15424cac4f94,58d6726fc12396eb567395c80f5b91105c54d990f1a91beea31e496f294aa321
2026-07-30,2026-07-29,824002,665161,117,1,CONFIRMED,2026-08-01 00:12:48.007297+00,14951a25-57cb-49f1-88c1-15424cac4f94,58d6726fc12396eb567395c80f5b91105c54d990f1a91beea31e496f294aa321
2026-07-30,2026-07-29,824002,670541,117,2,CONFIRMED,2026-08-01 00:12:48.007297+00,14951a25-57cb-49f1-88c1-15424cac4f94,58d6726fc12396eb567395c80f5b91105c54d990f1a91beea31e496f294aa321
2026-07-30,2026-07-29,824002,670623,117,3,CONFIRMED,2026-08-01 00:12:48.007297+00,14951a25-57cb-49f1-88c1-15424cac4f94,58d6726fc12396eb567395c80f5b91105c54d990f1a91beea31e496f294aa321
2026-07-30,2026-07-29,824002,572233,117,4,CONFIRMED,2026-08-01 00:12:48.007297+00,14951a25-57cb-49f1-88c1-15424cac4f94,58d6726fc12396eb567395c80f5b91105c54d990f1a91beea31e496f294aa321
2026-07-30,2026-07-29,824002,669397,117,5,CONFIRMED,2026-08-01 00:12:48.007297+00,14951a25-57cb-49f1-88c1-15424cac4f94,58d6726fc12396eb567395c80f5b91105c54d990f1a91beea31e496f294aa321
2026-07-30,2026-07-29,824002,666211,117,6,CONFIRMED,2026-08-01 00:12:48.007297+00,14951a25-57cb-49f1-88c1-15424cac4f94,58d6726fc12396eb567395c80f5b91105c54d990f1a91beea31e496f294aa321
2026-07-30,2026-07-29,824002,673237,117,7,CONFIRMED,2026-08-01 00:12:48.007297+00,14951a25-57cb-49f1-88c1-15424cac4f94,58d6726fc12396eb567395c80f5b91105c54d990f1a91beea31e496f294aa321
2026-07-30,2026-07-29,824002,701358,117,8,CONFIRMED,2026-08-01 00:12:48.007297+00,14951a25-57cb-49f1-88c1-15424cac4f94,58d6726fc12396eb567395c80f5b91105c54d990f1a91beea31e496f294aa321
2026-07-30,2026-07-29,824002,828599,117,9,CONFIRMED,2026-08-01 00:12:48.007297+00,14951a25-57cb-49f1-88c1-15424cac4f94,58d6726fc12396eb567395c80f5b91105c54d990f1a91beea31e496f294aa321
2026-07-30,2026-07-29,824242,621493,110,1,CONFIRMED,2026-08-01 00:12:46.264306+00,14951a25-57cb-49f1-88c1-15424cac4f94,b3b69430de17010da7760018a6f993d675bb16ed38a6e0c28bbf0caec4472e4b
2026-07-30,2026-07-29,824242,624413,110,2,CONFIRMED,2026-08-01 00:12:46.264306+00,14951a25-57cb-49f1-88c1-15424cac4f94,b3b69430de17010da7760018a6f993d675bb16ed38a6e0c28bbf0caec4472e4b
2026-07-30,2026-07-29,824242,683002,110,3,CONFIRMED,2026-08-01 00:12:46.264306+00,14951a25-57cb-49f1-88c1-15424cac4f94,b3b69430de17010da7760018a6f993d675bb16ed38a6e0c28bbf0caec4472e4b
2026-07-30,2026-07-29,824242,681297,110,4,CONFIRMED,2026-08-01 00:12:46.264306+00,14951a25-57cb-49f1-88c1-15424cac4f94,b3b69430de17010da7760018a6f993d675bb16ed38a6e0c28bbf0caec4472e4b
2026-07-30,2026-07-29,824242,687952,110,5,CONFIRMED,2026-08-01 00:12:46.264306+00,14951a25-57cb-49f1-88c1-15424cac4f94,b3b69430de17010da7760018a6f993d675bb16ed38a6e0c28bbf0caec4472e4b
2026-07-30,2026-07-29,824242,691723,110,6,CONFIRMED,2026-08-01 00:12:46.264306+00,14951a25-57cb-49f1-88c1-15424cac4f94,b3b69430de17010da7760018a6f993d675bb16ed38a6e0c28bbf0caec4472e4b
2026-07-30,2026-07-29,824242,665750,110,7,CONFIRMED,2026-08-01 00:12:46.264306+00,14951a25-57cb-49f1-88c1-15424cac4f94,b3b69430de17010da7760018a6f993d675bb16ed38a6e0c28bbf0caec4472e4b
2026-07-30,2026-07-29,824242,650968,110,8,CONFIRMED,2026-08-01 00:12:46.264306+00,14951a25-57cb-49f1-88c1-15424cac4f94,b3b69430de17010da7760018a6f993d675bb16ed38a6e0c28bbf0caec4472e4b
2026-07-30,2026-07-29,824242,702616,110,9,CONFIRMED,2026-08-01 00:12:46.264306+00,14951a25-57cb-49f1-88c1-15424cac4f94,b3b69430de17010da7760018a6f993d675bb16ed38a6e0c28bbf0caec4472e4b
2026-07-30,2026-07-29,824242,681546,116,1,CONFIRMED,2026-08-01 00:12:46.264306+00,14951a25-57cb-49f1-88c1-15424cac4f94,b3b69430de17010da7760018a6f993d675bb16ed38a6e0c28bbf0caec4472e4b
2026-07-30,2026-07-29,824242,805808,116,2,CONFIRMED,2026-08-01 00:12:46.264306+00,14951a25-57cb-49f1-88c1-15424cac4f94,b3b69430de17010da7760018a6f993d675bb16ed38a6e0c28bbf0caec4472e4b
2026-07-30,2026-07-29,824242,701162,116,3,CONFIRMED,2026-08-01 00:12:46.264306+00,14951a25-57cb-49f1-88c1-15424cac4f94,b3b69430de17010da7760018a6f993d675bb16ed38a6e0c28bbf0caec4472e4b
2026-07-30,2026-07-29,824242,693307,116,4,CONFIRMED,2026-08-01 00:12:46.264306+00,14951a25-57cb-49f1-88c1-15424cac4f94,b3b69430de17010da7760018a6f993d675bb16ed38a6e0c28bbf0caec4472e4b
2026-07-30,2026-07-29,824242,682985,116,5,CONFIRMED,2026-08-01 00:12:46.264306+00,14951a25-57cb-49f1-88c1-15424cac4f94,b3b69430de17010da7760018a6f993d675bb16ed38a6e0c28bbf0caec4472e4b
2026-07-30,2026-07-29,824242,680664,116,6,CONFIRMED,2026-08-01 00:12:46.264306+00,14951a25-57cb-49f1-88c1-15424cac4f94,b3b69430de17010da7760018a6f993d675bb16ed38a6e0c28bbf0caec4472e4b
2026-07-30,2026-07-29,824242,679529,116,7,CONFIRMED,2026-08-01 00:12:46.264306+00,14951a25-57cb-49f1-88c1-15424cac4f94,b3b69430de17010da7760018a6f993d675bb16ed38a6e0c28bbf0caec4472e4b
2026-07-30,2026-07-29,824242,656716,116,8,CONFIRMED,2026-08-01 00:12:46.264306+00,14951a25-57cb-49f1-88c1-15424cac4f94,b3b69430de17010da7760018a6f993d675bb16ed38a6e0c28bbf0caec4472e4b
