full_name,player_id,game_id,team_id,line,p_over,game_date
J. Saros,8477424,2025020567,18,22.5,6.5157180993979935e-06,2025-12-21
I. Shesterkin,8478048,2025020567,3,22.5,1.4500117391569312e-05,2025-12-21
J. Annunen,8481020,2025020567,18,22.5,4.561615896014892e-06,2025-12-21
A. Stolarz,8476932,2025020568,10,22.5,1.1416204330205735e-05,2025-12-21
C. DeSmith,8479193,2025020568,25,22.5,3.5078834299206996e-05,2025-12-21
Joseph Woll,8479361,2025020568,10,22.5,2.4089470216703823e-05,2025-12-21
J. Oettinger,8479979,2025020568,25,22.5,3.264054503149261e-05,2025-12-21
D. Hildeby,8483710,2025020568,10,22.5,1e-06,2025-12-21
C. Hellebuyck,8476945,2025020569,52,22.5,3.0249864632070356e-06,2025-12-21
E. Comrie,8477480,2025020569,52,22.5,2.3420215392588872e-06,2025-12-21
V. Vanecek,8477970,2025020569,68,22.5,4.420976808749977e-06,2025-12-21
K. Vejmelka,8478872,2025020569,68,22.5,1e-06,2025-12-21
C. Pickard,8475717,2025020570,22,22.5,3.6675606276403983e-06,2025-12-21
T. Jarry,8477465,2025020570,22,22.5,2.715530619035178e-06,2025-12-21
A. Hill,8478499,2025020570,54,22.5,5.238665672480103e-06,2025-12-21
Carter Hart,8479394,2025020570,54,22.5,1e-06,2025-12-21
A. Schmid,8481033,2025020570,54,22.5,9.320206910357063e-06,2025-12-21
C. Talbot,8475660,2025020562,17,23.5,4.30442183174673e-06,2025-12-21
J. Gibson,8476434,2025020562,17,23.5,2.122987769803686e-06,2025-12-21
C. Lindgren,8479292,2025020562,15,23.5,2.319243688875261e-06,2025-12-21
L. Thompson,8480313,2025020562,15,23.5,1e-06,2025-12-21
S. Wedgewood,8475809,2025020563,21,23.5,1e-06,2025-12-21
M. Blackwood,8478406,2025020563,21,23.5,1.7731722914415826e-06,2025-12-21
F. Gustavsson,8479406,2025020563,30,23.5,2.344699248202353e-06,2025-12-21
J. Wallstedt,8482661,2025020563,30,23.5,1e-06,2025-12-21
J. Korpisalo,8476914,2025020564,6,23.5,2.819079517157874e-06,2025-12-21
L. Ullmark,8476999,2025020564,9,23.5,6.5502324940736045e-06,2025-12-21
J. Swayman,8480280,2025020564,6,23.5,3.829326448268056e-06,2025-12-21
L. Meriläinen,8482447,2025020564,9,23.5,1e-06,2025-12-21
J. Markstrom,8474593,2025020565,1,23.5,1.5253590539554551e-06,2025-12-21
J. Allen,8474596,2025020565,1,23.5,2.4703691881011736e-06,2025-12-21
A. Lyon,8479312,2025020565,7,23.5,3.866320598122641e-06,2025-12-21
U. Luukkonen,8480045,2025020565,7,23.5,2.8503680802316467e-06,2025-12-21
S. Montembeault,8478470,2025020566,8,23.5,5.735436988674181e-06,2025-12-21
S. Skinner,8479973,2025020566,5,23.5,1.23120815276323e-06,2025-12-21
A. Silovs,8481668,2025020566,5,23.5,1e-06,2025-12-21
J. Dobes,8482487,2025020566,8,23.5,6.516192299299561e-06,2025-12-21
J. Quick,8471734,2025020567,3,23.5,3.7343280279156232e-06,2025-12-21
J. Saros,8477424,2025020567,18,23.5,2.0589623394018375e-06,2025-12-21
I. Shesterkin,8478048,2025020567,3,23.5,4.8177608393817906e-06,2025-12-21
J. Annunen,8481020,2025020567,18,23.5,1.4100731007271603e-06,2025-12-21
A. Stolarz,8476932,2025020568,10,23.5,3.736219873151647e-06,2025-12-21
C. DeSmith,8479193,2025020568,25,23.5,1.2335833374121918e-05,2025-12-21
Joseph Woll,8479361,2025020568,10,23.5,8.26768845740844e-06,2025-12-21
J. Oettinger,8479979,2025020568,25,23.5,1.1424721419017736e-05,2025-12-21
D. Hildeby,8483710,2025020568,10,23.5,1e-06,2025-12-21
C. Hellebuyck,8476945,2025020569,52,23.5,1e-06,2025-12-21
E. Comrie,8477480,2025020569,52,23.5,1e-06,2025-12-21
V. Vanecek,8477970,2025020569,68,23.5,1.3639715109592387e-06,2025-12-21
K. Vejmelka,8478872,2025020569,68,23.5,1e-06,2025-12-21
C. Pickard,8475717,2025020570,22,23.5,1.1186419786035628e-06,2025-12-21
T. Jarry,8477465,2025020570,22,23.5,1e-06,2025-12-21
A. Hill,8478499,2025020570,54,23.5,1.633221930918971e-06,2025-12-21
Carter Hart,8479394,2025020570,54,23.5,1e-06,2025-12-21
A. Schmid,8481033,2025020570,54,23.5,3.0116388436418617e-06,2025-12-21
C. Talbot,8475660,2025020562,17,24.5,1e-06,2025-12-21
J. Gibson,8476434,2025020562,17,24.5,1e-06,2025-12-21
C. Lindgren,8479292,2025020562,15,24.5,1e-06,2025-12-21
L. Thompson,8480313,2025020562,15,24.5,1e-06,2025-12-21
S. Wedgewood,8475809,2025020563,21,24.5,1e-06,2025-12-21
M. Blackwood,8478406,2025020563,21,24.5,1e-06,2025-12-21
F. Gustavsson,8479406,2025020563,30,24.5,1e-06,2025-12-21
J. Wallstedt,8482661,2025020563,30,24.5,1e-06,2025-12-21
J. Korpisalo,8476914,2025020564,6,24.5,1e-06,2025-12-21
L. Ullmark,8476999,2025020564,9,24.5,1e-06,2025-12-21
J. Swayman,8480280,2025020564,6,24.5,1e-06,2025-12-21
L. Meriläinen,8482447,2025020564,9,24.5,1e-06,2025-12-21
J. Markstrom,8474593,2025020565,1,24.5,1e-06,2025-12-21
J. Allen,8474596,2025020565,1,24.5,1e-06,2025-12-21
A. Lyon,8479312,2025020565,7,24.5,1e-06,2025-12-21
U. Luukkonen,8480045,2025020565,7,24.5,1e-06,2025-12-21
S. Montembeault,8478470,2025020566,8,24.5,1e-06,2025-12-21
S. Skinner,8479973,2025020566,5,24.5,1e-06,2025-12-21
A. Silovs,8481668,2025020566,5,24.5,1e-06,2025-12-21
J. Dobes,8482487,2025020566,8,24.5,1e-06,2025-12-21
J. Quick,8471734,2025020567,3,24.5,1e-06,2025-12-21
J. Saros,8477424,2025020567,18,24.5,1e-06,2025-12-21
I. Shesterkin,8478048,2025020567,3,24.5,1e-06,2025-12-21
J. Annunen,8481020,2025020567,18,24.5,1e-06,2025-12-21
A. Stolarz,8476932,2025020568,10,24.5,1e-06,2025-12-21
C. DeSmith,8479193,2025020568,25,24.5,1e-06,2025-12-21
Joseph Woll,8479361,2025020568,10,24.5,1e-06,2025-12-21
J. Oettinger,8479979,2025020568,25,24.5,1e-06,2025-12-21
D. Hildeby,8483710,2025020568,10,24.5,1e-06,2025-12-21
C. Hellebuyck,8476945,2025020569,52,24.5,1e-06,2025-12-21
E. Comrie,8477480,2025020569,52,24.5,1e-06,2025-12-21
V. Vanecek,8477970,2025020569,68,24.5,1e-06,2025-12-21
K. Vejmelka,8478872,2025020569,68,24.5,1e-06,2025-12-21
C. Pickard,8475717,2025020570,22,24.5,1e-06,2025-12-21
T. Jarry,8477465,2025020570,22,24.5,1e-06,2025-12-21
A. Hill,8478499,2025020570,54,24.5,1e-06,2025-12-21
Carter Hart,8479394,2025020570,54,24.5,1e-06,2025-12-21
A. Schmid,8481033,2025020570,54,24.5,1e-06,2025-12-21
C. Talbot,8475660,2025020562,17,25.5,1e-06,2025-12-21
J. Gibson,8476434,2025020562,17,25.5,1e-06,2025-12-21
C. Lindgren,8479292,2025020562,15,25.5,1e-06,2025-12-21
L. Thompson,8480313,2025020562,15,25.5,1e-06,2025-12-21
S. Wedgewood,8475809,2025020563,21,25.5,1e-06,2025-12-21
M. Blackwood,8478406,2025020563,21,25.5,1e-06,2025-12-21
F. Gustavsson,8479406,2025020563,30,25.5,1e-06,2025-12-21
J. Wallstedt,8482661,2025020563,30,25.5,1e-06,2025-12-21
J. Korpisalo,8476914,2025020564,6,25.5,1e-06,2025-12-21
L. Ullmark,8476999,2025020564,9,25.5,1e-06,2025-12-21
J. Swayman,8480280,2025020564,6,25.5,1e-06,2025-12-21
L. Meriläinen,8482447,2025020564,9,25.5,1e-06,2025-12-21
J. Markstrom,8474593,2025020565,1,25.5,1e-06,2025-12-21
J. Allen,8474596,2025020565,1,25.5,1e-06,2025-12-21
A. Lyon,8479312,2025020565,7,25.5,1e-06,2025-12-21
U. Luukkonen,8480045,2025020565,7,25.5,1e-06,2025-12-21
S. Montembeault,8478470,2025020566,8,25.5,1e-06,2025-12-21
S. Skinner,8479973,2025020566,5,25.5,1e-06,2025-12-21
A. Silovs,8481668,2025020566,5,25.5,1e-06,2025-12-21
J. Dobes,8482487,2025020566,8,25.5,1e-06,2025-12-21
J. Quick,8471734,2025020567,3,25.5,1e-06,2025-12-21
J. Saros,8477424,2025020567,18,25.5,1e-06,2025-12-21
I. Shesterkin,8478048,2025020567,3,25.5,1e-06,2025-12-21
J. Annunen,8481020,2025020567,18,25.5,1e-06,2025-12-21
A. Stolarz,8476932,2025020568,10,25.5,1e-06,2025-12-21
C. DeSmith,8479193,2025020568,25,25.5,1e-06,2025-12-21
Joseph Woll,8479361,2025020568,10,25.5,1e-06,2025-12-21
J. Oettinger,8479979,2025020568,25,25.5,1e-06,2025-12-21
D. Hildeby,8483710,2025020568,10,25.5,1e-06,2025-12-21
C. Hellebuyck,8476945,2025020569,52,25.5,1e-06,2025-12-21
E. Comrie,8477480,2025020569,52,25.5,1e-06,2025-12-21
V. Vanecek,8477970,2025020569,68,25.5,1e-06,2025-12-21
K. Vejmelka,8478872,2025020569,68,25.5,1e-06,2025-12-21
C. Pickard,8475717,2025020570,22,25.5,1e-06,2025-12-21
T. Jarry,8477465,2025020570,22,25.5,1e-06,2025-12-21
A. Hill,8478499,2025020570,54,25.5,1e-06,2025-12-21
Carter Hart,8479394,2025020570,54,25.5,1e-06,2025-12-21
A. Schmid,8481033,2025020570,54,25.5,1e-06,2025-12-21
C. Talbot,8475660,2025020562,17,26.5,1e-06,2025-12-21
J. Gibson,8476434,2025020562,17,26.5,1e-06,2025-12-21
C. Lindgren,8479292,2025020562,15,26.5,1e-06,2025-12-21
L. Thompson,8480313,2025020562,15,26.5,1e-06,2025-12-21
S. Wedgewood,8475809,2025020563,21,26.5,1e-06,2025-12-21
M. Blackwood,8478406,2025020563,21,26.5,1e-06,2025-12-21
F. Gustavsson,8479406,2025020563,30,26.5,1e-06,2025-12-21
J. Wallstedt,8482661,2025020563,30,26.5,1e-06,2025-12-21
J. Korpisalo,8476914,2025020564,6,26.5,1e-06,2025-12-21
L. Ullmark,8476999,2025020564,9,26.5,1e-06,2025-12-21
J. Swayman,8480280,2025020564,6,26.5,1e-06,2025-12-21
L. Meriläinen,8482447,2025020564,9,26.5,1e-06,2025-12-21
J. Markstrom,8474593,2025020565,1,26.5,1e-06,2025-12-21
J. Allen,8474596,2025020565,1,26.5,1e-06,2025-12-21
A. Lyon,8479312,2025020565,7,26.5,1e-06,2025-12-21
U. Luukkonen,8480045,2025020565,7,26.5,1e-06,2025-12-21
S. Montembeault,8478470,2025020566,8,26.5,1e-06,2025-12-21
S. Skinner,8479973,2025020566,5,26.5,1e-06,2025-12-21
A. Silovs,8481668,2025020566,5,26.5,1e-06,2025-12-21
J. Dobes,8482487,2025020566,8,26.5,1e-06,2025-12-21
J. Quick,8471734,2025020567,3,26.5,1e-06,2025-12-21
