full_name,player_id,game_id,team_id,line,p_over,game_date
A. Forsberg,8476341,2025020738,26,2.5,0.0981632313290537,2026-01-14
N. Seeler,8476372,2025020736,4,2.5,0.7093962218958269,2026-01-14
V. Trocheck,8476389,2025020737,3,2.5,0.7078065576464329,2026-01-14
N. Cousins,8476393,2025020737,9,2.5,0.6379746197621031,2026-01-14
B. Saad,8476438,2025020738,54,2.5,0.890802965712106,2026-01-14
J. Edmundson,8476441,2025020738,26,2.5,0.7472381397164568,2026-01-14
W. Karlsson,8476448,2025020738,54,2.5,0.8509587041725043,2026-01-14
A. Larsson,8476457,2025020735,55,2.5,0.4959415527557355,2026-01-14
M. Zibanejad,8476459,2025020737,3,2.5,0.6383729215362456,2026-01-14
S. Couturier,8476461,2025020736,4,2.5,0.8360954863578969,2026-01-14
D. Hamilton,8476462,2025020735,1,2.5,0.9509735351437274,2026-01-14
J. Oleksiak,8476467,2025020735,55,2.5,0.4939451909288846,2026-01-14
J. Miller,8476468,2025020737,3,2.5,0.9015609069451668,2026-01-14
J. Armia,8476469,2025020738,26,2.5,0.6292551870550422,2026-01-14
S. Noesen,8476474,2025020735,1,2.5,0.8498480866259988,2026-01-14
L. Glendening,8476822,2025020735,1,2.5,0.6996702254473345,2026-01-14
C. Ceci,8476879,2025020738,26,2.5,0.2869985816339613,2026-01-14
T. Hertl,8476881,2025020738,54,2.5,0.8653604067300565,2026-01-14
M. Murray,8476899,2025020735,55,2.5,0.0904905693694962,2026-01-14
C. Stephenson,8476905,2025020735,55,2.5,0.3701253526301745,2026-01-14
C. Sissons,8476925,2025020738,54,2.5,0.7663163228559777,2026-01-14
C. Brown,8477015,2025020735,1,2.5,0.4712646302504382,2026-01-14
B. Hutton,8477018,2025020738,54,2.5,0.5433852357769305,2026-01-14
K. MacDermid,8477073,2025020737,9,2.5,0.0756901860997008,2026-01-14
C. Soucy,8477369,2025020737,3,2.5,0.446951248732884,2026-01-14
J. Brodzinski,8477380,2025020737,3,2.5,0.9242893235704224,2026-01-14
S. Theodore,8477447,2025020738,54,2.5,0.7947979099451501,2026-01-14
Spencer Martin,8477484,2025020737,3,2.5,0.124344765847974,2026-01-14
B. Pesce,8477488,2025020735,1,2.5,0.702062670357415,2026-01-14
Rasmus Ristolainen,8477499,2025020736,4,2.5,0.6413103646565065,2026-01-14
C. Sheary,8477839,2025020737,3,2.5,0.768160074566247,2026-01-14
G. Hathaway,8477903,2025020736,4,2.5,0.50940202012132,2026-01-14
F. Gaudreau,8477919,2025020735,55,2.5,0.5438267744628088,2026-01-14
K. Fiala,8477942,2025020738,26,2.5,0.9296490845285011,2026-01-14
T. Sanheim,8477948,2025020736,4,2.5,0.486356659956066,2026-01-14
A. Tuch,8477949,2025020736,7,2.5,0.9524361743385752,2026-01-14
J. McCann,8477955,2025020735,55,2.5,0.9607407074214352,2026-01-14
A. Kempe,8477960,2025020738,26,2.5,0.9538613335552668,2026-01-14
I. Barbashev,8477964,2025020738,54,2.5,0.4800218724108767,2026-01-14
B. Montour,8477986,2025020735,55,2.5,0.492202203115442,2026-01-14
C. Dvorak,8477989,2025020736,4,2.5,0.959098193092297,2026-01-14
J. Lammikko,8477996,2025020735,1,2.5,0.4867518226769096,2026-01-14
W. Foegele,8477998,2025020738,26,2.5,0.908805442907604,2026-01-14
M. Amadio,8478020,2025020737,9,2.5,0.3639619977280152,2026-01-14
I. Shesterkin,8478048,2025020737,3,2.5,0.124344765847974,2026-01-14
N. Hanifin,8478396,2025020738,54,2.5,0.5940641967417162,2026-01-14
J. Siegenthaler,8478399,2025020735,1,2.5,0.2465622992279919,2026-01-14
J. Eichel,8478403,2025020738,54,2.5,0.9533406750043794,2026-01-14
V. Dunn,8478407,2025020735,55,2.5,0.5044582687197127,2026-01-14
J. Greenway,8478413,2025020736,7,2.5,0.7417084612056576,2026-01-14
T. Meier,8478414,2025020735,1,2.5,0.9980355973187208,2026-01-14
K. Kolesar,8478434,2025020738,54,2.5,0.6326597227926358,2026-01-14
D. Vladar,8478435,2025020736,4,2.5,0.079936494646212,2026-01-14
T. Konecny,8478439,2025020736,4,2.5,0.8770608335463885,2026-01-14
N. Juulsen,8478454,2025020736,4,2.5,0.3755686403283129,2026-01-14
J. Lauzon,8478468,2025020738,54,2.5,0.3636527813900171,2026-01-14
T. Chabot,8478469,2025020737,9,2.5,0.6930763793472646,2026-01-14
M. Marner,8478483,2025020738,54,2.5,0.878680649351644,2026-01-14
A. Hill,8478499,2025020738,54,2.5,0.0953226029215643,2026-01-14
A. Panarin,8478550,2025020737,3,2.5,0.9601472499972316,2026-01-14
W. Borgen,8478840,2025020737,3,2.5,0.509327429657433,2026-01-14
C. White,8478841,2025020735,1,2.5,0.4503523521493913,2026-01-14
V. Gavrikov,8478882,2025020737,3,2.5,0.6993239502374586,2026-01-14
J. Daccord,8478916,2025020735,55,2.5,0.0904905693694962,2026-01-14
R. Abols,8479022,2025020736,4,2.5,0.7553255658465806,2026-01-14
A. Lyon,8479312,2025020736,7,2.5,0.1023960770020746,2026-01-14
A. Fox,8479323,2025020737,3,2.5,0.6471493692468555,2026-01-14
R. Lindgren,8479324,2025020735,55,2.5,0.3518442322949262,2026-01-14
C. Grundstrom,8479336,2025020736,4,2.5,0.8299647348399848,2026-01-14
B. Howden,8479353,2025020738,54,2.5,0.4891688826249948,2026-01-14
B. Malenstyn,8479359,2025020736,7,2.5,0.2335748319505357,2026-01-14
