full_name,player_id,game_id,team_id,line,p_over,price_over,p_over_mkt,edge_over,fair_over,game_date
D. Vladar,8478435,2025020907,4,19.5,0.7324601182412684,,,,-274,2026-02-05
S. Ersson,8481035,2025020907,4,19.5,0.7605766101986239,,,,-318,2026-02-05
H. Shepard,8482411,2025020907,9,19.5,0.6843034111947476,,,,-217,2026-02-05
A. Kolosov,8482783,2025020907,4,19.5,0.5267675541047528,,,,-111,2026-02-05
J. Saros,8477424,2025020908,18,19.5,0.8799793215668028,,,,-733,2026-02-05
C. Lindgren,8479292,2025020908,15,19.5,0.8915251232718738,,,,-822,2026-02-05
L. Thompson,8480313,2025020908,15,19.5,0.7705980873718674,,,,-336,2026-02-05
J. Annunen,8481020,2025020908,18,19.5,0.8794460970097197,,,,-730,2026-02-05
G. Bjorklund,8482188,2025020908,15,19.5,0.7546412373884894,,,,-308,2026-02-05
C. Stevenson,8483532,2025020908,15,19.5,0.8987486789294169,,,,-888,2026-02-05
D. Kuemper,8475311,2025020909,26,19.5,0.7339283259370621,,,,-276,2026-02-05
A. Forsberg,8476341,2025020909,26,19.5,0.8857498822585395,,,,-775,2026-02-05
A. Hill,8478499,2025020909,54,19.5,0.7021609636974675,,,,-236,2026-02-05
C. Hart,8479394,2025020909,54,19.5,0.471838737711767,,,,+112,2026-02-05
A. Schmid,8481033,2025020909,54,19.5,0.769502541485494,,,,-334,2026-02-05
A. Lyon,8479312,2025020903,7,20.5,0.7940811037562696,,,,-386,2026-02-05
S. Skinner,8479973,2025020903,5,20.5,0.7582934261064188,,,,-314,2026-02-05
U. Luukkonen,8480045,2025020903,7,20.5,0.7950414544415807,,,,-388,2026-02-05
C. Ellis,8481551,2025020903,7,20.5,0.6887668119960897,,,,-221,2026-02-05
A. Silovs,8481668,2025020903,5,20.5,0.778843148945893,,,,-352,2026-02-05
S. Bobrovsky,8475683,2025020904,13,20.5,0.6549929682651554,,,,-190,2026-02-05
A. Vasilevskiy,8476883,2025020904,14,20.5,0.663727347836429,,,,-197,2026-02-05
J. Johansson,8477992,2025020904,14,20.5,0.674141707362387,,,,-207,2026-02-05
D. Tarasov,8480193,2025020904,13,20.5,0.7073947984224025,,,,-242,2026-02-05
