full_name,player_id,game_id,team_id,line,p_over,price_over,p_over_mkt,edge_over,fair_over,game_date
T. Stecher,8479442,2025020994,10,0.5,0.6785070235914178,,,,-211,2026-03-07
D. Rittich,8479496,2025020999,2,0.5,0.2367426918120012,,,,+322,2026-03-07
B. Duhaime,8479520,2025020990,15,0.5,0.5016525580906833,,,,-101,2026-03-07
B. Hagel,8479542,2025020994,14,0.5,0.8133773707498425,-149.5,0.5991983967935872,0.2141789739562553,-436,2026-03-07
V. Desharnais,8479576,2025020999,28,0.5,0.3233983539483477,,,,+209,2026-03-07
M. Eyssimont,8479591,2025020990,6,0.5,0.737535813140785,,,,-281,2026-03-07
M. Carcone,8479619,2025020995,68,0.5,0.7058664700341698,,,,-240,2026-03-07
J. Brazeau,8479638,2025020993,5,0.5,0.8104957419609319,,,,-428,2026-03-07
T. Jeannot,8479661,2025020990,6,0.5,0.5493412529698812,,,,-122,2026-03-07
M. Olivier,8479671,2025020995,29,0.5,0.686004150794429,,,,-218,2026-03-07
T. Moore,8479675,2025020997,26,0.5,0.6361722175914863,145.0,0.40816326530612246,0.2280089522853639,-175,2026-03-07
Z. MacEwen,8479772,2025020991,1,0.5,0.523080029487199,,,,-110,2026-03-07
J. Danforth,8479941,2025020992,7,0.5,0.2446946714049758,,,,+309,2026-03-07
S. Skinner,8479973,2025020993,5,0.5,0.2375752285801592,,,,+321,2026-03-07
K. Yamamoto,8479977,2025020995,68,0.5,0.7218948242871955,,,,-260,2026-03-07
N. Hague,8479980,2025020992,18,0.5,0.5059912276283378,,,,-102,2026-03-07
C. Timmins,8479982,2025020992,7,0.5,0.5976189163608374,,,,-149,2026-03-07
M. Ferraro,8479983,2025020999,28,0.5,0.4666838453959658,,,,+114,2026-03-07
C. Fleury,8479985,2025021000,55,0.5,0.5329302797174748,,,,-114,2026-03-07
M. Geekie,8479987,2025020990,6,0.5,0.7847619986992005,-150.0,0.6,0.1847619986992005,-365,2026-03-07
C. Glass,8479996,2025020991,1,0.5,0.5583254166134612,,,,-126,2026-03-07
M. Anderson,8479998,2025020997,26,0.5,0.4440146189906856,,,,+125,2026-03-07
C. Mittelstadt,8479999,2025020990,6,0.5,0.4627054311269045,140.0,0.4166666666666667,0.0460387644602378,+116,2026-03-07
U. Vaakanainen,8480001,2025020991,3,0.5,0.5133640842450098,,,,-105,2026-03-07
N. Hischier,8480002,2025020991,1,0.5,0.9105445715193532,-183.5,0.6472663139329806,0.2632782575863726,-1018,2026-03-07
E. Tolvanen,8480009,2025021000,55,0.5,0.8122866748564707,140.0,0.4166666666666667,0.395620008189804,-433,2026-03-07
E. Pettersson,8480012,2025020996,23,0.5,0.6018260804195393,100.0,0.5,0.10182608041953933,-151,2026-03-07
G. Vilardi,8480014,2025020996,52,0.5,0.6409854738523791,-175.0,0.6363636363636364,0.004621837488742786,-179,2026-03-07
O. Tippett,8480015,2025020993,4,0.5,0.8731502974404681,-120.0,0.5454545454545454,0.3276957519859227,-688,2026-03-07
N. Suzuki,8480018,2025020997,8,0.5,0.7107297985750977,,,,-246,2026-03-07
M. Frost,8480028,2025020998,20,0.5,0.6602869369888293,130.0,0.43478260869565216,0.22550432829317718,-194,2026-03-07
H. Jokiharju,8480035,2025020990,6,0.5,0.5421210149434315,,,,-118,2026-03-07
T. Liljegren,8480043,2025020990,15,0.5,0.485184041010519,,,,+106,2026-03-07
U. Luukkonen,8480045,2025020992,7,0.5,0.2446946714049758,,,,+309,2026-03-07
D. Samberg,8480049,2025020996,52,0.5,0.5187199260359228,,,,-108,2026-03-07
P. Joseph,8480058,2025020996,23,0.5,0.4793241374566019,,,,+109,2026-03-07
J. Norris,8480064,2025020992,7,0.5,0.5794246065448356,-125.0,0.5555555555555556,0.02386905098928005,-138,2026-03-07
A. Texier,8480074,2025020997,8,0.5,0.7924348663083054,,,,-382,2026-03-07
F. Chytil,8480078,2025020996,23,0.5,0.6225936861231605,,,,-165,2026-03-07
N. DeSimone,8480084,2025020995,68,0.5,0.4819678861331645,,,,+107,2026-03-07
A. Iafallo,8480113,2025020996,52,0.5,0.4382625994928191,120.0,0.45454545454545453,-0.016282855052635437,+128,2026-03-07
D. Kampf,8480144,2025020990,15,0.5,0.4829906242495611,,,,+107,2026-03-07
N. Pionk,8480145,2025020996,52,0.5,0.5435890767541569,,,,-119,2026-03-07
F. Zetterlund,8480188,2025021000,9,0.5,0.7319706613389145,,,,-273,2026-03-07
J. Kovacevic,8480192,2025020991,1,0.5,0.5873262327477895,,,,-142,2026-03-07
J. Bryson,8480196,2025020996,52,0.5,0.3257295689389964,,,,+207,2026-03-07
D. Batherson,8480208,2025021000,9,0.5,0.6276431944713228,-154.5,0.6070726915520629,0.02057050291925988,-169,2026-03-07
N. Cates,8480220,2025020993,4,0.5,0.5347509987473569,150.0,0.4,0.13475099874735685,-115,2026-03-07
N. Perbix,8480246,2025020992,18,0.5,0.4071414010609139,,,,+146,2026-03-07
J. Swayman,8480280,2025020990,6,0.5,0.2621733707764344,,,,+281,2026-03-07
M. Barron,8480289,2025020996,52,0.5,0.667976256431796,,,,-201,2026-03-07
L. Thompson,8480313,2025020990,15,0.5,0.2310779302668116,,,,+333,2026-03-07
S. Walker,8480336,2025020998,12,0.5,0.5139580128726675,,,,-106,2026-03-07
M. Kastelic,8480355,2025020990,6,0.5,0.5259532904889823,,,,-111,2026-03-07
C. D'Astous,8480426,2025020994,14,0.5,0.4644306659875339,,,,+115,2026-03-07
S. Durzi,8480434,2025020995,68,0.5,0.4769399014099167,120.0,0.45454545454545453,0.02239444686446218,+110,2026-03-07
Z. Whitecloud,8480727,2025020998,20,0.5,0.5357542757972711,,,,-115,2026-03-07
K. Sherwood,8480748,2025020999,28,0.5,0.8662581896741418,120.0,0.45454545454545453,0.4117127351286873,-648,2026-03-07
E. Robinson,8480762,2025020998,12,0.5,0.7644380967251037,,,,-325,2026-03-07
M. Fehérváry,8480796,2025020990,15,0.5,0.3437132928251902,,,,+191,2026-03-07
J. Farabee,8480797,2025020998,20,0.5,0.6774596692404932,140.0,0.4166666666666667,0.2607930025738265,-210,2026-03-07
P. Kurashev,8480798,2025020999,28,0.5,0.4312227327560845,160.0,0.38461538461538464,0.04660734814069989,+132,2026-03-07
B. Tkachuk,8480801,2025021000,9,0.5,0.9323608758264303,-192.0,0.6575342465753424,0.2748266292510879,-1378,2026-03-07
R. McLeod,8480802,2025020992,7,0.5,0.5805711234347626,-125.0,0.5555555555555556,0.025015567879207,-138,2026-03-07
I. Lundestrom,8480806,2025020995,29,0.5,0.3846506887123159,,,,+160,2026-03-07
M. Samuelsson,8480807,2025020992,7,0.5,0.5834284090728034,162.5,0.38095238095238093,0.20247602812042242,-140,2026-03-07
J. Veleno,8480813,2025020997,8,0.5,0.3504185877844775,,,,+185,2026-03-07
K. Miller,8480817,2025020998,12,0.5,0.5686003605394209,170.0,0.37037037037037035,0.19822999016905052,-132,2026-03-07
J. Kotkaniemi,8480829,2025020998,12,0.5,0.5179060096621821,,,,-107,2026-03-07
A. Svechnikov,8480830,2025020998,12,0.5,0.7134200279796017,-189.0,0.6539792387543253,0.0594407892252764,-249,2026-03-07
R. Dahlin,8480839,2025020992,7,0.5,0.7392231444063132,-189.5,0.6545768566493955,0.08464628775691774,-283,2026-03-07
F. Hallander,8480842,2025020993,5,0.5,0.2375752285801592,,,,+321,2026-03-07
T. Dellandrea,8480848,2025020999,28,0.5,0.35350756371841,,,,+183,2026-03-07
B. Hayton,8480849,2025020995,68,0.5,0.7503080763037204,125.0,0.4444444444444444,0.305863631859276,-300,2026-03-07
J. McBain,8480855,2025020995,68,0.5,0.4718269258332568,,,,+112,2026-03-07
K. Bahl,8480860,2025020998,20,0.5,0.3364923421586549,220.0,0.3125,0.023992342158654922,+197,2026-03-07
N. Dobson,8480865,2025020997,8,0.5,0.818411655804093,147.5,0.40404040404040403,0.414371251763689,-451,2026-03-07
A. Boqvist,8480871,2025020999,2,0.5,0.3386811393725256,,,,+195,2026-03-07
R. Sandin,8480873,2025020990,15,0.5,0.6379856164839417,170.0,0.37037037037037035,0.26761524611357135,-176,2026-03-07
C. Douglas,8480876,2025020996,23,0.5,0.8397222003656593,,,,-524,2026-03-07
J. Harris,8480887,2025020990,6,0.5,0.4243426233558579,,,,+136,2026-03-07
M. Kesselring,8480891,2025020992,7,0.5,0.5887981347129544,,,,-143,2026-03-07
K. Marchenko,8480893,2025020995,29,0.5,0.7790448390129018,-175.0,0.6363636363636364,0.14268120264926543,-353,2026-03-07
K. Lankinen,8480947,2025020996,23,0.5,0.2538442755668229,,,,+294,2026-03-07
C. Dewar,8480980,2025020993,5,0.5,0.5334362666359724,,,,-114,2026-03-07
D. Chisholm,8480990,2025020990,15,0.5,0.5744473457956359,,,,-135,2026-03-07
P. Holmberg,8480995,2025020994,14,0.5,0.5445294854909813,,,,-120,2026-03-07
A. Romanov,8481014,2025020999,2,0.5,0.4720409352799558,,,,+112,2026-03-07
J. Annunen,8481020,2025020992,18,0.5,0.2238143120457995,,,,+347,2026-03-07
L. Karlsson,8481024,2025020996,23,0.5,0.5838295514390918,,,,-140,2026-03-07
M. Pospisil,8481028,2025020998,20,0.5,0.577986310414934,,,,-137,2026-03-07
J. St. Ivany,8481030,2025020993,5,0.5,0.4442483968579939,,,,+125,2026-03-07
P. Cotter,8481032,2025020991,1,0.5,0.4180916037793149,,,,+139,2026-03-07
S. Ersson,8481035,2025020993,4,0.5,0.2547665756719877,,,,+293,2026-03-07
C. Koepke,8481043,2025020996,52,0.5,0.5761283744358158,,,,-136,2026-03-07
Y. Sharangovich,8481068,2025020998,20,0.5,0.703744839519261,115.0,0.46511627906976744,0.2386285604494936,-238,2026-03-07
S. Benoit,8481122,2025020994,10,0.5,0.4467789476713708,,,,+124,2026-03-07
J. Christiansen,8481161,2025020995,29,0.5,0.3539740749345429,,,,+183,2026-03-07
B. Pachal,8481167,2025020998,20,0.5,0.3612554685026058,,,,+177,2026-03-07
E. Zamula,8481178,2025020995,29,0.5,0.3935446189860136,,,,+154,2026-03-07
J. Aspirot,8481219,2025020990,6,0.5,0.4256544374187717,,,,+135,2026-03-07
K. MacLean,8481237,2025020999,2,0.5,0.5487702233462347,,,,-122,2026-03-07
B. Lizotte,8481481,2025020993,5,0.5,0.353800161341402,,,,+183,2026-03-07
P. Krebs,8481522,2025020992,7,0.5,0.4480395449902161,157.5,0.3883495145631068,0.0596900304271093,+123,2026-03-07
K. Dach,8481523,2025020997,8,0.5,0.592642154037176,,,,-145,2026-03-07
B. Byram,8481524,2025020992,7,0.5,0.424903031962373,127.5,0.43956043956043955,-0.014657407598066552,+135,2026-03-07
M. Robertson,8481525,2025020991,3,0.5,0.4388615490207365,,,,+128,2026-03-07
D. Cozens,8481528,2025021000,9,0.5,0.7994574202852922,-135.0,0.574468085106383,0.22498933517890918,-399,2026-03-07
A. Turcotte,8481532,2025020997,26,0.5,0.6599584316746757,,,,-194,2026-03-07
T. Zegras,8481533,2025020993,4,0.5,0.7296708700886604,-154.5,0.6070726915520629,0.12259817853659749,-270,2026-03-07
N. Hoglander,8481535,2025020996,23,0.5,0.67237904423846,,,,-205,2026-03-07
C. Caufield,8481540,2025020997,8,0.5,0.9233828791204628,-189.0,0.6539792387543253,0.2694036403661375,-1205,2026-03-07
C. York,8481546,2025020993,4,0.5,0.4854250696416257,,,,+106,2026-03-07
C. Ellis,8481551,2025020992,7,0.5,0.2446946714049758,,,,+309,2026-03-07
K. Kakko,8481554,2025021000,55,0.5,0.5539611128934293,145.0,0.40816326530612246,0.14579784758730685,-124,2026-03-07
J. Beecher,8481556,2025020998,20,0.5,0.5366627881200067,,,,-116,2026-03-07
J. Hughes,8481559,2025020991,1,0.5,0.7190021628644385,,,,-256,2026-03-07
Ville Heinola,8481572,2025020996,52,0.5,0.6395520933257913,,,,-177,2026-03-07
C. McMichael,8481580,2025020990,15,0.5,0.5746466741525623,157.5,0.3883495145631068,0.18629715958945553,-135,2026-03-07
N. Robertson,8481582,2025020994,10,0.5,0.656910333818633,,,,-191,2026-03-07
J. Struble,8481593,2025020997,8,0.5,0.268083498830568,,,,+273,2026-03-07
S. Pinto,8481596,2025021000,9,0.5,0.6188193040050962,117.5,0.45977011494252873,0.1590491890625675,-162,2026-03-07
S. Holmstrom,8481601,2025020999,2,0.5,0.5493025708196868,-105.0,0.5121951219512195,0.037107448868467285,-122,2026-03-07
J. Spence,8481606,2025021000,9,0.5,0.4781793482443997,,,,+109,2026-03-07
P. Kochetkov,8481611,2025020998,12,0.5,0.2142481343748827,,,,+367,2026-03-07
A. Newhook,8481618,2025020997,8,0.5,0.7209184172362535,135.0,0.425531914893617,0.29538650234263647,-258,2026-03-07
A. Protas,8481656,2025020990,15,0.5,0.7384741566486147,115.0,0.46511627906976744,0.2733578775788473,-282,2026-03-07
A. Silovs,8481668,2025020993,5,0.5,0.2375752285801592,,,,+321,2026-03-07
D. Wolf,8481692,2025020998,20,0.5,0.2474013544851403,,,,+304,2026-03-07
M. Maccelli,8481711,2025020994,10,0.5,0.8354995974805381,120.0,0.45454545454545453,0.3809541429350836,-508,2026-03-07
D. Voronkov,8481716,2025020995,29,0.5,0.509351205729658,,,,-104,2026-03-07
M. Crozier,8481719,2025020994,14,0.5,0.4848096395878929,,,,+106,2026-03-07
A. Gritsyuk,8481721,2025020991,1,0.5,0.7461099829214692,109.5,0.477326968973747,0.26878301394772225,-294,2026-03-07
E. Soderblom,8481725,2025020993,5,0.5,0.7250571593288173,,,,-264,2026-03-07
A. Edstrom,8481726,2025020991,3,0.5,0.6984756149657306,,,,-232,2026-03-07
A. Lee,8481732,2025020997,26,0.5,0.6123678053644619,120.0,0.45454545454545453,0.15782235081900736,-158,2026-03-07
T. Kartye,8481789,2025020991,3,0.5,0.4560826569587887,,,,+119,2026-03-07
D. O'Connor,8482055,2025020996,23,0.5,0.5541842868041269,,,,-124,2026-03-07
B. Schneider,8482073,2025020991,3,0.5,0.6050331243010534,,,,-153,2026-03-07
C. Zary,8482074,2025020998,20,0.5,0.7177377089369606,112.5,0.47058823529411764,0.247149473642843,-254,2026-03-07
M. Rossi,8482079,2025020996,23,0.5,0.5097697882544344,117.5,0.45977011494252873,0.04999967331190569,-104,2026-03-07
K. Guhle,8482087,2025020997,8,0.5,0.3575510549008344,,,,+180,2026-03-07
J. Sourdif,8482088,2025020990,15,0.5,0.723422737431503,,,,-262,2026-03-07
R. Greig,8482092,2025021000,9,0.5,0.4729083893433294,160.0,0.38461538461538464,0.08829300472794477,+111,2026-03-07
S. Jarvis,8482093,2025020998,12,0.5,0.8138682166999599,-219.0,0.6865203761755486,0.12734784052441128,-437,2026-03-07
T. Kleven,8482095,2025021000,9,0.5,0.6546118202577216,,,,-190,2026-03-07
J. Quinn,8482097,2025020992,7,0.5,0.8370088490198673,105.0,0.4878048780487805,0.3492039709710868,-514,2026-03-07
A. Nikishin,8482100,2025020998,12,0.5,0.5960848560470334,,,,-148,2026-03-07
O. Wiesblatt,8482103,2025020992,18,0.5,0.344608623628669,,,,+190,2026-03-07
J. Sanderson,8482105,2025021000,9,0.5,0.6097457305978207,-125.0,0.5555555555555556,0.05419017504226509,-156,2026-03-07
A. Lafrenière,8482109,2025020991,3,0.5,0.6704463445317482,-130.0,0.5652173913043478,0.10522895322740045,-203,2026-03-07
D. Mercer,8482110,2025020991,1,0.5,0.559039464392745,120.0,0.45454545454545453,0.10449400984729046,-127,2026-03-07
J. Barron,8482111,2025020992,18,0.5,0.3916765378824403,,,,+155,2026-03-07
T. Stützle,8482116,2025021000,9,0.5,0.7885283013823529,-220.0,0.6875,0.10102830138235286,-373,2026-03-07
Q. Byfield,8482124,2025020997,26,0.5,0.5470704771636745,-105.0,0.5121951219512195,0.034875355212454995,-121,2026-03-07
E. Andrae,8482126,2025020993,4,0.5,0.2667169016830202,,,,+275,2026-03-07
Y. Askarov,8482137,2025020999,28,0.5,0.2519569583020155,,,,+297,2026-03-07
J. Drysdale,8482142,2025020993,4,0.5,0.5494758530929775,150.0,0.4,0.1494758530929775,-122,2026-03-07
L. Evangelista,8482146,2025020992,18,0.5,0.7078080231958662,100.0,0.5,0.20780802319586622,-242,2026-03-07
H. Lapierre,8482148,2025020990,15,0.5,0.7998384046812501,,,,-400,2026-03-07
C. Perfetti,8482149,2025020996,52,0.5,0.9137186310594992,-171.5,0.6316758747697975,0.28204275628970177,-1059,2026-03-07
A. Laferriere,8482155,2025020997,26,0.5,0.8391565360570293,-0.5,0.004975124378109453,0.8341814116789199,-522,2026-03-07
W. Cuylle,8482157,2025020991,3,0.5,0.7667634223000572,112.5,0.47058823529411764,0.2961751870059396,-329,2026-03-07
T. Foerster,8482159,2025020993,4,0.5,0.762753687373565,,,,-322,2026-03-07
Y. Kuznetsov,8482165,2025020998,20,0.5,0.6396824184736283,,,,-178,2026-03-07
S. Mukhamadullin,8482166,2025020999,28,0.5,0.5303261720715561,,,,-113,2026-03-07
J. Peterka,8482175,2025020995,68,0.5,0.5422852891689178,125.0,0.4444444444444444,0.09784084472447341,-118,2026-03-07
M. Khusnutdinov,8482177,2025020990,6,0.5,0.6269695642802021,,,,-168,2026-03-07
G. Goncalves,8482201,2025020994,14,0.5,0.4876063069320868,,,,+105,2026-03-07
A. Zub,8482245,2025021000,9,0.5,0.4174402998365692,,,,+140,2026-03-07
B. McMann,8482259,2025021000,55,0.5,0.7919448479394356,,,,-381,2026-03-07
J. Malott,8482408,2025020997,26,0.5,0.6581739780830128,,,,-193,2026-03-07
D. Cooley,8482445,2025020998,20,0.5,0.2474013544851403,,,,+304,2026-03-07
M. Rempe,8482460,2025020991,3,0.5,0.3746909918708302,,,,+167,2026-03-07
I. Solovyov,8482470,2025020993,5,0.5,0.4784042535756718,,,,+109,2026-03-07
E. Chinakhov,8482475,2025020993,5,0.5,0.9285115882986816,,,,-1299,2026-03-07
E. Heineman,8482476,2025020999,2,0.5,0.6991275743504527,,,,-232,2026-03-07
A. Wilsby,8482482,2025020992,18,0.5,0.6107019620445838,,,,-157,2026-03-07
J. Dobes,8482487,2025020997,8,0.5,0.2354269834982751,,,,+325,2026-03-07
N. Aman,8482496,2025020996,23,0.5,0.2538442755668229,,,,+294,2026-03-07
M. Lohrei,8482511,2025020990,6,0.5,0.4502015498071326,,,,+122,2026-03-07
J. Dunne,8482623,2025020992,7,0.5,0.5627679590537499,,,,-129,2026-03-07
A. Steeves,8482634,2025020990,6,0.5,0.6233740256752162,,,,-166,2026-03-07
J. Moser,8482655,2025020994,14,0.5,0.5452426533187785,,,,-120,2026-03-07
J. Doan,8482659,2025020992,7,0.5,0.6039030917366237,-105.0,0.5121951219512195,0.09170796978540419,-152,2026-03-07
K. Johnson,8482660,2025020995,29,0.5,0.7082692026285953,,,,-243,2026-03-07
M. Beniers,8482665,2025021000,55,0.5,0.7174372440215049,-120.0,0.5454545454545454,0.17198269856695947,-254,2026-03-07
W. Eklund,8482667,2025020999,28,0.5,0.7250956202444857,100.0,0.5,0.2250956202444857,-264,2026-03-07
O. Power,8482671,2025020992,7,0.5,0.7075788437776229,160.0,0.38461538461538464,0.3229634591622383,-242,2026-03-07
M. Coronato,8482679,2025020998,20,0.5,0.94827752186091,-115.0,0.5348837209302325,0.41339380093067746,-1833,2026-03-07
L. Hughes,8482684,2025020991,1,0.5,0.6493821119698062,120.0,0.45454545454545453,0.1948366574243517,-185,2026-03-07
A. Raty,8482691,2025020996,23,0.5,0.6734895487665983,,,,-206,2026-03-07
D. Guenther,8482699,2025020995,68,0.5,0.8666923514861716,-149.0,0.5983935742971888,0.2682987771889829,-650,2026-03-07
L. Stankoven,8482702,2025020998,12,0.5,0.6205562208474296,145.0,0.40816326530612246,0.2123929555413071,-164,2026-03-07
C. Sillinger,8482705,2025020995,29,0.5,0.5919575173663317,,,,-145,2026-03-07
R. Ufko,8482715,2025020992,18,0.5,0.392777215095248,,,,+155,2026-03-07
M. Knies,8482720,2025020994,10,0.5,0.7665082916692167,-130.0,0.5652173913043478,0.20129090036486896,-328,2026-03-07
S. Helenius,8482726,2025020997,26,0.5,0.7925128205780231,,,,-382,2026-03-07
B. Clarke,8482730,2025020997,26,0.5,0.683151000699433,115.0,0.46511627906976744,0.21803472162966558,-216,2026-03-07
Z. Bolduc,8482737,2025020997,8,0.5,0.7006044231127094,,,,-234,2026-03-07
Zachary L'Heureux,8482742,2025020992,18,0.5,0.324616931776876,,,,+208,2026-03-07
R. Winterton,8482751,2025021000,55,0.5,0.6201734667366682,,,,-163,2026-03-07
I. Rosen,8482765,2025020996,52,0.5,0.4075554793859976,,,,+145,2026-03-07
F. Svechkov,8482768,2025020992,18,0.5,0.4345981443889905,,,,+130,2026-03-07
O. Kapanen,8482775,2025020997,8,0.5,0.5109985076869399,200.0,0.3333333333333333,0.17766517435360657,-104,2026-03-07
J. Blake,8482809,2025020998,12,0.5,0.5706620746276183,115.0,0.46511627906976744,0.10554579555785087,-133,2026-03-07
R. Evans,8482858,2025021000,55,0.5,0.455712145851658,,,,+119,2026-03-07
Z. Ostapchuk,8482859,2025020999,28,0.5,0.3991206471845853,,,,+151,2026-03-07
V. Iorio,8482861,2025020991,3,0.5,0.3775854417376461,,,,+165,2026-03-07
J. Melanson,8482874,2025021000,55,0.5,0.7617069386167877,,,,-320,2026-03-07
T. Kozak,8482896,2025020992,7,0.5,0.3126154520774056,,,,+220,2026-03-07
E. Lilleberg,8482929,2025020994,14,0.5,0.3913411387809387,,,,+156,2026-03-07
A. Xhekaj,8482964,2025020997,8,0.5,0.2507611649723049,,,,+299,2026-03-07
J. Greaves,8482982,2025020995,29,0.5,0.2542555158988396,,,,+293,2026-03-07
A. Hayes,8482993,2025020993,5,0.5,0.9031746897177808,,,,-933,2026-03-07
D. Carlile,8483398,2025020994,14,0.5,0.4529037483715143,,,,+121,2026-03-07
T. Ward,8483406,2025020997,26,0.5,0.6985388884990328,,,,-232,2026-03-07
L. Cooley,8483431,2025020995,68,0.5,0.6897569307488788,115.0,0.46511627906976744,0.22464065167911135,-222,2026-03-07
C. Geekie,8483447,2025020994,14,0.5,0.3195633417536702,,,,+213,2026-03-07
L. Hutson,8483457,2025020997,8,0.5,0.4308671254177937,-191.5,0.6569468267581475,-0.22607970134035382,+132,2026-03-07
J. Kemell,8483465,2025020992,18,0.5,0.4216996309654829,,,,+137,2026-03-07
J.Kulich,8483468,2025020992,7,0.5,0.2446946714049758,,,,+309,2026-03-07
B. Lambert,8483471,2025020996,52,0.5,0.2514989041013498,,,,+298,2026-03-07
D. Mateychuk,8483485,2025020995,29,0.5,0.51722131160863,,,,-107,2026-03-07
F. Minten,8483489,2025020990,6,0.5,0.5806932313890578,,,,-138,2026-03-07
S. Nemec,8483495,2025020991,1,0.5,0.3814052573141491,200.0,0.3333333333333333,0.04807192398081578,+162,2026-03-07
L. Ohgren,8483499,2025020996,23,0.5,0.5354943537252878,,,,-115,2026-03-07
N. Ostlund,8483500,2025020992,7,0.5,0.3924337246100501,,,,+155,2026-03-07
E. Salomonsson,8483510,2025020996,52,0.5,0.584708951101582,,,,-141,2026-03-07
R. Schaefer,8483513,2025020992,18,0.5,0.6153276818083715,,,,-160,2026-03-07
J. Slafkovský,8483515,2025020997,8,0.5,0.8735539738024601,-172.5,0.6330275229357798,0.24052645086668034,-691,2026-03-07
S. Wright,8483524,2025021000,55,0.5,0.6326002888528581,165.0,0.37735849056603776,0.25524179828682036,-172,2026-03-07
B. Bussi,8483548,2025020998,12,0.5,0.2142481343748827,,,,+367,2026-03-07
M. Gatcomb,8483553,2025020999,2,0.5,0.4882015178062816,,,,+105,2026-03-07
B. Meyers,8483570,2025021000,55,0.5,0.5185459054560939,,,,-108,2026-03-07
E. Frank,8483573,2025020990,15,0.5,0.4457205490712709,,,,+124,2026-03-07
A. Klapka,8483609,2025020998,20,0.5,0.5120696991532142,,,,-105,2026-03-07
P. Regenda,8483630,2025020999,28,0.5,0.6328063674113299,,,,-172,2026-03-07
S. Halliday,8483676,2025021000,9,0.5,0.7556115887917053,,,,-309,2026-03-07
E. Pettersson,8483678,2025020996,23,0.5,0.4872596533970345,100.0,0.5,-0.012740346602965524,+105,2026-03-07
N. Laba,8483690,2025020991,3,0.5,0.3410509479436682,,,,+193,2026-03-07
N. Grebenkin,8483733,2025020993,4,0.5,0.5442527576473375,,,,-119,2026-03-07
D. James,8483752,2025020994,14,0.5,0.8164471474414461,,,,-445,2026-03-07
V. Mancini,8483768,2025020996,23,0.5,0.3136451079235842,,,,+219,2026-03-07
A. Kuzmenko,8483808,2025020997,26,0.5,0.6385709445143835,,,,-177,2026-03-07
M. Sasson,8484136,2025020996,23,0.5,0.4042615007621237,,,,+147,2026-03-07
D. Barkey,8484142,2025020993,4,0.5,0.409612122372593,,,,+144,2026-03-07
Z. Benson,8484145,2025020992,7,0.5,0.5621048078711819,,,,-128,2026-03-07
H. Brzustewicz,8484150,2025020998,20,0.5,0.4424250881229907,,,,+126,2026-03-07
E. Cowan,8484158,2025020994,10,0.5,0.6130839033969602,,,,-158,2026-03-07
A. Fantilli,8484166,2025020995,29,0.5,0.6632040750715238,-154.5,0.6070726915520629,0.0561313835194609,-197,2026-03-07
L. Hameenaho,8484177,2025020991,1,0.5,0.4434175322981032,,,,+126,2026-03-07
S. Honzek,8484180,2025020998,20,0.5,0.3365239603154317,,,,+197,2026-03-07
R. Leonard,8484186,2025020990,15,0.5,0.7322433619870463,128.0,0.43859649122807015,0.29364687075897616,-273,2026-03-07
G. Perreault,8484210,2025020991,3,0.5,0.7638749120124289,140.0,0.4166666666666667,0.34720824534576217,-324,2026-03-07
C. Ritchie,8484221,2025020999,2,0.5,0.6190593502542296,140.0,0.4166666666666667,0.20239268358756296,-163,2026-03-07
W. Smith,8484227,2025020999,28,0.5,0.8212195419431743,-163.5,0.6204933586337761,0.20072618330939818,-459,2026-03-07
T. Willander,8484240,2025020996,23,0.5,0.4839556082768525,,,,+107,2026-03-07
M. Wood,8484241,2025020992,18,0.5,0.5917582932350149,,,,-145,2026-03-07
N. Tolopilo,8484268,2025020996,23,0.5,0.253844275566823,,,,+294,2026-03-07
Z. Metsa,8484305,2025020992,7,0.5,0.3995301653308423,,,,+150,2026-03-07
N. Matinpalo,8484321,2025021000,9,0.5,0.3218546104728462,,,,+211,2026-03-07
D. Simashev,8484386,2025020995,68,0.5,0.4478788276306401,,,,+123,2026-03-07
M. Michkov,8484387,2025020993,4,0.5,0.775158675945634,105.0,0.4878048780487805,0.28735379789685356,-345,2026-03-07
Z. Parekh,8484768,2025020998,20,0.5,0.3465744960313316,,,,+189,2026-03-07
Z. Buium,8484798,2025020996,23,0.5,0.4853240460107345,,,,+106,2026-03-07
B. Catton,8484800,2025021000,55,0.5,0.5499531121575197,,,,-122,2026-03-07
M. Celebrini,8484801,2025020999,28,0.5,0.9159280564778612,,,,-1089,2026-03-07
S. Dickinson,8484806,2025020999,28,0.5,0.6595644562724281,,,,-194,2026-03-07
J. Quillan,8484901,2025020994,10,0.5,0.3713142007143025,,,,+169,2026-03-07
C. Graf,8484911,2025020999,28,0.5,0.6630664341159297,130.0,0.43478260869565216,0.22828382542027753,-197,2026-03-07
M. Tsyplakov,8484958,2025020991,1,0.5,0.4484516638819856,,,,+123,2026-03-07
I. Demidov,8484984,2025020997,8,0.5,0.602126235150495,-133.5,0.5717344753747323,0.030391759775762694,-151,2026-03-07
M. Schaefer,8485366,2025020999,2,0.5,0.6457938065383118,-120.0,0.5454545454545454,0.10033926108376634,-182,2026-03-07
M. Misa,8485402,2025020999,28,0.5,0.5440792828836069,155.0,0.39215686274509803,0.15192242013850882,-119,2026-03-07
B. Kindel,8485414,2025020993,5,0.5,0.8514578360441731,120.0,0.45454545454545453,0.3969123814987186,-573,2026-03-07
