full_name,player_id,game_id,team_id,line,p_over,price_over,p_over_mkt,edge_over,fair_over,game_date
S. Stamkos,8474564,2025020623,18,3.5,0.4931687374681533,340.0,0.22727272727272727,0.2658960101954261,+103,2025-12-31
Z. Bogosian,8474567,2025020625,30,0.5,0.4969755365848823,,,,+101,2025-12-31
Z. Bogosian,8474567,2025020625,30,1.5,0.3630778339069001,,,,+175,2025-12-31
Z. Bogosian,8474567,2025020625,30,2.5,0.2160358414766413,,,,+363,2025-12-31
Z. Bogosian,8474567,2025020625,30,3.5,0.1858266606158156,,,,+438,2025-12-31
L. Schenn,8474568,2025020626,52,0.5,0.4799090812352013,,,,+108,2025-12-31
L. Schenn,8474568,2025020626,52,1.5,0.2993920314676798,,,,+234,2025-12-31
L. Schenn,8474568,2025020626,52,2.5,0.2005489775696815,,,,+399,2025-12-31
L. Schenn,8474568,2025020626,52,3.5,0.1362022514780424,,,,+634,2025-12-31
J. Carlson,8474590,2025020622,15,0.5,0.5837766863949573,-625.0,0.8620689655172413,-0.27829227912228405,-140,2025-12-31
J. Carlson,8474590,2025020622,15,1.5,0.4230701802754353,-132.0,0.5689655172413793,-0.14589533696594403,+136,2025-12-31
J. Carlson,8474590,2025020622,15,2.5,0.3484858350083388,230.0,0.30303030303030304,0.04545553197803576,+187,2025-12-31
J. Carlson,8474590,2025020622,15,3.5,0.2389137609702788,612.5,0.14035087719298245,0.09856288377729636,+319,2025-12-31
R. Josi,8474600,2025020623,18,0.5,0.6870246284305283,-1400.0,0.9333333333333333,-0.2463087049028051,-220,2025-12-31
R. Josi,8474600,2025020623,18,1.5,0.5904888516247992,-265.0,0.726027397260274,-0.13553854563547474,-144,2025-12-31
R. Josi,8474600,2025020623,18,2.5,0.476068312957836,116.0,0.46296296296296297,0.013105349994873061,+110,2025-12-31
R. Josi,8474600,2025020623,18,3.5,0.3806403949393555,290.0,0.2564102564102564,0.12423013852909909,+163,2025-12-31
T. Hamonic,8474612,2025020626,17,0.5,0.4633601617493427,,,,+116,2025-12-31
T. Hamonic,8474612,2025020626,17,1.5,0.3418997111874897,,,,+192,2025-12-31
T. Hamonic,8474612,2025020626,17,2.5,0.1960294270967892,,,,+410,2025-12-31
T. Hamonic,8474612,2025020626,17,3.5,0.175654958398522,,,,+469,2025-12-31
A. Henrique,8474641,2025020631,22,0.5,0.6418868990708115,,,,-179,2025-12-31
A. Henrique,8474641,2025020631,22,1.5,0.5321917081772486,,,,-114,2025-12-31
A. Henrique,8474641,2025020631,22,2.5,0.3879691718367725,,,,+158,2025-12-31
A. Henrique,8474641,2025020631,22,3.5,0.3241448256055873,,,,+209,2025-12-31
G. Nyquist,8474679,2025020626,52,0.5,0.6017482747681697,,,,-151,2025-12-31
G. Nyquist,8474679,2025020626,52,1.5,0.4941728074608805,,,,+102,2025-12-31
G. Nyquist,8474679,2025020626,52,2.5,0.3895469501942065,,,,+157,2025-12-31
G. Nyquist,8474679,2025020626,52,3.5,0.3463240445201752,,,,+189,2025-12-31
J. Spurgeon,8474716,2025020625,30,0.5,0.4783122325281557,,,,+109,2025-12-31
J. Spurgeon,8474716,2025020625,30,1.5,0.3264040805015858,,,,+206,2025-12-31
J. Spurgeon,8474716,2025020625,30,2.5,0.2134010301516238,,,,+369,2025-12-31
J. Spurgeon,8474716,2025020625,30,3.5,0.1520056428146564,,,,+558,2025-12-31
M. Johansson,8475149,2025020625,30,0.5,0.5258227816088235,,,,-111,2025-12-31
M. Johansson,8475149,2025020625,30,1.5,0.4129092128467089,,,,+142,2025-12-31
M. Johansson,8475149,2025020625,30,2.5,0.310492038698521,,,,+222,2025-12-31
M. Johansson,8475149,2025020625,30,3.5,0.2337605240450833,,,,+328,2025-12-31
R. O'Reilly,8475158,2025020623,18,0.5,0.529419978527878,-425.0,0.8095238095238095,-0.2801038309959315,-113,2025-12-31
R. O'Reilly,8475158,2025020623,18,1.5,0.4034701370164044,106.0,0.4854368932038835,-0.08196675618747912,+148,2025-12-31
R. O'Reilly,8475158,2025020623,18,2.5,0.3216513372771165,340.0,0.22727272727272727,0.09437861000438921,+211,2025-12-31
R. O'Reilly,8475158,2025020623,18,3.5,0.1729678136318279,762.5,0.11594202898550725,0.057025784646320646,+478,2025-12-31
V. Hedman,8475167,2025020624,14,0.5,0.4740613497607107,,,,+111,2025-12-31
V. Hedman,8475167,2025020624,14,1.5,0.3653357271832245,,,,+174,2025-12-31
V. Hedman,8475167,2025020624,14,2.5,0.2537970244116441,,,,+294,2025-12-31
V. Hedman,8475167,2025020624,14,3.5,0.1830444640916336,,,,+446,2025-12-31
M. Duchene,8475168,2025020628,25,0.5,0.5287802935619433,-575.0,0.8518518518518519,-0.3230715582899085,-112,2025-12-31
M. Duchene,8475168,2025020628,25,1.5,0.3916912190409903,-120.0,0.5454545454545454,-0.1537633264135551,+155,2025-12-31
M. Duchene,8475168,2025020628,25,2.5,0.3329380788630688,260.0,0.2777777777777778,0.05516030108529102,+200,2025-12-31
M. Duchene,8475168,2025020628,25,3.5,0.2050354423712857,775.0,0.11428571428571428,0.09074972808557143,+388,2025-12-31
B. Schenn,8475170,2025020629,19,0.5,0.5535316975518525,,,,-124,2025-12-31
B. Schenn,8475170,2025020629,19,1.5,0.4583895663495018,,,,+118,2025-12-31
B. Schenn,8475170,2025020629,19,2.5,0.3594000558968939,,,,+178,2025-12-31
B. Schenn,8475170,2025020629,19,3.5,0.2662325860987716,,,,+276,2025-12-31
N. Kadri,8475172,2025020630,20,0.5,0.7856145575874307,-2600.0,0.9629629629629629,-0.1773484053755322,-366,2025-12-31
N. Kadri,8475172,2025020630,20,1.5,0.6422465998544037,-475.0,0.8260869565217391,-0.18384035666733545,-180,2025-12-31
N. Kadri,8475172,2025020630,20,2.5,0.6164378728517576,-143.0,0.588477366255144,0.027960506596613532,-161,2025-12-31
N. Kadri,8475172,2025020630,20,3.5,0.4897106097199535,172.0,0.36764705882352944,0.12206355089642407,+104,2025-12-31
N. Leddy,8475181,2025020625,28,0.5,0.4143719335563846,,,,+141,2025-12-31
N. Leddy,8475181,2025020625,28,1.5,0.2788463830862797,,,,+259,2025-12-31
N. Leddy,8475181,2025020625,28,2.5,0.2067674738403578,,,,+384,2025-12-31
N. Leddy,8475181,2025020625,28,3.5,0.1351510126298691,,,,+640,2025-12-31
C. Kreider,8475184,2025020624,24,0.5,0.6386630316367858,-750.0,0.8823529411764706,-0.24368990953968472,-177,2025-12-31
C. Kreider,8475184,2025020624,24,1.5,0.5436281784430924,-160.0,0.6153846153846154,-0.071756436941523,-119,2025-12-31
C. Kreider,8475184,2025020624,24,2.5,0.4380563429333672,190.0,0.3448275862068966,0.09322875672647063,+128,2025-12-31
C. Kreider,8475184,2025020624,24,3.5,0.363929263914573,500.0,0.16666666666666666,0.19726259724790632,+175,2025-12-31
B. McNabb,8475188,2025020623,54,0.5,0.4580219178215461,,,,+118,2025-12-31
B. McNabb,8475188,2025020623,54,1.5,0.3412179049739074,,,,+193,2025-12-31
B. McNabb,8475188,2025020623,54,2.5,0.2500895458306206,,,,+300,2025-12-31
B. McNabb,8475188,2025020623,54,3.5,0.1397419518012643,,,,+616,2025-12-31
R. Smith,8475191,2025020623,54,0.5,0.5410951422674481,,,,-118,2025-12-31
R. Smith,8475191,2025020623,54,1.5,0.4000223961629413,,,,+150,2025-12-31
R. Smith,8475191,2025020623,54,2.5,0.2701257803832496,,,,+270,2025-12-31
R. Smith,8475191,2025020623,54,3.5,0.1750420408491999,,,,+471,2025-12-31
D. Orlov,8475200,2025020625,28,0.5,0.4893862531461343,,,,+104,2025-12-31
D. Orlov,8475200,2025020625,28,1.5,0.3411551252224126,,,,+193,2025-12-31
D. Orlov,8475200,2025020625,28,2.5,0.1718221448325054,,,,+482,2025-12-31
D. Orlov,8475200,2025020625,28,3.5,0.1383930215951734,,,,+623,2025-12-31
M. Ekholm,8475218,2025020631,22,0.5,0.5927459132540951,-700.0,0.875,-0.2822540867459049,-146,2025-12-31
M. Ekholm,8475218,2025020631,22,1.5,0.4618653598980278,-143.0,0.588477366255144,-0.12661200635711622,+117,2025-12-31
M. Ekholm,8475218,2025020631,22,2.5,0.350992049924027,206.0,0.32679738562091504,0.024194664303111957,+185,2025-12-31
M. Ekholm,8475218,2025020631,22,3.5,0.2883714280302623,595.0,0.14388489208633093,0.14448653594393135,+247,2025-12-31
M. Foligno,8475220,2025020625,30,0.5,0.520817741663888,,,,-109,2025-12-31
M. Foligno,8475220,2025020625,30,1.5,0.3782302790602084,,,,+164,2025-12-31
M. Foligno,8475220,2025020625,30,2.5,0.2673713935573218,,,,+274,2025-12-31
M. Foligno,8475220,2025020625,30,3.5,0.2067458397902949,,,,+384,2025-12-31
N. Deslauriers,8475235,2025020630,4,0.5,0.4615105306036235,,,,+117,2025-12-31
N. Deslauriers,8475235,2025020630,4,1.5,0.4234856924064064,,,,+136,2025-12-31
N. Deslauriers,8475235,2025020630,4,2.5,0.2957166284548609,,,,+238,2025-12-31
N. Deslauriers,8475235,2025020630,4,3.5,0.2031006144803108,,,,+392,2025-12-31
B. Chiarot,8475279,2025020626,17,0.5,0.4901396388525326,,,,+104,2025-12-31
B. Chiarot,8475279,2025020626,17,1.5,0.3713488637849107,,,,+169,2025-12-31
B. Chiarot,8475279,2025020626,17,2.5,0.312978449162195,,,,+220,2025-12-31
B. Chiarot,8475279,2025020626,17,3.5,0.150882980656108,,,,+563,2025-12-31
E. Haula,8475287,2025020623,18,0.5,0.4924054674472724,,,,+103,2025-12-31
E. Haula,8475287,2025020623,18,1.5,0.3824297768407109,,,,+161,2025-12-31
E. Haula,8475287,2025020623,18,2.5,0.2904002292735658,,,,+244,2025-12-31
E. Haula,8475287,2025020623,18,3.5,0.2084652954416326,,,,+380,2025-12-31
N. Dowd,8475343,2025020622,15,0.5,0.5675174292118135,,,,-131,2025-12-31
N. Dowd,8475343,2025020622,15,1.5,0.4040114935272428,,,,+148,2025-12-31
N. Dowd,8475343,2025020622,15,2.5,0.3556652236969376,,,,+181,2025-12-31
N. Dowd,8475343,2025020622,15,3.5,0.2355987959960267,,,,+324,2025-12-31
B. Dillon,8475455,2025020627,1,0.5,0.440677165954287,,,,+127,2025-12-31
B. Dillon,8475455,2025020627,1,1.5,0.3226264021897728,,,,+210,2025-12-31
