candidate_id,candidate_type,features_pipe,population,games,mae,rmse,actual_minus_forecast_bias,crps,brier,log_loss,ece,mean_forecast,champion_mae,champion_rmse,champion_actual_minus_forecast_bias,champion_crps,champion_brier,champion_log_loss,champion_ece,mae_delta,rmse_delta,actual_minus_forecast_bias_delta,crps_delta,brier_delta,log_loss_delta,ece_delta,constituent_single_mae_deltas,constituent_single_rmse_deltas,constituent_single_actual_minus_forecast_bias_deltas,constituent_single_crps_deltas,constituent_single_brier_deltas,constituent_single_log_loss_deltas,constituent_single_ece_deltas
S2_07,PAIR,home_bullpen_likely_available_reliever_count|away_bullpen_likely_available_reliever_count,FROZEN_2025_VALIDATION,2433,3.5903464796255298,4.583813026585768,0.2104127614153609,2.5268516747181593,0.2266428420545635,0.6450998663095678,0.015099538061834101,8.67779110212759,3.5972066361665362,4.591661831793692,0.21504740002206743,2.5315957786140326,0.22718558400314987,0.6462966570143279,0.016467438652683374,-0.006860156541006468,-0.007848805207923526,-0.004634638606706543,-0.0047441038958733195,-0.0005427419485863616,-0.0011967907047600868,-0.0013679005908492723,"[-0.008254315635499054, 0.0015754143204413928]","[-0.009017738854865343, 0.001426462557615693]","[-0.006582855245703817, 0.0018119017963281192]","[-0.005504026610252399, 0.0009215765672681009]","[-0.0006372467104224233, 0.00011207221423853442]","[-0.0014089152966769714, 0.0002503885745667178]","[-0.0014989172757192658, -0.0005928951665485419]"
S2_07,PAIR,home_bullpen_likely_available_reliever_count|away_bullpen_likely_available_reliever_count,2026_SEQUENTIAL_EARLY,1281,3.5169737126801888,4.496498248144254,0.5775611166010669,2.502476212934319,0.2265478949099349,0.6452260205652197,0.04977398284714327,8.412290561775201,3.5209459692414056,4.500767948230816,0.5774332448470871,2.5051476024217507,0.22689948711410368,0.6460560815972384,0.04974880558097441,-0.003972256561216803,-0.004269700086561912,0.00012787175397976913,-0.002671389487431508,-0.0003515922041687769,-0.0008300610320186586,2.5177266168859014e-05,"[-0.0047373760004036924, 0.0012517036250878633]","[-0.004998326552378529, 0.001069913841657666]","[0.002743012690229585, -0.002807861949046142]","[-0.0030651344851451157, 0.0005969629826516609]","[-0.0003924746205604679, 6.501047348980715e-05]","[-0.0009267495120470759, 0.00015262996614440194]","[0.0002495784972277107, -0.0002328102598672735]"
S2_07,PAIR,home_bullpen_likely_available_reliever_count|away_bullpen_likely_available_reliever_count,2026_LATE_HOLDOUT,439,3.6742025994658785,4.672737178454599,0.634420699113203,2.597266149333717,0.2300026829379454,0.653042505973793,0.042658875495644275,8.292686362390215,3.6782613120044236,4.68092949277268,0.6610547573577193,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725,-0.004058712538545173,-0.008192314318081095,-0.026634058244516368,-0.005010497996731811,-0.0005333461736651279,-0.0013133501279173343,-0.001246746997042976,"[-0.003261614685804215, -0.0003102933667888941]","[-0.010489359123543096, 0.0024253780867340424]","[-0.03905694470432053, 0.0123351119675984]","[-0.006158437799606453, 0.001226660876625374]","[-0.0006383052995938276, 0.00011537105819384164]","[-0.0015511077473481238, 0.00026326486736505395]","[-0.003537177685029813, 0.0010906059078692465]"
S2_07,PAIR,home_bullpen_likely_available_reliever_count|away_bullpen_likely_available_reliever_count,PROSPECTIVE_AUG17_28_CLEAN_RAW,156,3.712812205364233,4.600205148597087,0.4182957620791315,2.5894960047402176,0.22778770094674272,0.6479727971874839,0.037760462071684917,8.267601673818305,3.718377464847284,4.612639130611647,0.4553877843382915,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056,-0.005565259483050866,-0.01243398201456003,-0.03709202225916003,-0.00782543485130649,-0.0008266900186323922,-0.001985082891163059,-0.00406765298959514,"[-0.0010872064630116363, -0.0040191798982514015]","[-0.01224291388226817, 3.574221120850041e-05]","[-0.056055209598342925, 0.01882939153682245]","[-0.007109531909588185, -0.0005747108263807199]","[-0.0007390208662574616, -7.035451640152734e-05]","[-0.0017929524724579204, -0.0001525297476215881]","[-0.005695819859623939, 0.0007852235102032076]"
S2_07,PAIR,home_bullpen_likely_available_reliever_count|away_bullpen_likely_available_reliever_count,ALL_GOVERNED_EVALUATION,4309,3.5815107811730282,4.567816947569827,0.3702842572950987,2.5290469644128852,0.2269983632526873,0.6460505740447823,0.02862562823967323,8.544777241892646,3.5871801190247257,4.5748211902034654,0.3769194346111908,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573,-0.005669337851697431,-0.0070042426336387464,-0.0066351773160921446,-0.0042666120142556,-0.0004952386603844228,-0.0011281813886923064,-0.0005625943804213433,"[-0.006440654827799097, 0.0010845218225159492]","[-0.008112204155457547, 0.0013754663314289317]","[-0.00890993246209143, 0.0021267080870869814]","[-0.0049037770225428545, 0.0008019852877381162]","[-0.0005682721088544063, 9.181311296616035e-05]","[-0.0012939647084094785, 0.0002080512937331358]","[-0.0007737925737714077, 0.000189895864051777]"
S2_08,PAIR,home_bullpen_recent_innings_burden|away_bullpen_recent_innings_burden,FROZEN_2025_VALIDATION,2433,3.5956849106598177,4.590454208973965,0.2144361512348392,2.5308285360347904,0.22709914353699012,0.6460994770328286,0.016076678120375557,8.673767712308111,3.5972066361665362,4.591661831793692,0.21504740002206743,2.5315957786140326,0.22718558400314987,0.6462966570143279,0.016467438652683374,-0.0015217255067185853,-0.0012076228197273053,-0.0006112487872282357,-0.0007672425792422111,-8.644046615974288e-05,-0.00019717998149937355,-0.0003907605323078163,"[0.0002668384960715642, -0.0017575898780908261]","[9.784217903430203e-05, -0.001272134930050406]","[0.0002853075289410978, -0.0009153874797511174]","[9.505477617999247e-05, -0.0008423285168324135]","[1.605869338283661e-05, -0.00010024609183406641]","[3.490722703825e-05, -0.0002266808389037589]","[-4.276830171275753e-05, -0.0001352989298765636]"
S2_08,PAIR,home_bullpen_recent_innings_burden|away_bullpen_recent_innings_burden,2026_SEQUENTIAL_EARLY,1281,3.521568382476869,4.500731838090895,0.5788672720035499,2.504988587427041,0.22689807303726256,0.6460318873167282,0.04988115000135546,8.410984406372718,3.5209459692414056,4.500767948230816,0.5774332448470871,2.5051476024217507,0.22689948711410368,0.6460560815972384,0.04974880558097441,0.0006224132354635259,-3.61101399208863e-05,0.0014340271564627916,-0.0001590149947099384,-1.4140768411219362e-06,-2.4194280510148047e-05,0.00013234442038105587,"[0.00018341036900926255, 0.00045932008607874053]","[0.00010327855971414834, -0.00010875786481623351]","[-0.0005353612838565613, 0.0019517612353187053]","[8.230617379334504e-05, -0.00022463691836849264]","[1.0994857273349812e-05, -1.0325092464180674e-05]","[2.487194289479966e-05, -4.3861816969914535e-05]","[-4.172896829127831e-05, 0.00017334286494216644]"
S2_08,PAIR,home_bullpen_recent_innings_burden|away_bullpen_recent_innings_burden,2026_LATE_HOLDOUT,439,3.676494757602983,4.680249592766125,0.6625410588543077,2.6018975979091934,0.23045910068200448,0.6541967057154193,0.04471814861185226,8.26456600264911,3.6782613120044236,4.68092949277268,0.6610547573577193,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725,-0.0017665544014406898,-0.0006799000065553784,0.0014863014965883492,-0.00037904942125521757,-7.692842960604906e-05,-0.00015915038629099598,0.0008125261191650121,"[0.00011197588239264533, -0.0016637001481933922]","[4.296726359243053e-05, -0.0006624947615803123]","[3.552088399128017e-05, 0.001413713508109593]","[4.437895935849312e-05, -0.0003857888581890734]","[3.554096240032667e-06, -7.577479655709873e-05]","[1.0388412874484665e-05, -0.0001588051150706038]","[0.0007685554871205355, 5.0055557302322584e-05]"
S2_08,PAIR,home_bullpen_recent_innings_burden|away_bullpen_recent_innings_burden,PROSPECTIVE_AUG17_28_CLEAN_RAW,156,3.713639120524331,4.606427056115117,0.4587170088510815,2.594116357971836,0.22827605566632342,0.6491475803377059,0.041248060501500164,8.227180427046354,3.718377464847284,4.612639130611647,0.4553877843382915,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056,-0.004738344322952948,-0.006212074496530384,0.0033292245127899966,-0.0032050816196882437,-0.00033833529905169524,-0.0008102997409410451,-0.0005800545597798926,"[0.00025984532179146314, -0.00494083864622219]","[-0.00024651103778250416, -0.0059517706997676]","[-0.002416011237632798, 0.005737008610651795]","[-9.398420878259373e-05, -0.0031053970265770836]","[-1.1835933783010955e-05, -0.0003256133076750267]","[-4.076005625930357e-05, -0.0007668972537702157]","[-0.0010822374117850989, -0.00037321853574430464]"
S2_08,PAIR,home_bullpen_recent_innings_burden|away_bullpen_recent_innings_burden,ALL_GOVERNED_EVALUATION,4309,3.586154417957231,4.573828765117512,0.37727257127145986,2.5326784418641046,0.22742428815724683,0.6470146789545955,0.029226196411617146,8.537788927916285,3.5871801190247257,4.5748211902034654,0.3769194346111908,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573,-0.0010257010674945555,-0.000992425085953208,0.0003531366602690378,-0.0006351345630362104,-6.931375582489019e-05,-0.00016407647887906052,3.797379152257335e-05,"[0.0002260060399650321, -0.0012042149772559796]","[8.113557094002743e-05, -0.0010389290232497572]","[-8.190964764570596e-05, 0.00041509908970299714]","[7.925813545162086e-05, -0.0006941165975340446]","[1.2269449001373056e-05, -7.917985531788463e-05]","[2.6686513508344945e-05, -0.00018497398136352317]","[-4.498279276683725e-06, 4.1714987388693364e-05]"
S2_09,PAIR,home_prevention|home_bullpen_ra9,FROZEN_2025_VALIDATION,2433,3.5960207076085067,4.590769932480217,0.2269011790144177,2.5311295201529362,0.2271523846933004,0.646226936479049,0.01779580489243672,8.661302684528533,3.5972066361665362,4.591661831793692,0.21504740002206743,2.5315957786140326,0.22718558400314987,0.6462966570143279,0.016467438652683374,-0.0011859285580295698,-0.0008918993134745534,0.011853778992350267,-0.00046625846109638047,-3.319930984946318e-05,-6.972053527887212e-05,0.0013283662397533466,"[-0.0034120336780030236, 0.0030677026014087616]","[-0.0009751607545886998, 0.001471162631133005]","[0.00965144080229513, 0.001464510419047993]","[-0.0006435231812189635, 0.0009793580480184083]","[-9.585371067799553e-05, 0.0001501265617467884]","[-0.0001561795650011355, 0.00028544401327113]","[0.0013225534388290779, -0.0006923965487291225]"
S2_09,PAIR,home_prevention|home_bullpen_ra9,2026_SEQUENTIAL_EARLY,1281,3.5213879507495247,4.502986834707405,0.5894514607188599,2.506507288498905,0.22704200386433257,0.6463880821488465,0.05081950242505684,8.400400217657408,3.5209459692414056,4.500767948230816,0.5774332448470871,2.5051476024217507,0.22689948711410368,0.6460560815972384,0.04974880558097441,0.00044198150811913806,0.002218886476589077,0.012018215871772764,0.0013596860771540875,0.0001425167502288882,0.0003320005516080915,0.0010706968440824319,"[-0.002189306410767422, 0.004527845806259201]","[-0.0022715010936824598, 0.005681711046452875]","[0.009225071264359008, 0.0021381418305959077]","[-0.0009980650554743953, 0.003049994308255144]","[-9.511242631296546e-05, 0.00031518384714282477]","[-0.0001575633839085988, 0.0006709495638795859]","[0.0010441963757345657, 1.0382045799173234e-05]"
S2_09,PAIR,home_prevention|home_bullpen_ra9,2026_LATE_HOLDOUT,439,3.676071281548251,4.679789274644136,0.6722805393626127,2.601650227243905,0.230460300657833,0.6542083270106571,0.04622031903034732,8.254826522140805,3.6782613120044236,4.68092949277268,0.6610547573577193,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725,-0.002190030456172831,-0.001140218128544035,0.011225782004893325,-0.0006264200865437886,-7.572845377754045e-05,-0.0001475290910532001,0.0023146965376600673,"[0.0005064786993407289, -0.0008930721433082489]","[-0.0020409717396443483, 0.0019810667360271594]","[0.00792851791571092, 0.0026065421261277644]","[-0.0004895311267434366, 0.0005219330224490726]","[6.193255677805487e-05, -5.554570761381883e-05]","[0.0002603725942601498, -0.0002148679039076784]","[0.0013309952974954117, -0.00016128549098325118]"
S2_09,PAIR,home_prevention|home_bullpen_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,156,3.7187365912902646,4.6144749125562115,0.4686505022483657,2.598369912749885,0.2287134048768508,0.6501947133336883,0.04453867422947299,8.21724693364907,3.718377464847284,4.612639130611647,0.4553877843382915,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056,0.00035912644298052854,0.0018357819445640189,0.013262717910074162,0.0010484731583608742,9.901391147568162e-05,0.00023683325504131325,0.002710559168192933,"[-0.0013556272017076765, 0.0026567997971986834]","[-0.0010453212127545797, 0.004042050022578181]","[0.008482687358473295, 0.004126967808174509]","[-0.001179419500573431, 0.0029666729838271344]","[-6.908186360007895e-05, 0.00024705557611900963]","[-8.595124447741131e-05, 0.0005027533039988485]","[0.0011470227453990386, -0.000690775228934265]"
S2_09,PAIR,home_prevention|home_bullpen_ra9,ALL_GOVERNED_EVALUATION,4309,3.5864317817040154,4.574913091966177,0.3888091262134765,2.5334286644809114,0.22751309400292116,0.6472316315906086,0.03023506924473821,8.52625237297427,3.5871801190247257,4.5748211902034654,0.3769194346111908,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573,-0.000748337320710224,9.190176271189898e-05,0.011889691602285701,0.00011508805377058451,1.9492089849443284e-05,5.2876157134007506e-05,0.001046846624643636,"[-0.002574869609011543, 0.0030833819922242434]","[-0.0014678576888496053, 0.0028499283841405543]","[0.009306843897550876, 0.001877510444646624]","[-0.0007526356098166431, 0.0016202716226585423]","[-7.858887780981538e-05, 0.00018175087889343855]","[-0.00011161021157879425, 0.0003569445767526158]","[0.0010884890164955183, -3.924308463053999e-05]"
S2_10,PAIR,away_prevention|away_bullpen_ra9,FROZEN_2025_VALIDATION,2433,3.5965460963333125,4.591227912551866,0.2278044495025769,2.5314780316758605,0.22718847605785303,0.6463003971971801,0.017505504289790183,8.660399414040374,3.5972066361665362,4.591661831793692,0.21504740002206743,2.5315957786140326,0.22718558400314987,0.6462966570143279,0.016467438652683374,-0.0006605398332237833,-0.00043391924182589747,0.012757049480509458,-0.00011774693817212523,2.892054703163005e-06,3.740182852207674e-06,0.0010380656371068095,"[-0.0008977667135097178, 0.0006655505775152726]","[-0.0004764594391275523, 0.0008319129958707094]","[0.015006763740119722, -0.002676370393821098]","[-0.00013361632776787147, 0.000480042718477236]","[9.676158109955812e-06, 4.6025946784294947e-05]","[9.929020224230811e-06, 0.00011540327216585933]","[0.0007812715815264555, -0.0010047864949065434]"
S2_10,PAIR,away_prevention|away_bullpen_ra9,2026_SEQUENTIAL_EARLY,1281,3.5188302222916907,4.499902562220746,0.5903794616260678,2.504860710446877,0.22688293176110658,0.6460147448200464,0.050851973256708344,8.399472216750201,3.5209459692414056,4.500767948230816,0.5774332448470871,2.5051476024217507,0.22689948711410368,0.6460560815972384,0.04974880558097441,-0.0021157469497148362,-0.000865386010070246,0.012946216778980668,-0.0002868919748735266,-1.65553529971052e-05,-4.133677719198037e-05,0.0011031676757339362,"[-0.004452538102416526, 0.0032760997615652876]","[-0.0034870094718728595, 0.0032746314119913578]","[0.014861821422331722, -0.0023078053647438423]","[-0.0016840730430622841, 0.0017849088462633667]","[-0.0001498631007765816, 0.00018015228142695405]","[-0.0003500481604866712, 0.0004236498866735383]","[0.0012549154154682385, -0.00016848072124155816]"
S2_10,PAIR,away_prevention|away_bullpen_ra9,2026_LATE_HOLDOUT,439,3.6791172195993935,4.682056875149956,0.674073102175826,2.6030629911212158,0.2306303393842357,0.654568129209446,0.04637772692256921,8.253033959327592,3.6782613120044236,4.68092949277268,0.6610547573577193,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725,0.0008559075949698958,0.0011273823772759428,0.013018344818106709,0.0007863437907671411,9.431027262515879e-05,0.0002122731077356388,0.002472104429881959,"[0.0009658325251562516, 0.0003857153174440242]","[0.0002759679724322339, 0.001382893906794358]","[0.014655092622559485, -0.0019817971177468197]","[0.00025226446037462935, 0.0008640712259526673]","[6.729254912229976e-05, 6.656639650248763e-05]","[0.0001525337281081951, 0.00016387662794303814]","[0.0010612627044054926, -0.00037870737639440766]"
S2_10,PAIR,away_prevention|away_bullpen_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,156,3.715579793745874,4.612293865119375,0.4653607174576068,2.5968868580871853,0.22856981534910362,0.649902101021537,0.04240342516233882,8.22053671843983,3.718377464847284,4.612639130611647,0.4553877843382915,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056,-0.0027976711014101596,-0.0003452654922728726,0.009972933119315297,-0.0004345815043387269,-4.45756162714972e-05,-5.577905710996145e-05,0.0005753101010587611,"[-0.0040149451995170615, 0.0020838442526840417]","[-0.0030126750662846646, 0.003283065200998081]","[0.009128493131478288, 0.0004799854494703659]","[-0.0020986622621745887, 0.0020427429497646976]","[-0.00022659885396700274, 0.0002270200763488106]","[-0.000480120555140795, 0.0005314802158414844]","[0.001359413072707115, -0.0008149577175580458]"
S2_10,PAIR,away_prevention|away_bullpen_ra9,ALL_GOVERNED_EVALUATION,4309,3.5861640924490814,4.5744271338791735,0.38965854717134757,2.533226183363572,0.2274983077323912,0.6471881854206372,0.03026686876301836,8.5254029520164,3.5871801190247257,4.5748211902034654,0.3769194346111908,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573,-0.0010160265756442577,-0.0003940563242919026,0.012739112560156751,-8.739306356897458e-05,4.705819319467119e-06,9.429987162579145e-06,0.0010786461429237865,"[-0.0018775350883606379, 0.0014644643948562575]","[-0.0013708315088614142, 0.0016933325254484544]","[0.014715033653175336, -0.0023817681701038262]","[-0.0006263711553535778, 0.0009636591632573577]","[-4.043641948653365e-05, 9.454490160340501e-05]","[-0.00010029957933177513, 0.0002270421024243019]","[0.001234925502915915, -0.00017220079788307294]"
S2_11,PAIR,home_prevention|strict_prior_total_run_factor,FROZEN_2025_VALIDATION,2433,3.616934638609568,4.602567641623021,0.1705766590780127,2.538634703403462,0.22809806545464628,0.6481343817094214,0.012679365200823405,8.717627204464938,3.5972066361665362,4.591661831793692,0.21504740002206743,2.5315957786140326,0.22718558400314987,0.6462966570143279,0.016467438652683374,0.019728002443031745,0.010905809829329094,-0.04447074094405473,0.007038924789429579,0.0009124814514964164,0.0018377246950934678,-0.003788073451859969,"[-0.0034120336780030236, 0.027196686798764524]","[-0.0009751607545886998, 0.01829329888538922]","[0.00965144080229513, -0.057715717654953286]","[-0.0006435231812189635, 0.011457453750576718]","[-9.585371067799553e-05, 0.001436777169747383]","[-0.0001561795650011355, 0.002982977504307427]","[0.0013225534388290779, -0.004007110358010041]"
S2_11,PAIR,home_prevention|strict_prior_total_run_factor,2026_SEQUENTIAL_EARLY,1281,3.557712843174079,4.530180347151224,0.5308737412075121,2.522282760952965,0.22885327437401062,0.6502375810235662,0.04501758493235643,8.458977937168756,3.5209459692414056,4.500767948230816,0.5774332448470871,2.5051476024217507,0.22689948711410368,0.6460560815972384,0.04974880558097441,0.036766873932673416,0.02941239892040759,-0.04655950363957506,0.0171351585312145,0.0019537872599069417,0.004181499426327839,-0.00473122064861798,"[-0.002189306410767422, 0.044593417311902694]","[-0.0022715010936824598, 0.038262922123853293]","[0.009225071264359008, -0.05956274250904503]","[-0.0009980650554743953, 0.022062771590902752]","[-9.511242631296546e-05, 0.0025052029376495533]","[-0.0001575633839085988, 0.0054006007136444545]","[0.0010441963757345657, -0.005877404368950748]"
S2_11,PAIR,home_prevention|strict_prior_total_run_factor,2026_LATE_HOLDOUT,439,3.695652434808957,4.717006470696198,0.6174426228997008,2.6172102348213464,0.23137489973021028,0.6559440484279866,0.03915269901783536,8.309664438603715,3.6782613120044236,4.68092949277268,0.6610547573577193,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725,0.017391122804533587,0.03607697792351772,-0.04361213445801859,0.014933587490897793,0.0008388706185997463,0.001588192326276272,-0.004752923474851893,"[0.0005064786993407289, 0.028450104336317228]","[-0.0020409717396443483, 0.04422275755701399]","[0.00792851791571092, -0.05587452105206958]","[-0.0004895311267434366, 0.019281518425304345]","[6.193255677805487e-05, 0.0012834129947328354]","[0.0002603725942601498, 0.002577211572622584]","[0.0013309952974954117, -0.0058319917943839075]"
S2_11,PAIR,home_prevention|strict_prior_total_run_factor,PROSPECTIVE_AUG17_28_CLEAN_RAW,156,3.76366528094964,4.635386691586129,0.4199229353541588,2.6152822158020834,0.2304299994807524,0.6534706150854748,0.037123613616815494,8.265974500543276,3.718377464847284,4.612639130611647,0.4553877843382915,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056,0.04528781610235599,0.02274756097448183,-0.03546484898413271,0.01796077621055936,0.0018156085153772927,0.003512735006827805,-0.004704501444464562,"[-0.0013556272017076765, 0.054781676236445254]","[-0.0010453212127545797, 0.03075210740708645]","[0.008482687358473295, -0.04815564189319982]","[-0.001179419500573431, 0.023849654323032876]","[-6.908186360007895e-05, 0.0024020038629658236]","[-8.595124447741131e-05, 0.004784714792619105]","[0.0011470227453990386, -0.004921500007993705]"
S2_11,PAIR,home_prevention|strict_prior_total_run_factor,ALL_GOVERNED_EVALUATION,4309,3.6126607868536444,4.594205976062808,0.3322412539781493,2.5445536711332255,0.22874084442441905,0.6497484672089652,0.024628911904438774,8.582820245209595,3.5871801190247257,4.5748211902034654,0.3769194346111908,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573,0.02548066782891878,0.019384785859342557,-0.04467818063304152,0.011240094706084669,0.001247242511347335,0.0025697117754905907,-0.004559310715655799,"[-0.002574869609011543, 0.03349483496274486]","[-0.0014678576888496053, 0.027302564058632406]","[0.009306843897550876, -0.05773112301828409]","[-0.0007526356098166431, 0.01585600558045952]","[-7.858887780981538e-05, 0.001773723537812688]","[-0.00011161021157879425, 0.0037255895034087327]","[0.0010884890164955183, -0.005609728198368014]"
S2_12,PAIR,home_bullpen_ra9|strict_prior_total_run_factor,FROZEN_2025_VALIDATION,2433,3.63103745171139,4.617128297259058,0.15552241461307945,2.5474035714073673,0.2291624782999639,0.6504777978232973,0.013670770466102853,8.73268144892987,3.5972066361665362,4.591661831793692,0.21504740002206743,2.5315957786140326,0.22718558400314987,0.6462966570143279,0.016467438652683374,0.0338308155448539,0.02546646546536646,-0.059524985408987985,0.015807792793334663,0.0019768942968140246,0.004181140808969364,-0.0027966681865805205,"[0.0030677026014087616, 0.027196686798764524]","[0.001471162631133005, 0.01829329888538922]","[0.001464510419047993, -0.057715717654953286]","[0.0009793580480184083, 0.011457453750576718]","[0.0001501265617467884, 0.001436777169747383]","[0.00028544401327113, 0.002982977504307427]","[-0.0006923965487291225, -0.004007110358010041]"
S2_12,PAIR,home_bullpen_ra9|strict_prior_total_run_factor,2026_SEQUENTIAL_EARLY,1281,3.574113382438649,4.5501287563268855,0.5167826860848564,2.5335287223288354,0.23010646112566238,0.6530491227870564,0.043782587258499726,8.473068992291411,3.5209459692414056,4.500767948230816,0.5774332448470871,2.5051476024217507,0.22689948711410368,0.6460560815972384,0.04974880558097441,0.053167413197243274,0.04936080809606924,-0.06065055876223069,0.028381119907084695,0.0032069740115586998,0.006993041189818028,-0.005966218322474681,"[0.004527845806259201, 0.044593417311902694]","[0.005681711046452875, 0.038262922123853293]","[0.0021381418305959077, -0.05956274250904503]","[0.003049994308255144, 0.022062771590902752]","[0.00031518384714282477, 0.0025052029376495533]","[0.0006709495638795859, 0.0054006007136444545]","[1.0382045799173234e-05, -0.005877404368950748]"
S2_12,PAIR,home_bullpen_ra9|strict_prior_total_run_factor,2026_LATE_HOLDOUT,439,3.7142338609403773,4.732212568436781,0.6040604998426128,2.625296416875388,0.23219528238451764,0.6578088647777458,0.0379898801161185,8.323046561660805,3.6782613120044236,4.68092949277268,0.6610547573577193,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725,0.035972548935953697,0.05128307566410051,-0.05699425751510656,0.02301976954493945,0.001659253272907113,0.003453008676035485,-0.00591574237656875,"[-0.0008930721433082489, 0.028450104336317228]","[0.0019810667360271594, 0.04422275755701399]","[0.0026065421261277644, -0.05587452105206958]","[0.0005219330224490726, 0.019281518425304345]","[-5.554570761381883e-05, 0.0012834129947328354]","[-0.0002148679039076784, 0.002577211572622584]","[-0.00016128549098325118, -0.0058319917943839075]"
S2_12,PAIR,home_bullpen_ra9|strict_prior_total_run_factor,PROSPECTIVE_AUG17_28_CLEAN_RAW,156,3.7808866608875715,4.653015887276861,0.40781979700550397,2.627929854735429,0.23169025726455983,0.6562618054838143,0.037775507309221565,8.278077638891931,3.718377464847284,4.612639130611647,0.4553877843382915,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056,0.06250919604028748,0.04037675666521334,-0.047567987332787554,0.030608415143905,0.003075866299184715,0.006303925405167332,-0.004052607752058492,"[0.0026567997971986834, 0.054781676236445254]","[0.004042050022578181, 0.03075210740708645]","[0.004126967808174509, -0.04815564189319982]","[0.0029666729838271344, 0.023849654323032876]","[0.00024705557611900963, 0.0024020038629658236]","[0.0005027533039988485, 0.004784714792619105]","[-0.000690775228934265, -0.004921500007993705]"
S2_12,PAIR,home_bullpen_ra9|strict_prior_total_run_factor,ALL_GOVERNED_EVALUATION,4309,3.628015861445581,4.610525331465077,0.3177505461573658,2.5541298136190265,0.22984360536223256,0.6521985012038076,0.02387439962022506,8.59731095303038,3.5871801190247257,4.5748211902034654,0.3769194346111908,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573,0.040835742420855414,0.035704141261611255,-0.05916888845382501,0.020816237191885634,0.002350003449160837,0.0050197457703330395,-0.005313822999869513,"[0.0030833819922242434, 0.03349483496274486]","[0.0028499283841405543, 0.027302564058632406]","[0.001877510444646624, -0.05773112301828409]","[0.0016202716226585423, 0.01585600558045952]","[0.00018175087889343855, 0.001773723537812688]","[0.0003569445767526158, 0.0037255895034087327]","[-3.924308463053999e-05, -0.005609728198368014]"
S2_13,PAIR,home_offense|strict_prior_total_run_factor,FROZEN_2025_VALIDATION,2433,3.624741570966184,4.610897517669057,0.1400603389463148,2.543053826847752,0.22855667277655495,0.6491326198849962,0.012175746879649061,8.748143524596635,3.5972066361665362,4.591661831793692,0.21504740002206743,2.5315957786140326,0.22718558400314987,0.6462966570143279,0.016467438652683374,0.027534934799647637,0.019235685875365505,-0.07498706107575262,0.011458048233719431,0.0013710887734050825,0.0028359628706682294,-0.004291691773034312,"[0.0012389423353882378, 0.027196686798764524]","[0.003317357703117807, 0.01829329888538922]","[-0.01858801082343728, -0.057715717654953286]","[0.0013918994475519142, 0.011457453750576718]","[9.017421441967488e-05, 0.001436777169747383]","[0.00021160558596167167, 0.002982977504307427]","[-0.0006701784770285907, -0.004007110358010041]"
S2_13,PAIR,home_offense|strict_prior_total_run_factor,2026_SEQUENTIAL_EARLY,1281,3.5627998288372575,4.53231090794983,0.500428806929624,2.5235836388245945,0.22898114650378731,0.6504827708411008,0.04236593435604459,8.489422871446644,3.5209459692414056,4.500767948230816,0.5774332448470871,2.5051476024217507,0.22689948711410368,0.6460560815972384,0.04974880558097441,0.04185385959585197,0.03154295971901355,-0.07700443791746314,0.018436036402843747,0.002081659389683632,0.004426689243862469,-0.007382871224929817,"[-0.0005194675833584128, 0.044593417311902694]","[-0.004525308842300291, 0.038262922123853293]","[-0.018756425344757965, -0.05956274250904503]","[-0.0022764654471632007, 0.022062771590902752]","[-0.00026506059580028163, 0.0025052029376495533]","[-0.0006106503140657082, 0.0054006007136444545]","[-0.0015308246877614867, -0.005877404368950748]"
