slate_date,artifact,governing_run_tag,game_pk,player_mlb_id,market_timestamp_utc,classification,lineup_observed_at_utc,lineup_ingestion_run_id,failed_ingestion_referenced
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823022,663538,2026-07-29 13:53:32+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823022,664023,2026-07-29 13:53:32+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823022,671056,2026-07-29 13:53:32+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823022,673548,2026-07-29 13:53:32+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823022,676369,2026-07-29 13:53:32+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823022,676475,2026-07-29 13:53:32+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823022,683737,2026-07-29 13:53:32+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823022,691023,2026-07-29 13:53:32+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823022,691026,2026-07-29 13:53:32+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823022,691718,2026-07-29 13:53:32+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823022,699393,2026-07-29 13:53:32+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823022,802139,2026-07-29 13:53:32+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823192,592885,2026-07-29 13:53:04+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823192,641343,2026-07-29 13:53:04+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823192,642715,2026-07-29 13:53:04+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823192,646240,2026-07-29 13:53:04+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823192,650333,2026-07-29 13:53:04+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823192,661388,2026-07-29 13:53:04+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823192,668930,2026-07-29 13:53:04+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823192,671218,2026-07-29 13:53:04+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823192,683734,2026-07-29 13:53:04+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823192,694192,2026-07-29 13:53:04+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823192,806198,2026-07-29 13:53:04+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823192,808982,2026-07-29 13:53:04+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823351,571448,2026-07-29 13:53:34+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823351,596146,2026-07-29 13:53:34+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823351,606466,2026-07-29 13:53:34+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823351,656811,2026-07-29 13:53:34+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823351,663968,2026-07-29 13:53:34+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823351,668804,2026-07-29 13:53:34+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823351,672515,2026-07-29 13:53:34+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823351,672695,2026-07-29 13:53:34+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823351,682998,2026-07-29 13:53:34+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823351,693304,2026-07-29 13:53:34+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823351,699013,2026-07-29 13:53:34+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823596,593871,2026-07-29 13:53:10+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823596,596019,2026-07-29 13:53:10+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823596,621566,2026-07-29 13:53:10+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823596,643289,2026-07-29 13:53:10+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823596,645277,2026-07-29 13:53:10+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823596,660670,2026-07-29 13:53:10+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823596,663586,2026-07-29 13:53:10+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823596,666182,2026-07-29 13:53:10+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823596,671739,2026-07-29 13:53:10+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823596,673357,2026-07-29 13:53:10+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823596,686948,2026-07-29 13:53:10+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823596,701807,2026-07-29 13:53:10+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823596,805999,2026-07-29 13:53:10+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823677,521692,2026-07-29 13:53:03+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823677,605137,2026-07-29 13:53:03+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823677,657041,2026-07-29 13:53:03+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823677,663616,2026-07-29 13:53:03+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823677,665019,2026-07-29 13:53:03+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823677,668904,2026-07-29 13:53:03+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823677,679845,2026-07-29 13:53:03+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823677,680777,2026-07-29 13:53:03+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823677,686469,2026-07-29 13:53:03+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823677,686681,2026-07-29 13:53:03+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823677,686797,2026-07-29 13:53:03+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823677,695506,2026-07-29 13:53:03+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823677,695600,2026-07-29 13:53:03+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823677,702176,2026-07-29 13:53:03+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823677,807712,2026-07-29 13:53:03+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823837,547180,2026-07-29 13:53:31+00:00,LINEUP_AFTER_GOVERNING_CAPTURE,2026-07-29T13:55:15.272528+00:00,8f78f23e-7d56-468b-8506-2f6e27d522e4,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823837,592663,2026-07-29 13:53:31+00:00,LINEUP_AFTER_GOVERNING_CAPTURE,2026-07-29T13:55:15.272528+00:00,8f78f23e-7d56-468b-8506-2f6e27d522e4,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823837,607208,2026-07-29 13:53:31+00:00,LINEUP_AFTER_GOVERNING_CAPTURE,2026-07-29T13:55:15.272528+00:00,8f78f23e-7d56-468b-8506-2f6e27d522e4,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823837,624641,2026-07-29 13:53:31+00:00,LINEUP_AFTER_GOVERNING_CAPTURE,2026-07-29T13:55:15.272528+00:00,8f78f23e-7d56-468b-8506-2f6e27d522e4,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823837,650559,2026-07-29 13:53:31+00:00,LINEUP_AFTER_GOVERNING_CAPTURE,2026-07-29T13:55:15.272528+00:00,8f78f23e-7d56-468b-8506-2f6e27d522e4,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823837,656941,2026-07-29 13:53:31+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823837,664761,2026-07-29 13:53:31+00:00,LINEUP_AFTER_GOVERNING_CAPTURE,2026-07-29T13:55:15.272528+00:00,8f78f23e-7d56-468b-8506-2f6e27d522e4,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823837,669016,2026-07-29 13:53:31+00:00,LINEUP_AFTER_GOVERNING_CAPTURE,2026-07-29T13:55:15.272528+00:00,8f78f23e-7d56-468b-8506-2f6e27d522e4,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823837,669364,2026-07-29 13:53:31+00:00,LINEUP_AFTER_GOVERNING_CAPTURE,2026-07-29T13:55:15.272528+00:00,8f78f23e-7d56-468b-8506-2f6e27d522e4,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823837,672640,2026-07-29 13:53:31+00:00,LINEUP_AFTER_GOVERNING_CAPTURE,2026-07-29T13:55:15.272528+00:00,8f78f23e-7d56-468b-8506-2f6e27d522e4,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823837,681082,2026-07-29 13:53:31+00:00,LINEUP_AFTER_GOVERNING_CAPTURE,2026-07-29T13:55:15.272528+00:00,8f78f23e-7d56-468b-8506-2f6e27d522e4,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823837,681715,2026-07-29 13:53:31+00:00,LINEUP_AFTER_GOVERNING_CAPTURE,2026-07-29T13:55:15.272528+00:00,8f78f23e-7d56-468b-8506-2f6e27d522e4,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823837,687282,2026-07-29 13:53:31+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823837,691594,2026-07-29 13:53:31+00:00,LINEUP_AFTER_GOVERNING_CAPTURE,2026-07-29T13:55:15.272528+00:00,8f78f23e-7d56-468b-8506-2f6e27d522e4,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823837,702222,2026-07-29 13:53:31+00:00,LINEUP_AFTER_GOVERNING_CAPTURE,2026-07-29T13:55:15.272528+00:00,8f78f23e-7d56-468b-8506-2f6e27d522e4,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823924,518692,2026-07-29 13:53:09+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823924,571970,2026-07-29 13:53:09+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823924,605141,2026-07-29 13:53:09+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823924,606192,2026-07-29 13:53:09+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823924,647304,2026-07-29 13:53:09+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823924,660271,2026-07-29 13:53:09+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823924,663656,2026-07-29 13:53:09+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823924,663728,2026-07-29 13:53:09+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823924,668227,2026-07-29 13:53:09+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823924,669242,2026-07-29 13:53:09+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823924,670042,2026-07-29 13:53:09+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823924,677594,2026-07-29 13:53:09+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823924,681624,2026-07-29 13:53:09+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823924,686527,2026-07-29 13:53:09+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823924,687221,2026-07-29 13:53:09+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,823924,702284,2026-07-29 13:53:09+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824002,514888,2026-07-29 13:53:40+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824002,545361,2026-07-29 13:53:40+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824002,572233,2026-07-29 13:53:40+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824002,624585,2026-07-29 13:53:40+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824002,665161,2026-07-29 13:53:40+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824002,666139,2026-07-29 13:53:40+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824002,666176,2026-07-29 13:53:40+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824002,670623,2026-07-29 13:53:40+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824002,673237,2026-07-29 13:53:40+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824002,687093,2026-07-29 13:53:40+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824002,687263,2026-07-29 13:53:40+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824002,694203,2026-07-29 13:53:40+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824002,694384,2026-07-29 13:53:40+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824002,701358,2026-07-29 13:53:40+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824002,828599,2026-07-29 13:53:40+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824242,595879,2026-07-29 13:53:20+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824242,621493,2026-07-29 13:53:20+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824242,624413,2026-07-29 13:53:20+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824242,641933,2026-07-29 13:53:20+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824242,650402,2026-07-29 13:53:20+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824242,663837,2026-07-29 13:53:20+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824242,679529,2026-07-29 13:53:20+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824242,682985,2026-07-29 13:53:20+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824242,683002,2026-07-29 13:53:20+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824242,693307,2026-07-29 13:53:20+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824242,701678,2026-07-29 13:53:20+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824242,805808,2026-07-29 13:53:20+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824487,553993,2026-07-29 13:52:55+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824487,608070,2026-07-29 13:52:55+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824487,668709,2026-07-29 13:52:55+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824487,672275,2026-07-29 13:52:55+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824487,677587,2026-07-29 13:52:55+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824487,680757,2026-07-29 13:52:55+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824487,682657,2026-07-29 13:52:55+00:00,ORDER_NOT_CONFIRMED,,,False
2026-07-29,IMMUTABLE_SNAPSHOT,cleanroom_20260729T135332Z,824487,682829,2026-07-29 13:52:55+00:00,ORDER_NOT_CONFIRMED,,,False
