population,variant,omitted_feature,crps,brier,log_loss,ece,crps_delta,brier_delta,log_loss_delta,ece_delta,champion_crps,champion_brier,champion_log_loss,champion_ece
2026_SEQUENTIAL_EARLY,RAW_MINUS_HOME_PREVENTION_REFIT_V1,home_prevention,2.5051853464475284,0.2269004846744031,0.6460506468096758,0.04922153149580073,3.7744025777719514e-05,9.975602994205524e-07,-5.434787562541565e-06,-0.0005272740851736749,2.5051476024217507,0.22689948711410368,0.6460560815972384,0.04974880558097441
2026_SEQUENTIAL_EARLY,RAW_MINUS_AWAY_OFFENSE_REFIT_V1,away_offense,2.5051167707635713,0.22688672915747485,0.6460290883520087,0.049931153054425005,-3.0831658179408805e-05,-1.2757956628833833e-05,-2.699324522970059e-05,0.00018234747345059754,2.5051476024217507,0.22689948711410368,0.6460560815972384,0.04974880558097441
2026_SEQUENTIAL_EARLY,RAW_MINUS_AWAY_PREVENTION_REFIT_V1,away_prevention,2.503379585708318,0.22673090965977155,0.6456479442236353,0.048789778003254514,-0.0017680167134326297,-0.00016857745433213056,-0.0004081373736031235,-0.0009590275777198939,2.5051476024217507,0.22689948711410368,0.6460560815972384,0.04974880558097441
2026_SEQUENTIAL_EARLY,RAW_MINUS_HOME_STARTER_RA9_REFIT_V1,home_starter_ra9,2.5052944483733097,0.22689965763867095,0.6460737292638036,0.05009451814946412,0.00014684595155900482,1.7052456727228993e-07,1.7647666565201447e-05,0.00034571256848971166,2.5051476024217507,0.22689948711410368,0.6460560815972384,0.04974880558097441
2026_SEQUENTIAL_EARLY,RAW_MINUS_AWAY_STARTER_RA9_REFIT_V1,away_starter_ra9,2.505406578564567,0.22695914535766334,0.6461637235453759,0.04970451143155337,0.0002589761428164472,5.965824355966265e-05,0.0001076419481375046,-4.429414942103832e-05,2.5051476024217507,0.22689948711410368,0.6460560815972384,0.04974880558097441
2026_SEQUENTIAL_EARLY,RAW_MINUS_HOME_STARTER_PRIOR_STARTS_REFIT_V1,home_starter_prior_starts,2.502701391348909,0.2265453878978168,0.6450549502293466,0.046760342071058766,-0.0024462110728418196,-0.0003540992162868739,-0.0010011313678918166,-0.002988463509915641,2.5051476024217507,0.22689948711410368,0.6460560815972384,0.04974880558097441
2026_SEQUENTIAL_EARLY,RAW_MINUS_AWAY_STARTER_PRIOR_STARTS_REFIT_V1,away_starter_prior_starts,2.505132615501477,0.22690633841748367,0.6460603847417778,0.04959109675340224,-1.49869202736852e-05,6.851303379989959e-06,4.303144539474779e-06,-0.00015770882757216997,2.5051476024217507,0.22689948711410368,0.6460560815972384,0.04974880558097441
2026_SEQUENTIAL_EARLY,RAW_MINUS_HOME_EXPECTED_OUTS_REFIT_V1,home_expected_outs,2.505126524026774,0.22687791354040573,0.6459011180963234,0.04937673356387982,-2.1078394976559167e-05,-2.1573573697947213e-05,-0.0001549635009149286,-0.0003720720170945907,2.5051476024217507,0.22689948711410368,0.6460560815972384,0.04974880558097441
2026_SEQUENTIAL_EARLY,RAW_MINUS_AWAY_EXPECTED_OUTS_REFIT_V1,away_expected_outs,2.5033495968840644,0.22662256567346953,0.645476149356546,0.049394080201397475,-0.0017980055376862758,-0.0002769214406341536,-0.0005799322406924157,-0.00035472537957693256,2.5051476024217507,0.22689948711410368,0.6460560815972384,0.04974880558097441
2026_SEQUENTIAL_EARLY,RAW_MINUS_HOME_WORKLOAD_UNCERTAINTY_OUTS_REFIT_V1,home_workload_uncertainty_outs,2.5041945320278076,0.22680973646724067,0.6458489423646038,0.049571236710983964,-0.0009530703939431007,-8.975064686300716e-05,-0.0002071392326346011,-0.00017756886999044375,2.5051476024217507,0.22689948711410368,0.6460560815972384,0.04974880558097441
