date,games,denominator_hitters,predictions,resolved,coverage,n,brier,log_loss,mean_predicted,observed_rate,probability_sd,accuracy_50,ece,baseline_population_brier,baseline_hitter_brier
2026-04-04,15,387,387,306,1.0,306,0.2570211387093431,0.7117300994417172,0.6505270014709484,0.5522875816993464,0.08922667528650757,0.565359477124183,0.10020209176532126,0.24770032378114082,0.24568942724207238
2026-04-05,16,414,414,330,1.0,330,0.2529722986055068,0.7012872792634489,0.643932992621209,0.5787878787878787,0.09110334553848869,0.5515151515151515,0.10023038732055468,0.24382597435163783,0.24721641191887656
2026-04-06,13,336,336,256,1.0,256,0.24201524558751794,0.6776278399512323,0.6459005763157539,0.5625,0.09253163592473446,0.5859375,0.08340057631575393,0.2462047941150813,0.23028117301763282
2026-04-07,15,388,388,313,1.0,313,0.2628209459422203,0.7241600521832754,0.6422393028980389,0.5239616613418531,0.10293044579993277,0.5559105431309904,0.12315246346992287,0.25182904253142163,0.24722329089046585
2026-04-08,15,390,390,294,1.0,294,0.25711616774726825,0.7111941443986792,0.6428924612369479,0.5578231292517006,0.09799015256009493,0.5510204081632653,0.10568136176662941,0.24687724606113617,0.2504361282533512
2026-04-09,6,156,156,128,1.0,128,0.2715734700939968,0.7398250305062961,0.6386621115501934,0.4921875,0.09089896537716004,0.484375,0.1693177014652699,0.2564043904641718,0.26384921055166866
2026-04-10,15,389,389,290,1.0,290,0.24440720205890257,0.682446578534888,0.651907427763355,0.6,0.08900052491635112,0.603448275862069,0.11262651015300579,0.24076210208575186,0.24221613471755774
2026-04-11,15,389,389,305,1.0,305,0.25724621077633597,0.7108599695015982,0.6473011757480651,0.5344262295081967,0.0953671536277941,0.5573770491803278,0.11550043843900815,0.2502682342517446,0.2423139681483851
2026-04-12,15,387,387,299,1.0,299,0.2493890848567156,0.6937162313978721,0.6447424482785893,0.568561872909699,0.09727573134869097,0.5785953177257525,0.07997380756445657,0.2453134277656348,0.24216128396505637
2026-04-13,10,259,259,203,1.0,203,0.213118460141456,0.6187281990163191,0.6571152951091431,0.6847290640394089,0.09144659585473733,0.6896551724137931,0.05770981791271687,0.22851480300982452,0.21851155809545694
2026-04-14,15,389,389,308,1.0,308,0.2635581438539605,0.7260932258012921,0.6484113246930935,0.5454545454545454,0.09562928443783547,0.5422077922077922,0.11726046118649663,0.2486784086603046,0.25518342528492133
2026-04-15,15,389,389,305,1.0,305,0.26266033819512213,0.7237634794593619,0.6468572136434303,0.5573770491803278,0.09574480489583723,0.5573770491803278,0.14263373030065732,0.24693901421046402,0.25233303151409975
2026-04-16,10,255,255,205,1.0,205,0.24055190679593877,0.6748059200182998,0.6372895434316016,0.5658536585365853,0.10034534423731375,0.5804878048780487,0.09050855468418299,0.245707369441185,0.2374090439249382
2026-04-17,15,387,387,305,1.0,305,0.24649305540336774,0.6868144903763991,0.6512676022668562,0.5540983606557377,0.09344126594991303,0.5737704918032787,0.09899320672260312,0.2474107661083699,0.23937490125317681
2026-04-18,15,386,386,306,1.0,306,0.24362930773079614,0.6827944387606468,0.652269278831138,0.5947712418300654,0.09730589926240425,0.5980392156862745,0.06238972140289998,0.2415206024311162,0.23738698719777898
2026-04-19,15,386,386,310,1.0,310,0.25608053069468956,0.7098976584992397,0.6457050657594208,0.5774193548387097,0.10539817004576413,0.5741935483870968,0.09172850436590034,0.24403054601504276,0.24882315225738502
2026-04-20,10,259,259,198,1.0,198,0.23925671892500724,0.6715513538812053,0.6519506746482036,0.6212121212121212,0.09289522226543405,0.601010101010101,0.07371491494691185,0.23767874389302462,0.23256959692600315
2026-04-21,15,389,389,309,1.0,309,0.26120055874074766,0.7203600948804982,0.6589297828331411,0.5857605177993528,0.09166172577963036,0.5533980582524272,0.12968378216876136,0.2428158104398997,0.23752458000342433
2026-04-22,15,388,388,301,1.0,301,0.23275104090117066,0.6570036550974916,0.6546341539748164,0.6146179401993356,0.09066876566567596,0.6112956810631229,0.05528015768033889,0.23861394569991373,0.23133805016636408
2026-04-23,9,232,232,185,1.0,185,0.23742826667680686,0.6684632694979223,0.6592592418114089,0.5783783783783784,0.09000742698911843,0.6,0.08088086343303053,0.24388574987504405,0.24135503845489897
2026-04-24,14,361,361,281,1.0,281,0.23042239224175493,0.6535754958792177,0.6596090990817871,0.6441281138790036,0.09015266044833264,0.6405693950177936,0.08239829544408926,0.2342836263157889,0.23810595644799148
2026-04-25,14,362,362,288,1.0,288,0.23804484810549745,0.6695243403818039,0.6556901823000998,0.6111111111111112,0.10173943790322189,0.5902777777777778,0.0783143473131209,0.23907788658189957,0.23859511450389018
2026-04-26,16,413,413,320,1.0,320,0.26216354823335,0.7222643507218742,0.6558282987879774,0.534375,0.10163255245546135,0.540625,0.12929867671177014,0.2503551465048673,0.25527801924288285
2026-04-27,8,207,207,161,1.0,161,0.25242946418967943,0.7042255768618416,0.6623855782967373,0.5962732919254659,0.09329485549836959,0.5962732919254659,0.07411421709276549,0.241256839878175,0.24313038973961962
2026-04-28,15,388,388,306,1.0,306,0.25351275018960806,0.7023357387631759,0.6572296480729237,0.5490196078431373,0.09575702327838374,0.565359477124183,0.1100581014165559,0.24819235703961498,0.2399793551748637
2026-04-29,13,336,336,265,1.0,265,0.2455828178411067,0.6857725637702656,0.6557088551559237,0.569811320754717,0.09862621376551102,0.569811320754717,0.10322763822464619,0.24513844741064741,0.23137728687315048
2026-04-30,11,282,282,228,1.0,228,0.25598543685836955,0.7117792539461514,0.6561741036595925,0.5614035087719298,0.1047455495742494,0.5833333333333334,0.09477059488766282,0.24637039712009218,0.24383851810326868
2026-05-01,15,387,387,300,1.0,300,0.2466976115974154,0.6894745779210316,0.6608264955150426,0.57,0.1001094831952628,0.59,0.09082649551504263,0.24511037639436362,0.23185152677007476
2026-05-02,15,387,387,303,1.0,303,0.23708619577677972,0.6686647481824884,0.6559511991033115,0.6105610561056105,0.09813440645972446,0.6105610561056105,0.058769456046489296,0.23917178018822413,0.233770853559911
2026-05-03,15,387,387,301,1.0,301,0.24256993459453688,0.6803782055865563,0.6520021339041765,0.5880398671096345,0.09686042588585994,0.6046511627906976,0.0656348491976452,0.2424632578793181,0.23576233723645637
2026-05-04,12,310,310,234,1.0,234,0.24952198661614433,0.694838453315273,0.6589077297848013,0.5854700854700855,0.09160974466036508,0.5854700854700855,0.08754254297578265,0.24283867142231855,0.23886320042352252
2026-05-05,13,333,333,255,1.0,255,0.2588542273729531,0.7143467582701327,0.646760863185647,0.5333333333333333,0.09734151612200542,0.5411764705882353,0.11359989532103437,0.2505043889239795,0.24054054801015462
2026-05-06,15,386,386,310,1.0,310,0.2733667400235048,0.7477133537709544,0.6526104384348321,0.49032258064516127,0.1041322152658372,0.5290322580645161,0.16573683419470858,0.25679995076538764,0.2596939141696415
2026-05-07,10,257,257,204,1.0,204,0.23288059092146354,0.6589569109289769,0.6542027435520575,0.6029411764705882,0.10033700584022519,0.6323529411764706,0.05466298351332854,0.2403049921395249,0.23383049948769552
2026-05-08,15,387,387,303,1.0,303,0.26022681110248785,0.7179060046066005,0.6543847993921528,0.5214521452145214,0.09818712976512639,0.5148514851485149,0.1488793614650734,0.2521984671839803,0.25070726041905245
2026-05-09,14,362,362,290,1.0,290,0.2600482400801711,0.7174722591363046,0.6473716165571581,0.5379310344827586,0.10437221375828323,0.5655172413793104,0.10944058207439955,0.2497735500255421,0.2423426850051124
2026-05-10,15,387,387,304,1.0,304,0.2753234300640062,0.7489199139652962,0.650045414161273,0.48355263157894735,0.09917823976631926,0.4967105263157895,0.16649278258232567,0.2576551561614469,0.259902428419309
2026-05-11,6,154,154,118,1.0,118,0.2635426038790101,0.7274388454191996,0.6376776107393948,0.5254237288135594,0.09509891746793638,0.559322033898305,0.1122538819258354,0.25153458176253035,0.25560048883621045
2026-05-12,15,388,388,304,1.0,304,0.25742636995222207,0.7114119483846812,0.6481403948343523,0.5493421052631579,0.09301224358888634,0.555921052631579,0.09990009653026923,0.248080187095126,0.2417862293621401
2026-05-13,15,389,389,302,1.0,302,0.26257372032363047,0.7234257829125398,0.6426858302237923,0.5298013245033113,0.09493999115216001,0.543046357615894,0.11639624729818743,0.2508856070998115,0.2472197116226237
2026-05-14,11,286,286,218,1.0,218,0.2669368376944578,0.7313547328281299,0.6408655884589987,0.5504587155963303,0.10124087822331916,0.5137614678899083,0.1406864811432224,0.24790536123541915,0.25038884202448936
2026-05-15,15,387,387,302,1.0,302,0.25412217720837876,0.703505493947551,0.6421599155674493,0.5496688741721855,0.09662601347766475,0.5496688741721855,0.11080977750577284,0.24801526454044312,0.24164313424111009
2026-05-16,15,385,385,303,1.0,303,0.2411104606175259,0.6770000070202961,0.6425018358614316,0.5775577557755776,0.1002911518461863,0.5841584158415841,0.07088249525526828,0.24402124628044924,0.23452995279603717
2026-05-17,15,385,385,303,1.0,303,0.2338249627055887,0.6623223268716296,0.6422282244726278,0.5874587458745875,0.10052534085002461,0.6204620462046204,0.05476947859804046,0.2426040504966633,0.23037015466200678
2026-05-18,14,362,362,294,1.0,294,0.24905484037099956,0.6945784067587333,0.6406346129485301,0.5680272108843537,0.09865312780903071,0.564625850340136,0.08659264259551594,0.2453852692117375,0.24112663559900332
2026-05-19,15,387,387,309,1.0,309,0.25193442431407553,0.7004575522405355,0.6446282884044234,0.5372168284789643,0.10657950395211953,0.5825242718446602,0.11209759086321386,0.24979790266763952,0.23910547207113048
2026-05-20,15,386,386,310,1.0,310,0.2547430822847061,0.705198631381279,0.6418052962529245,0.5451612903225806,0.10357325896245914,0.5645161290322581,0.09680984764446769,0.24865103332178723,0.24405534470441184
2026-05-21,7,181,181,145,1.0,145,0.2726638375053548,0.7483810102832738,0.6409804199261951,0.4896551724137931,0.11160702568396438,0.5172413793103449,0.15519610181539706,0.25656038831302325,0.2507679285562469
2026-05-22,14,363,363,286,1.0,286,0.2616615730113322,0.7214038215291607,0.6390408449622609,0.534965034965035,0.10759463570032232,0.5629370629370629,0.10720090051481168,0.2500846103196883,0.24973354830834574
2026-05-23,14,364,364,277,1.0,277,0.2665161589857793,0.7322991663323455,0.6386563340006182,0.5090252707581228,0.1074599545201359,0.5487364620938628,0.13470670119508524,0.2537538282804126,0.25537736252592097
2026-05-24,15,387,387,305,1.0,305,0.25091301724443543,0.697767258080551,0.626451436971489,0.5377049180327869,0.11133603572799634,0.5573770491803278,0.09450544656366597,0.2496658736177922,0.2408869343754338
2026-05-25,13,337,337,262,1.0,262,0.25851411899523213,0.7136771874143315,0.6385102542871395,0.5419847328244275,0.10011183605908451,0.5343511450381679,0.12585712487220824,0.24905176372697962,0.24841942847723214
2026-05-26,15,388,388,317,1.0,317,0.22559467049202894,0.6424278817831194,0.632302377487052,0.6056782334384858,0.1011400791646634,0.6214511041009464,0.04019429221595236,0.24007622355029962,0.2276787550748686
2026-05-27,15,388,388,305,1.0,305,0.26406470784880404,0.7263974426108719,0.6423063251916702,0.5278688524590164,0.09767589082397578,0.5540983606557377,0.11504460187188052,0.2510476750137804,0.2506867179791118
2026-05-28,6,156,156,125,1.0,125,0.27048834670400534,0.7392976742468788,0.6241386320291322,0.464,0.11598272621663751,0.536,0.17126338519943216,0.2600203493554131,0.2466134792400915
2026-05-29,15,390,390,299,1.0,299,0.23296138333168243,0.6607565822781798,0.6428410517894882,0.6187290969899666,0.10084848009312015,0.6254180602006689,0.07020833378094259,0.2382612300563409,0.23425693784707427
2026-05-30,15,388,388,305,1.0,305,0.23777376624364713,0.6705386967627674,0.6408201932762678,0.5868852459016394,0.1041195825833417,0.6131147540983607,0.05843368035234532,0.24272284023888166,0.2379055380428123
2026-05-31,15,386,386,309,1.0,309,0.24846896162413593,0.6939793756212661,0.63902831625208,0.5760517799352751,0.10799709084177585,0.5922330097087378,0.07887735128053001,0.24424724145036641,0.2429127430974877
2026-06-01,9,234,234,186,1.0,186,0.24683749046376266,0.6913159845787327,0.6424156957862907,0.553763440860215,0.10947766107099388,0.6290322580645161,0.11221946616147163,0.24738960971288396,0.2404906192284173
2026-06-02,15,387,387,297,1.0,297,0.24674758831355023,0.6902749963266684,0.6482384104638245,0.5791245791245792,0.10568866587211724,0.5892255892255892,0.0734061739619829,0.24381450479944997,0.2359587834424908
2026-06-03,15,387,387,304,1.0,304,0.23523523996727003,0.6632998392359221,0.6464690263018503,0.6019736842105263,0.10621951529326286,0.6085526315789473,0.06037493815220887,0.24059247969653283,0.23525470393352133
2026-06-04,9,233,233,188,1.0,188,0.2400483116872558,0.675362365533869,0.6453545033214535,0.5851063829787234,0.11221632432169473,0.6276595744680851,0.06868524890799073,0.2429662753138804,0.23876596406617043
2026-06-05,15,385,385,317,1.0,317,0.2646768406122629,0.7290062885083277,0.641866894383124,0.5299684542586751,0.10720074758015034,0.5299684542586751,0.12520368244850577,0.25075914109861985,0.24956144929581478
2026-06-06,14,361,361,288,1.0,288,0.2661215172922347,0.7299449594340977,0.6466049514281619,0.4965277777777778,0.10438919845362603,0.5173611111111112,0.1536302236514988,0.2554574398627738,0.25080228509578606
2026-06-07,15,387,387,306,1.0,306,0.2583200607348885,0.7145013621560018,0.643973168995067,0.5718954248366013,0.11002068910598507,0.565359477124183,0.1083875087681884,0.24483404202280376,0.25048454120232755
2026-06-08,8,208,208,170,1.0,170,0.2525568799338323,0.6998270314305539,0.6383310330023565,0.5764705882352941,0.1067129083613016,0.5235294117647059,0.12872114964607279,0.2441919093099862,0.2505720347727079
2026-06-09,15,386,386,311,1.0,311,0.2312294920617396,0.6551581862693019,0.642837363845471,0.6205787781350482,0.10357390393958389,0.6270096463022508,0.02897896709240348,0.23799990168095608,0.2324162357184926
2026-06-10,15,385,385,301,1.0,301,0.21895046995084375,0.6290228148918493,0.640961777316383,0.6345514950166113,0.10533283463851917,0.6710963455149501,0.0586621178116892,0.2360086591532082,0.22995907456505682
2026-06-11,7,181,181,142,1.0,142,0.2380568463999869,0.6693528463346057,0.6481852160249534,0.6197183098591549,0.09953040041442215,0.6056338028169014,0.05496009156091479,0.2380698392650799,0.23153961863366546
2026-06-12,15,387,387,298,1.0,298,0.25901975511997377,0.7169215495410567,0.6559316351605042,0.5671140939597316,0.09614648550775902,0.5637583892617449,0.1164765962087621,0.24550933734091773,0.24837007906028755
2026-06-13,15,388,388,310,1.0,310,0.24120861725352374,0.6758290248234129,0.6459277919383775,0.5806451612903226,0.09915976700395707,0.5774193548387097,0.07624489387237939,0.24359346074212343,0.23741777775803813
2026-06-14,14,361,361,279,1.0,279,0.2249458314815781,0.641584782168723,0.6504543222020367,0.6379928315412187,0.10145657804522415,0.6200716845878136,0.06781326391044029,0.23546807504843192,0.23190955719032896
2026-06-15,10,261,261,199,1.0,199,0.26392548485236633,0.7266067963096012,0.6571077509427949,0.5326633165829145,0.10184273212982936,0.542713567839196,0.13073416966026036,0.25041105313451906,0.247882391398965
2026-06-16,15,387,387,304,1.0,304,0.2532970149203189,0.7038427232239274,0.6520446934043223,0.5328947368421053,0.100730707742558,0.5723684210526315,0.11914995656221714,0.25036969715443785,0.23997906334264635
2026-06-17,14,363,363,280,1.0,280,0.2284620709476923,0.6500998155138535,0.64797659515552,0.6464285714285715,0.10187853604326261,0.6178571428571429,0.056275562551796984,0.23427383060083765,0.2251664492341518
2026-06-18,8,207,207,163,1.0,163,0.24456548838887782,0.686908224836786,0.6553980037716964,0.588957055214724,0.08935564893585493,0.588957055214724,0.07037559341751712,0.2424043208107039,0.24374294916117065
2026-06-19,14,361,361,283,1.0,283,0.23260417046090862,0.6605821311587073,0.651334135095263,0.6360424028268551,0.09891127036513019,0.6360424028268551,0.05577153149949168,0.23570023288709166,0.23284138854917724
2026-06-20,14,362,362,296,1.0,296,0.25357174570950874,0.7020871427300893,0.6420499819002974,0.5202702702702703,0.10677765100623696,0.5608108108108109,0.12395741794311152,0.25220712123657,0.24241829280327612
2026-06-21,14,363,363,290,1.0,290,0.23241835043809347,0.6563580416000814,0.6475265028838568,0.5689655172413793,0.10590345468591203,0.596551724137931,0.08210876089839143,0.2452488481350684,0.23181107669358952
2026-06-22,12,309,309,248,1.0,248,0.2632906584600739,0.7265028520894593,0.6521636549784416,0.5282258064516129,0.10237556885620563,0.5524193548387096,0.12393784852682871,0.25105116208743083,0.2510126667382043
2026-06-23,15,387,387,298,1.0,298,0.240576623919724,0.6751917205644842,0.6473102094741356,0.5906040268456376,0.10318717633717851,0.6006711409395973,0.0603460797804713,0.24217278630412314,0.2462499531276801
2026-06-24,16,413,413,334,1.0,334,0.2622810736992024,0.7235413627003633,0.6508133765535428,0.5508982035928144,0.10087072224731412,0.562874251497006,0.10411993993983817,0.24781926738303553,0.24279240759772536
2026-06-25,8,207,207,162,1.0,162,0.2534350501225111,0.7018033670821783,0.6473060144277021,0.5555555555555556,0.10365538994570545,0.5617283950617284,0.12659860435923323,0.24715364739192808,0.2380521994746753
2026-06-26,15,388,388,307,1.0,307,0.26042398562284735,0.7205305705426529,0.6569269420692593,0.5602605863192183,0.10028071299629882,0.5602605863192183,0.10600468490621312,0.24648431258173617,0.24856546566986107
2026-06-27,15,386,386,311,1.0,311,0.24615186802119243,0.6888015319207598,0.6462798019785632,0.5691318327974276,0.10151732157017816,0.5916398713826366,0.08295080012544091,0.2452241645289416,0.23611214601406538
2026-06-28,15,386,386,319,1.0,319,0.26993006042831974,0.7413667798771787,0.6483987939750957,0.5109717868338558,0.09909681751864816,0.5579937304075235,0.14294773087943685,0.25347832742411314,0.25595077345532335
2026-06-29,13,337,337,260,1.0,260,0.23349809445336758,0.6598340277609658,0.6470190541882417,0.6230769230769231,0.1006699491158533,0.6038461538461538,0.0564857211591114,0.2375956325787309,0.2364734697624943
2026-06-30,15,389,389,293,1.0,293,0.24311003284190288,0.6809375131883663,0.6479534773487816,0.5870307167235495,0.10249172988375811,0.5972696245733788,0.07207207386183485,0.2426863552910622,0.23984598443061803
2026-07-01,14,362,362,283,1.0,283,0.24572281032586743,0.6878934709450455,0.6468332894749591,0.5901060070671378,0.10096349955647557,0.5936395759717314,0.06432838235626945,0.24224789708486918,0.23203337769134685
2026-07-02,9,233,233,183,1.0,183,0.23522095872228954,0.6639792390072049,0.6581140485687982,0.639344262295082,0.09838549189763574,0.5792349726775956,0.08555135397065038,0.2352510087132503,0.22777622104648004
2026-07-03,13,337,337,262,1.0,262,0.2530455078928178,0.7050702429358637,0.6548490242369785,0.549618320610687,0.09385207382787003,0.5877862595419847,0.1139761677358906,0.24800345690568407,0.2394838952478666
2026-07-04,15,389,389,299,1.0,299,0.25041783796471684,0.6980082460662314,0.6543700400697262,0.5752508361204013,0.0985470784380995,0.5852842809364549,0.08241770742982914,0.24435440948355808,0.23644775013344468
2026-07-05,15,389,389,310,1.0,310,0.2461916658486686,0.6882942850343257,0.6498608812985268,0.5774193548387097,0.09587380060467803,0.6096774193548387,0.07668338353602681,0.2440457677592468,0.2384123751277098
2026-07-06,8,209,209,167,1.0,167,0.2530407356070701,0.7030230192910378,0.6495890056654564,0.5808383233532934,0.0999441050979536,0.5988023952095808,0.11173540353699536,0.24355886175608982,0.24149599445595768
2026-07-07,16,412,412,326,1.0,326,0.24756614761089776,0.6905638163371559,0.6528821120897246,0.5858895705521472,0.09337700214481777,0.5828220858895705,0.0776455964643002,0.24283934567025237,0.24255945139697047
2026-07-08,15,387,387,296,1.0,296,0.25038867488133343,0.697223647040683,0.6540146610422616,0.5709459459459459,0.09590625348744869,0.581081081081081,0.08384740996877621,0.24496676164513806,0.2435260696871618
2026-07-09,13,336,336,261,1.0,261,0.2594878152144396,0.7164019602728573,0.657825872787536,0.5555555555555556,0.09074154752676547,0.5517241379310345,0.10991398766742184,0.2471596737166444,0.24483382770790577
2026-07-10,14,362,362,285,1.0,285,0.2503637755267749,0.6982339414155416,0.6473105138556281,0.5614035087719298,0.09853113397114917,0.5754385964912281,0.0873345026520213,0.2463253613262278,0.24347628870563842
2026-07-11,16,416,416,325,1.0,325,0.2677038381241143,0.735102837320302,0.6545945379385879,0.5323076923076923,0.09475189452614093,0.5323076923076923,0.130947151641053,0.25046510096565655,0.2484831515239139
2026-07-12,15,386,386,304,1.0,304,0.25934592756432684,0.7166235206224352,0.6458483758261773,0.5427631578947368,0.09990172118003113,0.5526315789473685,0.10729229470812332,0.24896787514344676,0.2503676823768522
2026-07-16,1,26,26,19,1.0,19,0.25842147028714746,0.7085688829481758,0.6719570155397141,0.47368421052631576,0.06390602414149983,0.47368421052631576,,0.2587534456608789,0.2601848350865145
2026-07-17,14,364,364,282,1.0,282,0.24886115184411362,0.6939304699184585,0.6470488266196905,0.5815602836879432,0.09345661391930939,0.5851063829787234,0.07472882649029124,0.24346262030509183,0.24184415980929927
2026-07-18,15,389,389,297,1.0,297,0.2534929846449981,0.7039735108892952,0.65398392398635,0.5824915824915825,0.0908902406738207,0.5757575757575758,0.08667240891152993,0.24332974139804475,0.24746513502498257
2026-07-19,16,415,415,323,1.0,323,0.24271738572214088,0.6798791389670741,0.6387910816354008,0.5758513931888545,0.09804713968469317,0.6006191950464397,0.07648115935015667,0.24427074306628718,0.23881537081006693
2026-07-20,15,389,389,313,1.0,313,0.23472524837551256,0.6635905592001655,0.6452944885878398,0.6166134185303515,0.099202592825025,0.6261980830670927,0.07551151208675694,0.23848601262291247,0.2333223523951066
2026-07-21,13,336,336,262,1.0,262,0.2380685540026852,0.6693524027164198,0.6523890361016584,0.5954198473282443,0.09728303467878402,0.6106870229007634,0.05783189258428641,0.24148463535953527,0.23029387620536745
2026-07-22,17,445,445,344,1.0,344,0.250106877243108,0.6969211115036308,0.6500688244745447,0.563953488372093,0.09632037117836026,0.5726744186046512,0.08786750928796677,0.245962753508834,0.236558431762753
2026-07-23,5,130,130,101,1.0,101,0.25186833780548246,0.7018305884990759,0.6535810609142582,0.5841584158415841,0.10495777706813622,0.5841584158415841,0.08871557050746408,0.2430855894515796,0.24281522263816321
2026-07-24,15,389,389,310,1.0,310,0.2605965479397357,0.7194892105638127,0.6476542368869332,0.5225806451612903,0.09890385441550922,0.5612903225806452,0.1289352865193509,0.25185442372810624,0.24481704375973917
2026-07-25,15,388,388,303,1.0,303,0.2609738465638791,0.7188910982736086,0.6477555451237085,0.5181518151815182,0.09656977560992845,0.5577557755775577,0.13025071131850166,0.252464880995173,0.25281855662101127
2026-07-26,15,390,390,323,1.0,323,0.25046850447534624,0.6950452591939056,0.6379153026849699,0.544891640866873,0.09966094727037282,0.5356037151702786,0.11283702367985748,0.2486565651949456,0.2348035112956041
2026-07-27,11,286,286,218,1.0,218,0.2345570851885799,0.6644082918087912,0.6488696368869661,0.6284403669724771,0.09539348420202397,0.6330275229357798,0.06757896483115174,0.23683634506867213,0.2319090084939953
2026-07-28,15,389,389,312,1.0,312,0.24636963793272165,0.6881465250996825,0.6413072076045869,0.5801282051282052,0.10217386404179504,0.5833333333333334,0.0714712598378782,0.24366529958436764,0.23607296983108556
2026-07-29,16,416,416,331,1.0,331,0.2631382671188009,0.726006066186791,0.6443536693338092,0.5438066465256798,0.09831301000314785,0.5649546827794562,0.10054702280812948,0.24881502501630626,0.24489523809819289
2026-07-30,10,259,259,205,1.0,205,0.27003635879695853,0.7399440356420446,0.6422256691836767,0.5024390243902439,0.09542990612914068,0.526829268292683,0.13978664479343292,0.254665675641849,0.250056184826455
2026-07-31,15,388,388,310,1.0,310,0.24503654371021635,0.6831880288000624,0.6407351017253908,0.5258064516129032,0.09806456296787489,0.5645161290322581,0.11985342449411764,0.25134177148435277,0.2429919528777696
2026-08-01,15,388,388,302,1.0,302,0.23980662348693316,0.673263023200358,0.648243761327323,0.5894039735099338,0.09679082110774243,0.6026490066225165,0.06254350012392079,0.24236646758821784,0.23251062584615595
2026-08-02,15,373,373,286,1.0,286,0.24871899745812182,0.6919525170605048,0.6466328982062504,0.5629370629370629,0.09625751278818113,0.5769230769230769,0.08524184960957351,0.24609632180273391,0.23814130611839648
2026-08-03,8,203,203,155,1.0,155,0.252851705470451,0.7010474096278092,0.6490586818106443,0.5806451612903226,0.10960833942163449,0.5935483870967742,0.1616578292755747,0.2435995574164962,0.24722550748094113
2026-08-04,15,391,391,308,1.0,308,0.24904957151007812,0.694532382659369,0.6413009717757697,0.538961038961039,0.10320836947944836,0.5714285714285714,0.10233993281473064,0.24947710616298208,0.23862530502919263
2026-08-05,15,391,391,310,1.0,310,0.27466460724618225,0.7504815561705745,0.6381750756205553,0.4870967741935484,0.10750477580421976,0.5161290322580645,0.15187588502727403,0.2567707859117628,0.2535397587133596
2026-08-06,11,286,286,229,1.0,229,0.22697028813559217,0.6465185317846897,0.6310728137631405,0.6375545851528385,0.09538165373146969,0.6331877729257642,0.03055392129201132,0.23563250142330297,0.2277438064129343
2026-08-07,15,390,390,305,1.0,305,0.2622822386739571,0.7239068977202006,0.637905722529063,0.5508196721311476,0.10787829116053378,0.5508196721311476,0.10699049186754457,0.2477953054134159,0.25215412355137234
2026-08-08,15,390,390,308,1.0,308,0.2386282522110011,0.6699726341633584,0.6378790165348557,0.5746753246753247,0.10632191790747246,0.6006493506493507,0.06388595206270645,0.24444372480773263,0.23637307120357962
2026-08-09,15,389,389,306,1.0,306,0.2628509729272196,0.7256464867328524,0.6360844725538499,0.565359477124183,0.10504647446358598,0.5620915032679739,0.09557610839039303,0.2457516220889179,0.25239296956832463
2026-08-10,10,259,259,205,1.0,205,0.24483921590692245,0.6846791242204032,0.6348996818808519,0.5414634146341464,0.10975711474409675,0.5804878048780487,0.09888692445142765,0.24910586677039845,0.23545760406991467
2026-08-11,15,390,390,301,1.0,301,0.25884325401213315,0.7154004937511544,0.6448201963660355,0.5448504983388704,0.10467127879180749,0.5448504983388704,0.11777732974606986,0.2486268375530368,0.24752854285702838
