omitted_date,games_remaining,C_MEAN_MINUS_RAW_MAE,C_MEDIAN_MINUS_RAW_MAE,C_MINUS_RAW_RMSE,C_MINUS_RAW_ABSOLUTE_BIAS,C_MINUS_RAW_CRPS,C_MINUS_RAW_BRIER,C_MINUS_RAW_LOG_LOSS,C_MEAN_MINUS_RAW_MAE_min,C_MEAN_MINUS_RAW_MAE_max,C_MEAN_MINUS_RAW_MAE_fraction_favoring_c,C_MEAN_MINUS_RAW_MAE_sign_change,C_MEDIAN_MINUS_RAW_MAE_min,C_MEDIAN_MINUS_RAW_MAE_max,C_MEDIAN_MINUS_RAW_MAE_fraction_favoring_c,C_MEDIAN_MINUS_RAW_MAE_sign_change,C_MINUS_RAW_RMSE_min,C_MINUS_RAW_RMSE_max,C_MINUS_RAW_RMSE_fraction_favoring_c,C_MINUS_RAW_RMSE_sign_change,C_MINUS_RAW_ABSOLUTE_BIAS_min,C_MINUS_RAW_ABSOLUTE_BIAS_max,C_MINUS_RAW_ABSOLUTE_BIAS_fraction_favoring_c,C_MINUS_RAW_ABSOLUTE_BIAS_sign_change,C_MINUS_RAW_CRPS_min,C_MINUS_RAW_CRPS_max,C_MINUS_RAW_CRPS_fraction_favoring_c,C_MINUS_RAW_CRPS_sign_change,C_MINUS_RAW_BRIER_min,C_MINUS_RAW_BRIER_max,C_MINUS_RAW_BRIER_fraction_favoring_c,C_MINUS_RAW_BRIER_sign_change,C_MINUS_RAW_LOG_LOSS_min,C_MINUS_RAW_LOG_LOSS_max,C_MINUS_RAW_LOG_LOSS_fraction_favoring_c,C_MINUS_RAW_LOG_LOSS_sign_change,aggregate_influence,most_influential_date,C_LODO_STABILITY
2026-08-17,145,0.12546345164789807,0.022729719577136986,0.02413713476827173,0.026733003357080565,0.0223502426138511,0.006666605031769496,0.013743933900889682,0.08058651840830233,0.12546345164789807,0.0,False,0.0172998412324894,0.03667652598655069,0.0,False,-0.008757085212831583,0.02413713476827173,0.16666666666666666,True,-0.42186314078953147,0.026733003357080565,0.9166666666666666,True,-0.0018009608102631525,0.0223502426138511,0.16666666666666666,True,0.0022530807521314866,0.006666605031769496,0.0,False,0.00472536367405707,0.013743933900889682,0.0,False,0.3075762868481863,True,MIXED
2026-08-18,141,0.08567180913847317,0.03173823778430496,0.0006727993837927215,-0.24309442562391864,-0.00026821775005458903,0.0024763783677854145,0.005238384877389479,0.08058651840830233,0.12546345164789807,0.0,False,0.0172998412324894,0.03667652598655069,0.0,False,-0.008757085212831583,0.02413713476827173,0.16666666666666666,True,-0.42186314078953147,0.026733003357080565,0.9166666666666666,True,-0.0018009608102631525,0.0223502426138511,0.16666666666666666,True,0.0022530807521314866,0.006666605031769496,0.0,False,0.00472536367405707,0.013743933900889682,0.0,False,0.06982987428527479,False,MIXED
2026-08-19,141,0.08477552328882476,0.01752192274322617,-0.005388156029195734,-0.29101240092087066,0.0010964796327712634,0.0022530807521314866,0.00472536367405707,0.08058651840830233,0.12546345164789807,0.0,False,0.0172998412324894,0.03667652598655069,0.0,False,-0.008757085212831583,0.02413713476827173,0.16666666666666666,True,-0.42186314078953147,0.026733003357080565,0.9166666666666666,True,-0.0018009608102631525,0.0223502426138511,0.16666666666666666,True,0.0022530807521314866,0.006666605031769496,0.0,False,0.00472536367405707,0.013743933900889682,0.0,False,0.12524110923841217,False,MIXED
2026-08-20,147,0.08819687711306523,0.02507255183871404,0.016458372990436843,-0.1112344030302091,0.010196409033182086,0.0031394077298975698,0.006588763347694759,0.08058651840830233,0.12546345164789807,0.0,False,0.0172998412324894,0.03667652598655069,0.0,False,-0.008757085212831583,0.02413713476827173,0.16666666666666666,True,-0.42186314078953147,0.026733003357080565,0.9166666666666666,True,-0.0018009608102631525,0.0223502426138511,0.16666666666666666,True,0.0022530807521314866,0.006666605031769496,0.0,False,0.00472536367405707,0.013743933900889682,0.0,False,0.1175521159319449,False,MIXED
2026-08-21,141,0.0900173702115179,0.021259063411507295,-0.008757085212831583,-0.42186314078953147,-0.0018009608102631525,0.003337885409462782,0.006670986752154717,0.08058651840830233,0.12546345164789807,0.0,False,0.0172998412324894,0.03667652598655069,0.0,False,-0.008757085212831583,0.02413713476827173,0.16666666666666666,True,-0.42186314078953147,0.026733003357080565,0.9166666666666666,True,-0.0018009608102631525,0.0223502426138511,0.16666666666666666,True,0.0022530807521314866,0.006666605031769496,0.0,False,0.00472536367405707,0.013743933900889682,0.0,False,0.25034880340734,False,MIXED
2026-08-22,141,0.08058651840830233,0.0172998412324894,0.0013440561088868819,-0.3088796431952573,0.0024703517624811155,0.0025996540852311067,0.005485243511813898,0.08058651840830233,0.12546345164789807,0.0,False,0.0172998412324894,0.03667652598655069,0.0,False,-0.008757085212831583,0.02413713476827173,0.16666666666666666,True,-0.42186314078953147,0.026733003357080565,0.9166666666666666,True,-0.0018009608102631525,0.0223502426138511,0.16666666666666666,True,0.0022530807521314866,0.006666605031769496,0.0,False,0.00472536367405707,0.013743933900889682,0.0,False,0.13830690046540908,False,MIXED
2026-08-23,142,0.09974411111212511,0.02109208960398279,0.019727952116378233,-0.01554023497978052,0.013818271559424389,0.004738689537989282,0.009730361770058926,0.08058651840830233,0.12546345164789807,0.0,False,0.0172998412324894,0.03667652598655069,0.0,False,-0.008757085212831583,0.02413713476827173,0.16666666666666666,True,-0.42186314078953147,0.026733003357080565,0.9166666666666666,True,-0.0018009608102631525,0.0223502426138511,0.16666666666666666,True,0.0022530807521314866,0.006666605031769496,0.0,False,0.00472536367405707,0.013743933900889682,0.0,False,0.22233869661777525,False,MIXED
2026-08-24,146,0.08861539059553003,0.019325283458544007,0.006926619920994526,-0.20985527193738945,0.006585062593825075,0.002364741106791912,0.004905483385383547,0.08058651840830233,0.12546345164789807,0.0,False,0.0172998412324894,0.03667652598655069,0.0,False,-0.008757085212831583,0.02413713476827173,0.16666666666666666,True,-0.42186314078953147,0.026733003357080565,0.9166666666666666,True,-0.0018009608102631525,0.0223502426138511,0.16666666666666666,True,0.0022530807521314866,0.006666605031769496,0.0,False,0.00472536367405707,0.013743933900889682,0.0,False,0.02034561325567688,False,MIXED
2026-08-25,141,0.09531864876206386,0.03667652598655069,0.013625040572364355,-0.2673706132352338,0.010721422473970232,0.0029896531868640053,0.006303052426377076,0.08058651840830233,0.12546345164789807,0.0,False,0.0172998412324894,0.03667652598655069,0.0,False,-0.008757085212831583,0.02413713476827173,0.16666666666666666,True,-0.42186314078953147,0.026733003357080565,0.9166666666666666,True,-0.0018009608102631525,0.0223502426138511,0.16666666666666666,True,0.0022530807521314866,0.006666605031769496,0.0,False,0.00472536367405707,0.013743933900889682,0.0,False,0.0798461374819249,False,MIXED
2026-08-26,141,0.11352497411614992,0.020218161080631347,0.013748228545672703,-0.18698016442767684,0.014439913150909423,0.005316196262656864,0.011007866336373517,0.08058651840830233,0.12546345164789807,0.0,False,0.0172998412324894,0.03667652598655069,0.0,False,-0.008757085212831583,0.02413713476827173,0.16666666666666666,True,-0.42186314078953147,0.026733003357080565,0.9166666666666666,True,-0.0018009608102631525,0.0223502426138511,0.16666666666666666,True,0.0022530807521314866,0.006666605031769496,0.0,False,0.00472536367405707,0.013743933900889682,0.0,False,0.06205048800901686,False,MIXED
