player_id,game_id,team_id,opponent_id,is_home,game_date,season,shots_on_goal,d5_sog_per60,d10_sog_per60,d20_sog_per60,attempts_d10_per60,team_d10_sf_per_game,opp_d10_sf_allowed_per_game,pace_matchup_index,pace_index,rest_days,b2b_flag,role_pp_share,d10_top_mate_overlap_share_avg,d10_top_mate_overlap_share_std,d10_top3_mates_overlap_share_avg,d10_top3_mates_overlap_share_std,d10_shiftcharts_games,d10_shiftcharts_coverage_rate,d20_top_mate_overlap_share_avg,d20_top_mate_overlap_share_std,d20_top3_mates_overlap_share_avg,d20_top3_mates_overlap_share_std,d20_shiftcharts_games,d20_shiftcharts_coverage_rate,d10_pairings_available,d20_pairings_available,d10_pairings_cov_bucket,d20_pairings_cov_bucket,d20_top_mate_repeat_rate,opp_d10_sf_per60,team_d10_sa_per60,opp_d10_sa_per60,szn_toi_per_game_5on5,szn_toi_per_game_pp,szn_toi_per_game_pk,szn_shifts_per_game_5on5,szn_shifts_per_game_pp,szn_shifts_per_game_pk,season_5on5_icetime_per_game,season_5on4_icetime_per_game,season_4on5_icetime_per_game,season_5on5_shifts_per_game,season_5on4_shifts_per_game,season_4on5_shifts_per_game,team_szn_5on5_top_line_xgf_share,team_5v5_top_line_icetime_share,team_5v5_top_line_shotattempts_share,last10_team_sog_share,hot_last5_flag,num_sog_last5,num_sog_last10,num_sog_szn_to_date,num_event_last5,num_event_last10,num_event_szn_to_date,team_num_sog_last10,team_num_event_last10
8480830,2025020770,12,7,t,2026-01-19,2025,,9.83721747277198735200,10.25520127305946837980,9.40766550522648083640,10.60882890316496728920,27.4000000000000000,24.6000000000000000,0.94994399502177971496,0.94994399502177971496,2,f,0.11932629687850887042,0.98556190433865,0.0212633066794215,0.886990338970532,0.0364808182653489,10,1,0.987496891850214,0.020947854111008,0.88003043286044,0.0486269326049889,20,1,t,t,high,high,0.8,,,,13.8252688172043011,3.2844086021505376,0.03225806451612903167,,,,829.5161290322580645,,,,,,,,,0.57482702155469803458,f,6,25,210,13,46,332,305,508
8480839,2025020770,7,12,f,2026-01-19,2025,,5.57016865232863995060,6.27387894631007440200,6.61549023279036385200,9.89342449225819424880,28.9000000000000000,28.5000000000000000,1.08097075295581830000,1.08097075295581830000,2,f,0.11899363311505741080,0.991233483570245,0.0175421639933695,0.703146754887078,0.0440158905394659,10,1,0.959998606266642,0.0978749978585973,0.67544234606499,0.0596351496290615,20,1,t,t,high,high,0.8,,,,20.6038461538461538,3.6621794871794872,0.85641025641025641000,,,,1236.2307692307692308,,,,,,,,,0.48394950055435901143,t,20,32,195,24,39,270,283,414
8480891,2025020770,7,12,f,2026-01-19,2025,,7.23872719046900919900,5.63746747614917606220,5.16334661354581673280,11.70858629661751951440,29.7000000000000000,26.8000000000000000,1.04597137587261560000,1.04597137587261560000,2,f,0.00147856525727926179,0.98792270531401,0.0319535182495723,0.700091576215365,0.085417832646927,8,1,0.98792270531401,0.0319535182495723,0.700091576215365,0.085417832646927,8,1,t,t,high,high,0.625,,,,14.5000000000000000,0.05666666666666666667,1.2750000000000000,,,,870.0000000000000000,,,,,,,,,0.50234524052693208953,f,6,13,74,10,27,132,308,446
8481491,2025020770,12,7,t,2026-01-19,2025,,4.05770964833183047800,5.21455730581205866380,5.66713064227480612440,5.86637696903856599700,33.8000000000000000,23.6000000000000000,0.98270068450528936031,0.98270068450528936031,13,f,0.000000000000000000000000,1,0,0.835417126775957,0.0859100825237983,10,1,1,0,0.835417126775957,0.0859100825237983,10,1,t,t,high,high,0.4,,,,9.1900000000000000,0.10333333333333333333,0.34333333333333333333,,,,551.4000000000000000,,,,,,,,,0.54114327213671176952,f,5,10,14,11,20,24,328,496
8481522,2025020770,7,12,f,2026-01-19,2025,,3.73308446103593093820,4.42412623506857395680,4.55298013245033112560,7.52101459961657572620,29.9000000000000000,29.3000000000000000,0.94994399502177971496,0.94994399502177971496,2,f,0.02159480491211522066,0.989192961470922,0.02078635575417,0.84497871005629,0.0874428785696811,10,1,0.959699592864211,0.10689626882646,0.831006545802043,0.10869765706166,20,1,t,t,high,high,0.7,,,,14.1611111111111111,0.30444444444444444500,0.18166666666666666667,,,,849.6666666666666667,,,,,,,,,0.48331924845351867529,f,6,13,75,8,19,131,289,427
8481524,2025020770,7,12,f,2026-01-19,2025,,2.40654580458848066760,2.94611072466140185740,2.70044364431299427760,6.13773067637792053680,29.9000000000000000,29.3000000000000000,0.94994399502177971496,0.94994399502177971496,2,f,0.04934789312340147654,0.990358478986871,0.022561444667161,0.675896812752717,0.0538448961485041,10,1,0.952042287357217,0.10557697935699,0.647261151320542,0.0607246853335042,20,1,t,t,high,high,0.65,,,,19.8797619047619048,2.0148809523809524,1.9815476190476190,,,,1192.7857142857142857,,,,,,,,,0.48331924845351867529,f,7,13,92,10,19,141,289,427
8482093,2025020770,12,7,t,2026-01-19,2025,,7.31869594145043246840,9.44336603536015948800,10.35754452959485261440,11.33203924243219138560,27.4000000000000000,24.6000000000000000,0.94994399502177971496,0.94994399502177971496,2,f,0.12768021558499887716,0.990083401648765,0.016581039722746,0.815891594240023,0.0831744984720643,10,1,0.989739079848904,0.0190715536109726,0.848920180273934,0.0802515277658427,20,1,t,t,high,high,0.9,,,,13.4746376811594203,3.5398550724637681,1.5297101449275362,,,,808.4782608695652174,,,,,,,,,0.57482702155469803458,t,10,25,232,17,39,365,305,508
8482097,2025020770,7,12,f,2026-01-19,2025,,11.85302252074278941100,11.46210002046803575080,8.86933204991577572280,11.87146073548475131320,29.9000000000000000,29.3000000000000000,0.94994399502177971496,0.94994399502177971496,2,f,0.08473761541112663027,0.997045244690674,0.00886426592797783,0.84643533280629,0.0701316453902534,10,1,0.968029502176032,0.0811324274333559,0.822878496343068,0.0856998314929121,20,1,t,t,high,high,0.75,,,,12.9650000000000000,2.1316666666666667,0.19500000000000000000,,,,777.9000000000000000,,,,,,,,,0.48331924845351867529,f,5,15,121,15,31,203,289,427
8482100,2025020770,12,7,t,2026-01-19,2025,,5.44711756695415342740,4.92379835873388042180,4.30226144511858797580,8.08909730363423212200,27.4000000000000000,24.6000000000000000,0.94994399502177971496,0.94994399502177971496,2,f,,0.997100848580959,0.00800201758528926,0.717443708370326,0.0487586993436575,10,1,0.996662168172625,0.00763182044921909,0.709450647370396,0.0578805840138938,20,1,t,t,high,high,0.75,,,,15.0005952380952381,1.6244047619047619,1.5577380952380952,,,,900.0357142857142857,,,,,,,,,,f,3,3,3,7,7,7,305,508
8482623,2025020770,7,12,f,2026-01-19,2025,,6.92974013474494706460,5.25547445255474452560,5.33082470994042019440,7.59124087591240875900,27.0000000000000000,24.4000000000000000,1.04821406347230870000,1.04821406347230870000,7,f,0.000000000000000000000000,0.986451612903226,0.0406451612903226,0.87948017114822,0.0535139133588309,10,1,0.981156941737389,0.0431683143856571,0.873587494257496,0.0552928624719903,14,1,t,t,high,high,0.714285714285714,,,,10.1937500000000000,0.21041666666666666667,0.13229166666666666667,,,,611.6250000000000000,,,,,,,,,0.51704967207354229123,,,,,,,,283,448
8482659,2025020770,7,12,f,2026-01-19,2025,,2.92041859333171087860,5.27921163772876583760,6.06619286924975467620,7.03894885030502111700,29.7000000000000000,26.8000000000000000,1.04597137587261560000,1.04597137587261560000,2,f,0.00036518780450873333,0.985658069587361,0.0262984847215091,0.847484846280447,0.0745525026982233,10,1,0.979182822522489,0.0457804068215465,0.818928993677449,0.0895702832430122,20,1,t,t,high,high,0.65,,,,13.5194444444444444,3.2950000000000000,0.09944444444444444500,,,,811.1666666666666667,,,,,,,,,0.50234524052693208953,t,11,23,23,15,30,30,308,446
8482671,2025020770,7,12,f,2026-01-19,2025,,3.71221495492310411880,2.37759774568510038720,3.99687600496163917860,4.75519549137020077500,28.2000000000000000,23.9000000000000000,1.01545737398879900000,1.01545737398879900000,2,f,0.06691577935387908360,0.990951762438628,0.020167595655362,0.678039563260502,0.0615223486614803,10,1,0.950642114261699,0.117690494623529,0.636778462236275,0.0794940722531212,20,1,t,t,high,high,0.55,,,,18.8228395061728395,1.5641975308641975,2.0598765432098765,,,,1129.3703703703703704,,,,,,,,,0.46907796764417728810,t,11,18,133,12,22,191,271,384
8482702,2025020770,12,7,t,2026-01-19,2025,,4.99375780274656679160,5.75460711105021579780,6.92269655513433327840,7.39878057135027745440,30.5000000000000000,24.7000000000000000,1.08097075295581830000,1.08097075295581830000,2,f,0.07336177857624073658,0.998590021691974,0.00422993492407809,0.88526666137702,0.0687026947991275,10,1,0.998095385077602,0.00460635672121705,0.863406338624593,0.0963410823885378,20,1,t,t,high,high,0.7,,,,13.2370967741935484,1.9741935483870968,0.30860215053763440833,,,,794.2258064516129032,,,,,,,,,0.57335643331940391693,f,7,15,207,11,25,295,306,511
8482809,2025020770,12,7,t,2026-01-19,2025,,9.63925806922739886060,8.41121495327102803740,6.82655169316446600180,10.01335113484646194920,27.4000000000000000,24.6000000000000000,0.94994399502177971496,0.94994399502177971496,2,f,0.08512912643161913317,0.99223486106463,0.0107581481756263,0.865789786104298,0.0702005094127221,10,1,0.992632858714783,0.0117375648461474,0.825025511242623,0.0777962615860097,20,1,t,t,high,high,0.7,,,,13.6924731182795699,3.0731182795698925,0.37903225806451612833,,,,821.5483870967741935,,,,,,,,,0.57482702155469803458,f,9,21,155,12,32,229,305,508
8482896,2025020770,7,12,f,2026-01-19,2025,,5.69665321623546166620,4.59594025277671390260,4.16956219596942321060,8.61738797395633856760,25.0000000000000000,24.4000000000000000,1.04821406347230870000,1.04821406347230870000,2,f,0.00034464619347348945,0.939876862984325,0.0972884680081657,0.809565673568577,0.0599315211748468,10,1,0.957054902131661,0.0865936471139433,0.812780418583825,0.0772213170563886,14,1,t,t,high,high,0.714285714285714,,,,8.8916666666666667,0.18928571428571428500,0.85000000000000000000,,,,533.5000000000000000,,,,,,,,,0.48609597975284475204,f,5,7,10,8,17,23,261,377
8482911,2025020770,12,7,t,2026-01-19,2025,,2.67936885977969633820,3.30555746849390537820,3.30555746849390537820,6.19792025342607258480,,,,,2,f,,0.998464687819857,0.00460593654042989,0.762401602486791,0.0625927996019709,10,1,0.99904042988741,0.00371639906557774,0.76230654854125,0.0633848467753573,16,1,t,t,high,high,0.625,,,,13.8815789473684211,0.00000000000000000000,0.66666666666666666667,,,,832.8947368421052632,,,,,,,,,,,,,,,,,,
8483468,2025020770,7,12,f,2026-01-19,2025,,3.67827366356056890660,6.34486190594675292360,6.75387891694554304860,9.70390644438915153000,29.9000000000000000,29.3000000000000000,0.94994399502177971496,0.94994399502177971496,79,f,0.04563841172522628743,0.972978015117678,0.0401097985769389,0.826434548104526,0.0600720321600977,6,1,0.972978015117678,0.0401097985769389,0.826434548104526,0.0600720321600977,6,1,t,t,high,high,0.333333333333333,,,,13.3777777777777778,2.2194444444444444,0.33333333333333333333,,,,802.6666666666666667,,,,,,,,,0.48331924845351867529,t,13,28,133,21,43,197,289,427
8483500,2025020770,7,12,f,2026-01-19,2025,,2.62620367668514735920,4.47694373974033726320,4.06228842247799593800,6.71541560961050589480,29.9000000000000000,29.3000000000000000,0.94994399502177971496,0.94994399502177971496,2,f,0.00304739792123927515,0.996502523519815,0.00734357863469102,0.813323799240568,0.053823766096739,10,1,0.994699349191601,0.0160407295130831,0.819836884909469,0.065986249876294,20,1,t,t,high,high,0.65,,,,12.8287878787878788,1.3628787878787879,0.17424242424242424167,,,,769.7272727272727273,,,,,,,,,0.48331924845351867529,f,2,2,2,6,6,6,289,427
