LEAGUE,DATE,HOME,AWAY,DOUBLEHEADER,SECTION,MARKET,SELECTOR,POINT,SIDE,WIN %
MLB,20260426,TEX,ATH,,player_prop,batter_hits,696030,1.5,over,237
MLB,20260426,TEX,ATH,,player_prop,batter_hits,696030,1.5,under,-237
MLB,20260426,TEX,ATH,,player_prop,batter_h+r+rbi,696030,1.5,over,236
MLB,20260426,TEX,ATH,,player_prop,batter_h+r+rbi,696030,1.5,under,-236
MLB,20260426,TEX,ATH,,player_prop,batter_runs,696030,0.5,under,-417
MLB,20260426,TEX,ATH,,player_prop,batter_singles,696030,1.5,under,-172
MLB,20260426,TEX,ATH,,player_prop,batter_bases,696030,1.5,over,142
MLB,20260426,TEX,ATH,,player_prop,batter_bases,696030,1.5,under,-142
MLB,20260426,TEX,ATH,,player_prop,batter_hits,607043,1.5,over,173
MLB,20260426,TEX,ATH,,player_prop,batter_hits,607043,1.5,under,-173
MLB,20260426,TEX,ATH,,player_prop,batter_h+r+rbi,607043,1.5,over,182
MLB,20260426,TEX,ATH,,player_prop,batter_h+r+rbi,607043,1.5,under,-182
MLB,20260426,TEX,ATH,,player_prop,batter_runs,607043,0.5,under,-520
MLB,20260426,TEX,ATH,,player_prop,batter_singles,607043,1.5,under,-225
MLB,20260426,TEX,ATH,,player_prop,batter_bases,607043,1.5,over,-101
MLB,20260426,TEX,ATH,,player_prop,batter_bases,607043,1.5,under,101
MLB,20260426,TEX,ATH,,player_prop,batter_h+r+rbi,667670,1.5,over,136
MLB,20260426,TEX,ATH,,player_prop,batter_h+r+rbi,667670,1.5,under,-136
MLB,20260426,TEX,ATH,,player_prop,batter_hits,666126,2.5,over,288
MLB,20260426,TEX,ATH,,player_prop,batter_hits,666126,2.5,under,-288
MLB,20260426,TEX,ATH,,player_prop,batter_h+r+rbi,666126,4.5,over,275
MLB,20260426,TEX,ATH,,player_prop,batter_h+r+rbi,666126,4.5,under,-275
MLB,20260426,TEX,ATH,,player_prop,batter_runs,666126,0.5,under,-213
MLB,20260426,TEX,ATH,,player_prop,batter_singles,666126,1.5,under,-147
MLB,20260426,TEX,ATH,,player_prop,batter_bases,666126,4.5,over,272
MLB,20260426,TEX,ATH,,player_prop,batter_bases,666126,4.5,under,-272
MLB,20260426,TEX,ATH,,player_prop,batter_hits,608369,0.5,over,-155
MLB,20260426,TEX,ATH,,player_prop,batter_hits,608369,0.5,under,155
MLB,20260426,TEX,ATH,,player_prop,batter_h+r+rbi,608369,0.5,over,-241
MLB,20260426,TEX,ATH,,player_prop,batter_h+r+rbi,608369,0.5,under,241
MLB,20260426,TEX,ATH,,player_prop,batter_runs,608369,0.5,over,183
MLB,20260426,TEX,ATH,,player_prop,batter_singles,608369,0.5,over,-174
MLB,20260426,TEX,ATH,,player_prop,batter_hits,643376,0.5,over,-109
MLB,20260426,TEX,ATH,,player_prop,batter_hits,643376,0.5,under,109
MLB,20260426,TEX,ATH,,player_prop,batter_h+r+rbi,643376,0.5,over,146
MLB,20260426,TEX,ATH,,player_prop,batter_h+r+rbi,643376,0.5,under,-146
MLB,20260426,TEX,ATH,,player_prop,batter_runs,643376,0.5,under,-518
MLB,20260426,TEX,ATH,,player_prop,batter_singles,643376,0.5,under,-112
MLB,20260426,TEX,ATH,,player_prop,batter_hits,687231,0.5,over,138
MLB,20260426,TEX,ATH,,player_prop,batter_hits,687231,0.5,under,-138
MLB,20260426,TEX,ATH,,player_prop,batter_h+r+rbi,687231,0.5,over,152
MLB,20260426,TEX,ATH,,player_prop,batter_h+r+rbi,687231,0.5,under,-152
MLB,20260426,TEX,ATH,,player_prop,batter_runs,687231,0.5,under,-468
MLB,20260426,TEX,ATH,,player_prop,batter_singles,687231,0.5,under,-109
MLB,20260426,TEX,ATH,,player_prop,batter_hits,694497,0.5,over,-113
MLB,20260426,TEX,ATH,,player_prop,batter_hits,694497,0.5,under,113
MLB,20260426,TEX,ATH,,player_prop,batter_h+r+rbi,694497,0.5,over,-130
MLB,20260426,TEX,ATH,,player_prop,batter_h+r+rbi,694497,0.5,under,130
MLB,20260426,TEX,ATH,,player_prop,batter_runs,694497,0.5,under,-354
MLB,20260426,TEX,ATH,,player_prop,batter_singles,694497,0.5,under,100
MLB,20260426,TEX,ATH,,player_prop,batter_bases,694497,0.5,over,-151
MLB,20260426,TEX,ATH,,player_prop,batter_bases,694497,0.5,under,151
MLB,20260426,TEX,ATH,,player_prop,batter_hits,805779,1.5,over,108
MLB,20260426,TEX,ATH,,player_prop,batter_hits,805779,1.5,under,-108
MLB,20260426,TEX,ATH,,player_prop,batter_h+r+rbi,805779,1.5,over,-207
MLB,20260426,TEX,ATH,,player_prop,batter_h+r+rbi,805779,1.5,under,207
MLB,20260426,TEX,ATH,,player_prop,batter_runs,805779,0.5,under,-197
MLB,20260426,TEX,ATH,,player_prop,batter_singles,805779,1.5,over,-186
MLB,20260426,TEX,ATH,,player_prop,batter_bases,805779,1.5,over,-163
MLB,20260426,TEX,ATH,,player_prop,batter_bases,805779,1.5,under,163
MLB,20260426,TEX,ATH,,player_prop,batter_hits,669394,0.5,over,126
