canonical_season,game_id,original_game_date,certified_game_date,remediation_source,authority,certification_status,root_cause_classification
2024,2024020158,,2024-10-30,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020183,,2024-11-02,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020201,,2024-11-05,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020215,,2024-11-07,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020232,,2024-11-09,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020254,,2024-11-13,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020270,,2024-11-15,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020292,,2024-11-18,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020306,,2024-11-21,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020326,,2024-11-23,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020333,,2024-11-24,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020346,,2024-11-26,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020375,,2024-11-29,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020386,,2024-11-30,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020395,,2024-12-02,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020426,,2024-12-07,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020441,,2024-12-08,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020454,,2024-12-10,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020469,,2024-12-12,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020487,,2024-12-14,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020510,,2024-12-18,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020526,,2024-12-20,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020542,,2024-12-22,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020556,,2024-12-23,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020564,,2024-12-27,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020588,,2024-12-30,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020601,,2024-12-31,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020611,,2025-01-02,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020628,,2025-01-04,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020652,,2025-01-08,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020668,,2025-01-10,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020680,,2025-01-11,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020704,,2025-01-14,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020717,,2025-01-16,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020734,,2025-01-18,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020747,,2025-01-20,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020766,,2025-01-23,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020775,,2025-01-24,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020790,,2025-01-26,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020811,,2025-01-29,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020825,,2025-01-31,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020841,,2025-02-02,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020854,,2025-02-04,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020865,,2025-02-06,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020878,,2025-02-08,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020890,,2025-02-09,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020904,,2025-02-22,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020915,,2025-02-23,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020929,,2025-02-25,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020942,,2025-02-27,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020958,,2025-03-01,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020988,,2025-03-06,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024020999,,2025-03-07,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024021024,,2025-03-10,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024021038,,2025-03-12,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024021054,,2025-03-14,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024021071,,2025-03-16,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024021085,,2025-03-18,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024021100,,2025-03-20,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024021111,,2025-03-22,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024021128,,2025-03-24,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024021145,,2025-03-27,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024021153,,2025-03-28,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024021173,,2025-03-30,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024021188,,2025-04-01,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024021202,,2025-04-03,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024021219,,2025-04-05,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024021243,,2025-04-08,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024021257,,2025-04-10,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024021272,,2025-04-12,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024021288,,2025-04-14,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
2024,2024021297,,2025-04-15,OFFICIAL_NHL_CLUB_SCHEDULE_AND_GAMECENTER,HIGH_MULTI_SOURCE,CERTIFIED,HISTORICAL_IMPORT_GAP|FRANCHISE_TRANSITION_DEFECT
