canonical_season,game_id,game_date,home_team,away_team,home_prior_games,away_prior_games,minimum_team_prior_games,maximum_team_prior_games,prior_game_count_group,opening_state_classification,row_qualification,home_win_probability,home_win_target,missing_feature_count,diff_std_goal_diff_pg_status,diff_r10_goal_diff_pg_status,diff_std_shot_diff_pg_status,diff_days_rest_status,home_back_to_back_status,away_back_to_back_status,fully_observed_fields,imputed_fields
2023,2023020014,2023-10-12,MIN,FLA,0,0,0,0,0,SEASON_OPEN_NO_HISTORY,MIN_HISTORY_IMPUTED,0.534521273067237,1,6,IMPUTED,IMPUTED,IMPUTED,IMPUTED,IMPUTED,IMPUTED,0,6
2023,2023020015,2023-10-12,NSH,SEA,1,1,1,1,1,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.452833609040398,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020016,2023-10-12,SJS,VGK,0,1,0,1,0,SEASON_OPEN_NO_HISTORY,MIN_HISTORY_IMPUTED,0.534521273067237,0,5,IMPUTED,IMPUTED,IMPUTED,IMPUTED,IMPUTED,OBSERVED,1,5
2023,2023020017,2023-10-13,NJD,ARI,1,0,0,1,0,SEASON_OPEN_NO_HISTORY,MIN_HISTORY_IMPUTED,0.498170603846518,0,5,IMPUTED,IMPUTED,IMPUTED,IMPUTED,OBSERVED,IMPUTED,1,5
2023,2023020018,2023-10-13,WSH,PIT,0,1,0,1,0,SEASON_OPEN_NO_HISTORY,MIN_HISTORY_IMPUTED,0.534521273067237,0,5,IMPUTED,IMPUTED,IMPUTED,IMPUTED,IMPUTED,OBSERVED,1,5
2023,2023020019,2023-10-14,OTT,PHI,1,1,1,1,1,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.316908546591241,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020020,2023-10-14,WPG,FLA,1,1,1,1,1,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.489022699648864,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020021,2023-10-14,BOS,NSH,1,2,1,2,1,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.686089463263856,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020022,2023-10-14,CBJ,NYR,1,1,1,1,1,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.337982059852104,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020023,2023-10-14,DET,TBL,1,1,1,1,1,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.541015420236576,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020024,2023-10-14,MTL,CHI,1,2,1,2,1,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.403946060010463,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020025,2023-10-14,PIT,CGY,2,1,1,2,1,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.757297929457839,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020026,2023-10-14,TOR,MIN,1,1,1,1,1,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.903393927531395,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020027,2023-10-14,NYI,BUF,0,1,0,1,0,SEASON_OPEN_NO_HISTORY,MIN_HISTORY_IMPUTED,0.534521273067237,1,5,IMPUTED,IMPUTED,IMPUTED,IMPUTED,IMPUTED,OBSERVED,1,5
2023,2023020028,2023-10-14,STL,SEA,1,2,1,2,1,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.47094392687715,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020029,2023-10-14,EDM,VAN,1,1,1,1,1,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.26134718446825,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020030,2023-10-14,SJS,COL,1,1,1,1,1,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.319668736004798,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020031,2023-10-14,VGK,ANA,2,0,0,2,0,SEASON_OPEN_NO_HISTORY,MIN_HISTORY_IMPUTED,0.534521273067237,1,5,IMPUTED,IMPUTED,IMPUTED,IMPUTED,OBSERVED,IMPUTED,1,5
2023,2023020032,2023-10-14,LAK,CAR,1,1,1,1,1,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.324182368236394,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020033,2023-10-15,OTT,TBL,2,2,2,2,2,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.641965096143795,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020034,2023-10-15,ANA,CAR,1,2,1,2,1,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.302600988263583,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020035,2023-10-16,CBJ,DET,2,2,2,2,2,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.225945499011838,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020036,2023-10-16,NJD,FLA,2,2,2,2,2,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.424643300036304,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020037,2023-10-16,NYR,ARI,2,1,1,2,1,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.721663541110402,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020038,2023-10-16,TOR,CHI,2,3,2,3,2,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.767945582167906,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020039,2023-10-16,WSH,CGY,1,2,1,2,1,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.35827245123388,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020040,2023-10-17,BUF,TBL,2,3,2,3,2,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.620384428198277,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020041,2023-10-17,MTL,MIN,2,2,2,2,2,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.601022763496398,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020042,2023-10-17,PHI,VAN,2,2,2,2,2,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.57167941628261,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020043,2023-10-17,NYI,ARI,1,2,1,2,1,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.674622463942629,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020044,2023-10-17,NSH,EDM,3,2,2,3,2,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.520854451302317,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020045,2023-10-17,WPG,LAK,2,2,2,2,2,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.604536761791716,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020046,2023-10-17,SEA,COL,3,2,2,3,2,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.281225699049429,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020047,2023-10-17,SJS,CAR,2,3,2,3,2,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.244718996609593,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020048,2023-10-17,VGK,DAL,3,1,1,3,1,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.46776240461041,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020049,2023-10-18,OTT,WSH,3,2,2,3,2,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.810900871661462,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020050,2023-10-18,DET,PIT,3,3,3,3,3,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.566082379284316,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020051,2023-10-19,BUF,CGY,3,3,3,3,3,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.475953668214021,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020052,2023-10-19,FLA,TOR,3,3,3,3,3,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.480042594419781,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020053,2023-10-19,NYR,NSH,3,4,3,4,3,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.616281528129261,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020054,2023-10-19,PHI,EDM,3,3,3,3,3,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.568732937680658,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020055,2023-10-19,TBL,VAN,4,3,3,4,3,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.534109012915481,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020056,2023-10-19,MIN,LAK,3,3,3,3,3,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.422465969212435,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020057,2023-10-19,STL,ARI,2,3,2,3,2,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.604859985146767,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020058,2023-10-19,WPG,VGK,3,4,3,4,3,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.468326453347984,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020059,2023-10-19,ANA,DAL,2,2,2,2,2,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.396380946855547,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020060,2023-10-19,SEA,CAR,4,4,4,4,4,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.408418490665263,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020061,2023-10-19,COL,CHI,3,4,3,4,3,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.714959404820194,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020062,2023-10-19,SJS,BOS,3,2,2,3,2,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.152615952637116,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020063,2023-10-20,CBJ,CGY,3,4,3,4,3,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.44394880623083,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020064,2023-10-20,NYI,NJD,2,3,2,3,2,EARLY_SEASON_SPARSE_HISTORY,FULLY_OBSERVED,0.669828775709422,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020065,2023-10-21,OTT,DET,4,4,4,4,4,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.51844505650643,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020066,2023-10-21,ARI,ANA,4,3,3,4,3,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.606341381879348,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020067,2023-10-21,BUF,NYI,4,3,3,4,3,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.494498483629239,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020068,2023-10-21,FLA,VAN,4,4,4,4,4,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.679323988817672,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020069,2023-10-21,MTL,WSH,3,3,3,3,3,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.655958776203706,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020070,2023-10-21,TBL,TOR,5,4,4,5,4,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.356845925757063,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020071,2023-10-21,CHI,VGK,5,5,5,5,5,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.33210680007311,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020072,2023-10-21,DAL,PHI,3,4,3,4,3,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.450655011843722,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020073,2023-10-21,MIN,CBJ,4,4,4,4,4,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.684835629313663,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020074,2023-10-21,NSH,SJS,5,4,4,5,4,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.828844449997876,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020075,2023-10-21,STL,PIT,3,4,3,4,3,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.300754220837396,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020076,2023-10-21,COL,CAR,4,5,4,5,4,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.619758322244157,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020077,2023-10-21,EDM,WPG,4,4,4,4,4,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.434847305730676,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020078,2023-10-21,SEA,NYR,5,4,4,5,4,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.45639681110315,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020079,2023-10-21,LAK,BOS,4,3,3,4,3,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.470805613534784,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020080,2023-10-22,DET,CGY,5,5,5,5,5,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.470275338140728,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020081,2023-10-22,ANA,BOS,4,4,4,4,4,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.442354636774184,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020082,2023-10-23,BUF,MTL,5,4,4,5,4,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.635983766744807,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020083,2023-10-24,WSH,TOR,4,5,4,5,4,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.286714063063508,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020084,2023-10-24,CBJ,ANA,5,5,5,5,5,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.557823687820211,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020085,2023-10-24,OTT,BUF,5,6,5,6,5,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.679853093064773,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020086,2023-10-24,TBL,CAR,6,6,6,6,6-9,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.347766058697903,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020087,2023-10-24,MTL,NJD,5,4,4,5,4,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.334221395162619,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020088,2023-10-24,PIT,DAL,5,4,4,5,4,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.665599700818464,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020089,2023-10-24,FLA,SJS,5,5,5,5,5,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.771944195246096,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020090,2023-10-24,NYI,COL,4,5,4,5,4,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.3684818082709,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020091,2023-10-24,DET,SEA,6,6,6,6,6-9,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.580190140099909,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020092,2023-10-24,CHI,BOS,6,5,5,6,5,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.403837127410852,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020093,2023-10-24,WPG,STL,5,4,4,5,4,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.704079507893005,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020094,2023-10-24,MIN,EDM,5,5,5,5,5,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.421318693960151,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020095,2023-10-24,NSH,VAN,6,5,5,6,5,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.713230568056202,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020096,2023-10-24,CGY,NYR,6,5,5,6,5,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.461603742352386,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020097,2023-10-24,LAK,ARI,5,5,5,5,5,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.613110564074405,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020098,2023-10-24,VGK,PHI,6,5,5,6,5,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.497597319722913,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020099,2023-10-25,NJD,WSH,5,5,5,5,5,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.640957700974241,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020100,2023-10-26,BOS,ANA,6,6,6,6,6-9,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.656018414021017,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020101,2023-10-26,CAR,SEA,7,7,7,7,6-9,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.602732812845132,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020102,2023-10-26,DET,WPG,7,6,6,7,6-9,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.50657505498765,0,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020103,2023-10-26,MTL,CBJ,6,6,6,6,6-9,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.450750507936605,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020104,2023-10-26,PHI,MIN,6,6,6,6,6-9,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.679958988434662,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020105,2023-10-26,PIT,COL,6,6,6,6,6-9,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.454643065282284,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020106,2023-10-26,TBL,SJS,7,6,6,7,6-9,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.636571448845605,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
2023,2023020107,2023-10-26,NYI,OTT,5,6,5,6,5,PARTIAL_CURRENT_SEASON_HISTORY,FULLY_OBSERVED,0.382503485330596,1,0,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,OBSERVED,6,0
