LEAGUE,DATE,HOME,AWAY,DOUBLEHEADER,SECTION,MARKET,SELECTOR,POINT,SIDE,WIN %
MLB,20260501,WSH,MIL,,player_prop,batter_doubles,691781,0.5,over,539
MLB,20260501,WSH,MIL,,player_prop,batter_doubles,691781,0.5,under,-539
MLB,20260501,WSH,MIL,,player_prop,batter_hits,691781,0.5,over,-103
MLB,20260501,WSH,MIL,,player_prop,batter_hits,691781,0.5,under,103
MLB,20260501,WSH,MIL,,player_prop,batter_h+r+rbi,691781,1.5,over,-110
MLB,20260501,WSH,MIL,,player_prop,batter_h+r+rbi,691781,1.5,under,110
MLB,20260501,WSH,MIL,,player_prop,batter_rbis,691781,0.5,over,-106
MLB,20260501,WSH,MIL,,player_prop,batter_rbis,691781,0.5,under,106
MLB,20260501,WSH,MIL,,player_prop,batter_runs,691781,0.5,over,255
MLB,20260501,WSH,MIL,,player_prop,batter_runs,691781,0.5,under,-255
MLB,20260501,WSH,MIL,,player_prop,batter_strikeouts,691781,1.5,over,-141
MLB,20260501,WSH,MIL,,player_prop,batter_strikeouts,691781,1.5,under,141
MLB,20260501,WSH,MIL,,player_prop,batter_bases,691781,0.5,over,-206
MLB,20260501,WSH,MIL,,player_prop,batter_bases,691781,0.5,under,206
MLB,20260501,WSH,MIL,,player_prop,batter_walks,691781,0.5,over,290
MLB,20260501,WSH,MIL,,player_prop,batter_walks,691781,0.5,under,-290
MLB,20260501,WSH,MIL,,player_prop,batter_doubles,663604,0.5,over,460
MLB,20260501,WSH,MIL,,player_prop,batter_doubles,663604,0.5,under,-460
MLB,20260501,WSH,MIL,,player_prop,batter_hits,663604,0.5,over,-124
MLB,20260501,WSH,MIL,,player_prop,batter_hits,663604,0.5,under,124
MLB,20260501,WSH,MIL,,player_prop,batter_h+r+rbi,663604,1.5,over,183
MLB,20260501,WSH,MIL,,player_prop,batter_h+r+rbi,663604,1.5,under,-183
MLB,20260501,WSH,MIL,,player_prop,batter_rbis,663604,0.5,over,154
MLB,20260501,WSH,MIL,,player_prop,batter_rbis,663604,0.5,under,-154
MLB,20260501,WSH,MIL,,player_prop,batter_runs,663604,0.5,over,403
MLB,20260501,WSH,MIL,,player_prop,batter_runs,663604,0.5,under,-403
MLB,20260501,WSH,MIL,,player_prop,batter_strikeouts,663604,0.5,over,-266
MLB,20260501,WSH,MIL,,player_prop,batter_strikeouts,663604,0.5,under,266
MLB,20260501,WSH,MIL,,player_prop,batter_bases,663604,0.5,over,-117
MLB,20260501,WSH,MIL,,player_prop,batter_bases,663604,0.5,under,117
