source,slate_date,run_tag,raw_payload_path,source_observed_at_utc,sha256,status
MLB_STATS_API,2026-07-27,cleanroom_20260729T034711Z,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-27/cleanroom_20260729T034711Z/game_824001.json,2026-07-29T03:47:15.878209+00:00,220176559db66a3c97108c4c60f489e4da28c3d0233c6423c18d7dbabde4ec03,PRESERVED
MLB_STATS_API,2026-07-27,cleanroom_20260729T034711Z,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-27/cleanroom_20260729T034711Z/game_824977.json,2026-07-29T03:47:15.996863+00:00,a554cf475449ad64b7cdb65e416e752a65ec172e815d104d02f742b9b99fb992,PRESERVED
MLB_STATS_API,2026-07-27,cleanroom_20260729T034711Z,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-27/cleanroom_20260729T034711Z/game_823195.json,2026-07-29T03:47:16.114258+00:00,6bf6729964294ac0d53a49fc74d1737d9b6af2b626c907a4ae83ca9393eb7e06,PRESERVED
MLB_STATS_API,2026-07-27,cleanroom_20260729T034711Z,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-27/cleanroom_20260729T034711Z/game_824490.json,2026-07-29T03:47:16.207524+00:00,cd3296c8424da54235df87485a49a5577389f487f9328cc565430bea0d884ae1,PRESERVED
THE_ODDS_API,2026-07-28,cleanroom_20260729T034711Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/events.json,2026-07-29T03:47:46.529185+00:00,9e8173edd7abf0051c2b6656244abe283f6cd0773f85b234848382fd89786d37,PRESERVED
THE_ODDS_API,2026-07-28,cleanroom_20260729T034711Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_a981fee543b7844ab5bf4928bdca43d2.json,2026-07-29T03:47:46.709244+00:00,9a2a273d158ffbf0680a22352336978c9e0fd23801c0e97c16d1de4b80982faf,PRESERVED
THE_ODDS_API,2026-07-28,cleanroom_20260729T034711Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_0f350cb709d6394c946ef1df6fca40af.json,2026-07-29T03:47:46.856467+00:00,dc61bed33df60872f50cc8dece7f6ce743b9f6c833ad11da5a8080dc81078fbb,PRESERVED
THE_ODDS_API,2026-07-28,cleanroom_20260729T034711Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_f829a782d542dc9d3eb459cddb29492c.json,2026-07-29T03:47:47.016615+00:00,01aeac4eeb97c6b1445b746a2abf9488ab47c7399cc5a724a0975fd2d66a5e0f,PRESERVED
THE_ODDS_API,2026-07-28,cleanroom_20260729T034711Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_b77df217e739f24b8ab3440a9f013da0.json,2026-07-29T03:47:47.160054+00:00,9e8d1a2fa85f97a1e719571d4e8567e3ec69eff4a88534abe751cb430719226b,PRESERVED
THE_ODDS_API,2026-07-28,cleanroom_20260729T034711Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_0c2627afd8b3d72890ab2725df592412.json,2026-07-29T03:47:47.332493+00:00,2d500855290e788368907ea2200301ea7130bb30f1dab9bed24d2b01218e7765,PRESERVED
