game_date,player_id,team_id,opponent_id,is_home,y_saves,d10_shots_faced_per60,d10_save_pct,team_d10_sf_per_game,opp_d10_sf_allowed_per_game,pace_index,rest_days,b2b_flag,d5_saves_per60,d10_saves_per60,d5_shots_faced_per60,season_save_pct,start_prob
2023-10-15,8477035,27,21,f,33,52.65822784810126,0.8846153846153846,25.25,30.5,27.75112610327732,1,t,46.582,46.582,52.658,0.8846153846153846,1.0
2023-10-15,8477293,5,1,f,19,39.0,0.8076923076923076,31.75,31.666666666666664,31.70830595706221,1,t,31.5,31.5,39.0,0.8076923076923076,1.0
2023-10-15,8480843,1,5,t,32,14.285714285714285,0.8571428571428571,24.666666666666664,27.0,25.80697580112788,1,t,12.245,12.245,14.286,0.8571428571428571,1.0
2023-10-16,8473503,11,6,f,23,23.113055181695827,0.9705882352941176,29.857142857142858,34.83333333333333,32.24940014207721,2,f,22.613,22.613,23.113,0.9705882352941176,1.0
2023-10-16,8474593,7,32,f,21,31.380066823262197,0.8870967741935483,28.4,25.5,26.910964308251756,2,f,27.832,27.832,31.38,0.8870967741935483,1.0
2023-10-16,8475311,32,7,t,38,21.63559859298949,0.8409090909090909,31.25,33.8,32.5,3,f,18.226,18.226,21.636,0.8409090909090909,1.0
2023-10-16,8475683,13,17,f,31,25.548072449168583,0.87,38.75,26.6,32.1052955133573,2,f,22.23,22.23,25.548,0.87,1.0
2023-10-16,8477484,6,11,t,24,44.27537212449256,0.9074074074074074,28.833333333333332,28.428571428571427,28.630237096302157,2,f,39.753,39.753,44.275,0.9074074074074074,1.0
2023-10-16,8477970,17,13,t,26,28.00875437718859,0.9107142857142856,26.0,24.5,25.238858928247925,3,f,25.508,25.508,28.009,0.9107142857142856,1.0
2023-10-16,8478048,20,2,t,26,20.56559871781971,0.8666666666666666,29.25,33.0,31.06847276581197,2,f,17.779,17.779,20.566,0.8666666666666666,1.0
2023-10-16,8478971,2,20,f,26,35.0,0.9428571428571428,22.0,20.0,20.97617696340303,3,f,33.0,33.0,35.0,0.9428571428571428,1.0
2023-10-16,8479361,28,8,t,27,33.49031920460492,0.875,31.2,30.285714285714285,30.73945812330279,2,f,29.304,29.304,33.49,0.875,1.0
2023-10-16,8482821,8,28,f,35,28.68323498063275,0.9322033898305084,27.857142857142858,26.8,27.32345930828358,2,f,26.746,26.746,28.683,0.9322033898305084,1.0
2023-10-17,8470594,15,16,f,26,26.93498452012384,0.9310344827586206,25.5,29.0,27.193749281774295,3,f,25.077,25.077,26.935,0.9310344827586206,1.0
2023-10-17,8475660,14,31,f,26,28.905364381165764,0.872093023255814,29.5,33.5,31.436443819236295,3,f,25.206,25.206,28.905,0.872093023255814,1.0
2023-10-17,8475789,12,18,f,43,34.63636363636363,0.9294117647058824,30.0,32.4,31.176914536239792,3,f,31.061,31.061,34.636,0.9294117647058824,1.0
2023-10-17,8475831,24,9,t,24,25.615725079196828,0.8888888888888888,30.4,27.6,28.966187184370675,3,f,22.769,22.769,25.616,0.8888888888888888,1.0
2023-10-17,8475883,5,25,f,1,26.897435897435894,0.891566265060241,32.4,28.333333333333332,30.298514815086232,2,f,24.026,24.026,26.897,0.891566265060241,1.0
2023-10-17,8476945,31,14,t,24,33.8409483562962,0.8796992481203006,30.25,24.5,27.22361107568208,3,f,29.766,29.766,33.841,0.8796992481203006,1.0
2023-10-17,8477293,5,25,f,12,31.125947767481044,0.8163265306122448,32.4,28.333333333333332,30.298514815086232,2,f,25.354,25.354,31.126,0.8163265306122448,1.0
2023-10-17,8477424,18,12,t,7,32.575284914848375,0.937007874015748,32.8,27.4,29.97865907608277,3,f,30.494,30.494,32.575,0.937007874015748,1.0
2023-10-17,8477967,29,22,f,40,22.784484765132024,0.95,26.333333333333332,23.5,24.8763609342953,3,f,21.657,21.657,22.784,0.95,1.0
2023-10-17,8477992,27,4,f,28,31.945652173913043,0.9206349206349206,25.0,32.0,28.2842712474619,2,f,29.391,29.391,31.946,0.9206349206349206,1.0
2023-10-17,8478009,19,2,t,14,28.356725146198833,0.8684210526315789,23.75,31.333333333333332,27.27941837112123,3,f,24.188,24.188,28.357,0.8684210526315789,1.0
2023-10-17,8478406,25,5,t,36,42.41406768414067,0.9438202247191012,23.666666666666664,26.6,25.090502851344635,3,f,39.962,39.962,42.414,0.9438202247191012,1.0
2023-10-17,8478470,16,15,t,30,27.535517299013872,0.8909090909090909,30.25,31.25,30.745934690622107,3,f,24.53,24.53,27.536,0.8909090909090909,1.0
