LEAGUE,DATE,HOME,AWAY,DOUBLEHEADER,SECTION,MARKET,SELECTOR,POINT,SIDE,WIN %
MLB,20260430,PIT,STL,,player_prop,batter_doubles,676475,0.5,over,229
MLB,20260430,PIT,STL,,player_prop,batter_doubles,676475,0.5,under,-229
MLB,20260430,PIT,STL,,player_prop,batter_hits,676475,0.5,over,-195
MLB,20260430,PIT,STL,,player_prop,batter_hits,676475,0.5,under,195
MLB,20260430,PIT,STL,,player_prop,batter_h+r+rbi,676475,1.5,over,-151
MLB,20260430,PIT,STL,,player_prop,batter_h+r+rbi,676475,1.5,under,151
MLB,20260430,PIT,STL,,player_prop,batter_rbis,676475,0.5,over,-120
MLB,20260430,PIT,STL,,player_prop,batter_rbis,676475,0.5,under,120
MLB,20260430,PIT,STL,,player_prop,batter_runs,676475,0.5,over,387
MLB,20260430,PIT,STL,,player_prop,batter_runs,676475,0.5,under,-387
MLB,20260430,PIT,STL,,player_prop,batter_strikeouts,676475,0.5,over,-146
MLB,20260430,PIT,STL,,player_prop,batter_strikeouts,676475,0.5,under,146
MLB,20260430,PIT,STL,,player_prop,batter_bases,676475,0.5,over,-266
MLB,20260430,PIT,STL,,player_prop,batter_bases,676475,0.5,under,266
MLB,20260430,PIT,STL,,player_prop,batter_bases,676475,1.5,over,-132
MLB,20260430,PIT,STL,,player_prop,batter_bases,676475,1.5,under,132
MLB,20260430,PIT,STL,,player_prop,batter_walks,676475,0.5,over,316
MLB,20260430,PIT,STL,,player_prop,batter_walks,676475,0.5,under,-316
MLB,20260430,PIT,STL,,player_prop,batter_doubles,664040,0.5,over,820
MLB,20260430,PIT,STL,,player_prop,batter_doubles,664040,0.5,under,-820
MLB,20260430,PIT,STL,,player_prop,batter_hits,664040,0.5,over,-122
MLB,20260430,PIT,STL,,player_prop,batter_hits,664040,0.5,under,122
MLB,20260430,PIT,STL,,player_prop,batter_h+r+rbi,664040,1.5,over,168
MLB,20260430,PIT,STL,,player_prop,batter_h+r+rbi,664040,1.5,under,-168
MLB,20260430,PIT,STL,,player_prop,batter_rbis,664040,0.5,over,124
MLB,20260430,PIT,STL,,player_prop,batter_rbis,664040,0.5,under,-124
MLB,20260430,PIT,STL,,player_prop,batter_runs,664040,0.5,over,280
MLB,20260430,PIT,STL,,player_prop,batter_runs,664040,0.5,under,-280
MLB,20260430,PIT,STL,,player_prop,batter_strikeouts,664040,0.5,over,-296
MLB,20260430,PIT,STL,,player_prop,batter_strikeouts,664040,0.5,under,296
MLB,20260430,PIT,STL,,player_prop,batter_bases,664040,1.5,over,116
MLB,20260430,PIT,STL,,player_prop,batter_bases,664040,1.5,under,-116
MLB,20260430,PIT,STL,,player_prop,batter_walks,664040,0.5,over,420
MLB,20260430,PIT,STL,,player_prop,batter_walks,664040,0.5,under,-420
