provider_event_id,game_pk,raw_provider_player_name,normalized_provider_name,official_player_name,normalized_official_name,player_mlb_id,normalization_operations,candidate_count_before_normalization,candidate_count_after_normalization,decision,reason,side,line,price,source_observed_at_utc,raw_payload_path,raw_payload_sha256
2803bb8e96c2e13f37418f06bbba2ead,824242,Dillon Dingler,dillon dingler,Dillon Dingler,dillon dingler,693307,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Under,1.5,-147,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034613Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,79817547b8a9b8ab2fe299a6733689a3275f3aed29caad42fabf412b9412e4b1
2803bb8e96c2e13f37418f06bbba2ead,824242,Gunnar Henderson,gunnar henderson,Gunnar Henderson,gunnar henderson,683002,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Over,1.5,171,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034613Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,79817547b8a9b8ab2fe299a6733689a3275f3aed29caad42fabf412b9412e4b1
2803bb8e96c2e13f37418f06bbba2ead,824242,Gunnar Henderson,gunnar henderson,Gunnar Henderson,gunnar henderson,683002,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Under,1.5,-227,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034613Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,79817547b8a9b8ab2fe299a6733689a3275f3aed29caad42fabf412b9412e4b1
2803bb8e96c2e13f37418f06bbba2ead,824242,Matt Vierling,matt vierling,Matt Vierling,matt vierling,663837,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Over,1.5,140,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034613Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,79817547b8a9b8ab2fe299a6733689a3275f3aed29caad42fabf412b9412e4b1
2803bb8e96c2e13f37418f06bbba2ead,824242,Matt Vierling,matt vierling,Matt Vierling,matt vierling,663837,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Under,1.5,-185,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034613Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,79817547b8a9b8ab2fe299a6733689a3275f3aed29caad42fabf412b9412e4b1
2803bb8e96c2e13f37418f06bbba2ead,824242,Jackson Holliday,jackson holliday,Jackson Holliday,jackson holliday,702616,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Over,0.5,-120,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034613Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,79817547b8a9b8ab2fe299a6733689a3275f3aed29caad42fabf412b9412e4b1
2803bb8e96c2e13f37418f06bbba2ead,824242,Jackson Holliday,jackson holliday,Jackson Holliday,jackson holliday,702616,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Under,0.5,-108,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034613Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,79817547b8a9b8ab2fe299a6733689a3275f3aed29caad42fabf412b9412e4b1
2803bb8e96c2e13f37418f06bbba2ead,824242,Gleyber Torres,gleyber torres,Gleyber Torres,gleyber torres,650402,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Over,1.5,128,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034613Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,79817547b8a9b8ab2fe299a6733689a3275f3aed29caad42fabf412b9412e4b1
2803bb8e96c2e13f37418f06bbba2ead,824242,Gleyber Torres,gleyber torres,Gleyber Torres,gleyber torres,650402,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Under,1.5,-167,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034613Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,79817547b8a9b8ab2fe299a6733689a3275f3aed29caad42fabf412b9412e4b1
2803bb8e96c2e13f37418f06bbba2ead,824242,Chadwick Tromp,chadwick tromp,Chadwick Tromp,chadwick tromp,644433,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Over,0.5,110,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034613Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,79817547b8a9b8ab2fe299a6733689a3275f3aed29caad42fabf412b9412e4b1
2803bb8e96c2e13f37418f06bbba2ead,824242,Chadwick Tromp,chadwick tromp,Chadwick Tromp,chadwick tromp,644433,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Under,0.5,-143,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034613Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,79817547b8a9b8ab2fe299a6733689a3275f3aed29caad42fabf412b9412e4b1
2803bb8e96c2e13f37418f06bbba2ead,824242,Tyler O'Neill,tyler o'neill,Tyler O'Neill,tyler o'neill,641933,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Over,0.5,-130,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034613Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,79817547b8a9b8ab2fe299a6733689a3275f3aed29caad42fabf412b9412e4b1
2803bb8e96c2e13f37418f06bbba2ead,824242,Tyler O'Neill,tyler o'neill,Tyler O'Neill,tyler o'neill,641933,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Under,0.5,100,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034613Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,79817547b8a9b8ab2fe299a6733689a3275f3aed29caad42fabf412b9412e4b1
2803bb8e96c2e13f37418f06bbba2ead,824242,Leody Taveras,leody taveras,Leody Taveras,leody taveras,665750,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Over,0.5,-123,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034613Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,79817547b8a9b8ab2fe299a6733689a3275f3aed29caad42fabf412b9412e4b1
2803bb8e96c2e13f37418f06bbba2ead,824242,Leody Taveras,leody taveras,Leody Taveras,leody taveras,665750,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Under,0.5,-105,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034613Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,79817547b8a9b8ab2fe299a6733689a3275f3aed29caad42fabf412b9412e4b1
2803bb8e96c2e13f37418f06bbba2ead,824242,Taylor Ward,taylor ward,Taylor Ward,taylor ward,621493,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Over,1.5,155,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034613Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,79817547b8a9b8ab2fe299a6733689a3275f3aed29caad42fabf412b9412e4b1
2803bb8e96c2e13f37418f06bbba2ead,824242,Taylor Ward,taylor ward,Taylor Ward,taylor ward,621493,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Under,1.5,-204,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034613Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,79817547b8a9b8ab2fe299a6733689a3275f3aed29caad42fabf412b9412e4b1
2803bb8e96c2e13f37418f06bbba2ead,824242,Hao-Yu Lee,hao-yu lee,Hao-Yu Lee,hao-yu lee,701678,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Over,1.5,132,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034613Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,79817547b8a9b8ab2fe299a6733689a3275f3aed29caad42fabf412b9412e4b1
2803bb8e96c2e13f37418f06bbba2ead,824242,Hao-Yu Lee,hao-yu lee,Hao-Yu Lee,hao-yu lee,701678,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Under,1.5,-172,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034613Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,79817547b8a9b8ab2fe299a6733689a3275f3aed29caad42fabf412b9412e4b1
2803bb8e96c2e13f37418f06bbba2ead,824242,Pete Alonso,pete alonso,Pete Alonso,pete alonso,624413,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Over,1.5,130,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034613Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,79817547b8a9b8ab2fe299a6733689a3275f3aed29caad42fabf412b9412e4b1
2803bb8e96c2e13f37418f06bbba2ead,824242,Pete Alonso,pete alonso,Pete Alonso,pete alonso,624413,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Under,1.5,-169,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034613Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,79817547b8a9b8ab2fe299a6733689a3275f3aed29caad42fabf412b9412e4b1
2803bb8e96c2e13f37418f06bbba2ead,824242,Kevin McGonigle,kevin mcgonigle,Kevin McGonigle,kevin mcgonigle,805808,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Over,1.5,144,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034613Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,79817547b8a9b8ab2fe299a6733689a3275f3aed29caad42fabf412b9412e4b1
2803bb8e96c2e13f37418f06bbba2ead,824242,Kevin McGonigle,kevin mcgonigle,Kevin McGonigle,kevin mcgonigle,805808,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Under,1.5,-189,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034613Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,79817547b8a9b8ab2fe299a6733689a3275f3aed29caad42fabf412b9412e4b1
2803bb8e96c2e13f37418f06bbba2ead,824242,Christian Encarnacion-Strand,christian encarnacion-strand,Christian Encarnacion-Strand,christian encarnacion-strand,687952,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Over,0.5,-123,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034613Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,79817547b8a9b8ab2fe299a6733689a3275f3aed29caad42fabf412b9412e4b1
2803bb8e96c2e13f37418f06bbba2ead,824242,Christian Encarnacion-Strand,christian encarnacion-strand,Christian Encarnacion-Strand,christian encarnacion-strand,687952,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Under,0.5,-105,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034613Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,79817547b8a9b8ab2fe299a6733689a3275f3aed29caad42fabf412b9412e4b1
2803bb8e96c2e13f37418f06bbba2ead,824242,Ben Malgeri,ben malgeri,Ben Malgeri,ben malgeri,701162,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Over,0.5,-149,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034613Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,79817547b8a9b8ab2fe299a6733689a3275f3aed29caad42fabf412b9412e4b1
2803bb8e96c2e13f37418f06bbba2ead,824242,Ben Malgeri,ben malgeri,Ben Malgeri,ben malgeri,701162,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Under,0.5,115,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034613Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,79817547b8a9b8ab2fe299a6733689a3275f3aed29caad42fabf412b9412e4b1
2803bb8e96c2e13f37418f06bbba2ead,824242,Coby Mayo,coby mayo,Coby Mayo,coby mayo,691723,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Over,0.5,-123,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034613Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,79817547b8a9b8ab2fe299a6733689a3275f3aed29caad42fabf412b9412e4b1
2803bb8e96c2e13f37418f06bbba2ead,824242,Coby Mayo,coby mayo,Coby Mayo,coby mayo,691723,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Under,0.5,-105,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034613Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,79817547b8a9b8ab2fe299a6733689a3275f3aed29caad42fabf412b9412e4b1
2803bb8e96c2e13f37418f06bbba2ead,824242,Riley Greene,riley greene,Riley Greene,riley greene,682985,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Over,1.5,158,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,bef10caa31029ede7f2f50ea0de515835a7b2b37e0125d39380c9e03794128a2
2803bb8e96c2e13f37418f06bbba2ead,824242,Riley Greene,riley greene,Riley Greene,riley greene,682985,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Under,1.5,-208,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,bef10caa31029ede7f2f50ea0de515835a7b2b37e0125d39380c9e03794128a2
2803bb8e96c2e13f37418f06bbba2ead,824242,Javier Baez,javier baez,Javier Báez,javier baez,595879,accent_insensitive|casefold,0,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Over,1.5,149,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,bef10caa31029ede7f2f50ea0de515835a7b2b37e0125d39380c9e03794128a2
2803bb8e96c2e13f37418f06bbba2ead,824242,Javier Baez,javier baez,Javier Báez,javier baez,595879,accent_insensitive|casefold,0,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Under,1.5,-196,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,bef10caa31029ede7f2f50ea0de515835a7b2b37e0125d39380c9e03794128a2
2803bb8e96c2e13f37418f06bbba2ead,824242,Spencer Torkelson,spencer torkelson,Spencer Torkelson,spencer torkelson,679529,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Over,1.5,124,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,bef10caa31029ede7f2f50ea0de515835a7b2b37e0125d39380c9e03794128a2
2803bb8e96c2e13f37418f06bbba2ead,824242,Spencer Torkelson,spencer torkelson,Spencer Torkelson,spencer torkelson,679529,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Under,1.5,-161,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,bef10caa31029ede7f2f50ea0de515835a7b2b37e0125d39380c9e03794128a2
2803bb8e96c2e13f37418f06bbba2ead,824242,Dillon Dingler,dillon dingler,Dillon Dingler,dillon dingler,693307,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Over,1.5,113,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,bef10caa31029ede7f2f50ea0de515835a7b2b37e0125d39380c9e03794128a2
2803bb8e96c2e13f37418f06bbba2ead,824242,Dillon Dingler,dillon dingler,Dillon Dingler,dillon dingler,693307,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Under,1.5,-147,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,bef10caa31029ede7f2f50ea0de515835a7b2b37e0125d39380c9e03794128a2
2803bb8e96c2e13f37418f06bbba2ead,824242,Gunnar Henderson,gunnar henderson,Gunnar Henderson,gunnar henderson,683002,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Over,1.5,171,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,bef10caa31029ede7f2f50ea0de515835a7b2b37e0125d39380c9e03794128a2
2803bb8e96c2e13f37418f06bbba2ead,824242,Gunnar Henderson,gunnar henderson,Gunnar Henderson,gunnar henderson,683002,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Under,1.5,-227,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,bef10caa31029ede7f2f50ea0de515835a7b2b37e0125d39380c9e03794128a2
2803bb8e96c2e13f37418f06bbba2ead,824242,Matt Vierling,matt vierling,Matt Vierling,matt vierling,663837,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Over,1.5,140,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,bef10caa31029ede7f2f50ea0de515835a7b2b37e0125d39380c9e03794128a2
2803bb8e96c2e13f37418f06bbba2ead,824242,Matt Vierling,matt vierling,Matt Vierling,matt vierling,663837,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Under,1.5,-185,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,bef10caa31029ede7f2f50ea0de515835a7b2b37e0125d39380c9e03794128a2
2803bb8e96c2e13f37418f06bbba2ead,824242,Jackson Holliday,jackson holliday,Jackson Holliday,jackson holliday,702616,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Over,0.5,-120,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,bef10caa31029ede7f2f50ea0de515835a7b2b37e0125d39380c9e03794128a2
2803bb8e96c2e13f37418f06bbba2ead,824242,Jackson Holliday,jackson holliday,Jackson Holliday,jackson holliday,702616,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Under,0.5,-108,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,bef10caa31029ede7f2f50ea0de515835a7b2b37e0125d39380c9e03794128a2
2803bb8e96c2e13f37418f06bbba2ead,824242,Gleyber Torres,gleyber torres,Gleyber Torres,gleyber torres,650402,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Over,1.5,128,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,bef10caa31029ede7f2f50ea0de515835a7b2b37e0125d39380c9e03794128a2
2803bb8e96c2e13f37418f06bbba2ead,824242,Gleyber Torres,gleyber torres,Gleyber Torres,gleyber torres,650402,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Under,1.5,-167,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,bef10caa31029ede7f2f50ea0de515835a7b2b37e0125d39380c9e03794128a2
2803bb8e96c2e13f37418f06bbba2ead,824242,Chadwick Tromp,chadwick tromp,Chadwick Tromp,chadwick tromp,644433,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Over,0.5,110,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,bef10caa31029ede7f2f50ea0de515835a7b2b37e0125d39380c9e03794128a2
2803bb8e96c2e13f37418f06bbba2ead,824242,Chadwick Tromp,chadwick tromp,Chadwick Tromp,chadwick tromp,644433,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Under,0.5,-143,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,bef10caa31029ede7f2f50ea0de515835a7b2b37e0125d39380c9e03794128a2
2803bb8e96c2e13f37418f06bbba2ead,824242,Tyler O'Neill,tyler o'neill,Tyler O'Neill,tyler o'neill,641933,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Over,0.5,-130,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,bef10caa31029ede7f2f50ea0de515835a7b2b37e0125d39380c9e03794128a2
2803bb8e96c2e13f37418f06bbba2ead,824242,Tyler O'Neill,tyler o'neill,Tyler O'Neill,tyler o'neill,641933,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Under,0.5,100,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,bef10caa31029ede7f2f50ea0de515835a7b2b37e0125d39380c9e03794128a2
2803bb8e96c2e13f37418f06bbba2ead,824242,Leody Taveras,leody taveras,Leody Taveras,leody taveras,665750,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Over,0.5,-123,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,bef10caa31029ede7f2f50ea0de515835a7b2b37e0125d39380c9e03794128a2
2803bb8e96c2e13f37418f06bbba2ead,824242,Leody Taveras,leody taveras,Leody Taveras,leody taveras,665750,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Under,0.5,-105,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,bef10caa31029ede7f2f50ea0de515835a7b2b37e0125d39380c9e03794128a2
2803bb8e96c2e13f37418f06bbba2ead,824242,Taylor Ward,taylor ward,Taylor Ward,taylor ward,621493,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Over,1.5,155,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,bef10caa31029ede7f2f50ea0de515835a7b2b37e0125d39380c9e03794128a2
2803bb8e96c2e13f37418f06bbba2ead,824242,Taylor Ward,taylor ward,Taylor Ward,taylor ward,621493,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Under,1.5,-204,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,bef10caa31029ede7f2f50ea0de515835a7b2b37e0125d39380c9e03794128a2
2803bb8e96c2e13f37418f06bbba2ead,824242,Hao-Yu Lee,hao-yu lee,Hao-Yu Lee,hao-yu lee,701678,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Over,1.5,132,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,bef10caa31029ede7f2f50ea0de515835a7b2b37e0125d39380c9e03794128a2
2803bb8e96c2e13f37418f06bbba2ead,824242,Hao-Yu Lee,hao-yu lee,Hao-Yu Lee,hao-yu lee,701678,casefold,1,1,EXACT_UNIQUE_MATCH,one exact normalized full-name match within exact official game roster,Under,1.5,-172,2026-07-29T03:47:01Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,bef10caa31029ede7f2f50ea0de515835a7b2b37e0125d39380c9e03794128a2
